image,book,page,column,nom_idx,syl_idx,syllable,tier,tier_v3,p_visual_syl,visual_fold,visual_argmax,visual_max_p
,stt11,page_0010_p0028,8,0,0,cháu,REVIEW,REVIEW,,0,người,0.9399
,stt11,page_0010_p0028,8,1,1,ông,REVIEW,REVIEW,0.0001,0,ta,0.9029
,stt11,page_0010_p0028,8,2,2,thánh,REVIEW,REVIEW,0.0,0,lên,0.9494
,stt11,page_0010_p0028,8,3,3,pha,REVIEW,REVIEW,0.0,0,thiên,0.9375
,stt11,page_0010_p0028,8,4,4,pha,REVIEW,REVIEW,0.0,0,đàng,0.8311
,stt11,page_0010_p0028,8,5,5,phi,GOLD,CHAR_A,0.0135,0,vậy,0.7386
,stt11,page_0010_p0028,8,6,6,ô,REVIEW,REVIEW,0.0016,0,chịu,0.0903
,stt11,page_0010_p0028,8,8,7,thứ,REVIEW,REVIEW,0.0001,0,người,0.8665
,stt11,page_0010_p0028,8,9,8,bốn,REVIEW,REVIEW,0.0009,0,những,0.4287
,stt11,page_0010_p0028,8,10,9,cùng,REVIEW,REVIEW,0.0016,0,ăn,0.0605
,stt11,page_0010_p0028,8,11,10,giàu,REVIEW,REVIEW,,0,chước,0.5629
,stt11,page_0010_p0028,8,12,11,có,REVIEW,REVIEW,0.002,0,cùng,0.8728
,stt11,page_0010_p0028,8,13,12,lắm,REVIEW,REVIEW,0.0,0,người,0.9416
,stt11,page_0010_p0028,8,14,13,thì,REVIEW,REVIEW,0.0015,0,ta,0.3523
,stt11,page_0010_p0028,8,15,14,chăng,REVIEW,REVIEW,0.0005,0,được,0.4512
,stt11,page_0010_p0028,8,16,15,kế,REVIEW,REVIEW,0.0006,0,khỏi,0.2861
,stt11,page_0010_p0028,8,17,16,sự,REVIEW,REVIEW,0.0003,0,tay,0.1273
,stt11,page_0010_p0028,8,18,17,ấy,REVIEW,REVIEW,0.2446,0,ấy,0.2446
,stt11,page_0010_p0028,8,19,18,bằng,REVIEW,REVIEW,0.0,0,người,0.9432
,stt11,page_0010_p0028,8,20,19,giúp,REVIEW,REVIEW,0.0,0,cai,0.7976
,stt11,page_0010_p0028,8,21,20,linh,REVIEW,REVIEW,0.0002,0,thành,0.7931
,stt11,page_0010_p0028,8,22,21,hồn,REVIEW,REVIEW,0.0005,0,rô,0.6797
,stt11,page_0010_p0028,9,0,25,mi,GOLD,CHAR_A,0.0255,0,phạt,0.0862
,stt11,page_0010_p0028,9,1,26,long,GOLD,CHAR_A,0.2896,0,long,0.2896
,stt11,page_0010_p0028,9,2,27,mà,GOLD,CHAR_A,0.9144,0,mà,0.9144
,stt11,page_0010_p0028,9,3,28,thấy,GOLD,CHAR_A,0.9492,0,thấy,0.9492
,stt11,page_0010_p0028,9,4,29,đức,SYLLABLE,SYL,0.7425,0,đức,0.7425
,stt11,page_0010_p0028,9,5,30,chúa,GOLD,CHAR_A,0.7751,0,chúa,0.7751
,stt11,page_0010_p0028,9,6,31,trời,REVIEW,REVIEW,0.4441,0,trời,0.4441
,stt11,page_0010_p0028,9,7,32,phạt,GOLD,CHAR_A,0.0388,0,nghĩ,0.0483
,stt11,page_0010_p0028,9,8,33,thành,GOLD,CHAR_A,0.1719,0,ấy,0.2177
,stt11,page_0010_p0028,9,9,34,ấy,SYLLABLE,SYL,0.1411,0,vì,0.4102
,stt11,page_0010_p0028,9,10,35,vì,GOLD,CHAR_A,0.111,0,vì,0.111
,stt11,page_0010_p0028,9,11,36,phải,REVIEW,REVIEW,0.0349,0,cùng,0.0708
,stt11,page_0010_p0028,9,12,37,tật,GOLD,CHAR_A,0.1681,0,phong,0.3666
,stt11,page_0010_p0028,9,13,38,lây,GOLD,CHAR_A,,0,cho,0.0681
,stt11,page_0010_p0028,9,14,39,chết,GOLD,CHAR_A,0.1317,0,chết,0.1317
,stt11,page_0010_p0028,9,15,40,nhiều,SYLLABLE,SYL,0.075,0,nhiều,0.075
,stt11,page_0010_p0028,9,16,41,lắm,GOLD,CHAR_A,0.7202,0,lắm,0.7202
,stt11,page_0010_p0028,9,17,42,thì,GOLD,CHAR_A,0.5692,0,thì,0.5692
,stt11,page_0010_p0028,9,18,43,người,GOLD,CHAR_A,0.9596,0,người,0.9596
,stt11,page_0010_p0028,9,19,44,liều,REVIEW,REVIEW,,0,bán,0.07
,stt11,page_0010_p0028,9,20,45,mình,REVIEW,REVIEW,0.0753,0,mình,0.0753
,stt11,page_0010_p0028,9,21,46,mà,GOLD,CHAR_A,0.7514,0,mà,0.7514
,stt11,page_0010_p0220,1,0,0,trăm,REVIEW,REVIEW,0.1914,1,trăm,0.1914
,stt11,page_0010_p0220,1,1,1,người,GOLD,SYL,0.7508,1,người,0.7508
,stt11,page_0010_p0220,1,2,2,mà,GOLD,CHAR_A,0.9134,1,mà,0.9134
,stt11,page_0010_p0220,1,3,3,trong,GOLD,CHAR_A,0.9846,1,trong,0.9846
,stt11,page_0010_p0220,1,4,4,một,SYLLABLE,SYL,0.9629,1,một,0.9629
,stt11,page_0010_p0220,1,5,5,năm,SYLLABLE,SYL,0.5171,1,năm,0.5171
,stt11,page_0010_p0220,1,6,6,thì,GOLD,CHAR_A,0.0608,1,thà,0.1681
,stt11,page_0010_p0220,1,8,7,dựng,GOLD,CHAR_A,0.0019,1,rô,0.0648
,stt11,page_0010_p0220,1,9,8,nên,GOLD,CHAR_A,0.6006,1,nên,0.6006
,stt11,page_0010_p0220,1,10,9,bảy,SYLLABLE,SYL,0.2173,1,bảy,0.2173
,stt11,page_0010_p0220,1,11,10,mươi,GOLD,CHAR_B,0.0124,1,những,0.112
,stt11,page_0010_p0220,1,12,11,lăm,GOLD,CHAR_A,0.025,1,lầm,0.1429
,stt11,page_0010_p0220,1,13,12,nhà,GOLD,CHAR_A,0.6134,1,nhà,0.6134
,stt11,page_0010_p0220,1,14,13,thờ,SYLLABLE,SYL,0.1812,1,nhà,0.4345
,stt11,page_0010_p0220,1,15,14,đức,SYLLABLE,SYL,0.1632,1,đức,0.1632
,stt11,page_0010_p0220,1,16,15,chúa,GOLD,CHAR_A,0.7687,1,chúa,0.7687
,stt11,page_0010_p0220,1,17,17,ở,GOLD,CHAR_A,0.1672,1,ở,0.1672
,stt11,page_0010_p0220,1,18,18,chung,GOLD,CHAR_A,0.028,1,ở,0.035
,stt11,page_0010_p0220,1,19,19,quanh,GOLD,CHAR_A,0.158,1,chi,0.2261
,stt11,page_0010_p0220,1,20,20,song,REVIEW,REVIEW,0.0023,1,le,0.0769
,stt11,page_0010_p0220,1,21,21,vua,SYLLABLE,SYL,0.9283,1,vua,0.9283
,stt11,page_0010_p0220,2,0,0,mắng,REVIEW,REVIEW,,1,nghĩa,0.0849
,stt11,page_0010_p0220,2,1,1,tiếng,GOLD,CHAR_A,0.7628,1,tiếng,0.7628
,stt11,page_0010_p0220,2,2,2,sự,GOLD,CHAR_A,0.859,1,sự,0.859
,stt11,page_0010_p0220,2,3,3,làm,SYLLABLE,SYL,0.5481,1,làm,0.5481
,stt11,page_0010_p0220,2,4,4,vậy,GOLD,CHAR_A,,1,vậy,0.8936
,stt11,page_0010_p0220,2,5,5,liền,GOLD,CHAR_A,0.4779,1,liền,0.4779
,stt11,page_0010_p0220,2,6,6,sai,GOLD,CHAR_A,0.9841,1,sai,0.9841
,stt11,page_0010_p0220,2,7,7,một,SYLLABLE,SYL,0.9542,1,một,0.9542
,stt11,page_0010_p0220,2,8,8,quan,GOLD,CHAR_A,0.9319,1,quan,0.9319
,stt11,page_0010_p0220,2,9,9,phạt,GOLD,CHAR_A,0.8861,1,phạt,0.8861
,stt11,page_0010_p0220,2,10,10,kẻ,GOLD,CHAR_A,0.4719,1,kẻ,0.4719
,stt11,page_0010_p0220,2,11,11,có,GOLD,CHAR_A,0.7923,1,có,0.7923
,stt11,page_0010_p0220,2,12,12,đạo,GOLD,CHAR_A,0.5832,1,đạo,0.5832
,stt11,page_0010_p0220,2,13,13,nhưng,GOLD,CHAR_A,0.064,1,những,0.8844
,stt11,page_0010_p0220,2,14,14,mà,GOLD,CHAR_A,0.3054,1,mà,0.3054
,stt11,page_0010_p0220,2,15,15,thấy,GOLD,CHAR_A,0.6479,1,thấy,0.6479
,stt11,page_0010_p0220,2,16,16,càng,GOLD,CHAR_A,0.3333,1,càng,0.3333
,stt11,page_0010_p0220,2,17,17,giết,GOLD,CHAR_A,0.0119,1,chết,0.428
,stt11,page_0010_p0220,2,18,18,nhiều,SYLLABLE,SYL,0.4375,1,nhiều,0.4375
,stt11,page_0010_p0220,2,19,19,người,GOLD,CHAR_A,0.7507,1,người,0.7507
,stt11,page_0010_p0220,2,20,20,thì,GOLD,CHAR_A,0.3814,1,thì,0.3814
,stt11,page_0010_p0220,3,0,0,càng,GOLD,CHAR_A,0.9481,1,càng,0.9481
,stt11,page_0010_p0220,3,1,1,tin,GOLD,CHAR_A,0.218,1,tin,0.218
,stt11,page_0010_p0220,3,2,2,nhiều,REVIEW,REVIEW,0.0002,1,nữa,0.4985
,stt11,page_0010_p0220,3,3,3,nữa,REVIEW,REVIEW,0.0005,1,nhiêu,0.1924
,stt11,page_0010_p0220,3,4,4,thì,GOLD,CHAR_A,0.983,1,thì,0.983
,stt11,page_0010_p0220,3,5,5,dạy,REVIEW,REVIEW,0.4689,1,dạy,0.4689
,stt11,page_0010_p0220,3,6,6,buộc,SYLLABLE,SYL,0.1441,1,buộc,0.1441
,stt11,page_0010_p0220,3,7,7,cổ,GOLD,CHAR_A,0.002,1,viết,0.3741
,stt11,page_0010_p0220,3,8,8,người,GOLD,CHAR_B,0.3237,1,người,0.3237
,stt11,page_0010_p0220,3,9,9,vào,REVIEW,REVIEW,0.0137,1,làm,0.1081
,stt11,page_0010_p0220,3,10,10,dây,REVIEW,REVIEW,,1,mẹ,0.3068
,stt11,page_0010_p0220,3,11,11,neo,REVIEW,REVIEW,,1,vậy,0.0634
,stt11,page_0010_p0220,3,12,12,cùng,GOLD,CHAR_A,0.1572,1,chăng,0.1572
,stt11,page_0010_p0220,3,13,13,cái,GOLD,CHAR_A,0.6379,1,cái,0.6379
,stt11,page_0010_p0220,3,14,14,đinh,GOLD,CHAR_A,0.0894,1,gươm,0.1664
,stt11,page_0010_p0220,3,15,15,tàu,REVIEW,REVIEW,,1,ám,0.0507
,stt11,page_0010_p0220,3,16,16,mà,GOLD,CHAR_A,0.4833,1,mà,0.4833
,stt11,page_0010_p0220,3,17,17,ném,SYLLABLE,SYL,,1,lành,0.1609
,stt11,page_0010_p0220,3,18,18,xuống,SYLLABLE,SYL,0.9749,1,xuống,0.9749
,stt11,page_0010_p0220,3,19,19,biển,GOLD,CHAR_B,0.0468,1,một,0.0853
,stt11,page_0010_p0220,3,20,20,kẻo,GOLD,CHAR_A,0.0651,1,trời,0.3861
,stt11,page_0010_p0220,4,0,0,đầy,SYLLABLE,SYL,0.258,1,đầy,0.258
,stt11,page_0010_p0220,4,1,1,tớ,GOLD,CHAR_A,0.2413,1,tớ,0.2413
,stt11,page_0010_p0220,4,2,2,lấy,SYLLABLE,SYL,0.9468,1,lấy,0.9468
,stt11,page_0010_p0220,4,3,3,xác,GOLD,CHAR_A,0.7244,1,xác,0.7244
,stt11,page_0010_p0220,4,4,4,người,GOLD,SYL,0.3718,1,người,0.3718
,stt11,page_0010_p0220,4,5,5,mà,GOLD,CHAR_A,0.8324,1,mà,0.8324
,stt11,page_0010_p0220,4,6,6,thờ,GOLD,CHAR_A,0.9757,1,thờ,0.9757
,stt11,page_0010_p0220,4,7,7,các,GOLD,CHAR_A,0.4394,1,các,0.4394
,stt11,page_0010_p0220,4,8,8,bồn,SYLLABLE,SYL,0.0044,1,bốn,0.5417
,stt11,page_0010_p0220,4,9,9,đạo,GOLD,CHAR_A,0.6039,1,đạo,0.6039
,stt11,page_0010_p0220,4,10,10,nghe,SYLLABLE,SYL,0.561,1,nghe,0.561
,stt11,page_0010_p0220,4,11,11,tin,GOLD,CHAR_A,0.3983,1,tin,0.3983
,stt11,page_0010_p0220,4,12,12,dữ,REVIEW,REVIEW,0.0951,1,vì,0.1057
,stt11,page_0010_p0220,4,13,13,ấy,SYLLABLE,SYL,0.221,1,làm,0.2575
,stt11,page_0010_p0220,4,14,14,khóc,GOLD,CHAR_A,0.0816,1,khóc,0.0816
,stt11,page_0010_p0220,4,15,15,lóc,REVIEW,REVIEW,0.1345,1,lóc,0.1345
,stt11,page_0010_p0220,4,16,16,kêu,GOLD,CHAR_A,0.8758,1,kêu,0.8758
,stt11,page_0010_p0220,4,17,17,cả,GOLD,CHAR_B,0.785,1,cả,0.785
,stt11,page_0010_p0220,4,18,18,tiếng,SYLLABLE,SYL,0.3434,1,tiếng,0.3434
,stt11,page_0010_p0220,4,19,19,như,GOLD,CHAR_A,0.072,1,vật,0.1057
,stt11,page_0010_p0220,4,20,20,kẻ,GOLD,CHAR_A,0.3584,1,kẻ,0.3584
,stt11,page_0010_p0220,4,21,21,mất,GOLD,CHAR_A,0.0148,1,của,0.145
,stt11,page_0010_p0220,4,22,22,cha,GOLD,CHAR_A,0.5764,1,cha,0.5764
,stt11,page_0010_p0220,5,0,0,5,REVIEW,REVIEW,,1,thật,0.3831
,stt11,page_0010_p0220,5,1,2,sinh,GOLD,CHAR_A,0.7449,1,sinh,0.7449
,stt11,page_0010_p0220,5,2,3,ra,SYLLABLE,SYL,0.9664,1,ra,0.9664
,stt11,page_0010_p0220,5,3,4,mình,GOLD,CHAR_A,0.7724,1,mình,0.7724
,stt11,page_0010_p0220,5,4,5,bấy,REVIEW,REVIEW,0.0086,1,kẻ,0.1222
,stt11,page_0010_p0220,5,5,6,giờ,GOLD,CHAR_A,0.7659,1,giờ,0.7659
,stt11,page_0010_p0220,5,6,7,người,GOLD,CHAR_A,0.9889,1,người,0.9889
,stt11,page_0010_p0220,5,7,8,thương,GOLD,CHAR_A,0.9874,1,thương,0.9874
,stt11,page_0010_p0220,5,8,9,lắm,GOLD,CHAR_A,0.3853,1,lắm,0.3942
,stt11,page_0010_p0220,5,9,10,cầm,SYLLABLE,SYL,0.2937,1,cầm,0.2937
,stt11,page_0010_p0220,5,10,11,nước,SYLLABLE,SYL,0.326,1,nước,0.326
,stt11,page_0010_p0220,5,11,12,mắt,GOLD,CHAR_A,0.267,1,mắt,0.267
,stt11,page_0010_p0220,5,12,13,chẳng,GOLD,CHAR_A,0.35,1,chăng,0.4757
,stt11,page_0010_p0220,5,13,14,được,GOLD,CHAR_A,0.8974,1,được,0.8974
,stt11,page_0010_p0220,5,14,15,khi,REVIEW,REVIEW,0.0319,1,em,0.0357
,stt11,page_0010_p0220,5,15,16,bỏ,GOLD,CHAR_A,0.3402,1,bỏ,0.3402
,stt11,page_0010_p0220,5,16,17,người,GOLD,CHAR_B,0.96,1,người,0.96
,stt11,page_0010_p0220,5,17,18,xuống,SYLLABLE,SYL,0.8149,1,xuống,0.8149
,stt11,page_0010_p0220,5,18,19,biển,REVIEW,REVIEW,0.034,1,nước,0.0492
,stt11,page_0010_p0220,5,19,20,các,GOLD,CHAR_A,0.827,1,các,0.827
,stt11,page_0010_p0220,5,20,21,bon,SYLLABLE,SYL,,1,bốn,0.6003
,stt11,page_0010_p0220,6,0,0,đạo,GOLD,CHAR_A,0.9429,1,đạo,0.9429
,stt11,page_0010_p0220,6,1,1,ở,GOLD,CHAR_A,0.7465,1,ở,0.7465
,stt11,page_0010_p0220,6,2,2,trên,GOLD,CHAR_A,0.0153,1,liền,0.5709
,stt11,page_0010_p0220,6,3,3,bãi,GOLD,CHAR_A,,1,bởi,0.1734
,stt11,page_0010_p0220,6,4,4,mà,GOLD,CHAR_A,0.0531,1,đã,0.2458
,stt11,page_0010_p0220,6,5,5,xem,REVIEW,REVIEW,0.0752,1,mà,0.1171
,stt11,page_0010_p0220,6,6,6,cùng,GOLD,CHAR_A,0.168,1,cùng,0.168
,stt11,page_0010_p0220,6,7,7,kêu,GOLD,CHAR_A,0.419,1,kêu,0.419
,stt11,page_0010_p0220,6,8,8,cả,GOLD,CHAR_B,0.2791,1,cả,0.2791
,stt11,page_0010_p0220,6,9,9,tiếng,REVIEW,REVIEW,0.0028,1,và,0.0999
,stt11,page_0010_p0220,6,10,10,răng,GOLD,CHAR_A,0.0837,1,tiếng,0.1914
,stt11,page_0010_p0220,6,11,11,đức,SYLLABLE,SYL,0.0133,1,răng,0.2585
,stt11,page_0010_p0220,6,12,12,chúa,GOLD,CHAR_A,0.646,1,chúa,0.646
,stt11,page_0010_p0220,6,13,13,trời,SYLLABLE,SYL,0.592,1,trời,0.592
,stt11,page_0010_p0220,6,14,14,hãy,GOLD,CHAR_A,0.0444,1,mà,0.136
,stt11,page_0010_p0220,6,15,15,chữa,GOLD,CHAR_A,0.0381,1,cho,0.103
,stt11,page_0010_p0220,6,16,16,lấy,GOLD,CHAR_A,0.0679,1,lấy,0.0679
,stt11,page_0010_p0220,6,17,17,thầy,GOLD,CHAR_A,0.039,1,phê,0.1906
,stt11,page_0010_p0220,6,18,18,chúng,GOLD,CHAR_B,0.0003,1,làm,0.3213
,stt11,page_0010_p0220,6,19,19,tôi,GOLD,CHAR_A,0.665,1,tôi,0.665
,stt11,page_0010_p0220,6,20,20,người,GOLD,CHAR_B,0.7909,1,người,0.7909
,stt11,page_0010_p0220,6,21,21,nguyen,REVIEW,REVIEW,,1,nguyện,0.3168
,stt11,page_0010_p0220,7,0,0,rằng,GOLD,CHAR_A,0.3988,1,rằng,0.3988
,stt11,page_0010_p0220,7,1,1,lạy,SYLLABLE,SYL,0.1476,1,lạy,0.1476
,stt11,page_0010_p0220,7,2,2,chúa,SYLLABLE,SYL,0.1208,1,chúa,0.1208
,stt11,page_0010_p0220,7,3,3,tôi,GOLD,CHAR_A,0.8996,1,tôi,0.8996
,stt11,page_0010_p0220,7,4,4,rước,REVIEW,REVIEW,0.2104,1,rước,0.2104
,stt11,page_0010_p0220,7,5,5,linh,GOLD,CHAR_A,0.984,1,linh,0.984
,stt11,page_0010_p0220,7,6,6,hồn,GOLD,CHAR_A,0.8693,1,hồn,0.8693
,stt11,page_0010_p0220,7,7,7,tôi,GOLD,CHAR_A,0.8419,1,tôi,0.8419
,stt11,page_0010_p0220,7,8,8,lên,GOLD,CHAR_A,0.0172,1,liền,0.4172
,stt11,page_0010_p0220,7,9,9,đoạn,GOLD,CHAR_A,0.5684,1,đoạn,0.5684
,stt11,page_0010_p0220,7,10,10,bỏ,GOLD,CHAR_A,0.6984,1,bỏ,0.6984
,stt11,page_0010_p0220,7,11,12,biển,REVIEW,REVIEW,0.0063,1,tê,0.1403
,stt11,page_0010_p0220,7,12,13,tử,GOLD,CHAR_A,0.0471,1,một,0.1474
,stt11,page_0010_p0220,7,13,14,vì,GOLD,CHAR_A,0.5173,1,vì,0.5173
,stt11,page_0010_p0220,7,14,15,đạo,GOLD,CHAR_A,0.9172,1,đạo,0.9172
,stt11,page_0010_p0220,7,15,16,có,SYLLABLE,SYL,0.668,1,có,0.668
,stt11,page_0010_p0220,7,16,17,hai,SYLLABLE,SYL,0.4851,1,hai,0.4851
,stt11,page_0010_p0220,7,17,18,đầy,SYLLABLE,SYL,0.0688,1,chi,0.0741
,stt11,page_0010_p0220,7,18,19,tớ,GOLD,CHAR_A,0.5041,1,tớ,0.5041
,stt11,page_0010_p0220,7,19,20,người,GOLD,CHAR_B,0.6374,1,người,0.6374
,stt11,page_0010_p0220,7,20,21,rằng,REVIEW,REVIEW,0.0383,1,răng,0.8073
,stt11,page_0010_p0220,7,21,22,xin,GOLD,CHAR_A,0.5062,1,xin,0.5062
,stt11,page_0010_p0220,8,0,0,các,GOLD,CHAR_A,0.7337,1,các,0.7337
,stt11,page_0010_p0220,8,1,1,anh,GOLD,CHAR_B,0.8776,1,anh,0.8776
,stt11,page_0010_p0220,8,2,2,cầu,GOLD,CHAR_A,0.7831,1,cầu,0.7831
,stt11,page_0010_p0220,8,3,3,cho,SYLLABLE,SYL,0.7753,1,cho,0.7753
,stt11,page_0010_p0220,8,4,4,được,GOLD,CHAR_A,0.9606,1,được,0.9606
,stt11,page_0010_p0220,8,5,5,thấy,GOLD,CHAR_A,0.9464,1,thấy,0.9464
,stt11,page_0010_p0220,8,6,6,xác,GOLD,CHAR_A,0.6662,1,xác,0.6662
,stt11,page_0010_p0220,8,7,7,thầy,GOLD,CHAR_A,0.978,1,thầy,0.978
,stt11,page_0010_p0220,8,8,8,chúng,REVIEW,REVIEW,0.0,1,tôi,0.8059
,stt11,page_0010_p0220,8,9,9,tôi,REVIEW,REVIEW,0.0046,1,vì,0.1184
,stt11,page_0010_p0220,8,10,10,nguyện,GOLD,CHAR_A,0.9863,1,nguyện,0.9863
,stt11,page_0010_p0220,8,11,11,đoạn,GOLD,CHAR_A,0.7118,1,đoạn,0.7118
,stt11,page_0010_p0220,8,12,12,biển,SYLLABLE,SYL,0.0112,1,phép,0.1549
,stt11,page_0010_p0220,8,13,13,liền,GOLD,CHAR_A,0.05,1,liên,0.1212
,stt11,page_0010_p0220,8,14,14,cạn,GOLD,CHAR_A,,1,ấy,0.0822
,stt11,page_0010_p0220,8,15,15,nên,GOLD,CHAR_A,0.0048,1,thiên,0.1104
,stt11,page_0010_p0220,8,16,16,hai,SYLLABLE,SYL,0.001,1,nên,0.4491
,stt11,page_0010_p0220,8,17,17,ba,GOLD,CHAR_A,0.0258,1,kẻ,0.2867
,stt11,page_0010_p0220,8,18,18,dặm,GOLD,CHAR_A,,1,ba,0.0765
,stt11,page_0010_p0220,8,19,19,đường,GOLD,CHAR_A,0.0361,1,nãy,0.0479
,stt11,page_0010_p0220,8,20,20,bồn,SYLLABLE,SYL,0.0052,1,bổn,0.1108
,stt11,page_0010_p0220,8,21,21,đạo,GOLD,CHAR_A,0.8663,1,đạo,0.8663
,stt11,page_0010_p0220,8,22,22,đi,REVIEW,REVIEW,0.218,1,đi,0.218
,stt11,page_0010_p0220,9,0,0,tìm,GOLD,CHAR_A,0.9366,1,tìm,0.9366
,stt11,page_0010_p0220,9,1,1,xác,GOLD,CHAR_A,0.5606,1,xác,0.5606
,stt11,page_0010_p0220,9,2,2,người,GOLD,CHAR_B,0.809,1,người,0.809
,stt11,page_0010_p0220,9,3,3,thấy,GOLD,CHAR_A,0.5631,1,thấy,0.5631
,stt11,page_0010_p0220,9,4,4,một,SYLLABLE,SYL,0.2815,1,một,0.2815
,stt11,page_0010_p0220,9,5,5,nhà,REVIEW,REVIEW,0.1227,1,nhà,0.1227
,stt11,page_0010_p0220,9,6,6,đá,SYLLABLE,SYL,0.1296,1,như,0.484
,stt11,page_0010_p0220,9,7,7,như,GOLD,CHAR_A,0.8033,1,như,0.8033
,stt11,page_0010_p0220,9,8,8,nhà,REVIEW,REVIEW,0.6665,1,nhà,0.6665
,stt11,page_0010_p0220,9,9,9,thờ,SYLLABLE,SYL,0.4242,1,thờ,0.4242
,stt11,page_0010_p0220,9,10,10,trong,GOLD,CHAR_A,0.6052,1,trong,0.6052
,stt11,page_0010_p0220,9,11,11,ấy,SYLLABLE,SYL,0.7435,1,ấy,0.7435
,stt11,page_0010_p0220,9,12,12,có,GOLD,CHAR_A,0.7581,1,có,0.7581
,stt11,page_0010_p0220,9,13,13,săng,REVIEW,REVIEW,,1,rừng,0.3813
,stt11,page_0010_p0220,9,14,14,đá,SYLLABLE,SYL,0.5162,1,đá,0.5162
,stt11,page_0010_p0220,9,15,15,cất,GOLD,CHAR_A,0.9312,1,cất,0.9312
,stt11,page_0010_p0220,9,16,16,xác,REVIEW,REVIEW,0.0102,1,lạy,0.0374
,stt11,page_0010_p0220,9,17,17,người,GOLD,CHAR_B,0.8384,1,người,0.8384
,stt11,page_0010_p0220,9,18,18,cùng,SYLLABLE,SYL,0.0059,1,thức,0.0367
,stt11,page_0010_p0220,9,19,19,thấy,GOLD,CHAR_A,0.8462,1,thấy,0.8462
,stt11,page_0010_p0220,9,20,20,đinh,GOLD,CHAR_A,0.0055,1,sáng,0.0721
,stt11,page_0010_p0220,9,21,21,sắt,REVIEW,REVIEW,0.0091,1,mình,0.2655
,stt11,page_0012,1,0,0,một,SYLLABLE,SYL,0.0439,0,một,0.0439
,stt11,page_0012,1,1,1,sự,GOLD,CHAR_A,0.9777,0,sự,0.9777
,stt11,page_0012,1,2,2,này,GOLD,CHAR_B,0.6731,0,này,0.6731
,stt11,page_0012,1,3,3,phải,SYLLABLE,SYL,0.8575,0,phải,0.8575
,stt11,page_0012,1,4,4,lẽ,GOLD,CHAR_A,0.0002,0,lẽ,0.4381
,stt11,page_0012,1,5,5,lăm,SYLLABLE,SYL,0.0839,0,lắm,0.4531
,stt11,page_0012,1,6,6,trước,GOLD,CHAR_A,0.9005,0,trước,0.9005
,stt11,page_0012,1,7,7,hết,GOLD,CHAR_A,0.9157,0,hết,0.9157
,stt11,page_0012,1,8,8,vì,GOLD,CHAR_A,0.7968,0,vì,0.7968
,stt11,page_0012,1,9,9,bởi,GOLD,CHAR_A,0.1834,0,bởi,0.1834
,stt11,page_0012,1,10,10,những,GOLD,CHAR_A,0.0022,0,tháng,0.0394
,stt11,page_0012,1,11,11,thánh,GOLD,CHAR_A,0.002,0,những,0.2434
,stt11,page_0012,1,12,12,đã,SYLLABLE,SYL,0.2132,0,đã,0.2132
,stt11,page_0012,1,13,13,lên,GOLD,CHAR_A,0.7135,0,lên,0.7135
,stt11,page_0012,1,14,14,thiên,SYLLABLE,SYL,0.5099,0,thiên,0.5099
,stt11,page_0012,1,15,15,đàng,GOLD,CHAR_A,0.9537,0,đàng,0.9537
,stt11,page_0012,1,16,16,có,GOLD,CHAR_A,0.9344,0,có,0.9344
,stt11,page_0012,1,17,17,nhiều,SYLLABLE,SYL,0.1899,0,nhiều,0.1899
,stt11,page_0012,1,18,18,lắm,GOLD,CHAR_A,0.0474,0,lăm,0.498
,stt11,page_0012,1,19,19,kể,GOLD,CHAR_A,0.0208,0,ghê,0.1982
,stt11,page_0012,1,20,20,chăng,SYLLABLE,SYL,0.6246,0,chăng,0.6246
,stt11,page_0012,2,0,0,xiết,GOLD,CHAR_A,0.0051,0,biết,0.0988
,stt11,page_0012,2,1,1,mà,GOLD,CHAR_A,0.3464,0,mà,0.3464
,stt11,page_0012,2,2,2,một,SYLLABLE,SYL,0.0366,0,ý,0.1756
,stt11,page_0012,2,3,3,năm,SYLLABLE,SYL,0.7021,0,năm,0.7021
,stt11,page_0012,2,4,4,làm,REVIEW,REVIEW,0.4713,0,làm,0.4713
,stt11,page_0012,2,5,5,lễ,GOLD,CHAR_A,0.2784,0,lễ,0.2784
,stt11,page_0012,2,6,6,kính,GOLD,CHAR_A,0.0301,0,pha,0.1205
,stt11,page_0012,2,7,7,các,GOLD,CHAR_A,0.8487,0,các,0.8487
,stt11,page_0012,2,8,8,thánh,GOLD,CHAR_A,0.3595,0,thánh,0.3595
,stt11,page_0012,2,9,9,ấy,SYLLABLE,SYL,0.4345,0,ấy,0.4345
,stt11,page_0012,2,10,10,thì,GOLD,CHAR_A,0.9402,0,thì,0.9402
,stt11,page_0012,2,11,11,chăng,GOLD,CHAR_A,0.9153,0,chăng,0.9153
,stt11,page_0012,2,12,12,đủ,REVIEW,REVIEW,0.0014,0,làm,0.3457
,stt11,page_0012,2,13,13,vì,GOLD,CHAR_A,0.7865,0,vì,0.7865
,stt11,page_0012,2,14,14,có,GOLD,CHAR_A,0.9864,0,có,0.9864
,stt11,page_0012,2,15,15,ngày,SYLLABLE,SYL,0.5874,0,ngày,0.5874
,stt11,page_0012,2,16,16,một,SYLLABLE,SYL,0.6506,0,một,0.6506
,stt11,page_0012,2,17,17,trăm,SYLLABLE,SYL,0.8188,0,trăm,0.8188
,stt11,page_0012,2,18,18,có,GOLD,CHAR_A,0.96,0,có,0.96
