image,tier,split,label,ocr_char,syllable
silver/yen2_page_0016_c09_174.png,SILVER,train,孾,琵,anh
silver/yen2_page_0016_c09_176.png,SILVER,train,求,水,cầu
gold/yen2_page_0016_c09_177.png,GOLD,train,共,共,cùng
gold/yen2_page_0016_c09_179.png,GOLD,train,主,主,Chúa
gold/yen2_page_0016_c09_181.png,GOLD,train,朱,朱,cho
silver/yen2_page_0018_c01_000.png,SILVER,train,沛,序,phải
gold/yen2_page_0018_c01_001.png,GOLD,train,獅,獅,sư
gold/yen2_page_0018_c01_002.png,GOLD,train,子,子,tử
gold/yen2_page_0018_c01_003.png,GOLD,train,朱,朱,cho
gold/yen2_page_0018_c01_005.png,GOLD,train,矯,矯,kẻo
gold/yen2_page_0018_c01_006.png,GOLD,train,奴,奴,nó
gold/yen2_page_0018_c01_007.png,GOLD,train,赦,赦,tha
gold/yen2_page_0018_c01_008.png,GOLD,train,如,如,như
silver/yen2_page_0018_c01_010.png,SILVER,train,吝,吞,lần
gold/yen2_page_0018_c01_011.png,GOLD,train,赦,赦,tha
gold/yen2_page_0018_c01_012.png,GOLD,train,几,几,kẻ
silver/yen2_page_0018_c01_013.png,SILVER,train,恪,𢡖,khác
gold/yen2_page_0018_c01_014.png,GOLD,train,庄,庄,chăng
gold/yen2_page_0018_c01_015.png,GOLD,train,艮,良,cắn
gold/yen2_page_0018_c01_016.png,GOLD,train,吏,吏,Lại
gold/yen2_page_0018_c01_017.png,GOLD,train,曰,曰,viết
gold/yen2_page_0018_c01_018.png,GOLD,train,書,書,thư
gold/yen2_page_0018_c01_019.png,GOLD,train,朱,朱,cho
gold/yen2_page_0018_c01_020.png,GOLD,train,本,本,bốn
gold/yen2_page_0018_c01_021.png,GOLD,train,道,道,đạo
gold/yen2_page_0018_c02_022.png,GOLD,train,於,於,ở
gold/yen2_page_0018_c02_023.png,GOLD,train,城,城,thành
silver/yen2_page_0018_c02_024.png,SILVER,train,嚕,𣈆,Rô
gold/yen2_page_0018_c02_026.png,GOLD,train,浪,浪,răng
gold/yen2_page_0018_c02_027.png,GOLD,train,砕,砰,Tôi
gold/yen2_page_0018_c02_030.png,GOLD,train,那,那,na
silver/yen2_page_0018_c02_031.png,SILVER,train,樞,揠,xu
gold/yen2_page_0018_c02_032.png,GOLD,train,改,改,gửi
gold/yen2_page_0018_c02_034.png,GOLD,train,探,探,thăm
gold/yen2_page_0018_c02_035.png,GOLD,train,本,本,bốn
gold/yen2_page_0018_c02_036.png,GOLD,train,道,道,đạo
gold/yen2_page_0018_c02_037.png,GOLD,train,於,於,ở
gold/yen2_page_0018_c02_038.png,GOLD,train,城,城,thành
gold/yen2_page_0018_c02_041.png,GOLD,train,碎,碎,Tôi
gold/yen2_page_0018_c03_043.png,GOLD,train,曰,曰,viết
gold/yen2_page_0018_c03_044.png,GOLD,train,書,書,thư
gold/yen2_page_0018_c03_045.png,GOLD,train,朱,朱,cho
silver/yen2_page_0018_c03_046.png,SILVER,train,各,谷,các
gold/yen2_page_0018_c03_047.png,GOLD,train,每,每,mọi
silver/yen2_page_0018_c03_048.png,SILVER,train,尼,君,nơi
silver/yen2_page_0018_c03_049.png,SILVER,train,除,餘,thờ
gold/yen2_page_0018_c03_050.png,GOLD,train,朱,朱,cho
gold/yen2_page_0018_c03_051.png,GOLD,train,天,天,thiên
gold/yen2_page_0018_c03_052.png,GOLD,train,下,下,hạ
gold/yen2_page_0018_c03_053.png,GOLD,train,别,别,biết
gold/yen2_page_0018_c03_054.png,GOLD,train,碎,碎,tôi
gold/yen2_page_0018_c03_055.png,GOLD,train,約,約,ước
silver/yen2_page_0018_c03_056.png,SILVER,train,泑,潮,ao
gold/yen2_page_0018_c03_057.png,GOLD,train,召,召,chịu
gold/yen2_page_0018_c03_058.png,GOLD,train,折,折,chết
gold/yen2_page_0018_c03_059.png,GOLD,train,爲,爲,vì
gold/yen2_page_0018_c03_061.png,GOLD,train,主,主,Chúa
silver/yen2_page_0018_c03_062.png,SILVER,train,支,克,Giê
silver/yen2_page_0018_c03_063.png,SILVER,train,秋,敢,su
gold/yen2_page_0018_c03_064.png,GOLD,train,群,群,còn
silver/yen2_page_0018_c04_065.png,SILVER,test,曳,或,dái
gold/yen2_page_0018_c04_066.png,GOLD,test,仍,仍,những
gold/yen2_page_0018_c04_067.png,GOLD,test,本,本,bổn
gold/yen2_page_0018_c04_068.png,GOLD,test,道,道,đạo
silver/yen2_page_0018_c04_069.png,SILVER,test,嚕,曙,Rô
gold/yen2_page_0018_c04_071.png,GOLD,test,固,固,có
gold/yen2_page_0018_c04_072.png,GOLD,test,銀,限,ngăn
gold/yen2_page_0018_c04_073.png,GOLD,test,庄,庄,chăng
gold/yen2_page_0018_c04_074.png,GOLD,test,㔻,㔻,Vậy
gold/yen2_page_0018_c04_075.png,GOLD,test,嗔,嗔,xin
gold/yen2_page_0018_c04_076.png,GOLD,test,渚,渚,chớ
gold/yen2_page_0018_c04_077.png,GOLD,test,傷,傷,thương
silver/yen2_page_0018_c04_079.png,SILVER,test,之,文,chi
gold/yen2_page_0018_c04_080.png,GOLD,test,矯,矯,kẻo
gold/yen2_page_0018_c04_083.png,GOLD,test,碎,碎,tôi
gold/yen2_page_0018_c04_084.png,GOLD,test,矣,矣,hãy
gold/yen2_page_0018_c04_085.png,GOLD,test,朱,朱,cho
silver/yen2_page_0018_c04_086.png,SILVER,test,獅,解,sư
gold/yen2_page_0018_c05_087.png,GOLD,train,于,寸,tử
gold/yen2_page_0018_c05_090.png,GOLD,train,碎,碎,tôi
silver/yen2_page_0018_c05_091.png,SILVER,train,囉,喁,ra
gold/yen2_page_0018_c05_092.png,GOLD,train,朱,朱,cho
gold/yen2_page_0018_c05_093.png,GOLD,train,時,時,được
gold/yen2_page_0018_c05_094.png,GOLD,train,旦,旦,đến
gold/yen2_page_0018_c05_095.png,GOLD,train,其,兵,cùng
gold/yen2_page_0018_c05_096.png,GOLD,train,徳,徳,Đức
gold/yen2_page_0018_c05_097.png,GOLD,train,主,主,Chúa
gold/yen2_page_0018_c05_098.png,GOLD,train,支,支,Giê
gold/yen2_page_0018_c05_099.png,GOLD,train,秋,秋,su
gold/yen2_page_0018_c05_100.png,GOLD,train,麻,麻,mà
gold/yen2_page_0018_c05_102.png,GOLD,train,碎,碎,Tôi
silver/yen2_page_0018_c05_103.png,SILVER,train,如,文,như
silver/yen2_page_0018_c05_104.png,SILVER,train,紇,乾,hạt
silver/yen2_page_0018_c05_106.png,SILVER,train,寺,寿,thì
gold/yen2_page_0018_c05_108.png,GOLD,train,朱,朱,cho
silver/yen2_page_0018_c05_109.png,SILVER,train,獅,那,sư
gold/yen2_page_0018_c06_110.png,GOLD,train,于,寸,tử
silver/yen2_page_0018_c06_112.png,SILVER,train,囉,䍐,ra
gold/yen2_page_0018_c06_113.png,GOLD,train,如,如,như
gold/yen2_page_0018_c06_115.png,GOLD,train,紇,紇,hạt
gold/yen2_page_0018_c06_117.png,GOLD,train,麻,麻,mà
gold/yen2_page_0018_c06_119.png,GOLD,train,勃,勃,bột
gold/yen2_page_0018_c06_120.png,GOLD,train,朱,朱,cho
gold/yen2_page_0018_c06_121.png,GOLD,train,年,年,nên
gold/yen2_page_0018_c06_122.png,GOLD,train,迸,迸,bánh
silver/yen2_page_0018_c06_123.png,SILVER,train,𡨧,寧,tốt
gold/yen2_page_0018_c06_126.png,GOLD,train,徳,徳,Đức
gold/yen2_page_0018_c06_127.png,GOLD,train,主,主,Chúa
gold/yen2_page_0018_c06_128.png,GOLD,train,支,支,Giê
gold/yen2_page_0018_c06_129.png,GOLD,train,秋,秋,su
gold/yen2_page_0018_c06_130.png,GOLD,train,理,理,Lẽ
gold/yen2_page_0018_c06_131.png,GOLD,train,時,時,thì
gold/yen2_page_0018_c07_132.png,GOLD,test,本,本,bốn
gold/yen2_page_0018_c07_133.png,GOLD,test,道,道,đạo
silver/yen2_page_0018_c07_134.png,SILVER,test,逐,迎,giục
gold/yen2_page_0018_c07_137.png,GOLD,test,碎,碎,tôi
gold/yen2_page_0018_c07_140.png,GOLD,test,寺,寺,thì
silver/yen2_page_0018_c07_141.png,SILVER,test,買,首,mới
gold/yen2_page_0018_c07_142.png,GOLD,test,年,年,nên
gold/yen2_page_0018_c07_144.png,GOLD,test,四,四,tớ
gold/yen2_page_0018_c07_145.png,GOLD,test,實,實,thật
gold/yen2_page_0018_c07_146.png,GOLD,test,徳,徳,Đức
gold/yen2_page_0018_c07_147.png,GOLD,test,主,主,Chúa
gold/yen2_page_0018_c07_148.png,GOLD,test,秋,秋,su
gold/yen2_page_0018_c07_149.png,GOLD,test,自,自,Từ
gold/yen2_page_0018_c07_150.png,GOLD,test,時,時,ngày
silver/yen2_page_0018_c07_151.png,SILVER,test,扒,扣,bắt
gold/yen2_page_0018_c07_152.png,GOLD,test,碎,碎,tôi
gold/yen2_page_0018_c08_153.png,GOLD,train,朱,朱,cho
gold/yen2_page_0018_c08_154.png,GOLD,train,旦,旦,đến
gold/yen2_page_0018_c08_156.png,GOLD,train,庄,庄,chẳng
gold/yen2_page_0018_c08_157.png,GOLD,train,羣,羣,còn
gold/yen2_page_0018_c08_158.png,GOLD,train,約,約,ước
gold/yen2_page_0018_c08_159.png,GOLD,train,拗,拗,ao
gold/yen2_page_0018_c08_160.png,GOLD,train,事,事,sự
silver/yen2_page_0018_c08_162.png,SILVER,train,𢃄,帯,dưới
gold/yen2_page_0018_c08_163.png,GOLD,train,世,世,thế
gold/yen2_page_0018_c08_164.png,GOLD,train,間,間,gian
gold/yen2_page_0018_c08_165.png,GOLD,train,女,女,nữa
gold/yen2_page_0018_c08_166.png,GOLD,train,自,自,Từ
gold/yen2_page_0018_c08_171.png,GOLD,train,朱,朱,cho
gold/yen2_page_0018_c08_172.png,GOLD,train,旦,旦,đến
silver/yen2_page_0018_c08_173.png,SILVER,train,渃,房,nước
silver/yen2_page_0018_c09_176.png,SILVER,train,碎,碑,tôi
gold/yen2_page_0018_c09_177.png,GOLD,train,仍,仍,những
gold/yen2_page_0018_c09_178.png,GOLD,train,於,於,ở
silver/yen2_page_0018_c09_179.png,SILVER,train,共,舟,cùng
gold/yen2_page_0018_c09_181.png,GOLD,train,与,与,dữ
gold/yen2_page_0018_c09_182.png,GOLD,train,連,連,trên
gold/yen2_page_0018_c09_183.png,GOLD,train,坦,坦,đất
gold/yen2_page_0018_c09_184.png,GOLD,train,共,共,cùng
gold/yen2_page_0018_c09_185.png,GOLD,train,外,外,ngoài
gold/yen2_page_0018_c09_187.png,GOLD,train,時,時,ngày
gold/yen2_page_0018_c09_188.png,GOLD,train,於,於,ở
gold/yen2_page_0018_c09_189.png,GOLD,train,中,中,trong
gold/yen2_page_0018_c09_190.png,GOLD,train,迈,迈,mười
gold/yen2_page_0018_c09_191.png,GOLD,train,獅,獅,sư
gold/yen2_page_0018_c09_192.png,GOLD,train,于,寸,tử
gold/yen2_page_0018_c09_194.png,GOLD,train,迈,近,mười
gold/yen2_page_0018_c09_195.png,GOLD,train,各,各,các
gold/yen2_page_0020_c01_000.png,GOLD,train,碎,碎,tôi
gold/yen2_page_0020_c01_001.png,GOLD,train,奴,奴,Nó
gold/yen2_page_0020_c01_003.png,GOLD,train,廪,廪,lắm
gold/yen2_page_0020_c01_004.png,GOLD,train,強,強,càng
silver/yen2_page_0020_c01_006.png,SILVER,train,伶,净,lành
gold/yen2_page_0020_c01_007.png,GOLD,train,朱,朱,cho
gold/yen2_page_0020_c01_008.png,GOLD,train,寺,寺,thì
gold/yen2_page_0020_c01_009.png,GOLD,train,奴,奴,nó
gold/yen2_page_0020_c01_010.png,GOLD,train,強,強,càng
silver/yen2_page_0020_c01_011.png,SILVER,train,囉,噀,ra
gold/yen2_page_0020_c01_013.png,GOLD,train,𣵀,𣵀,Nết
gold/yen2_page_0020_c01_014.png,GOLD,train,丑,丑,xấu
gold/yen2_page_0020_c01_015.png,GOLD,train,奴,奴,nó
gold/yen2_page_0020_c01_016.png,GOLD,train,寺,寺,thì
silver/yen2_page_0020_c01_017.png,SILVER,train,代,哦,dạy
gold/yen2_page_0020_c01_019.png,GOLD,train,碎,碎,tôi
gold/yen2_page_0020_c01_020.png,GOLD,train,仍,仍,nhưng
gold/yen2_page_0020_c01_021.png,GOLD,train,麻,麻,mà
gold/yen2_page_0020_c02_022.png,GOLD,train,並,並,sánh
gold/yen2_page_0020_c02_023.png,GOLD,train,碎,碎,tôi
gold/yen2_page_0020_c02_024.png,GOLD,train,共,共,cùng
gold/yen2_page_0020_c02_025.png,GOLD,train,奴,奴,nó
silver/yen2_page_0020_c02_027.png,SILVER,train,拱,按,cũng
silver/yen2_page_0020_c02_028.png,SILVER,train,庄,產,chăng
gold/yen2_page_0020_c02_029.png,GOLD,train,敢,敢,dám
silver/yen2_page_0020_c02_031.png,SILVER,train,命,𠇭,mình
gold/yen2_page_0020_c02_032.png,GOLD,train,如,如,như
gold/yen2_page_0020_c02_034.png,GOLD,train,罪,罪,tội
gold/yen2_page_0020_c02_036.png,GOLD,train,事,事,Sự
gold/yen2_page_0020_c02_037.png,GOLD,train,碎,碎,tôi
gold/yen2_page_0020_c02_041.png,GOLD,train,体,体,thấy
gold/yen2_page_0020_c03_042.png,GOLD,train,獅,獅,sư
silver/yen2_page_0020_c03_044.png,SILVER,train,㐌,犯,đã
gold/yen2_page_0020_c03_046.png,GOLD,train,朱,朱,cho
gold/yen2_page_0020_c03_047.png,GOLD,train,特,特,được
gold/yen2_page_0020_c03_048.png,GOLD,train,沛,沛,phải
gold/yen2_page_0020_c03_050.png,GOLD,train,共,共,cùng
gold/yen2_page_0020_c03_051.png,GOLD,train,獰,獰,nanh
gold/yen2_page_0020_c03_052.png,GOLD,train,奴,奴,nó
silver/yen2_page_0020_c03_054.png,SILVER,train,之,文,gì
gold/yen2_page_0020_c03_055.png,GOLD,train,奴,奴,nó
gold/yen2_page_0020_c03_057.png,GOLD,train,折,折,chết
gold/yen2_page_0020_c03_058.png,GOLD,train,穷,芳,cùng
gold/yen2_page_0020_c03_059.png,GOLD,train,啐,啐,nuốt
gold/yen2_page_0020_c03_060.png,GOLD,train,碎,碎,tôi
silver/yen2_page_0020_c03_061.png,SILVER,train,包,色,vào
gold/yen2_page_0020_c04_062.png,GOLD,val,碎,碎,Tôi
gold/yen2_page_0020_c04_063.png,GOLD,val,庄,庄,chăng
gold/yen2_page_0020_c04_064.png,GOLD,val,夭,夭,yêu
gold/yen2_page_0020_c04_065.png,GOLD,val,奴,奴,nó
gold/yen2_page_0020_c04_066.png,GOLD,val,赦,赦,tha
silver/yen2_page_0020_c04_067.png,SILVER,val,碎,𥓓,tôi
gold/yen2_page_0020_c04_068.png,GOLD,val,如,如,như
gold/yen2_page_0020_c04_069.png,GOLD,val,赦,赦,tha
gold/yen2_page_0020_c04_071.png,GOLD,val,㝵,㝵,người
gold/yen2_page_0020_c04_073.png,GOLD,val,尼,尼,nay
gold/yen2_page_0020_c04_075.png,GOLD,val,平,平,bằng
gold/yen2_page_0020_c04_076.png,GOLD,val,奴,奴,nó
gold/yen2_page_0020_c04_077.png,GOLD,val,庄,庄,chăng
silver/yen2_page_0020_c04_078.png,SILVER,val,垠,艮,căn
gold/yen2_page_0020_c04_079.png,GOLD,val,寺,寺,thì
gold/yen2_page_0020_c04_080.png,GOLD,val,碎,碎,tôi
gold/yen2_page_0020_c04_082.png,GOLD,val,尋,尋,tìm
gold/yen2_page_0020_c05_083.png,GOLD,val,麻,麻,mà
gold/yen2_page_0020_c05_084.png,GOLD,val,逐,逐,giục
silver/yen2_page_0020_c05_085.png,SILVER,val,奴,如,nó
gold/yen2_page_0020_c05_087.png,GOLD,val,孾,要,Anh
silver/yen2_page_0020_c05_089.png,SILVER,val,宜,直,nghe
gold/yen2_page_0020_c05_090.png,GOLD,val,呐,呐,nói
silver/yen2_page_0020_c05_091.png,SILVER,val,丕,乍,vậy
silver/yen2_page_0020_c05_092.png,SILVER,val,渚,藩,chớ
gold/yen2_page_0020_c05_093.png,GOLD,val,责,青,trách
gold/yen2_page_0020_c05_094.png,GOLD,val,碎,碎,tôi
gold/yen2_page_0020_c05_096.png,GOLD,val,之,之,chi
gold/yen2_page_0020_c05_097.png,GOLD,val,碎,碎,Tôi
gold/yen2_page_0020_c05_098.png,GOLD,val,别,别,biết
gold/yen2_page_0020_c05_099.png,GOLD,val,意,意,ý
gold/yen2_page_0020_c05_100.png,GOLD,val,調,調,điều
silver/yen2_page_0020_c05_101.png,SILVER,val,衣,化,ấy
gold/yen2_page_0020_c05_102.png,GOLD,val,碎,碎,tôi
silver/yen2_page_0020_c06_103.png,SILVER,train,買,㸔,mới
gold/yen2_page_0020_c06_104.png,GOLD,train,時,時,được
gold/yen2_page_0020_c06_106.png,GOLD,train,苔,苔,đầy
gold/yen2_page_0020_c06_107.png,GOLD,train,四,四,tớ
gold/yen2_page_0020_c06_108.png,GOLD,train,徳,徳,Đức
gold/yen2_page_0020_c06_109.png,GOLD,train,主,主,Chúa
gold/yen2_page_0020_c06_111.png,GOLD,train,秋,秋,su
gold/yen2_page_0020_c06_112.png,GOLD,train,每,每,Mọi
gold/yen2_page_0020_c06_113.png,GOLD,train,事,事,sự
gold/yen2_page_0020_c06_114.png,GOLD,train,世,世,thế
gold/yen2_page_0020_c06_115.png,GOLD,train,間,間,gian
gold/yen2_page_0020_c06_116.png,GOLD,train,𤻒,碎,toi
gold/yen2_page_0020_c06_117.png,GOLD,train,袩,祜,xem
gold/yen2_page_0020_c06_118.png,GOLD,train,如,如,như
gold/yen2_page_0020_c07_124.png,GOLD,train,𥪞,翹,trong
gold/yen2_page_0020_c07_126.png,GOLD,train,徳,徳,Đức
gold/yen2_page_0020_c07_127.png,GOLD,train,主,主,Chúa
gold/yen2_page_0020_c07_128.png,GOLD,train,支,支,Giê
gold/yen2_page_0020_c07_129.png,GOLD,train,秋,秋,su
gold/yen2_page_0020_c07_130.png,GOLD,train,麻,麻,mà
gold/yen2_page_0020_c07_131.png,GOLD,train,渚,渚,chớ
gold/yen2_page_0020_c07_132.png,GOLD,train,油,油,Dù
gold/yen2_page_0020_c07_133.png,GOLD,train,麻,麻,mà
gold/yen2_page_0020_c07_136.png,GOLD,train,共,共,cùng
gold/yen2_page_0020_c07_140.png,GOLD,train,命,命,mình
gold/yen2_page_0020_c07_142.png,GOLD,train,昌,昌,xương
gold/yen2_page_0020_c08_144.png,GOLD,train,打,打,đánh
silver/yen2_page_0020_c08_145.png,SILVER,train,折,浙,chết
gold/yen2_page_0020_c08_146.png,GOLD,train,共,共,cùng
gold/yen2_page_0020_c08_147.png,GOLD,train,每,每,mọi
gold/yen2_page_0020_c08_148.png,GOLD,train,事,事,sự
gold/yen2_page_0020_c08_149.png,GOLD,train,与,与,dữ
gold/yen2_page_0020_c08_150.png,GOLD,train,魔,魔,ma
gold/yen2_page_0020_c08_151.png,GOLD,train,鬼,鬼,quỷ
silver/yen2_page_0020_c08_152.png,SILVER,train,排,側,bày
gold/yen2_page_0020_c08_153.png,GOLD,train,逹,逹,đặt
gold/yen2_page_0020_c08_154.png,GOLD,train,碎,碎,tôi
gold/yen2_page_0020_c08_156.png,GOLD,train,庄,庄,chăng
gold/yen2_page_0020_c08_157.png,GOLD,train,曳,曳,dái
gold/yen2_page_0020_c08_158.png,GOLD,train,碎,碎,Tôi
gold/yen2_page_0020_c08_159.png,GOLD,train,嗔,嗔,xin
gold/yen2_page_0020_c08_160.png,GOLD,train,事,事,sự
gold/yen2_page_0020_c08_161.png,GOLD,train,庫,庫,khó
gold/yen2_page_0020_c08_163.png,GOLD,train,旦,曰,đến
gold/yen2_page_0020_c08_164.png,GOLD,train,蛩,異,cùng
gold/yen2_page_0020_c09_165.png,GOLD,train,碎,碎,tôi
gold/yen2_page_0020_c09_166.png,GOLD,train,朱,朱,cho
gold/yen2_page_0020_c09_167.png,GOLD,train,特,特,được
gold/yen2_page_0020_c09_170.png,GOLD,train,其,兵,cùng
gold/yen2_page_0020_c09_171.png,GOLD,train,徳,徳,Đức
gold/yen2_page_0020_c09_172.png,GOLD,train,主,主,Chúa
gold/yen2_page_0020_c09_173.png,GOLD,train,支,支,Giê
gold/yen2_page_0020_c09_174.png,GOLD,train,秋,秋,su
gold/yen2_page_0020_c09_175.png,GOLD,train,弄,弄,Lòng
gold/yen2_page_0020_c09_176.png,GOLD,train,碎,碎,tôi
gold/yen2_page_0020_c09_177.png,GOLD,train,庄,庄,chăng
gold/yen2_page_0020_c09_178.png,GOLD,train,夭,夭,yêu
gold/yen2_page_0020_c09_179.png,GOLD,train,事,事,sự
gold/yen2_page_0020_c09_180.png,GOLD,train,之,之,gì
gold/yen2_page_0020_c09_183.png,GOLD,train,重,重,chuộng
gold/yen2_page_0020_c09_184.png,GOLD,train,召,召,chịu
gold/yen2_page_0020_c09_185.png,GOLD,train,折,折,chết
silver/yen2_page_0022_c01_000.png,SILVER,train,為,房,vì
gold/yen2_page_0022_c01_001.png,GOLD,train,主,主,chúa
gold/yen2_page_0022_c01_002.png,GOLD,train,碎,碎,tôi
gold/yen2_page_0022_c01_003.png,GOLD,train,欣,欣,hơn
gold/yen2_page_0022_c01_004.png,GOLD,train,几,几,kẻ
gold/yen2_page_0022_c01_005.png,GOLD,train,恪,恪,khác
gold/yen2_page_0022_c01_006.png,GOLD,train,㤇,氏,yêu
gold/yen2_page_0022_c01_008.png,GOLD,train,君,有,vua
gold/yen2_page_0022_c01_009.png,GOLD,train,天,天,thiên
gold/yen2_page_0022_c01_010.png,GOLD,train,下,下,hạ
gold/yen2_page_0022_c01_011.png,GOLD,train,孾,要,Anh
gold/yen2_page_0022_c01_013.png,GOLD,train,渚,渚,chớ
gold/yen2_page_0022_c01_014.png,GOLD,train,责,青,trách
gold/yen2_page_0022_c01_016.png,GOLD,train,碎,碎,tôi
gold/yen2_page_0022_c01_017.png,GOLD,train,吶,吶,nói
gold/yen2_page_0022_c01_018.png,GOLD,train,油,油,dù
silver/yen2_page_0022_c01_019.png,SILVER,train,丕,王,vậy
gold/yen2_page_0022_c01_021.png,GOLD,train,垠,垠,ngăn
gold/yen2_page_0022_c02_022.png,GOLD,train,麻,麻,mà
silver/yen2_page_0022_c02_023.png,SILVER,train,庄,注,chăng
gold/yen2_page_0022_c02_024.png,GOLD,train,朱,朱,cho
gold/yen2_page_0022_c02_025.png,GOLD,train,碎,碎,tôi
silver/yen2_page_0022_c02_027.png,SILVER,train,唐,庚,đường
silver/yen2_page_0022_c02_029.png,SILVER,train,尼,君,này
gold/yen2_page_0022_c02_030.png,GOLD,train,爲,爲,vì
gold/yen2_page_0022_c02_031.png,GOLD,train,徴,徴,chưng
gold/yen2_page_0022_c02_033.png,GOLD,train,主,主,Chúa
gold/yen2_page_0022_c02_034.png,GOLD,train,支,支,Giê
silver/yen2_page_0022_c02_035.png,SILVER,train,秋,我,su
silver/yen2_page_0022_c02_038.png,SILVER,train,實,宵,thật
silver/yen2_page_0022_c02_039.png,SILVER,train,渚,禇,Chớ
gold/yen2_page_0022_c02_040.png,GOLD,train,筭,筭,toan
silver/yen2_page_0022_c02_041.png,SILVER,train,求,𣱵,cầu
gold/yen2_page_0022_c02_042.png,GOLD,train,朱,朱,cho
gold/yen2_page_0022_c03_043.png,GOLD,train,碎,碎,tôi
gold/yen2_page_0022_c03_044.png,GOLD,train,塊,塊,khỏi
gold/yen2_page_0022_c03_046.png,GOLD,train,為,為,vì
gold/yen2_page_0022_c03_047.png,GOLD,train,蒸,藥,chưng
gold/yen2_page_0022_c03_050.png,GOLD,train,特,特,được
gold/yen2_page_0022_c03_051.png,GOLD,train,於,於,ở
gold/yen2_page_0022_c03_052.png,GOLD,train,共,共,cùng
gold/yen2_page_0022_c03_054.png,GOLD,train,主,主,Chúa
silver/yen2_page_0022_c03_055.png,SILVER,train,支,立,Giê
gold/yen2_page_0022_c03_059.png,GOLD,train,實,實,thật
silver/yen2_page_0022_c03_060.png,SILVER,train,埃,矦,Ai
silver/yen2_page_0022_c03_061.png,SILVER,train,悶,開,muốn
gold/yen2_page_0022_c04_064.png,GOLD,train,徳,徳,Đức
gold/yen2_page_0022_c04_065.png,GOLD,train,主,主,Chúa
silver/yen2_page_0022_c04_066.png,SILVER,train,𡗶,吞,Trời
silver/yen2_page_0022_c04_067.png,SILVER,train,庄,注,chăng
gold/yen2_page_0022_c04_068.png,GOLD,train,特,特,được
gold/yen2_page_0022_c04_070.png,GOLD,train,弄,弄,lòng
gold/yen2_page_0022_c04_071.png,GOLD,train,㝵,㝵,người
silver/yen2_page_0022_c04_072.png,SILVER,train,些,陛,ta
gold/yen2_page_0022_c04_073.png,GOLD,train,世,世,thế
silver/yen2_page_0022_c04_074.png,SILVER,train,間,圎,gian
gold/yen2_page_0022_c04_075.png,GOLD,train,兠,兠,đâu
gold/yen2_page_0022_c04_076.png,GOLD,train,孾,要,Anh
gold/yen2_page_0022_c04_078.png,GOLD,train,矣,矣,hãy
gold/yen2_page_0022_c04_079.png,GOLD,train,求,求,cầu
gold/yen2_page_0022_c04_080.png,GOLD,train,朱,朱,cho
gold/yen2_page_0022_c04_081.png,GOLD,train,碎,碎,tôi
silver/yen2_page_0022_c04_083.png,SILVER,train,斫,辟,chước
gold/yen2_page_0022_c04_084.png,GOLD,train,事,事,sự
gold/yen2_page_0022_c05_085.png,GOLD,train,傷,傷,thương
gold/yen2_page_0022_c05_086.png,GOLD,train,庫,庫,khó
gold/yen2_page_0022_c05_087.png,GOLD,train,主,主,chúa
gold/yen2_page_0022_c05_088.png,GOLD,train,碎,碎,tôi
gold/yen2_page_0022_c05_090.png,GOLD,train,平,平,bằng
gold/yen2_page_0022_c05_091.png,GOLD,train,碎,碎,tôi
gold/yen2_page_0022_c05_092.png,GOLD,train,摺,摺,chết
silver/yen2_page_0022_c05_093.png,SILVER,train,寺,寿,thì
