image,nom_idx,syl_idx,syllable_ocr,syllable_raw,tier_v3,tier_goc,rule_goc,p_register,dict_support,context_evidence,l1_support,l1_tie,flank_gold,box_source,qd01_locked,qd01_excluded,label_canonical,crop_quality_flag,stray_ink,border_ink,ink_pct,crop_w,crop_h,seg_flag,s3_cosine
gold/stt11_page_0010_c08_146.png,15,15,các,các,CHAR_A,,,1.0,21,bigram|corpus4|corpus2|direct,0,0,2,detector,0,0,各,ok,0.0,0.0484,0.158,93,149,ok,
gold/stt11_page_0010_c08_147.png,16,16,thánh,Thánh,CHAR_A,,,1.0,33,bigram|corpus4|corpus2|direct,0,0,2,detector,0,0,垩,ok,0.0,0.0,0.197,86,92,ok,
gold/stt11_page_0010_c08_148.png,17,17,tử,tử,CHAR_A,,,1.0,60,bigram|corpus4|corpus2|direct,0,0,2,detector,0,0,死,ok,0.0,0.0,0.169,99,115,ok,
gold/stt11_page_0010_c08_149.png,18,18,vì,vì,CHAR_A,,,1.0,7,bigram|corpus4|tone|corpus2|direct,0,0,2,detector,0,0,爲,ok,0.0,0.0,0.223,74,125,ok,
gold/stt11_page_0010_c08_150.png,19,19,đạo,đạo,CHAR_A,,,1.0,40,bigram|corpus4|tone|corpus2|direct,0,0,1,detector,0,0,道,ok,0.0,0.0057,0.158,88,121,ok,
syllable/stt11_page_0010_c08_151.png,20,20,xưa,xưa,SYL,,,1.0,20,bigram|corpus4|corpus2,0,0,1,detector,0,0,,ok,0.0,0.0,0.11,125,120,ok,
gold/stt11_page_0010_c09_152.png,0,0,mà,mà,CHAR_A,,,1.0,21,bigram|corpus4|tone|corpus2|direct,0,0,0,detector,0,0,麻,ok,0.0,0.0,0.187,98,87,ok,
syllable/stt11_page_0010_c09_153.png,1,1,đem,đem,SYL,,,1.0,28,bigram|corpus4|corpus2,0,0,1,detector,0,0,,bleed,0.0943,0.0,0.13,97,133,ok,
syllable/stt11_page_0010_c09_154.png,2,2,về,về,SYL,,,1.0,23,corpus4|corpus2,0,0,1,detector,0,0,,ok,0.0,0.0,0.178,99,120,ok,
gold/stt11_page_0010_c09_155.png,3,3,táng,táng,CHAR_A,,,1.0,34,bigram|corpus4|tone|corpus2|direct,0,0,1,detector,0,0,塟,ok,0.0,0.0536,0.209,84,128,ok,
gold/stt11_page_0010_c09_156.png,4,4,trong,trong,CHAR_A,,,1.0,52,bigram|corpus4|tone|corpus2|direct,0,0,2,detector,0,0,中,ok,0.0,0.0526,0.186,76,135,ok,
gold/stt11_page_0010_c09_157.png,5,5,đền,đền,CHAR_A,,,1.0,16,bigram|corpus4|corpus2|direct,0,0,1,detector,0,0,殿,ok,0.0,0.0,0.209,90,115,ok,
syllable/stt11_page_0010_c09_158.png,6,6,ấy,ấy,SYL,,,1.0,32,corpus4|corpus2,0,0,2,detector,0,0,,bleed,0.1908,0.0,0.121,101,135,ok,
gold/stt11_page_0010_c09_159.png,7,7,lại,lại,CHAR_A,,,1.0,55,corpus4|tone|corpus2|direct,0,0,0,detector,0,0,吏,ok,0.0,0.0,0.157,97,114,ok,
gold/stt11_page_0010_c09_161.png,9,9,hễ,hễ,CHAR_A,,,1.0,16,tone|corpus2|direct,0,0,0,detector,0,0,係,ok,0.0,0.0,0.195,71,109,ok,
syllable/stt11_page_0010_c09_162.png,10,10,là,là,SYL,,,1.0,31,corpus4|tone|corpus2,0,0,1,detector,0,0,,bleed,0.0998,0.0575,0.131,87,110,ok,
syllable/stt11_page_0010_c09_164.png,12,12,năm,năm,SYL,,,1.0,19,corpus4|corpus2,0,0,1,detector,0,0,,ok,0.0,0.033,0.193,91,135,ok,
gold/stt11_page_0010_c09_165.png,13,13,một,một,CHAR_A,,,1.0,37,bigram|corpus4|tone|corpus2|direct,0,0,1,detector,0,0,蔑,ok,0.0,0.1141,0.225,92,131,ok,
gold/stt11_page_0010_c09_166.png,14,14,lần,lần,CHAR_A,,,1.0,37,bigram|corpus4|tone|corpus2|direct,0,0,1,detector,0,0,吝,ok,0.0,0.0688,0.147,109,127,ok,
syllable/stt11_page_0010_c09_167.png,15,15,làm,làm,SYL,,,1.0,17,corpus4|corpus2,0,0,2,detector,0,0,,ok,0.0,0.0093,0.141,108,135,ok,
gold/stt11_page_0010_c09_168.png,16,16,lễ,lễ,CHAR_A,,,1.0,22,bigram|corpus4|tone|corpus2|direct,0,0,1,detector,0,0,礼,ok,0.0,0.0192,0.133,104,132,ok,
gold/stt11_page_0010_c09_169.png,17,17,kính,kính,CHAR_A,,,1.0,36,bigram|corpus4|tone|corpus2|direct,0,0,2,detector,0,0,敬,ok,0.0,0.0196,0.155,102,135,ok,
gold/stt11_page_0010_c09_170.png,18,18,các,các,CHAR_A,,,1.0,21,bigram|corpus4|corpus2|direct,0,0,2,detector,0,0,各,ok,0.0,0.0,0.16,89,129,ok,
gold/stt11_page_0010_c09_171.png,19,19,thánh,Thánh,CHAR_A,,,1.0,33,bigram|corpus4|corpus2|direct,0,0,2,detector,0,0,垩,ok,0.0,0.0058,0.166,86,128,ok,
gold/stt11_page_0010_c09_172.png,20,20,hợp,hợp,CHAR_A,,,1.0,20,direct,0,0,2,detector,0,0,合,ok,0.0,0.0511,0.19,88,133,ok,
gold/stt11_page_0010_c09_173.png,21,21,lại,lại,CHAR_A,,,1.0,55,bigram|corpus4|tone|corpus2|direct,0,0,1,detector,0,0,吏,ok,0.0,0.0,0.144,92,121,ok,
syllable/stt11_page_0010_c09_174.png,22,22,làm,làm,SYL,,,1.0,17,bigram|corpus4|corpus2,0,0,1,detector,0,0,,ok,0.0,0.0,0.135,77,105,ok,
syllable/stt11_page_0010_p0028_c03_028.png,6,5,phải,phải,SYL,,,0.9551,30,corpus4|corpus2,0,0,0,detector,0,0,,ok,0.0,0.0476,0.239,84,118,ok,
gold/stt11_page_0010_p0028_c03_039.png,17,16,mà,mà,CHAR_A,,,0.8589,21,corpus4|tone|corpus2|direct,0,0,0,detector,0,0,麻,ok,0.0,0.0733,0.243,75,120,ok,
gold/stt11_page_0010_p0028_c03_041.png,19,19,như,như,CHAR_A,,,0.9974,16,tone|direct|sim_unique,0,0,0,detector,0,0,茹,ok,0.0,0.0485,0.189,103,129,ok,
gold/stt11_page_0010_p0028_c04_046.png,3,0,thì,thì,CHAR_A,,,0.896,56,corpus4|corpus2|direct,0,0,0,midpoint,0,0,時,truncated,0.0,0.42,0.225,100,101,ok,
gold/stt11_page_0010_p0028_c04_047.png,7,1,trong,trong,CHAR_B,,,0.5284,52,direct,0,0,1,midpoint,0,0,共,ok,0.0,0.0538,0.19,93,114,ok,
gold/stt11_page_0010_p0028_c04_049.png,9,3,các,các,CHAR_B,,,0.5342,21,corpus4|corpus2|direct,0,0,0,midpoint,0,0,各,bleed,0.1974,0.0,0.165,92,117,ok,
gold/stt11_page_0010_p0028_c05_064.png,0,0,từ,Từ,CHAR_A,,,0.9988,52,corpus4|tone|corpus2|direct,0,0,0,midpoint,0,0,自,truncated,0.0,0.5,0.278,42,27,ok,
syllable/stt11_page_0010_p0028_c05_065.png,2,1,đức,Đức,SYL,,,0.9821,21,corpus4|corpus2,0,0,2,midpoint,0,0,,ok,0.0,0.0357,0.329,42,60,ok,
gold/stt11_page_0010_p0028_c05_066.png,4,2,chúa,Chúa,CHAR_A,,,0.9953,2,corpus4|corpus2|direct,0,0,0,midpoint,0,0,主,ok,0.0,0.1143,0.283,35,67,tall,
gold/stt11_page_0010_p0028_c05_068.png,8,4,su,su,CHAR_A,,,0.9966,11,corpus4|corpus2|direct,0,0,0,midpoint,0,0,秋,ok,0.0,0.1923,0.274,65,46,ok,
gold/stt11_page_0010_p0028_c05_074.png,17,10,thánh,Thánh,CHAR_A,,,0.9466,33,corpus4|corpus2|direct,0,0,0,midpoint,0,0,垩,ok,0.0,0.0,0.1,63,58,ok,
gold/stt11_page_0010_p0028_c05_083.png,41,19,năm,năm,CHAR_A,,,0.9936,19,corpus4|tone|corpus2|direct,0,0,0,midpoint,0,0,南,ok,0.0,0.1154,0.125,65,67,ok,
gold/stt11_page_0010_p0028_c06_088.png,13,4,ca,Ca,CHAR_A,,,0.8284,48,tone|direct,0,0,0,detector,0,0,哿,ok,0.0,0.0389,0.2,90,131,ok,
gold/stt11_page_0010_p0028_c07_094.png,1,0,ong,Ong,CHAR_A,,,0.9988,25,bigram|corpus4|tone|corpus2|direct,0,0,1,detector,0,0,翁,truncated,0.0,0.2989,0.198,92,135,ok,
gold/stt11_page_0010_p0028_c07_095.png,2,1,thánh,Thánh,CHAR_A,,,1.0,33,bigram|corpus4|corpus2|direct,0,0,1,detector,0,0,垩,ok,0.0,0.0282,0.242,71,123,ok,
gold/stt11_page_0010_p0028_c07_099.png,6,5,ở,ở,CHAR_A,,,0.9996,20,tone|direct,0,0,0,detector,0,0,烏,ok,0.0,0.0,0.189,83,119,ok,
gold/stt11_page_0010_p0028_c08_121.png,5,5,phi,Phi,CHAR_A,,,0.998,92,corpus4|tone|corpus2|direct,0,0,0,detector,0,0,丕,ok,0.0,0.0,0.159,93,127,ok,
gold/stt11_page_0010_p0028_c09_138.png,0,25,mi,mi,CHAR_A,,,0.8315,69,corpus4|tone|corpus2|direct,0,0,1,legacy_locked_col,0,0,眉,ok,0.0,0.0,0.209,70,91,ok,
gold/stt11_page_0010_p0028_c09_139.png,1,26,long,long,CHAR_A,,,0.9955,65,corpus4|tone|corpus2|direct|sim_unique,0,0,2,legacy_locked_col,0,0,竜,ok,0.0,0.0,0.185,102,88,ok,
gold/stt11_page_0010_p0028_c09_140.png,2,27,mà,mà,CHAR_A,,,0.9996,21,bigram|corpus4|tone|corpus2|direct,0,0,2,legacy_locked_col,0,0,麻,ok,0.0,0.0,0.202,99,98,ok,
gold/stt11_page_0010_p0028_c09_141.png,3,28,thấy,thấy,CHAR_A,,,1.0,15,bigram|corpus4|corpus2|direct,0,0,1,legacy_locked_col,0,0,体,ok,0.0,0.0505,0.146,99,120,ok,
syllable/stt11_page_0010_p0028_c09_142.png,4,29,đức,Đức,SYL,,,1.0,21,bigram|corpus4|corpus2,0,0,2,legacy_locked_col,0,0,,bleed,0.1358,0.0189,0.134,53,125,tall,
gold/stt11_page_0010_p0028_c09_143.png,5,30,chúa,Chúa,CHAR_A,,,1.0,2,bigram|corpus4|corpus2|direct,0,0,0,legacy_locked_col,0,0,主,bleed,0.2058,0.0,0.118,89,102,ok,
gold/stt11_page_0010_p0028_c09_145.png,7,32,phạt,phạt,CHAR_A,,,1.0,17,corpus4|corpus2|direct|sim_unique,0,0,1,legacy_locked_col,0,0,罰,ok,0.0,0.0133,0.184,75,97,ok,
gold/stt11_page_0010_p0028_c09_146.png,8,33,thành,thành,CHAR_A,,,1.0,13,bigram|corpus4|corpus2|direct,0,0,1,legacy_locked_col,0,0,城,ok,0.0,0.0,0.152,91,124,ok,
syllable/stt11_page_0010_p0028_c09_147.png,9,34,ấy,ấy,SYL,,,1.0,32,bigram|corpus4|corpus2,0,0,2,legacy_locked_col,0,0,,ok,0.0,0.0366,0.184,82,74,ok,
gold/stt11_page_0010_p0028_c09_148.png,10,35,vì,vì,CHAR_A,,,1.0,7,bigram|corpus4|tone|corpus2|direct,0,0,0,legacy_locked_col,0,0,爲,ok,0.0,0.0118,0.216,85,135,ok,
gold/stt11_page_0010_p0028_c09_150.png,12,37,tật,tật,CHAR_A,,,1.0,23,corpus4|corpus2|direct,0,0,1,legacy_locked_col,0,0,疾,ok,0.0,0.0,0.179,100,94,ok,
gold/stt11_page_0010_p0028_c09_151.png,13,38,lây,lây,CHAR_A,,,1.0,6,tone|direct,0,0,2,legacy_locked_col,0,0,淶,ok,0.0,0.0361,0.286,83,70,ok,
gold/stt11_page_0010_p0028_c09_152.png,14,39,chết,chết,CHAR_A,,,1.0,20,bigram|corpus4|corpus2|direct,0,0,1,legacy_locked_col,0,0,折,ok,0.0,0.0312,0.242,80,62,ok,
syllable/stt11_page_0010_p0028_c09_153.png,15,40,nhiều,nhiều,SYL,,,1.0,18,bigram|corpus4|corpus2,0,0,2,legacy_locked_col,0,0,,ok,0.0,0.0269,0.135,93,89,ok,
gold/stt11_page_0010_p0028_c09_154.png,16,41,lắm,lắm,CHAR_A,,,1.0,31,bigram|corpus4|corpus2|direct,0,0,1,legacy_locked_col,0,0,凜,truncated,0.0,0.2025,0.184,79,73,ok,
gold/stt11_page_0010_p0028_c09_155.png,17,42,thì,thì,CHAR_A,,,1.0,56,bigram|corpus4|corpus2|direct,0,0,2,legacy_locked_col,0,0,時,bleed,0.1904,0.0802,0.142,81,76,ok,
gold/stt11_page_0010_p0028_c09_156.png,18,43,người,người,CHAR_A,GOLD,s1_inter_s2_direct,1.0,20,bigram|corpus4|corpus2|direct|sim_unique,0,0,1,qd01_locked,1,0,𠊚,ok,0.0,0.0,0.165,58,106,tall,
gold/stt11_page_0010_p0028_c09_159.png,21,46,mà,mà,CHAR_A,,,1.0,21,corpus4|tone|corpus2|direct,0,0,0,legacy_locked_col,0,0,麻,ok,0.0,0.0405,0.21,74,82,ok,
gold/stt11_page_0010_p0220_c01_001.png,1,1,người,người,SYL,SYLLABLE,syl_ctx:bigram,1.0,20,bigram|corpus4|corpus2,0,0,1,qd01_locked,1,0,𠊚,ok,0.0,0.0057,0.198,87,141,ok,
gold/stt11_page_0010_p0220_c01_002.png,2,2,mà,mà,CHAR_A,,,1.0,21,bigram|corpus4|tone|corpus2|direct,0,0,1,legacy_locked_col,0,0,麻,ok,0.0,0.0,0.216,87,140,ok,
gold/stt11_page_0010_p0220_c01_003.png,3,3,trong,trong,CHAR_A,,,1.0,52,bigram|corpus4|tone|corpus2|direct,0,0,1,legacy_locked_col,0,0,中,ok,0.0,0.0523,0.205,86,137,ok,
syllable/stt11_page_0010_p0220_c01_004.png,4,4,một,một,SYL,,,1.0,37,corpus4|corpus2,0,0,1,legacy_locked_col,0,0,,ok,0.0,0.0274,0.201,73,143,tall,
syllable/stt11_page_0010_p0220_c01_005.png,5,5,năm,năm,SYL,,,0.9993,19,corpus4|corpus2,0,0,1,legacy_locked_col,0,0,,ok,0.0,0.0,0.172,110,145,ok,
gold/stt11_page_0010_p0220_c01_006.png,6,6,thì,thì,CHAR_A,,,0.9236,56,corpus4|corpus2|direct,0,0,1,legacy_locked_col,0,0,時,ok,0.0,0.0,0.195,102,141,ok,
gold/stt11_page_0010_p0220_c01_007.png,8,7,dựng,dựng,CHAR_A,,,0.9989,28,tone|direct,0,0,2,legacy_locked_col,0,0,孕,ok,0.0,0.0,0.136,117,125,ok,
gold/stt11_page_0010_p0220_c01_008.png,9,8,nên,nên,CHAR_A,,,1.0,21,corpus4|corpus2|direct,0,0,1,legacy_locked_col,0,0,年,ok,0.0,0.0213,0.122,94,144,ok,
syllable/stt11_page_0010_p0220_c01_009.png,10,9,bảy,bảy,SYL,,,1.0,16,bigram|corpus4|corpus2,0,0,1,legacy_locked_col,0,0,,ok,0.0,0.0,0.184,94,144,ok,
gold/stt11_page_0010_p0220_c01_010.png,11,10,mươi,mươi,CHAR_B,,,1.0,13,bigram|corpus4|corpus2|sim_unique,0,0,1,legacy_locked_col,0,0,迈,bleed,0.2613,0.0,0.123,113,129,ok,
gold/stt11_page_0010_p0220_c01_011.png,12,11,lăm,lăm,CHAR_A,,,1.0,11,corpus4|tone|corpus2|direct|sim_unique,0,0,1,legacy_locked_col,0,0,林,ok,0.0,0.024,0.155,125,121,ok,
gold/stt11_page_0010_p0220_c01_012.png,13,12,nhà,nhà,CHAR_A,,,1.0,19,bigram|corpus4|tone|corpus2|direct|sim_unique,0,0,1,legacy_locked_col,0,0,茹,ok,0.0,0.0348,0.163,115,128,ok,
syllable/stt11_page_0010_p0220_c01_013.png,14,13,thờ,thờ,SYL,,,1.0,25,bigram|corpus4|corpus2,0,0,1,legacy_locked_col,0,0,,ok,0.0,0.0391,0.2,115,136,ok,
syllable/stt11_page_0010_p0220_c01_014.png,15,14,đức,Đức,SYL,,,1.0,21,bigram|corpus4|corpus2,0,0,1,legacy_locked_col,0,0,,ok,0.0,0.0045,0.132,110,133,ok,
gold/stt11_page_0010_p0220_c01_015.png,16,15,chúa,chúa,CHAR_A,,,0.9988,2,bigram|corpus4|corpus2|direct,0,0,0,legacy_locked_col,0,0,主,ok,0.0,0.0435,0.12,115,145,ok,
gold/stt11_page_0010_p0220_c01_016.png,17,17,ở,ở,CHAR_A,,,0.9988,20,bigram|corpus4|tone|corpus2|direct,0,0,1,legacy_locked_col,0,0,於,ok,0.0,0.0397,0.231,126,126,ok,
gold/stt11_page_0010_p0220_c01_017.png,18,18,chung,chung,CHAR_A,,,1.0,56,bigram|corpus4|tone|corpus2|direct,0,0,2,legacy_locked_col,0,0,終,bleed,0.2769,0.0425,0.174,106,125,ok,
gold/stt11_page_0010_p0220_c01_018.png,19,19,quanh,quanh,CHAR_A,,,1.0,24,bigram|corpus4|corpus2|direct,0,0,1,legacy_locked_col,0,0,觥,ok,0.0,0.0,0.172,105,132,ok,
syllable/stt11_page_0010_p0220_c01_020.png,21,21,vua,Vua,SYL,,,1.0,15,corpus4|corpus2,0,0,0,legacy_locked_col,0,0,,ok,0.0,0.0227,0.184,88,113,ok,
gold/stt11_page_0010_p0220_c02_022.png,1,1,tiếng,tiếng,CHAR_A,,,1.0,6,bigram|corpus4|corpus2|direct,0,0,1,legacy_locked_col,0,0,省,ok,0.0,0.037,0.222,81,137,ok,
gold/stt11_page_0010_p0220_c02_023.png,2,2,sự,sự,CHAR_A,,,1.0,16,bigram|corpus4|corpus2|direct|sim_unique,0,0,1,legacy_locked_col,0,0,事,ok,0.0,0.0561,0.234,98,141,ok,
syllable/stt11_page_0010_p0220_c02_024.png,3,3,làm,làm,SYL,,,1.0,17,bigram|corpus4|corpus2,0,0,2,legacy_locked_col,0,0,,ok,0.0,0.0347,0.217,72,146,tall,
gold/stt11_page_0010_p0220_c02_025.png,4,4,vây,vây,CHAR_A,,,1.0,8,bigram|corpus4|tone|corpus2|direct,251,0,1,legacy_locked_col,0,0,丕,ok,0.0,0.0,0.18,96,126,ok,
gold/stt11_page_0010_p0220_c02_026.png,5,5,liền,liền,CHAR_A,,,1.0,29,bigram|corpus4|tone|corpus2|direct,0,0,2,legacy_locked_col,0,0,連,ok,0.0,0.0,0.191,100,129,ok,
gold/stt11_page_0010_p0220_c02_027.png,6,6,sai,sai,CHAR_A,,,1.0,30,bigram|corpus4|tone|corpus2|direct|sim_unique,0,0,1,legacy_locked_col,0,0,差,ok,0.0,0.0741,0.161,81,148,tall,
syllable/stt11_page_0010_p0220_c02_028.png,7,7,một,một,SYL,,,1.0,37,corpus4|corpus2,0,0,2,legacy_locked_col,0,0,,ok,0.0,0.0128,0.221,78,149,tall,
gold/stt11_page_0010_p0220_c02_029.png,8,8,quan,quan,CHAR_A,,,1.0,80,corpus4|tone|corpus2|direct|sim_unique,0,0,1,legacy_locked_col,0,0,官,ok,0.0,0.0,0.184,76,138,tall,
gold/stt11_page_0010_p0220_c02_030.png,9,9,phạt,phạt,CHAR_A,,,1.0,17,corpus2|direct|sim_unique,0,0,2,legacy_locked_col,0,0,罸,ok,0.0,0.086,0.182,93,148,ok,
gold/stt11_page_0010_p0220_c02_031.png,10,10,kẻ,kẻ,CHAR_A,,,1.0,19,bigram|corpus4|tone|corpus2|direct|sim_unique,0,0,2,legacy_locked_col,0,0,几,ok,0.0,0.0147,0.162,102,147,ok,
gold/stt11_page_0010_p0220_c02_032.png,11,11,có,có,CHAR_A,,,1.0,15,bigram|corpus4|corpus2|direct,0,0,2,legacy_locked_col,0,0,固,ok,0.0,0.0949,0.243,79,131,ok,
gold/stt11_page_0010_p0220_c02_033.png,12,12,đạo,đạo,CHAR_A,,,1.0,40,bigram|corpus4|tone|corpus2|direct,0,0,2,legacy_locked_col,0,0,道,ok,0.0,0.0,0.139,130,136,ok,
gold/stt11_page_0010_p0220_c02_034.png,13,13,nhưng,nhưng,CHAR_A,,,1.0,12,bigram|corpus4|tone|corpus2|direct|sim_unique,0,0,2,legacy_locked_col,0,0,仍,ok,0.0,0.0184,0.145,136,132,ok,
gold/stt11_page_0010_p0220_c02_035.png,14,14,mà,mà,CHAR_A,,,1.0,21,bigram|corpus4|tone|corpus2|direct,0,0,2,legacy_locked_col,0,0,麻,ok,0.0,0.0604,0.206,91,144,ok,
gold/stt11_page_0010_p0220_c02_036.png,15,15,thấy,thấy,CHAR_A,,,1.0,15,bigram|corpus4|corpus2|direct,0,0,2,legacy_locked_col,0,0,体,ok,0.0,0.0904,0.181,94,148,ok,
gold/stt11_page_0010_p0220_c02_037.png,16,16,càng,càng,CHAR_A,,,1.0,17,corpus4|corpus2|direct|sim_unique,0,0,2,legacy_locked_col,0,0,强,ok,0.0,0.0737,0.182,95,148,ok,
gold/stt11_page_0010_p0220_c02_038.png,17,17,giết,giết,CHAR_A,,,1.0,21,corpus4|corpus2|direct,0,0,1,legacy_locked_col,0,0,折,ok,0.0,0.0288,0.202,104,150,ok,
syllable/stt11_page_0010_p0220_c02_039.png,18,18,nhiều,nhiều,SYL,,,1.0,18,bigram|corpus4|corpus2,0,0,2,legacy_locked_col,0,0,,ok,0.0,0.1129,0.202,93,150,ok,
gold/stt11_page_0010_p0220_c02_040.png,19,19,người,người,CHAR_A,GOLD,s1_inter_s2_direct,1.0,20,bigram|corpus4|corpus2|direct|sim_unique,0,0,1,qd01_locked,1,0,𠊚,ok,0.0,0.0,0.143,107,143,ok,
gold/stt11_page_0010_p0220_c02_041.png,20,20,thì,thì,CHAR_A,,,1.0,56,bigram|corpus4|corpus2|direct,0,0,1,legacy_locked_col,0,0,時,ok,0.0,0.0577,0.21,104,119,ok,
gold/stt11_page_0010_p0220_c03_042.png,0,0,càng,càng,CHAR_A,,,1.0,17,corpus4|corpus2|direct|sim_unique,0,0,1,legacy_locked_col,0,0,强,ok,0.0,0.0,0.259,97,91,ok,
gold/stt11_page_0010_p0220_c03_043.png,1,1,tin,tin,CHAR_A,,,1.0,13,corpus4|tone|corpus2|direct,0,0,1,legacy_locked_col,0,0,信,bleed,0.2558,0.0437,0.176,103,128,ok,
gold/stt11_page_0010_p0220_c03_046.png,4,4,thì,thì,CHAR_A,,,0.9999,56,corpus4|corpus2|direct,0,0,0,legacy_locked_col,0,0,時,ok,0.0,0.0526,0.234,95,125,ok,
syllable/stt11_page_0010_p0220_c03_048.png,6,6,buộc,buộc,SYL,,,1.0,20,corpus4|corpus2,0,0,1,legacy_locked_col,0,0,,ok,0.0,0.0053,0.176,95,131,ok,
gold/stt11_page_0010_p0220_c03_049.png,7,7,cổ,cổ,CHAR_A,,,1.0,58,corpus4|tone|corpus2|direct,0,0,0,legacy_locked_col,0,0,古,bleed,0.2239,0.0867,0.186,75,142,tall,
gold/stt11_page_0010_p0220_c03_050.png,8,8,người,người,CHAR_B,GOLD,s1_inter_s2_similar,1.0,20,corpus4|corpus2|sim_unique,0,0,1,qd01_locked,1,0,𠊚,bleed,0.1566,0.0,0.165,98,126,ok,
gold/stt11_page_0010_p0220_c03_054.png,12,12,cùng,cùng,CHAR_A,,,1.0,44,bigram|corpus4|tone|corpus2|direct,0,0,1,legacy_locked_col,0,0,共,ok,0.0,0.0062,0.144,81,148,tall,
gold/stt11_page_0010_p0220_c03_055.png,13,13,cái,cái,CHAR_A,,,1.0,32,bigram|corpus4|corpus2|direct|sim_unique,0,0,2,legacy_locked_col,0,0,丐,ok,0.0,0.0,0.17,80,127,ok,
gold/stt11_page_0010_p0220_c03_056.png,14,14,đinh,đinh,CHAR_A,,,1.0,29,corpus4|tone|corpus2|direct|sim_unique,0,0,1,legacy_locked_col,0,0,釘,ok,0.0354,0.0,0.179,91,146,ok,
gold/stt11_page_0010_p0220_c03_058.png,16,16,mà,mà,CHAR_A,,,1.0,21,bigram|corpus4|tone|corpus2|direct,0,0,0,legacy_locked_col,0,0,麻,ok,0.0,0.0,0.207,83,132,ok,
syllable/stt11_page_0010_p0220_c03_059.png,17,17,ném,ném,SYL,,,1.0,7,bigram|corpus2,0,0,1,legacy_locked_col,0,0,,ok,0.0,0.0,0.172,107,126,ok,
syllable/stt11_page_0010_p0220_c03_060.png,18,18,xuống,xuống,SYL,,,1.0,17,corpus4|corpus2,0,0,0,legacy_locked_col,0,0,,ok,0.0,0.0,0.173,91,128,ok,
gold/stt11_page_0010_p0220_c03_061.png,19,19,biển,biển,CHAR_B,,,1.0,45,corpus2|sim_unique,0,0,1,legacy_locked_col,0,0,彼,ok,0.0,0.025,0.205,100,125,ok,
gold/stt11_page_0010_p0220_c03_062.png,20,20,kẻo,kẻo,CHAR_A,,,1.0,12,corpus4|tone|corpus2|direct,0,0,0,legacy_locked_col,0,0,矯,ok,0.0,0.0409,0.153,110,129,ok,
syllable/stt11_page_0010_p0220_c04_063.png,0,0,đầy,đầy,SYL,,,1.0,16,bigram|corpus4|corpus2,0,0,1,legacy_locked_col,0,0,,ok,0.0,0.0,0.274,82,89,ok,
gold/stt11_page_0010_p0220_c04_064.png,1,1,tớ,tớ,CHAR_A,,,1.0,15,bigram|corpus4|corpus2|direct|sim_unique,0,0,0,legacy_locked_col,0,0,四,ok,0.0,0.0169,0.177,89,140,ok,
syllable/stt11_page_0010_p0220_c04_065.png,2,2,lấy,lấy,SYL,,,1.0,24,corpus4|corpus2,0,0,2,legacy_locked_col,0,0,,ok,0.0,0.0,0.206,95,132,ok,
gold/stt11_page_0010_p0220_c04_066.png,3,3,xác,xác,CHAR_A,,,1.0,34,bigram|corpus4|tone|corpus2|direct,0,0,0,legacy_locked_col,0,0,壳,ok,0.0,0.0,0.215,91,135,ok,
gold/stt11_page_0010_p0220_c04_067.png,4,4,người,người,SYL,SYLLABLE,syl_ctx:bigram,1.0,20,bigram|corpus4|corpus2,0,0,2,qd01_locked,1,0,𠊚,ok,0.0,0.0,0.175,100,99,ok,
gold/stt11_page_0010_p0220_c04_068.png,5,5,mà,mà,CHAR_A,,,1.0,21,bigram|corpus4|tone|corpus2|direct,0,0,1,legacy_locked_col,0,0,麻,ok,0.0,0.0,0.207,88,129,ok,
gold/stt11_page_0010_p0220_c04_069.png,6,6,thờ,thờ,CHAR_A,,,1.0,25,bigram|corpus4|tone|corpus2|direct,0,0,2,legacy_locked_col,0,0,蜍,ok,0.0,0.047,0.248,117,129,ok,
gold/stt11_page_0010_p0220_c04_070.png,7,7,các,Các,CHAR_A,,,1.0,21,bigram|corpus4|corpus2|direct,0,0,1,legacy_locked_col,0,0,各,ok,0.0,0.0,0.153,114,131,ok,
syllable/stt11_page_0010_p0220_c04_071.png,8,8,bồn,bồn,SYL,,,1.0,5,bigram|corpus4|tone|corpus2,0,0,2,legacy_locked_col,0,0,,ok,0.0,0.0429,0.146,105,132,ok,
gold/stt11_page_0010_p0220_c04_072.png,9,9,đạo,đạo,CHAR_A,,,1.0,40,bigram|corpus4|tone|corpus2|direct,0,0,0,legacy_locked_col,0,0,道,ok,0.0,0.0476,0.147,126,126,ok,
syllable/stt11_page_0010_p0220_c04_073.png,10,10,nghe,nghe,SYL,,,1.0,24,bigram|corpus4|corpus2,0,0,2,legacy_locked_col,0,0,,ok,0.0,0.0,0.165,96,129,ok,
gold/stt11_page_0010_p0220_c04_074.png,11,11,tin,tin,CHAR_A,,,1.0,13,bigram|corpus4|tone|corpus2|direct,0,0,0,legacy_locked_col,0,0,信,ok,0.0,0.0144,0.173,104,128,ok,
syllable/stt11_page_0010_p0220_c04_076.png,13,13,ấy,ấy,SYL,,,1.0,32,corpus4|corpus2,0,0,1,legacy_locked_col,0,0,,ok,0.0,0.0152,0.169,99,135,ok,
gold/stt11_page_0010_p0220_c04_077.png,14,14,khóc,khóc,CHAR_A,,,1.0,8,corpus4|corpus2|direct,0,0,0,legacy_locked_col,0,0,哭,ok,0.0,0.0057,0.21,87,136,ok,
