image,book,page,column,ocr_char,syllable,label,unicode,tier,rule,bbox,image_md5
syllable/stt11_page_0010_c09_174.png,stt11,page_0010,9,而,làm,,,SYLLABLE,syl_ctx:bigram,"[253, 2372, 346, 2473]",8f2e567e137d
syllable/stt11_page_0010_p0028_c03_028.png,stt11,page_0010_p0028,3,涕,phải,,,SYLLABLE,syl_ctx:corpus4,"[1329, 873, 1424, 977]",13a8331646f4
gold/stt11_page_0010_p0028_c03_039.png,stt11,page_0010_p0028,3,麻,mà,麻,U+9EBB,GOLD,s1_inter_s2_direct,"[1328, 1801, 1427, 1905]",b4b84df3308c
gold/stt11_page_0010_p0028_c03_041.png,stt11,page_0010_p0028,3,茹,như,茹,U+8339,GOLD,s1_inter_s2_direct,"[1327, 2045, 1429, 2150]",bf4e2b5eea33
gold/stt11_page_0010_p0028_c04_046.png,stt11,page_0010_p0028,4,時,thì,時,U+6642,GOLD,s1_inter_s2_direct,"[1184, 702, 1282, 803]",537b389a07dc
gold/stt11_page_0010_p0028_c04_047.png,stt11,page_0010_p0028,4,共,trong,共,U+5171,GOLD,s1_inter_s2_direct_lowp,"[1184, 1041, 1282, 1142]",90b9ab669727
gold/stt11_page_0010_p0028_c04_049.png,stt11,page_0010_p0028,4,各,các,各,U+5404,GOLD,s1_inter_s2_direct_lowp,"[1184, 1210, 1282, 1311]",44d4a2f7375b
gold/stt11_page_0010_p0028_c05_064.png,stt11,page_0010_p0028,5,自,từ,自,U+81EA,GOLD,s1_inter_s2_direct,"[988, 484, 1041, 507]",fd0a28b1d2f2
syllable/stt11_page_0010_p0028_c05_065.png,stt11,page_0010_p0028,5,石,đức,,,SYLLABLE,syl_ctx:corpus4,"[988, 533, 1041, 588]",5f2f07625a1e
gold/stt11_page_0010_p0028_c05_066.png,stt11,page_0010_p0028,5,主,chúa,主,U+4E3B,GOLD,s1_inter_s2_direct,"[988, 614, 1041, 669]",7b8801688f45
gold/stt11_page_0010_p0028_c05_068.png,stt11,page_0010_p0028,5,秋,su,秋,U+79CB,GOLD,s1_inter_s2_direct,"[988, 747, 1041, 785]",93b602158ee5
gold/stt11_page_0010_p0028_c05_074.png,stt11,page_0010_p0028,5,垩,thánh,垩,U+57A9,GOLD,s1_inter_s2_direct,"[988, 1047, 1041, 1106]",fe5a137c3dbf
gold/stt11_page_0010_p0028_c05_083.png,stt11,page_0010_p0028,5,南,năm,南,U+5357,GOLD,s1_inter_s2_direct,"[988, 2051, 1041, 2106]",274387afb827
gold/stt11_page_0010_p0028_c06_088.png,stt11,page_0010_p0028,6,哿,ca,哿,U+54FF,GOLD,s1_inter_s2_direct,"[724, 1547, 827, 1654]",c46424194e1c
gold/stt11_page_0010_p0028_c07_094.png,stt11,page_0010_p0028,7,翁,ong,翁,U+7FC1,GOLD,s1_inter_s2_direct,"[576, 531, 680, 640]",9922015f4b6e
gold/stt11_page_0010_p0028_c07_095.png,stt11,page_0010_p0028,7,垩,thánh,垩,U+57A9,GOLD,s1_inter_s2_direct,"[576, 618, 680, 725]",9459d6d6f557
gold/stt11_page_0010_p0028_c07_099.png,stt11,page_0010_p0028,7,烏,ở,烏,U+70CF,GOLD,s1_inter_s2_direct,"[569, 964, 668, 1072]",7bc199a97ef0
gold/stt11_page_0010_p0028_c08_121.png,stt11,page_0010_p0028,8,丕,phi,丕,U+4E15,GOLD,s1_inter_s2_direct,"[422, 878, 517, 988]",62fe3370cd04
gold/stt11_page_0010_p0028_c09_138.png,stt11,page_0010_p0028,9,眉,mi,眉,U+7709,GOLD,s1_inter_s2_direct,"[279, 454, 375, 554]",63c56ae9cbc0
gold/stt11_page_0010_p0028_c09_139.png,stt11,page_0010_p0028,9,竜,long,竜,U+7ADC,GOLD,s1_inter_s2_direct,"[273, 554, 372, 640]",5a8323aa2a49
gold/stt11_page_0010_p0028_c09_140.png,stt11,page_0010_p0028,9,麻,mà,麻,U+9EBB,GOLD,s1_inter_s2_direct,"[276, 645, 371, 733]",e60076d7d628
gold/stt11_page_0010_p0028_c09_141.png,stt11,page_0010_p0028,9,体,thấy,体,U+4F53,GOLD,s1_inter_s2_direct,"[279, 719, 375, 828]",7514e2ac6298
syllable/stt11_page_0010_p0028_c09_142.png,stt11,page_0010_p0028,9,行,đức,,,SYLLABLE,syl_ctx:bigram,"[279, 810, 375, 920]",d513f65d8a3c
gold/stt11_page_0010_p0028_c09_143.png,stt11,page_0010_p0028,9,主,chúa,主,U+4E3B,GOLD,s1_inter_s2_direct,"[277, 910, 370, 999]",fa5aa64d6f2a
gold/stt11_page_0010_p0028_c09_145.png,stt11,page_0010_p0028,9,罰,phạt,罰,U+7F70,GOLD,s1_inter_s2_direct,"[284, 1094, 378, 1181]",8cf1ba4ee207
gold/stt11_page_0010_p0028_c09_146.png,stt11,page_0010_p0028,9,城,thành,城,U+57CE,GOLD,s1_inter_s2_direct,"[279, 1176, 375, 1285]",b7e09c7690cf
syllable/stt11_page_0010_p0028_c09_147.png,stt11,page_0010_p0028,9,人,ấy,,,SYLLABLE,syl_ctx:bigram,"[285, 1308, 380, 1368]",fcd2be8242d2
gold/stt11_page_0010_p0028_c09_148.png,stt11,page_0010_p0028,9,爲,vì,爲,U+7232,GOLD,s1_inter_s2_direct,"[279, 1359, 375, 1468]",bb3a0d63fb6e
gold/stt11_page_0010_p0028_c09_150.png,stt11,page_0010_p0028,9,疾,tật,疾,U+75BE,GOLD,s1_inter_s2_direct,"[281, 1534, 383, 1611]",6dd5ff064c6f
gold/stt11_page_0010_p0028_c09_151.png,stt11,page_0010_p0028,9,淶,lây,淶,U+6DF6,GOLD,s1_inter_s2_direct,"[280, 1638, 384, 1696]",7c3b13b7d12f
gold/stt11_page_0010_p0028_c09_152.png,stt11,page_0010_p0028,9,折,chết,折,U+6298,GOLD,s1_inter_s2_direct,"[282, 1723, 383, 1784]",ab0472232e27
syllable/stt11_page_0010_p0028_c09_153.png,stt11,page_0010_p0028,9,燒,nhiều,,,SYLLABLE,syl_ctx:bigram,"[282, 1859, 383, 1932]",78bcf9bd2702
gold/stt11_page_0010_p0028_c09_154.png,stt11,page_0010_p0028,9,凜,lắm,凜,U+51DC,GOLD,s1_inter_s2_direct,"[282, 1956, 381, 2017]",189e00bcdb92
gold/stt11_page_0010_p0028_c09_155.png,stt11,page_0010_p0028,9,時,thì,時,U+6642,GOLD,s1_inter_s2_direct,"[283, 2047, 381, 2110]",e5c511ec099b
gold/stt11_page_0010_p0028_c09_156.png,stt11,page_0010_p0028,9,㝵,người,𠊚,U+2029A,GOLD,quyet_dinh_nguoi:qd01_cell_lock,"[279, 2090, 375, 2199]",fbcf713a90cd
gold/stt11_page_0010_p0028_c09_159.png,stt11,page_0010_p0028,9,麻,mà,麻,U+9EBB,GOLD,s1_inter_s2_direct,"[271, 2389, 373, 2474]",2e8133b481b9
gold/stt11_page_0010_p0220_c01_001.png,stt11,page_0010_p0220,1,昇,người,𠊚,U+2029A,GOLD,quyet_dinh_nguoi:qd01_cell_lock,"[1472, 542, 1576, 657]",944cea7d731e
gold/stt11_page_0010_p0220_c01_002.png,stt11,page_0010_p0220,1,麻,mà,麻,U+9EBB,GOLD,s1_inter_s2_direct,"[1471, 630, 1578, 746]",c5287e233542
gold/stt11_page_0010_p0220_c01_003.png,stt11,page_0010_p0220,1,中,trong,中,U+4E2D,GOLD,s1_inter_s2_direct,"[1471, 725, 1577, 842]",ea7642fdec3d
syllable/stt11_page_0010_p0220_c01_004.png,stt11,page_0010_p0220,1,戞,một,,,SYLLABLE,syl_ctx:corpus4,"[1465, 820, 1570, 937]",4f1c42f1241f
syllable/stt11_page_0010_p0220_c01_005.png,stt11,page_0010_p0220,1,醉,năm,,,SYLLABLE,syl_ctx:corpus4,"[1465, 916, 1570, 1033]",61f407fef8e9
gold/stt11_page_0010_p0220_c01_006.png,stt11,page_0010_p0220,1,時,thì,時,U+6642,GOLD,s1_inter_s2_direct,"[1470, 1010, 1580, 1129]",cb4ae037265b
gold/stt11_page_0010_p0220_c01_007.png,stt11,page_0010_p0220,1,孕,dựng,孕,U+5B55,GOLD,s1_inter_s2_direct,"[1470, 1202, 1581, 1319]",2c4e388b0ddd
gold/stt11_page_0010_p0220_c01_008.png,stt11,page_0010_p0220,1,年,nên,年,U+5E74,GOLD,s1_inter_s2_direct,"[1470, 1288, 1581, 1405]",8096e6ca4bd4
syllable/stt11_page_0010_p0220_c01_009.png,stt11,page_0010_p0220,1,䵟,bảy,,,SYLLABLE,syl_ctx:bigram,"[1471, 1393, 1581, 1512]",807fabb2ee6c
gold/stt11_page_0010_p0220_c01_010.png,stt11,page_0010_p0220,1,返,mươi,迈,U+8FC8,GOLD,s1_inter_s2_similar,"[1464, 1501, 1570, 1613]",23c6a2d7d309
gold/stt11_page_0010_p0220_c01_011.png,stt11,page_0010_p0220,1,林,lăm,林,U+6797,GOLD,s1_inter_s2_direct,"[1461, 1596, 1572, 1711]",dcf79388ccb0
gold/stt11_page_0010_p0220_c01_012.png,stt11,page_0010_p0220,1,茹,nhà,茹,U+8339,GOLD,s1_inter_s2_direct,"[1462, 1682, 1572, 1798]",48541974c908
syllable/stt11_page_0010_p0220_c01_013.png,stt11,page_0010_p0220,1,蛛,thờ,,,SYLLABLE,syl_ctx:bigram,"[1461, 1778, 1573, 1893]",92352daf8454
syllable/stt11_page_0010_p0220_c01_014.png,stt11,page_0010_p0220,1,分,đức,,,SYLLABLE,syl_ctx:bigram,"[1469, 1871, 1582, 1990]",490ec411aa99
gold/stt11_page_0010_p0220_c01_015.png,stt11,page_0010_p0220,1,主,chúa,主,U+4E3B,GOLD,s1_inter_s2_direct,"[1468, 1958, 1584, 2075]",1b521340fa2e
gold/stt11_page_0010_p0220_c01_016.png,stt11,page_0010_p0220,1,於,ở,於,U+65BC,GOLD,s1_inter_s2_direct,"[1460, 2053, 1573, 2169]",6caf475b5896
gold/stt11_page_0010_p0220_c01_017.png,stt11,page_0010_p0220,1,終,chung,終,U+7D42,GOLD,s1_inter_s2_direct,"[1471, 2148, 1582, 2266]",936611197d97
gold/stt11_page_0010_p0220_c01_018.png,stt11,page_0010_p0220,1,觥,quanh,觥,U+89E5,GOLD,s1_inter_s2_direct,"[1481, 2234, 1592, 2353]",efc168e34128
syllable/stt11_page_0010_p0220_c01_020.png,stt11,page_0010_p0220,1,希,vua,,,SYLLABLE,syl_ctx:corpus4,"[1463, 2418, 1569, 2525]",fd90057d08d9
gold/stt11_page_0010_p0220_c02_022.png,stt11,page_0010_p0220,2,省,tiếng,省,U+7701,GOLD,s1_inter_s2_direct,"[1312, 544, 1419, 658]",aeac69952eb6
gold/stt11_page_0010_p0220_c02_023.png,stt11,page_0010_p0220,2,事,sự,事,U+4E8B,GOLD,s1_inter_s2_direct,"[1313, 639, 1416, 754]",24353e692d4b
syllable/stt11_page_0010_p0220_c02_024.png,stt11,page_0010_p0220,2,而,làm,,,SYLLABLE,syl_ctx:bigram,"[1308, 734, 1409, 852]",e60dd89d3513
gold/stt11_page_0010_p0220_c02_025.png,stt11,page_0010_p0220,2,丕,vậy,丕,U+4E15,GOLD,s1_inter_s2_direct_am_sua_dau,"[1309, 830, 1408, 947]",321d14f98f21
gold/stt11_page_0010_p0220_c02_026.png,stt11,page_0010_p0220,2,連,liền,連,U+9023,GOLD,s1_inter_s2_direct,"[1315, 934, 1415, 1053]",45647ddfc854
gold/stt11_page_0010_p0220_c02_027.png,stt11,page_0010_p0220,2,差,sai,差,U+5DEE,GOLD,s1_inter_s2_direct,"[1314, 1030, 1416, 1150]",7e527fe9108b
syllable/stt11_page_0010_p0220_c02_028.png,stt11,page_0010_p0220,2,多,một,,,SYLLABLE,syl_ctx:corpus4,"[1314, 1126, 1417, 1247]",c1b688c9746c
gold/stt11_page_0010_p0220_c02_029.png,stt11,page_0010_p0220,2,官,quan,官,U+5B98,GOLD,s1_inter_s2_direct,"[1314, 1232, 1418, 1353]",c7c9b4990a72
gold/stt11_page_0010_p0220_c02_030.png,stt11,page_0010_p0220,2,罸,phạt,罸,U+7F78,GOLD,s1_inter_s2_direct,"[1314, 1329, 1418, 1449]",bd3d202f319b
gold/stt11_page_0010_p0220_c02_031.png,stt11,page_0010_p0220,2,几,kẻ,几,U+51E0,GOLD,s1_inter_s2_direct,"[1314, 1425, 1419, 1544]",75110c483cf0
gold/stt11_page_0010_p0220_c02_032.png,stt11,page_0010_p0220,2,固,có,固,U+56FA,GOLD,s1_inter_s2_direct,"[1305, 1529, 1410, 1653]",2d6e21a13e88
gold/stt11_page_0010_p0220_c02_033.png,stt11,page_0010_p0220,2,道,đạo,道,U+9053,GOLD,s1_inter_s2_direct,"[1311, 1639, 1420, 1756]",ce92355c96b2
gold/stt11_page_0010_p0220_c02_034.png,stt11,page_0010_p0220,2,仍,nhưng,仍,U+4ECD,GOLD,s1_inter_s2_direct,"[1303, 1732, 1413, 1853]",c91314a73554
gold/stt11_page_0010_p0220_c02_035.png,stt11,page_0010_p0220,2,麻,mà,麻,U+9EBB,GOLD,s1_inter_s2_direct,"[1303, 1830, 1411, 1947]",b86daa3fd03b
gold/stt11_page_0010_p0220_c02_036.png,stt11,page_0010_p0220,2,体,thấy,体,U+4F53,GOLD,s1_inter_s2_direct,"[1305, 1923, 1409, 2043]",694d493ef62f
gold/stt11_page_0010_p0220_c02_037.png,stt11,page_0010_p0220,2,强,càng,强,U+5F3A,GOLD,s1_inter_s2_direct,"[1305, 2019, 1409, 2139]",c7fd72855f43
gold/stt11_page_0010_p0220_c02_038.png,stt11,page_0010_p0220,2,折,giết,折,U+6298,GOLD,s1_inter_s2_direct,"[1314, 2114, 1417, 2236]",2255e04f2cef
syllable/stt11_page_0010_p0220_c02_039.png,stt11,page_0010_p0220,2,燒,nhiều,,,SYLLABLE,syl_ctx:bigram,"[1316, 2211, 1417, 2333]",d3211bd912ee
gold/stt11_page_0010_p0220_c02_040.png,stt11,page_0010_p0220,2,㝵,người,𠊚,U+2029A,GOLD,quyet_dinh_nguoi:qd01_cell_lock,"[1315, 2310, 1418, 2429]",c8f7ea650baa
gold/stt11_page_0010_p0220_c02_041.png,stt11,page_0010_p0220,2,時,thì,時,U+6642,GOLD,s1_inter_s2_direct,"[1315, 2408, 1419, 2517]",97dbf605006b
gold/stt11_page_0010_p0220_c03_042.png,stt11,page_0010_p0220,3,强,càng,强,U+5F3A,GOLD,s1_inter_s2_direct,"[1167, 456, 1273, 561]",18936124364b
gold/stt11_page_0010_p0220_c03_043.png,stt11,page_0010_p0220,3,信,tin,信,U+4FE1,GOLD,s1_inter_s2_direct,"[1170, 541, 1271, 656]",e179211efe24
gold/stt11_page_0010_p0220_c03_046.png,stt11,page_0010_p0220,3,時,thì,時,U+6642,GOLD,s1_inter_s2_direct,"[1168, 818, 1268, 935]",fc78622e2a5e
syllable/stt11_page_0010_p0220_c03_048.png,stt11,page_0010_p0220,3,外,buộc,,,SYLLABLE,syl_ctx:corpus4,"[1168, 1002, 1270, 1118]",26e94fcdf07e
gold/stt11_page_0010_p0220_c03_049.png,stt11,page_0010_p0220,3,古,cổ,古,U+53E4,GOLD,s1_inter_s2_direct,"[1167, 1106, 1267, 1222]",8c5587f5f760
gold/stt11_page_0010_p0220_c03_050.png,stt11,page_0010_p0220,3,早,người,𠊚,U+2029A,GOLD,quyet_dinh_nguoi:qd01_cell_lock,"[1166, 1202, 1271, 1320]",95784637f093
gold/stt11_page_0010_p0220_c03_054.png,stt11,page_0010_p0220,3,共,cùng,共,U+5171,GOLD,s1_inter_s2_direct,"[1156, 1604, 1262, 1726]",8fb05847b3c0
gold/stt11_page_0010_p0220_c03_055.png,stt11,page_0010_p0220,3,丐,cái,丐,U+4E10,GOLD,s1_inter_s2_direct,"[1155, 1700, 1260, 1819]",3091aab92459
gold/stt11_page_0010_p0220_c03_056.png,stt11,page_0010_p0220,3,釘,đinh,釘,U+91D8,GOLD,s1_inter_s2_direct,"[1165, 1785, 1269, 1907]",66eeba27211c
gold/stt11_page_0010_p0220_c03_058.png,stt11,page_0010_p0220,3,麻,mà,麻,U+9EBB,GOLD,s1_inter_s2_direct,"[1158, 1987, 1259, 2107]",afecda67dd36
syllable/stt11_page_0010_p0220_c03_059.png,stt11,page_0010_p0220,3,稔,ném,,,SYLLABLE,syl_ctx:bigram,"[1157, 2084, 1258, 2201]",88082f380af0
syllable/stt11_page_0010_p0220_c03_060.png,stt11,page_0010_p0220,3,竈,xuống,,,SYLLABLE,syl_ctx:corpus4,"[1165, 2179, 1269, 2300]",94e13b2e23ee
gold/stt11_page_0010_p0220_c03_061.png,stt11,page_0010_p0220,3,波,biển,彼,U+5F7C,GOLD,s1_inter_s2_similar,"[1163, 2275, 1272, 2394]",d331cf934f1a
gold/stt11_page_0010_p0220_c03_062.png,stt11,page_0010_p0220,3,矯,kẻo,矯,U+77EF,GOLD,s1_inter_s2_direct,"[1165, 2368, 1270, 2478]",4c1e8aced5cb
syllable/stt11_page_0010_p0220_c04_063.png,stt11,page_0010_p0220,4,莒,đầy,,,SYLLABLE,syl_ctx:bigram,"[1025, 452, 1132, 558]",bd108ea1ede6
gold/stt11_page_0010_p0220_c04_064.png,stt11,page_0010_p0220,4,四,tớ,四,U+56DB,GOLD,s1_inter_s2_direct,"[1025, 535, 1130, 649]",63530cce3402
syllable/stt11_page_0010_p0220_c04_065.png,stt11,page_0010_p0220,4,袍,lấy,,,SYLLABLE,syl_ctx:corpus4,"[1026, 627, 1129, 742]",7da9e7c4ae89
gold/stt11_page_0010_p0220_c04_066.png,stt11,page_0010_p0220,4,壳,xác,壳,U+58F3,GOLD,s1_inter_s2_direct,"[1026, 715, 1130, 828]",7446866147db
gold/stt11_page_0010_p0220_c04_067.png,stt11,page_0010_p0220,4,昇,người,𠊚,U+2029A,GOLD,quyet_dinh_nguoi:qd01_cell_lock,"[1028, 802, 1129, 911]",a5ac779baae0
gold/stt11_page_0010_p0220_c04_068.png,stt11,page_0010_p0220,4,麻,mà,麻,U+9EBB,GOLD,s1_inter_s2_direct,"[1027, 888, 1129, 998]",2ce485c3803c
gold/stt11_page_0010_p0220_c04_069.png,stt11,page_0010_p0220,4,蜍,thờ,蜍,U+870D,GOLD,s1_inter_s2_direct,"[1026, 984, 1130, 1093]",846d45e379c2
gold/stt11_page_0010_p0220_c04_070.png,stt11,page_0010_p0220,4,各,các,各,U+5404,GOLD,s1_inter_s2_direct,"[1018, 1078, 1122, 1187]",29c79ed03268
syllable/stt11_page_0010_p0220_c04_071.png,stt11,page_0010_p0220,4,本,bồn,,,SYLLABLE,syl_ctx:bigram,"[1017, 1163, 1121, 1273]",113cffa50abf
gold/stt11_page_0010_p0220_c04_072.png,stt11,page_0010_p0220,4,道,đạo,道,U+9053,GOLD,s1_inter_s2_direct,"[1016, 1250, 1122, 1356]",3be4513c6e43
syllable/stt11_page_0010_p0220_c04_073.png,stt11,page_0010_p0220,4,直,nghe,,,SYLLABLE,syl_ctx:bigram,"[1015, 1335, 1122, 1442]",dc1df47d701f
gold/stt11_page_0010_p0220_c04_074.png,stt11,page_0010_p0220,4,信,tin,信,U+4FE1,GOLD,s1_inter_s2_direct,"[1017, 1420, 1120, 1527]",c1934491ead9
syllable/stt11_page_0010_p0220_c04_076.png,stt11,page_0010_p0220,4,人,ấy,,,SYLLABLE,syl_ctx:corpus4,"[1016, 1590, 1121, 1699]",73f4d46575b5
gold/stt11_page_0010_p0220_c04_077.png,stt11,page_0010_p0220,4,哭,khóc,哭,U+54ED,GOLD,s1_inter_s2_direct,"[1016, 1674, 1120, 1785]",46a5a3df9269
gold/stt11_page_0010_p0220_c04_079.png,stt11,page_0010_p0220,4,呌,kêu,呌,U+544C,GOLD,s1_inter_s2_direct,"[1009, 1844, 1109, 1954]",e837cc791f65
gold/stt11_page_0010_p0220_c04_080.png,stt11,page_0010_p0220,4,哥,cả,竒,U+7AD2,GOLD,s1_inter_s2_similar,"[1008, 1930, 1109, 2039]",edbc917d02a6
syllable/stt11_page_0010_p0220_c04_081.png,stt11,page_0010_p0220,4,𠴲,tiếng,,,SYLLABLE,syl_ctx:corpus4,"[1008, 2025, 1109, 2132]",5219d706bd3f
gold/stt11_page_0010_p0220_c04_082.png,stt11,page_0010_p0220,4,如,như,如,U+5982,GOLD,s1_inter_s2_direct,"[1006, 2111, 1110, 2219]",91ec638827ea
gold/stt11_page_0010_p0220_c04_083.png,stt11,page_0010_p0220,4,几,kẻ,几,U+51E0,GOLD,s1_inter_s2_direct,"[1007, 2196, 1111, 2304]",4b95f005d778
gold/stt11_page_0010_p0220_c04_084.png,stt11,page_0010_p0220,4,末,mất,末,U+672B,GOLD,s1_inter_s2_direct,"[1006, 2281, 1111, 2391]",4a6d814e763e
gold/stt11_page_0010_p0220_c04_085.png,stt11,page_0010_p0220,4,吒,cha,吒,U+5412,GOLD,s1_inter_s2_direct,"[1007, 2370, 1110, 2473]",b496393453b1
gold/stt11_page_0010_p0220_c05_087.png,stt11,page_0010_p0220,5,生,sinh,生,U+751F,GOLD,s1_inter_s2_direct,"[876, 539, 981, 659]",03bb485f7e45
syllable/stt11_page_0010_p0220_c05_088.png,stt11,page_0010_p0220,5,崿,ra,,,SYLLABLE,syl_ctx:bigram,"[875, 635, 981, 756]",0eb271b04b6a
gold/stt11_page_0010_p0220_c05_089.png,stt11,page_0010_p0220,5,命,mình,命,U+547D,GOLD,s1_inter_s2_direct,"[876, 732, 983, 851]",d4c8a12043b3
gold/stt11_page_0010_p0220_c05_091.png,stt11,page_0010_p0220,5,除,giờ,除,U+9664,GOLD,s1_inter_s2_direct,"[867, 922, 975, 1044]",3528fcca6223
gold/stt11_page_0010_p0220_c05_092.png,stt11,page_0010_p0220,5,㝵,người,𠊚,U+2029A,GOLD,quyet_dinh_nguoi:qd01_cell_lock,"[868, 1019, 972, 1138]",4895c6d48f76
gold/stt11_page_0010_p0220_c05_093.png,stt11,page_0010_p0220,5,傷,thương,傷,U+50B7,GOLD,s1_inter_s2_direct,"[868, 1118, 970, 1236]",9971f64bad1f
gold/stt11_page_0010_p0220_c05_094.png,stt11,page_0010_p0220,5,凜,lắm,凜,U+51DC,GOLD,s1_inter_s2_direct_am_sua_dau,"[867, 1223, 972, 1341]",1cb17c1e1f2c
syllable/stt11_page_0010_p0220_c05_095.png,stt11,page_0010_p0220,5,捧,cầm,,,SYLLABLE,syl_ctx:corpus4,"[866, 1318, 972, 1439]",32083fd0f25e
syllable/stt11_page_0010_p0220_c05_096.png,stt11,page_0010_p0220,5,送,nước,,,SYLLABLE,syl_ctx:corpus4,"[868, 1424, 971, 1542]",23f9dc548663
gold/stt11_page_0010_p0220_c05_097.png,stt11,page_0010_p0220,5,沫,mắt,沫,U+6CAB,GOLD,s1_inter_s2_direct,"[866, 1518, 971, 1639]",b1361ca03cd7
gold/stt11_page_0010_p0220_c05_098.png,stt11,page_0010_p0220,5,庒,chẳng,庒,U+5E92,GOLD,s1_inter_s2_direct,"[858, 1639, 963, 1737]",3dcc64d97500
gold/stt11_page_0010_p0220_c05_099.png,stt11,page_0010_p0220,5,特,được,特,U+7279,GOLD,s1_inter_s2_direct,"[858, 1710, 963, 1831]",bcb308bcb2be
gold/stt11_page_0010_p0220_c05_101.png,stt11,page_0010_p0220,5,𥙷,bỏ,𥙷,U+25677,GOLD,s1_inter_s2_direct,"[859, 1913, 961, 2031]",d6a778e01d04
gold/stt11_page_0010_p0220_c05_102.png,stt11,page_0010_p0220,5,旱,người,𠊚,U+2029A,GOLD,quyet_dinh_nguoi:qd01_cell_lock,"[860, 2002, 960, 2118]",2a283aca15a4
syllable/stt11_page_0010_p0220_c05_103.png,stt11,page_0010_p0220,5,庵,xuống,,,SYLLABLE,syl_ctx:corpus4,"[860, 2097, 959, 2214]",515c12a4b401
gold/stt11_page_0010_p0220_c05_105.png,stt11,page_0010_p0220,5,各,các,各,U+5404,GOLD,s1_inter_s2_direct,"[859, 2289, 960, 2404]",3a2d61bbbdb3
syllable/stt11_page_0010_p0220_c05_106.png,stt11,page_0010_p0220,5,本,bon,,,SYLLABLE,syl_ctx:bigram,"[860, 2379, 959, 2486]",7f596ba17d5a
gold/stt11_page_0010_p0220_c06_107.png,stt11,page_0010_p0220,6,道,đạo,道,U+9053,GOLD,s1_inter_s2_direct,"[704, 450, 819, 562]",232ab41c3ab2
gold/stt11_page_0010_p0220_c06_108.png,stt11,page_0010_p0220,6,於,ở,於,U+65BC,GOLD,s1_inter_s2_direct,"[707, 540, 817, 659]",9e742ac5c984
gold/stt11_page_0010_p0220_c06_109.png,stt11,page_0010_p0220,6,連,trên,連,U+9023,GOLD,s1_inter_s2_direct,"[707, 637, 818, 753]",889dccab90f2
gold/stt11_page_0010_p0220_c06_110.png,stt11,page_0010_p0220,6,罢,bãi,罢,U+7F62,GOLD,s1_inter_s2_direct,"[706, 726, 816, 840]",e75abc2f0c9d
gold/stt11_page_0010_p0220_c06_111.png,stt11,page_0010_p0220,6,麻,mà,麻,U+9EBB,GOLD,s1_inter_s2_direct,"[706, 827, 815, 947]",3b93405d5ea7
gold/stt11_page_0010_p0220_c06_113.png,stt11,page_0010_p0220,6,共,cùng,共,U+5171,GOLD,s1_inter_s2_direct,"[705, 1020, 814, 1138]",b3bed29a1cd6
gold/stt11_page_0010_p0220_c06_114.png,stt11,page_0010_p0220,6,呌,kêu,呌,U+544C,GOLD,s1_inter_s2_direct,"[707, 1108, 812, 1223]",ae219faf0598
gold/stt11_page_0010_p0220_c06_115.png,stt11,page_0010_p0220,6,哥,cả,竒,U+7AD2,GOLD,s1_inter_s2_similar,"[707, 1203, 812, 1318]",8f910d3de40a
gold/stt11_page_0010_p0220_c06_117.png,stt11,page_0010_p0220,6,浪,răng,浪,U+6D6A,GOLD,s1_inter_s2_direct,"[707, 1383, 814, 1501]",2cca71bb3caa
syllable/stt11_page_0010_p0220_c06_118.png,stt11,page_0010_p0220,6,分,đức,,,SYLLABLE,syl_ctx:bigram,"[707, 1481, 814, 1597]",6464b3c1aaf1
gold/stt11_page_0010_p0220_c06_119.png,stt11,page_0010_p0220,6,主,chúa,主,U+4E3B,GOLD,s1_inter_s2_direct,"[706, 1575, 815, 1690]",764c71b2ccb3
syllable/stt11_page_0010_p0220_c06_120.png,stt11,page_0010_p0220,6,斥,trời,,,SYLLABLE,syl_ctx:bigram,"[706, 1672, 815, 1785]",a5cbd3862a61
gold/stt11_page_0010_p0220_c06_121.png,stt11,page_0010_p0220,6,矣,hãy,矣,U+77E3,GOLD,s1_inter_s2_direct,"[707, 1757, 814, 1872]",4d126228a77e
gold/stt11_page_0010_p0220_c06_122.png,stt11,page_0010_p0220,6,𦔳,chữa,𦔳,U+26533,GOLD,s1_inter_s2_direct,"[709, 1853, 812, 1966]",d97ef37f13da
gold/stt11_page_0010_p0220_c06_123.png,stt11,page_0010_p0220,6,礼,lấy,礼,U+793C,GOLD,s1_inter_s2_direct,"[708, 1948, 812, 2061]",a23450f32c2e
gold/stt11_page_0010_p0220_c06_124.png,stt11,page_0010_p0220,6,柴,thầy,柴,U+67F4,GOLD,s1_inter_s2_direct,"[707, 2034, 812, 2148]",c9e7c3b87b22
gold/stt11_page_0010_p0220_c06_125.png,stt11,page_0010_p0220,6,久,chúng,众,U+4F17,GOLD,s1_inter_s2_similar,"[709, 2131, 811, 2239]",e9119b6a7582
gold/stt11_page_0010_p0220_c06_126.png,stt11,page_0010_p0220,6,碎,tôi,碎,U+788E,GOLD,s1_inter_s2_direct,"[711, 2217, 810, 2324]",22036d60bf9b
gold/stt11_page_0010_p0220_c06_127.png,stt11,page_0010_p0220,6,早,người,𠊚,U+2029A,GOLD,quyet_dinh_nguoi:qd01_cell_lock,"[712, 2302, 809, 2411]",b2d8620cab14
