book,page,column,nom_idx,syllable,tier_old,ocr_char_old,predicted_nom,unicode,prob,in_dict,decision
stt11,page_0010_p0220,7,15,có,SYLLABLE,因,固,U+56FA,0.9241,True,RESCUE_V3_HIGH
stt11,page_0010_p0220,7,16,hai,SYLLABLE,当,咍,U+548D,0.5849,True,RESCUE_V3_LOW_CONF
stt11,page_0010_p0220,7,17,đầy,SYLLABLE,意,多,U+591A,0.1025,False,NOT_IN_DICT
stt11,page_0010_p0220,7,19,người,REVIEW,早,𠊚,U+2029A,0.2091,True,RESCUE_V3_LOW_CONF
stt11,page_0010_p0220,8,3,cho,SYLLABLE,床,朱,U+6731,0.6301,True,RESCUE_V3_LOW_CONF
stt11,page_0010_p0220,8,8,chúng,REVIEW,碎,碎,U+788E,0.6364,False,NOT_IN_DICT
stt11,page_0010_p0220,8,9,tôi,REVIEW,众,众,U+4F17,0.1612,False,NOT_IN_DICT
stt11,page_0010_p0220,8,12,biển,SYLLABLE,渡,僥,U+50E5,0.1857,False,NOT_IN_DICT
stt11,page_0010_p0220,8,16,hai,SYLLABLE,𠮦,年,U+5E74,0.9103,False,NOT_IN_DICT
stt11,page_0010_p0220,8,20,bồn,SYLLABLE,本,本,U+672C,0.6958,False,NOT_IN_DICT
stt11,page_0010_p0220,8,22,đi,REVIEW,超,核,U+6838,0.139,False,NOT_IN_DICT
stt11,page_0010_p0220,9,2,người,REVIEW,早,昆,U+6606,0.1328,True,RESCUE_V3_LOW_CONF
stt11,page_0010_p0220,9,4,một,SYLLABLE,戞,更,U+66F4,0.3358,True,RESCUE_V3_LOW_CONF
stt11,page_0010_p0220,9,5,nhà,REVIEW,成,茹,U+8339,0.6026,True,RESCUE_V3_LOW_CONF
stt11,page_0010_p0220,9,6,đá,SYLLABLE,歿,碎,U+788E,0.3853,False,NOT_IN_DICT
stt11,page_0010_p0220,9,9,thờ,SYLLABLE,餘,如,U+5982,0.2454,False,NOT_IN_DICT
stt11,page_0010_p0220,9,11,ấy,SYLLABLE,从,中,U+4E2D,0.2519,False,NOT_IN_DICT
stt11,page_0010_p0220,9,13,săng,REVIEW,梭,楼,U+697C,0.3969,False,NOT_IN_DICT
stt11,page_0010_p0220,9,14,đá,SYLLABLE,歿,碎,U+788E,0.8485,False,NOT_IN_DICT
stt11,page_0010_p0220,9,17,người,REVIEW,早,𠊚,U+2029A,0.1235,True,RESCUE_V3_LOW_CONF
stt11,page_0010_p0220,9,18,cùng,SYLLABLE,戈,古,U+53E4,0.1963,False,NOT_IN_DICT
stt11,page_0010_p0220,9,21,sắt,REVIEW,銖,鉄,U+9244,0.3615,True,RESCUE_V3_LOW_CONF
stt11,page_0012,1,0,một,SYLLABLE,茂,蔑,U+8511,0.2114,True,RESCUE_V3_LOW_CONF
stt11,page_0012,1,3,phải,SYLLABLE,涕,沛,U+6C9B,0.7691,True,RESCUE_V3_MED
stt11,page_0012,1,5,lăm,SYLLABLE,凜,凜,U+51DC,0.8601,False,NOT_IN_DICT
stt11,page_0012,1,12,đã,SYLLABLE,色,㐌,U+340C,0.2238,True,RESCUE_V3_LOW_CONF
stt11,page_0012,1,14,thiên,SYLLABLE,尺,天,U+5929,0.742,True,RESCUE_V3_MED
stt11,page_0012,1,17,nhiều,SYLLABLE,燒,燒,U+71D2,0.8927,False,NOT_IN_DICT
stt11,page_0012,1,20,chăng,SYLLABLE,𡉄,庒,U+5E92,0.4716,True,RESCUE_V3_LOW_CONF
stt11,page_0012,2,2,một,SYLLABLE,象,麻,U+9EBB,0.5294,False,NOT_IN_DICT
stt11,page_0012,2,3,năm,SYLLABLE,解,蔑,U+8511,0.1687,False,NOT_IN_DICT
stt11,page_0012,2,4,làm,REVIEW,𡿨,之,U+4E4B,0.0562,False,NOT_IN_DICT
stt11,page_0012,2,9,ấy,SYLLABLE,人,衣,U+8863,0.7554,True,RESCUE_V3_MED
stt11,page_0012,2,12,đủ,REVIEW,坊,堵,U+5835,0.5038,True,RESCUE_V3_LOW_CONF
stt11,page_0012,2,15,ngày,SYLLABLE,䏷,時,U+6642,0.7589,True,RESCUE_V3_MED
stt11,page_0012,2,16,một,SYLLABLE,𫈦,蔑,U+8511,0.1901,True,RESCUE_V3_LOW_CONF
stt11,page_0012,2,17,trăm,SYLLABLE,霖,墓,U+5893,0.115,False,NOT_IN_DICT
stt11,page_0012,2,19,ngày,SYLLABLE,聘,時,U+6642,0.9084,True,RESCUE_V3_HIGH
stt11,page_0012,2,20,một,SYLLABLE,𫈦,蔑,U+8511,0.253,True,RESCUE_V3_LOW_CONF
stt11,page_0012,2,21,nghìn,REVIEW,顔,群,U+7FA4,0.0779,False,NOT_IN_DICT
stt11,page_0012,3,1,ngày,SYLLABLE,得,時,U+6642,0.8443,True,RESCUE_V3_MED
stt11,page_0012,3,3,một,SYLLABLE,茂,更,U+66F4,0.5328,True,RESCUE_V3_LOW_CONF
stt11,page_0012,3,5,người,REVIEW,㝵,𠊚,U+2029A,0.2654,True,RESCUE_V3_LOW_CONF
stt11,page_0012,3,14,nước,SYLLABLE,𭰖,渃,U+6E03,0.6944,True,RESCUE_V3_LOW_CONF
stt11,page_0012,3,17,ấy,SYLLABLE,人,衣,U+8863,0.3078,True,RESCUE_V3_LOW_CONF
stt11,page_0012,3,19,trông,REVIEW,邕,竜,U+7ADC,0.1358,False,NOT_IN_DICT
stt11,page_0012,4,0,làm,SYLLABLE,𡖋,体,U+4F53,0.0879,False,NOT_IN_DICT
stt11,page_0012,4,3,mình,SYLLABLE,佩,命,U+547D,0.6734,True,RESCUE_V3_LOW_CONF
stt11,page_0012,4,12,là,SYLLABLE,黑,鬼,U+9B3C,0.229,False,NOT_IN_DICT
stt11,page_0012,4,17,cho,SYLLABLE,牛,朱,U+6731,0.7432,True,RESCUE_V3_MED
stt11,page_0012,4,21,i,SYLLABLE,衣,衣,U+8863,0.5191,False,NOT_IN_DICT
stt11,page_0012,5,0,ghê,SYLLABLE,計,計,U+8A08,0.8505,False,NOT_IN_DICT
stt11,page_0012,5,1,rê,SYLLABLE,移,移,U+79FB,0.3631,False,NOT_IN_DICT
stt11,page_0012,5,2,gia,SYLLABLE,奴,奴,U+5974,0.3566,False,NOT_IN_DICT
stt11,page_0012,5,5,ngày,SYLLABLE,聘,時,U+6642,0.9194,True,RESCUE_V3_HIGH
stt11,page_0012,5,6,rầy,SYLLABLE,曷,眉,U+7709,0.0998,False,NOT_IN_DICT
stt11,page_0012,5,9,cùng,REVIEW,艾,共,U+5171,0.8016,True,RESCUE_V3_MED
stt11,page_0012,5,13,sót,REVIEW,李,卒,U+5352,0.3704,True,RESCUE_V3_LOW_CONF
stt11,page_0012,5,18,nghĩa,REVIEW,美,美,U+7F8E,0.144,False,NOT_IN_DICT
stt11,page_0012,6,3,ấy,SYLLABLE,人,衣,U+8863,0.6969,True,RESCUE_V3_LOW_CONF
stt11,page_0012,6,4,xưa,SYLLABLE,𭃡,𥘉,U+25609,0.4723,True,RESCUE_V3_LOW_CONF
stt11,page_0012,6,5,vua,REVIEW,帮,君,U+541B,0.4033,True,RESCUE_V3_LOW_CONF
stt11,page_0012,6,7,a,SYLLABLE,而,亜,U+4E9C,0.8321,True,RESCUE_V3_MED
stt11,page_0012,6,8,si,SYLLABLE,槎,楼,U+697C,0.1434,False,NOT_IN_DICT
stt11,page_0012,6,9,ri,SYLLABLE,移,移,U+79FB,0.362,False,NOT_IN_DICT
stt11,page_0012,6,12,là,SYLLABLE,異,罗,U+7F57,0.1189,True,RESCUE_V3_LOW_CONF
stt11,page_0012,6,14,r1,REVIEW,移,移,U+79FB,0.3611,False,NOT_IN_DICT
stt11,page_0012,6,15,e,REVIEW,喚,依,U+4F9D,0.0962,True,RESCUE_V3_LOW_CONF
stt11,page_0012,6,16,ro,REVIEW,曽,喝,U+559D,0.307,False,NOT_IN_DICT
stt11,page_0012,6,17,mới,SYLLABLE,邁,邁,U+9081,0.7865,False,NOT_IN_DICT
stt11,page_0012,7,7,mình,REVIEW,仭,安,U+5B89,0.9091,False,NOT_IN_DICT
stt11,page_0012,7,8,ăn,SYLLABLE,唼,明,U+660E,0.9122,False,NOT_IN_DICT
stt11,page_0012,7,12,hơn,SYLLABLE,彼,民,U+6C11,0.0504,False,NOT_IN_DICT
stt11,page_0012,7,13,một,REVIEW,𫈼,麻,U+9EBB,0.1512,False,NOT_IN_DICT
stt11,page_0012,7,14,trăm,SYLLABLE,森,糁,U+7CC1,0.5293,False,NOT_IN_DICT
stt11,page_0012,7,16,mươi,SYLLABLE,逼,時,U+6642,0.7997,False,NOT_IN_DICT
stt11,page_0012,7,17,ngày,SYLLABLE,䏷,閉,U+9589,0.4947,False,NOT_IN_DICT
stt11,page_0012,7,19,nhiêu,SYLLABLE,燒,時,U+6642,0.7026,False,NOT_IN_DICT
stt11,page_0012,8,2,vua,SYLLABLE,事,事,U+4E8B,0.0673,False,NOT_IN_DICT
stt11,page_0012,8,12,ngọt,SYLLABLE,呪,躋,U+8E8B,0.0667,False,NOT_IN_DICT
stt11,page_0012,8,18,có,SYLLABLE,因,固,U+56FA,0.922,True,RESCUE_V3_HIGH
stt11,page_0012,8,19,bà,SYLLABLE,妃,把,U+628A,0.7531,True,RESCUE_V3_MED
stt11,page_0012,8,21,hậu,REVIEW,魚,位,U+4F4D,0.1766,False,NOT_IN_DICT
stt11,page_0012,9,1,là,SYLLABLE,異,罗,U+7F57,0.304,True,RESCUE_V3_LOW_CONF
stt11,page_0012,9,2,va,REVIEW,椲,福,U+798F,0.0888,False,NOT_IN_DICT
stt11,page_0012,9,5,làm,SYLLABLE,白,乄,U+4E44,0.3706,True,RESCUE_V3_LOW_CONF
stt11,page_0012,9,6,một,SYLLABLE,夢,安,U+5B89,0.2331,False,NOT_IN_DICT
stt11,page_0012,9,8,trọng,SYLLABLE,奎,重,U+91CD,0.9802,True,RESCUE_V3_HIGH
stt11,page_0012,9,11,người,REVIEW,㝵,𠊚,U+2029A,0.1603,True,RESCUE_V3_LOW_CONF
stt11,page_0012,9,15,một,SYLLABLE,𫈦,蔑,U+8511,0.3834,True,RESCUE_V3_LOW_CONF
stt11,page_0012,9,17,ấy,SYLLABLE,人,衣,U+8863,0.4588,True,RESCUE_V3_LOW_CONF
stt11,page_0012,9,18,dọn,REVIEW,連,連,U+9023,0.3455,False,NOT_IN_DICT
stt11,page_0014,1,3,ăn,SYLLABLE,唼,安,U+5B89,0.9761,True,RESCUE_V3_HIGH
stt11,page_0014,1,5,đức,SYLLABLE,方,主,U+4E3B,0.7554,False,NOT_IN_DICT
stt11,page_0014,1,7,trời,SYLLABLE,尽,𡗶,U+215F6,0.8345,True,RESCUE_V3_MED
stt11,page_0014,1,8,làm,SYLLABLE,𡖋,乄,U+4E44,0.0595,True,RESCUE_V3_LOW_CONF
stt11,page_0014,1,13,nay,SYLLABLE,尺,共,U+5171,0.6557,False,NOT_IN_DICT
stt11,page_0014,1,17,này,SYLLABLE,尺,嵬,U+5D6C,0.111,False,NOT_IN_DICT
stt11,page_0014,2,2,sách,SYLLABLE,母,用,U+7528,0.0832,False,NOT_IN_DICT
stt11,page_0014,2,5,vua,SYLLABLE,希,君,U+541B,0.7069,True,RESCUE_V3_MED
stt11,page_0014,2,6,lên,SYLLABLE,運,連,U+9023,0.9389,True,RESCUE_V3_HIGH
stt11,page_0014,2,7,trị,REVIEW,浴,泣,U+6CE3,0.2402,False,NOT_IN_DICT
stt11,page_0014,2,11,làm,SYLLABLE,𡖋,時,U+6642,0.9817,False,NOT_IN_DICT
stt11,page_0014,2,20,lap,REVIEW,立,女,U+5973,0.11,False,NOT_IN_DICT
stt11,page_0014,3,6,có,SYLLABLE,因,固,U+56FA,0.4567,True,RESCUE_V3_LOW_CONF
stt11,page_0014,3,15,dong,REVIEW,奮,庫,U+5EAB,0.3918,False,NOT_IN_DICT
stt11,page_0014,3,21,ông,SYLLABLE,𭔿,朱,U+6731,0.094,False,NOT_IN_DICT
stt11,page_0014,4,2,hai,SYLLABLE,当,咍,U+548D,0.0709,True,RESCUE_V3_LOW_CONF
stt11,page_0014,4,3,là,SYLLABLE,要,罗,U+7F57,0.2514,True,RESCUE_V3_LOW_CONF
stt11,page_0014,4,4,ông,SYLLABLE,𡬦,喡,U+55A1,0.1476,False,NOT_IN_DICT
stt11,page_0014,4,5,mai,REVIEW,𭣣,折,U+6298,0.1281,False,NOT_IN_DICT
stt11,page_0014,4,6,sen,SYLLABLE,運,連,U+9023,0.2678,True,RESCUE_V3_LOW_CONF
stt11,page_0014,4,13,ra,SYLLABLE,嘿,秋,U+79CB,0.9811,False,NOT_IN_DICT
stt11,page_0014,4,16,là,SYLLABLE,罟,巴,U+5DF4,0.8324,False,NOT_IN_DICT
stt11,page_0014,4,18,đức,SYLLABLE,万,主,U+4E3B,0.1335,False,NOT_IN_DICT
stt11,page_0014,4,20,giê,REVIEW,夫,支,U+652F,0.5707,True,RESCUE_V3_LOW_CONF
stt11,page_0014,5,0,ra,SYLLABLE,嘿,囉,U+56C9,0.1746,True,RESCUE_V3_LOW_CONF
stt11,page_0014,5,4,tân,SYLLABLE,尽,店,U+5E97,0.0482,False,NOT_IN_DICT
stt11,page_0014,5,7,hai,REVIEW,顺,代,U+4EE3,0.9587,False,NOT_IN_DICT
stt11,page_0014,5,12,đức,SYLLABLE,行,主,U+4E3B,0.9986,False,NOT_IN_DICT
stt11,page_0014,5,14,trời,SYLLABLE,登,𡗶,U+215F6,0.3565,True,RESCUE_V3_LOW_CONF
stt11,page_0014,5,15,vêu,REVIEW,腰,腰,U+8170,0.6671,False,NOT_IN_DICT
stt11,page_0014,5,19,chưa,SYLLABLE,涛,渚,U+6E1A,0.72,True,RESCUE_V3_MED
stt11,page_0014,6,0,lên,SYLLABLE,漸,連,U+9023,0.9747,True,RESCUE_V3_HIGH
stt11,page_0014,6,1,thiên,SYLLABLE,尺,天,U+5929,0.9614,True,RESCUE_V3_HIGH
stt11,page_0014,6,8,là,SYLLABLE,要,罢,U+7F62,0.2725,False,NOT_IN_DICT
stt11,page_0014,6,10,đức,SYLLABLE,与,主,U+4E3B,0.7125,False,NOT_IN_DICT
stt11,page_0014,6,12,trời,SYLLABLE,乔,𡗶,U+215F6,0.7982,True,RESCUE_V3_MED
stt11,page_0014,6,14,ấy,SYLLABLE,人,衣,U+8863,0.6934,True,RESCUE_V3_LOW_CONF
stt11,page_0014,7,0,là,SYLLABLE,粤,罗,U+7F57,0.0668,True,RESCUE_V3_LOW_CONF
stt11,page_0014,7,2,đức,SYLLABLE,厅,主,U+4E3B,0.9934,False,NOT_IN_DICT
stt11,page_0014,7,8,người,REVIEW,早,連,U+9023,0.9157,False,NOT_IN_DICT
stt11,page_0014,7,9,lên,REVIEW,遫,天,U+5929,0.6047,False,NOT_IN_DICT
stt11,page_0014,7,10,thiên,SYLLABLE,尺,堂,U+5802,0.7508,False,NOT_IN_DICT
stt11,page_0014,7,18,các,SYLLABLE,谷,各,U+5404,0.9669,True,RESCUE_V3_HIGH
stt11,page_0014,8,14,đời,SYLLABLE,之,代,U+4EE3,0.8247,True,RESCUE_V3_MED
stt11,page_0014,8,16,hay,SYLLABLE,唱,咍,U+548D,0.1027,True,RESCUE_V3_LOW_CONF
stt11,page_0014,9,3,hậu,REVIEW,忽,衣,U+8863,0.1107,False,NOT_IN_DICT
stt11,page_0014,9,4,ấy,REVIEW,人,衣,U+8863,0.6163,True,RESCUE_V3_LOW_CONF
stt11,page_0014,9,7,người,REVIEW,旱,且,U+4E14,0.093,False,NOT_IN_DICT
stt11,page_0014,9,11,i,SYLLABLE,衣,奴,U+5974,0.0693,False,NOT_IN_DICT
stt11,page_0014,9,12,ghê,SYLLABLE,計,計,U+8A08,0.9065,False,NOT_IN_DICT
stt11,page_0014,9,13,rê,SYLLABLE,移,移,U+79FB,0.2365,False,NOT_IN_DICT
stt11,page_0014,9,14,gia,SYLLABLE,奴,几,U+51E0,0.2044,False,NOT_IN_DICT
stt11,page_0014,9,21,anh,SYLLABLE,垂,垩,U+57A9,0.4751,False,NOT_IN_DICT
stt11,page_0016,1,2,đã,SYLLABLE,色,㐌,U+340C,0.7742,True,RESCUE_V3_MED
stt11,page_0016,1,12,ấy,SYLLABLE,𫝄,巴,U+5DF4,0.2796,False,NOT_IN_DICT
stt11,page_0016,1,14,i,SYLLABLE,衣,衣,U+8863,0.9223,False,NOT_IN_DICT
stt11,page_0016,1,15,ghê,REVIEW,針,計,U+8A08,0.9494,False,NOT_IN_DICT
stt11,page_0016,1,16,rê,SYLLABLE,移,赦,U+8D66,0.0947,False,NOT_IN_DICT
stt11,page_0016,2,3,toan,SYLLABLE,䓁,筭,U+7B6D,0.5705,True,RESCUE_V3_LOW_CONF
stt11,page_0016,2,9,phải,REVIEW,希,沛,U+6C9B,0.1713,True,RESCUE_V3_LOW_CONF
stt11,page_0016,2,10,rốn,REVIEW,朕,腰,U+8170,0.6717,False,NOT_IN_DICT
stt11,page_0016,2,13,vào,SYLLABLE,巳,包,U+5305,0.8884,True,RESCUE_V3_HIGH
stt11,page_0016,2,14,số,SYLLABLE,效,敬,U+656C,0.1632,False,NOT_IN_DICT
stt11,page_0016,2,15,ấy,SYLLABLE,伐,衣,U+8863,0.76,True,RESCUE_V3_MED
stt11,page_0016,2,17,và,SYLLABLE,常,𢃄,U+220C4,0.4629,False,NOT_IN_DICT
stt11,page_0016,2,21,con,SYLLABLE,見,昆,U+6606,0.6123,True,RESCUE_V3_LOW_CONF
stt11,page_0016,3,3,tai,REVIEW,聰,腰,U+8170,0.2135,False,NOT_IN_DICT
stt11,page_0016,3,4,chưa,SYLLABLE,请,渚,U+6E1A,0.808,True,RESCUE_V3_MED
stt11,page_0016,3,7,chưa,SYLLABLE,消,渚,U+6E1A,0.7885,True,RESCUE_V3_MED
stt11,page_0016,3,11,ao,SYLLABLE,洶,鬼,U+9B3C,0.1786,False,NOT_IN_DICT
stt11,page_0016,3,12,là,SYLLABLE,異,重,U+91CD,0.1918,False,NOT_IN_DICT
stt11,page_0016,3,15,nào,REVIEW,事,坤,U+5764,0.035,False,NOT_IN_DICT
stt11,page_0016,3,18,hai,SYLLABLE,唱,衣,U+8863,0.4827,False,NOT_IN_DICT
stt11,page_0016,3,19,i,SYLLABLE,衣,麻,U+9EBB,0.0509,False,NOT_IN_DICT
stt11,page_0016,3,20,ghê,SYLLABLE,計,計,U+8A08,0.9275,False,NOT_IN_DICT
stt11,page_0016,4,0,rê,SYLLABLE,移,移,U+79FB,0.3069,False,NOT_IN_DICT
stt11,page_0016,4,2,làm,SYLLABLE,白,丕,U+4E15,0.5802,False,NOT_IN_DICT
stt11,page_0016,4,6,ý,REVIEW,八,勧,U+52E7,0.519,False,NOT_IN_DICT
stt11,page_0016,4,7,khuyên,REVIEW,觔,各,U+5404,0.8582,False,NOT_IN_DICT
stt11,page_0016,4,10,mình,SYLLABLE,分,城,U+57CE,0.0501,False,NOT_IN_DICT
stt11,page_0016,4,11,soi,SYLLABLE,燔,間,U+9593,0.0919,False,NOT_IN_DICT
stt11,page_0016,4,12,gương,REVIEW,詞,調,U+8ABF,0.4651,False,NOT_IN_DICT
stt11,page_0016,4,13,sáng,REVIEW,劄,爲,U+7232,0.3589,False,NOT_IN_DICT
stt11,page_0016,4,17,bắt,SYLLABLE,抓,麻,U+9EBB,0.6064,False,NOT_IN_DICT
stt11,page_0016,4,20,làm,SYLLABLE,人,丕,U+4E15,0.0849,False,NOT_IN_DICT
stt11,page_0016,4,22,người,REVIEW,㝵,其,U+5176,0.0965,False,NOT_IN_DICT
stt11,page_0016,5,0,ấy,SYLLABLE,入,衣,U+8863,0.2338,True,RESCUE_V3_LOW_CONF
stt11,page_0016,5,1,đã,SYLLABLE,色,㐌,U+340C,0.3891,True,RESCUE_V3_LOW_CONF
stt11,page_0016,5,4,là,SYLLABLE,異,固,U+56FA,0.1165,False,NOT_IN_DICT
stt11,page_0016,5,5,quỷ,SYLLABLE,思,鬼,U+9B3C,0.8006,True,RESCUE_V3_MED
stt11,page_0016,5,8,là,REVIEW,卅,庒,U+5E92,0.9176,False,NOT_IN_DICT
stt11,page_0016,5,10,phải,REVIEW,𨸲,帝,U+5E1D,0.074,False,NOT_IN_DICT
stt11,page_0016,5,16,là,REVIEW,兴,罗,U+7F57,0.1534,True,RESCUE_V3_LOW_CONF
stt11,page_0016,5,18,người,REVIEW,㝵,𠊚,U+2029A,0.1305,True,RESCUE_V3_LOW_CONF
stt11,page_0016,6,1,thịt,REVIEW,醐,調,U+8ABF,0.4416,False,NOT_IN_DICT
stt11,page_0016,6,6,nhiều,SYLLABLE,燒,燒,U+71D2,0.8855,False,NOT_IN_DICT
stt11,page_0016,6,8,ma,SYLLABLE,應,魔,U+9B54,0.3949,True,RESCUE_V3_LOW_CONF
stt11,page_0016,6,9,quỷ,SYLLABLE,思,鬼,U+9B3C,0.9516,True,RESCUE_V3_HIGH
stt11,page_0016,6,11,người,SYLLABLE,昇,𠊚,U+2029A,0.1313,True,RESCUE_V3_LOW_CONF
stt11,page_0016,6,19,nghịch,REVIEW,運,連,U+9023,0.3062,False,NOT_IN_DICT
stt11,page_0016,7,2,cũng,SYLLABLE,按,拱,U+62F1,0.9495,True,RESCUE_V3_HIGH
stt11,page_0016,7,3,phải,REVIEW,吕,法,U+6CD5,0.1181,False,NOT_IN_DICT
stt11,page_0016,7,4,cậy,REVIEW,嫌,朱,U+6731,0.1527,False,NOT_IN_DICT
stt11,page_0016,7,6,theo,SYLLABLE,焼,燒,U+71D2,0.9835,True,RESCUE_V3_HIGH
stt11,page_0016,7,17,có,SYLLABLE,因,固,U+56FA,0.9275,True,RESCUE_V3_HIGH
stt11,page_0016,8,10,ấy,SYLLABLE,八,年,U+5E74,0.1852,False,NOT_IN_DICT
stt11,page_0016,8,18,mình,REVIEW,紛,命,U+547D,0.3287,True,RESCUE_V3_LOW_CONF
stt11,page_0016,8,20,dấu,REVIEW,斟,呌,U+544C,0.5789,False,NOT_IN_DICT
stt11,page_0016,8,21,chịu,SYLLABLE,君,召,U+53EC,0.9724,True,RESCUE_V3_HIGH
stt11,page_0016,9,1,làm,SYLLABLE,而,丕,U+4E15,0.9895,False,NOT_IN_DICT
stt11,page_0016,9,13,trời,SYLLABLE,尽,𡗶,U+215F6,0.6396,True,RESCUE_V3_LOW_CONF
stt11,page_0016,9,14,vua,SYLLABLE,希,君,U+541B,0.4081,True,RESCUE_V3_LOW_CONF
stt11,page_0016,9,16,là,SYLLABLE,𤰞,罗,U+7F57,0.3775,True,RESCUE_V3_LOW_CONF
stt11,page_0016,9,17,đức,SYLLABLE,厅,主,U+4E3B,0.3492,False,NOT_IN_DICT
stt11,page_0018,1,0,vào,REVIEW,乞,包,U+5305,0.2009,True,RESCUE_V3_LOW_CONF
stt11,page_0018,1,3,và,SYLLABLE,常,𢃄,U+220C4,0.564,False,NOT_IN_DICT
stt11,page_0018,1,5,trăm,SYLLABLE,森,麻,U+9EBB,0.2963,False,NOT_IN_DICT
stt11,page_0018,1,6,nghìn,REVIEW,屛,麻,U+9EBB,0.2544,False,NOT_IN_DICT
stt11,page_0018,1,11,mình,REVIEW,兮,軍,U+8ECD,0.483,False,NOT_IN_DICT
stt11,page_0018,1,12,là,REVIEW,卅,分,U+5206,0.1801,False,NOT_IN_DICT
stt11,page_0018,1,18,chịu,SYLLABLE,乃,召,U+53EC,0.5339,True,RESCUE_V3_LOW_CONF
stt11,page_0018,1,19,một,SYLLABLE,茂,蔑,U+8511,0.2086,True,RESCUE_V3_LOW_CONF
stt11,page_0018,2,7,thịt,REVIEW,越,壳,U+58F3,0.642,False,NOT_IN_DICT
stt11,page_0018,2,9,làm,SYLLABLE,𡖋,尼,U+5C3C,0.7014,False,NOT_IN_DICT
stt11,page_0018,2,11,xưa,SYLLABLE,𭃡,𥘉,U+25609,0.6835,True,RESCUE_V3_LOW_CONF
stt11,page_0018,2,14,làm,SYLLABLE,𡖋,真,U+771F,0.0907,False,NOT_IN_DICT
stt11,page_0018,2,17,là,SYLLABLE,異,罗,U+7F57,0.2595,True,RESCUE_V3_LOW_CONF
stt11,page_0018,2,20,trách,REVIEW,煑,責,U+8CAC,0.6775,True,RESCUE_V3_LOW_CONF
stt11,page_0018,3,9,tin,REVIEW,道,道,U+9053,0.9054,False,NOT_IN_DICT
stt11,page_0018,3,10,đạo,REVIEW,信,信,U+4FE1,0.9768,False,NOT_IN_DICT
stt11,page_0018,3,11,đức,REVIEW,灯,主,U+4E3B,0.9568,False,NOT_IN_DICT
stt11,page_0018,3,13,trời,SYLLABLE,辱,𡗶,U+215F6,0.7102,True,RESCUE_V3_MED
stt11,page_0018,3,17,giảng,SYLLABLE,謁,講,U+8B1B,0.527,True,RESCUE_V3_LOW_CONF
stt11,page_0018,4,2,ra,SYLLABLE,嘿,囉,U+56C9,0.1373,True,RESCUE_V3_LOW_CONF
stt11,page_0018,4,4,người,SYLLABLE,昇,𠊚,U+2029A,0.1656,True,RESCUE_V3_LOW_CONF
stt11,page_0018,4,9,làm,REVIEW,今,於,U+65BC,0.0914,False,NOT_IN_DICT
stt11,page_0018,4,15,là,SYLLABLE,黑,時,U+6642,0.6717,True,RESCUE_V3_LOW_CONF
stt11,page_0018,4,18,dột,SYLLABLE,訥,調,U+8ABF,0.2851,False,NOT_IN_DICT
stt11,page_0018,4,19,hay,SYLLABLE,当,咍,U+548D,0.5195,True,RESCUE_V3_LOW_CONF
stt11,page_0018,4,20,là,SYLLABLE,異,罗,U+7F57,0.3306,True,RESCUE_V3_LOW_CONF
stt11,page_0018,5,0,sao,REVIEW,串,牢,U+7262,0.8382,True,RESCUE_V3_MED
stt11,page_0018,5,4,đã,SYLLABLE,色,巴,U+5DF4,0.3642,False,NOT_IN_DICT
stt11,page_0018,5,5,chịu,SYLLABLE,乃,召,U+53EC,0.9901,True,RESCUE_V3_HIGH
stt11,page_0018,5,7,và,SYLLABLE,常,𢃄,U+220C4,0.8828,False,NOT_IN_DICT
stt11,page_0018,5,13,là,SYLLABLE,異,罗,U+7F57,0.2178,True,RESCUE_V3_LOW_CONF
stt11,page_0018,5,17,ay,REVIEW,伐,衣,U+8863,0.7858,False,NOT_IN_DICT
stt11,page_0018,5,19,hôm,REVIEW,欹,欺,U+6B3A,0.3716,False,NOT_IN_DICT
stt11,page_0018,5,20,nay,SYLLABLE,尺,尼,U+5C3C,0.9645,True,RESCUE_V3_HIGH
stt11,page_0018,5,21,phải,SYLLABLE,師,沛,U+6C9B,0.7113,True,RESCUE_V3_MED
stt11,page_0018,6,3,xem,REVIEW,拈,袩,U+88A9,0.6793,True,RESCUE_V3_LOW_CONF
stt11,page_0018,6,13,lên,REVIEW,倒,特,U+7279,0.6196,False,NOT_IN_DICT
stt11,page_0018,6,17,là,SYLLABLE,粤,罗,U+7F57,0.2445,True,RESCUE_V3_LOW_CONF
stt11,page_0018,7,6,tình,REVIEW,牆,惜,U+60DC,0.2775,False,NOT_IN_DICT
stt11,page_0018,7,8,sấy,SYLLABLE,仕,仕,U+4ED5,0.1779,False,NOT_IN_DICT
stt11,page_0018,7,12,làm,SYLLABLE,𡖋,特,U+7279,0.918,False,NOT_IN_DICT
stt11,page_0018,7,15,người,REVIEW,㝵,共,U+5171,0.647,False,NOT_IN_DICT
stt11,page_0018,7,17,làm,SYLLABLE,𡖋,吏,U+540F,0.8189,False,NOT_IN_DICT
stt11,page_0018,7,19,quỷ,SYLLABLE,思,固,U+56FA,0.1258,False,NOT_IN_DICT
stt11,page_0018,7,21,đời,SYLLABLE,之,代,U+4EE3,0.8379,True,RESCUE_V3_MED
stt11,page_0018,7,23,chon,REVIEW,雀,准,U+51C6,0.3407,False,NOT_IN_DICT
