sample_id,book,page,column,tier,rule,K,syllable,label,R_size,P,P_y,P_all,G,G_op,P6c,P5c,PVL,Gf,K_inR,A1_fired,A1_prop,A2_fired,A2_prop,A3_fired,A3_prop,A4_fired,A4_prop,A5_fired,A5_prop,A1v_fired,A1v_prop,A2v_fired,A2v_prop,A4v_fired,A4v_prop,B1_fired,B1_prop,B2_fired,B2_prop,B3_fired,B3_prop,B4_fired,B4_prop,B5_fired,B5_prop,B6_fired,B6_prop,C1_fired,C1_prop,C2_fired,C2_prop,C3_fired,C3_prop,C4_fired,C4_prop,C5_fired,C5_prop,C6_fired,C6_prop,D1_fired,D1_prop,D2_fired,D2_prop,D3_fired,D3_prop
M2_0384,stt4,page_0070,7,SILVER,s3_head_bank_consensus,𭣣,thua,收,16,收,收,收,收,sub,收,收,妆,,False,True,收,True,收,True,收,False,,False,,True,收,True,收,False,,True,收,True,收,True,收,True,收,True,收,True,收,True,,True,,True,,True,,True,,True,,True,收,True,收,True,收
M2_0385,stt4,page_0282,3,SYLLABLE,nghia_consensus,𡻕,một,,37,度,度,度,,del,发,发,茂,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0386,stt4,page_0054,6,SILVER,s2_inter_s3_corrected,眾,quỷ,鬼,25,直,直,直白,思,sub,,有,,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0387,stt4,page_0226,2,SYLLABLE,nghia_consensus_tu_silver,采,thầy,,8,辛,辛,辛,烽,sub,华,辛,等,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0388,stt4,page_0284,4,SYLLABLE,nghia_consensus_tu_silver,左,vậy,,8,左,左,左,压,sub,云,公,若,,False,False,,False,,True,左,True,左,False,,False,,False,,True,左,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,False,,False,
M2_0389,stt4,page_0044,8,SYLLABLE,nghia_consensus,𭃡,xưa,,20,效,效,效,効,sub,初,效,效,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,True,初,False,
M2_0390,stt4,page_0018,5,SYLLABLE,nghia_consensus,䍐,ra,,37,奚,奚,奚,罷,sub,元,是,筦,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0391,stt4,page_0296,7,SILVER,s2_inter_s3_corrected,譬,thì,時,56,雪,雪,雪,嘕,sub,,件,第,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0392,stt4,page_0238,3,SYLLABLE,nghia_consensus,𭃡,xưa,,20,物,物,物,効,sub,动,动,初,境,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,True,初,False,
M2_0393,stt4,page_0254,9,SYLLABLE,nghia_consensus_tu_silver,閹,gian,,32,周,周,周,圈,sub,同,同,同,遠,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0394,stt4,page_0040,4,SYLLABLE,nghia_consensus_tu_silver,煜,lửa,,8,岩,岩,岩,塔,sub,定,短,燈,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0395,stt4,page_0100,3,SYLLABLE,nghia_consensus,𭃡,xưa,,20,効,効,効,扔,sub,初,初,初,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,True,初,False,
M2_0396,stt4,page_0016,2,SYLLABLE,nghia_consensus,𭃡,xưa,,20,功,功,功,功,sub,方,分,,,False,True,功,False,,True,功,False,,False,,True,功,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,True,,False,,False,,False,,False,
M2_0397,stt4,page_0074,6,SYLLABLE,nghia_consensus,皇,thánh,,33,皇,皇,皇,皇,eq,皇,皇,皇,王,False,True,皇,False,,True,皇,True,皇,True,皇,True,皇,False,,True,皇,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,
M2_0398,stt4,page_0110,2,SILVER,s2_inter_s3_corrected,燕,nhà,如,19,無,無,無,栽,sub,,,第,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0399,stt4,page_0052,8,SYLLABLE,nghia_consensus_tu_silver,𫊫,tao,,66,蚤,蚤,蚤,,del,蜜,蚤,歪,,False,False,,False,,False,,False,,False,,False,,False,,False,,True,蚤,True,蚤,True,蚤,False,,False,,True,蚤,True,,False,,False,,True,,False,,True,,True,蚤,True,蚤,False,
M2_0400,stt11,page_0108,6,SYLLABLE,nghia_consensus,人,ấy,,32,公,公,公,入,sub,,众,众,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0401,stt11,page_0294,9,SILVER,s2_inter_s3_corrected,吴,bởi,罢,19,黑,黑,黑,罢,sub,吴,吴,吴,,False,False,,False,,False,,False,,False,,False,,False,,False,,True,罢,True,罢,False,,True,罢,False,,True,罢,True,,True,,True,,True,,False,,True,,True,罢,True,罢,False,
M2_0402,stt11,page_0174,5,SYLLABLE,nghia_consensus_tu_silver,䏷,ngày,,11,脾,脾,脾,腭,sub,羿,胖,畀,半,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0403,stt11,page_0018,1,SYLLABLE,nghia_consensus_tu_silver,乃,chịu,,8,召,召,召,吕,sub,口,吕,吕,峙,False,False,,False,,False,,False,,False,,False,,False,,False,,True,召,True,召,True,召,False,,False,,True,召,True,,True,,True,,True,,False,,True,,True,召,True,召,False,
M2_0404,stt11,page_0140,5,SILVER,s2_inter_s3_corrected,尺,này,尼,16,忌,望,望忌,尼,sub,大,老,忌,遠,False,False,,False,,False,,False,,False,,False,,False,,False,,True,尼,True,尼,False,,True,尼,False,,True,尼,True,,True,,True,,True,,False,,True,,True,尼,True,尼,False,
M2_0405,stt11,page_0232,3,SILVER,s2_inter_s3_corrected,回,có,固,15,回,回,回,回,eq,何,节,李,寸,False,True,回,False,,True,回,True,回,True,回,True,回,False,,True,回,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,
M2_0406,stt11,page_0212,7,SYLLABLE,nghia_consensus,色,đã,,16,色,,,匝,sub,王,王,王,伍,False,False,,False,,True,色,True,色,False,,False,,False,,True,色,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,False,,False,
M2_0407,stt11,page_0206,8,SYLLABLE,nghia_consensus,方,đức,,21,方,方,方,厅,sub,污,,后,衍,False,False,,False,,True,方,True,方,False,,False,,False,,True,方,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,False,,False,
M2_0408,stt11,page_0122,3,SYLLABLE,nghia_consensus_tu_silver,白,làm,,17,,,,,del,白,今,勾,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0409,stt11,page_0156,4,SILVER,s2_inter_s3_corrected,尺,thiên,天,94,天,天,天,天,sub,下,下,下,下,False,True,天,True,天,True,天,False,,False,,True,天,True,天,False,,True,天,True,天,True,天,True,天,True,天,True,天,True,,True,,True,,True,,True,,True,,True,天,True,天,True,天
M2_0410,stt11,page_0092,7,SYLLABLE,nghia_consensus,而,làm,,17,詐,詐,詐人,必,sub,詐,外,詐,峨,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0411,stt11,page_0150,2,SYLLABLE,nghia_consensus,方,đức,,21,作,作,作,仟,sub,作,信,竹,行,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0412,stt11,page_0148,1,SYLLABLE,nghia_consensus,𫝄,ấy,,32,久,久,久,么,sub,代,巩,沈,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0413,stt11,page_0090,8,SILVER,s2_inter_s3_corrected,兹,nhà,茹,19,茹,茹,茹,茹,sub,右,如,茂,,False,True,茹,True,茹,True,茹,False,,False,,True,茹,True,茹,False,,True,茹,True,茹,True,茹,True,茹,True,茹,True,茹,True,,True,,True,,True,,True,,True,,True,茹,True,茹,True,茹
M2_0414,stt11,page_0168,6,SYLLABLE,nghia_consensus,仏,ấy,,32,重,重,重,重,sub,重,里,里,峨,False,True,重,False,,True,重,False,,False,,True,重,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,True,,False,,False,,False,,False,
M2_0415,stt11,page_0124,1,SYLLABLE,nghia_consensus,希,vua,,15,諫,諫,諫,希,eq,說,諒,談,王,False,False,,False,,True,希,True,希,False,,False,,False,,True,希,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0416,stt11,page_0040,2,SYLLABLE,nghia_consensus,行,đức,,21,旨,旨,旨,丘,sub,行,,与,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0417,stt11,page_0022,4,SYLLABLE,nghia_consensus,迕,du,,138,亮,亮,亮,迕,eq,迕,连,连,连,False,False,,False,,True,迕,True,迕,False,,False,,False,,True,迕,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0418,stt11,page_0250,3,SYLLABLE,nghia_consensus_tu_silver,而,làm,,17,燈,,,而,eq,王,王,生,,False,False,,False,,True,而,True,而,False,,False,,False,,True,而,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0419,stt11,page_0104,7,SILVER,s2_inter_s3_corrected,姻,điều,調,45,姻,姻,姻,訪,sub,钢,钢,钢,,False,False,,False,,True,姻,True,姻,False,,False,,False,,True,姻,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,False,,False,
M2_0420,stt11,page_0120,4,SYLLABLE,nghia_consensus,莒,đầy,,16,眾,眾,眾,営,sub,,言,大,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0421,stt11,page_0170,8,SYLLABLE,nghia_consensus_tu_silver,腐,mà,,21,賢,賢,賢,唐,sub,山,海,洁,遠,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0422,stt11,page_0070,2,SYLLABLE,nghia_consensus,荼,nghiệp,,11,華,華,華,萗,sub,華,萧,奎,峨,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0423,stt11,page_0106,5,SYLLABLE,nghia_consensus_tu_silver,打,chết,,20,買,買,買,打,eq,,父,矣,,False,False,,False,,True,打,True,打,False,,False,,False,,True,打,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0424,stt11,page_0292,9,SILVER,s2_inter_s3_corrected,𠯁,chịu,召,8,足,足,足,之,sub,召,,才,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,True,召,False,
M2_0425,stt11,page_0274,3,SYLLABLE,nghia_consensus_tu_silver,𡚶,ăn,,6,要,要,要,安,sub,安,安,要,,False,False,,False,,False,,False,,False,,False,,False,,False,,True,安,True,安,False,,True,安,False,,True,安,True,,True,,True,,True,,False,,True,,True,安,True,安,True,安
M2_0426,stt11,page_0076,6,SILVER,s2_inter_s3_corrected,解,ngày,時,11,札,札,札,解,eq,孔,礼,礼,,False,False,,False,,True,解,True,解,False,,False,,False,,True,解,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0427,stt11,page_0284,2,SYLLABLE,nghia_consensus,腐,mà,,21,,,,庶,sub,度,,准,底,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,False,,False,
M2_0428,stt11,page_0258,3,SILVER,s2_inter_s3_corrected,事,xe,車,5,岸,岸,岸,車,sub,者,师,辉,峨,False,False,,False,,False,,False,,False,,False,,False,,False,,True,車,True,車,False,,True,車,False,,True,車,True,,True,,True,,True,,False,,True,,True,車,True,車,False,
M2_0429,stt11,page_0048,2,SILVER,s2_inter_s3_corrected,尺,nơi,尼,13,忌,忌,忌,旅,sub,已,飞,怎,一,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0430,stt11,page_0036,4,SYLLABLE,nghia_consensus,趍,đi,,10,趨,,,熬,sub,微,朱,朱,朱,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0431,stt11,page_0194,9,SYLLABLE,nghia_consensus_tu_silver,燒,nhiều,,18,燒,燒,燒,燒,eq,烧,焼,烧,迎,False,True,燒,False,,True,燒,True,燒,True,燒,True,燒,False,,True,燒,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,
M2_0432,stt11,page_0028,4,SYLLABLE,nghia_consensus_tu_silver,谷,các,,21,谷,谷,谷,谷,eq,谷,答,答,答,False,True,谷,False,,True,谷,True,谷,True,谷,True,谷,False,,True,谷,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,
M2_0433,stt11,page_0238,1,SYLLABLE,nghia_consensus,从,ấy,,32,久,久,久,仏,sub,回,仅,仅,四,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0434,stt11,page_0192,8,SYLLABLE,nghia_consensus_tu_silver,戔,một,,37,因,因,因,異,sub,闯,因,四,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0435,stt11,page_0114,3,SYLLABLE,nghia_consensus_tu_silver,餘,thờ,,25,餘,餘,餘,綜,sub,餘,蜂,徐,峨,False,False,,False,,True,餘,True,餘,False,,False,,False,,True,餘,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,True,徐,False,
M2_0436,stt11,page_0204,9,SYLLABLE,nghia_consensus_tu_silver,乔,trời,,13,主,主,主,承,sub,王,主,主,峨,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0437,stt11,page_0210,7,SYLLABLE,nghia_consensus,妃,bà,,36,把,把,把,她,sub,她,她,她,她,False,False,,False,,False,,False,,False,,False,,False,,False,,True,把,True,把,True,把,False,,False,,True,把,True,,True,,True,,True,,False,,True,,True,把,True,把,False,
M2_0438,stt11,page_0088,4,SILVER,s2_inter_s3_corrected,尺,nơi,尼,13,事,事,事,召,sub,公,人,台,王,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0439,stt11,page_0290,7,SYLLABLE,nghia_consensus,并,ông,,17,弁,弁,弁,耸,sub,弃,奔,年,一,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0440,stt11,page_0050,5,SYLLABLE,nghia_consensus,竈,xuống,,17,竈,竈,竈,竜,sub,龟,笔,龟,,False,False,,False,,True,竈,True,竈,False,,False,,False,,True,竈,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,False,,False,
M2_0441,stt11,page_0172,3,SILVER,s2_inter_s3_corrected,少,cho,朱,12,少,少,少,岁,sub,雪,寅,等,一,False,False,,False,,True,少,True,少,False,,False,,False,,True,少,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,False,,False,
M2_0442,stt11,page_0276,6,SILVER,s3_head_bank_consensus,擦,treo,撩,17,撥,撥,撥,撩,sub,楼,擦,捺,一,False,False,,False,,False,,False,,False,,False,,False,,False,,True,撩,True,撩,False,,True,撩,False,,True,撩,True,,True,,True,,True,,False,,True,,True,撩,True,撩,False,
M2_0443,stt11,page_0130,6,SYLLABLE,nghia_consensus_tu_silver,湲,nước,,13,活,,,活,sub,中,沪,印,,False,True,活,False,,True,活,False,,False,,True,活,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,True,,False,,False,,False,,False,
M2_0444,stt11,page_0010,9,SILVER,s2_inter_s3_corrected,農,một,蔑,37,覆,覆,覆,思,sub,線,学,笈,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0445,stt11,page_0032,8,SYLLABLE,nghia_consensus_tu_silver,曉,nhiều,,18,燒,燒,燒,,del,澆,烧,烧,國,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,True,澆,False,
M2_0446,stt11,page_0020,8,SYLLABLE,nghia_consensus,炤,lửa,,8,旦,旦,旦,焒,sub,旦,旦,曰,,False,False,,False,,False,,False,,False,,False,,False,,False,,True,焒,True,焒,False,,True,焒,False,,True,焒,True,,True,,True,,True,,False,,True,,True,焒,True,焒,False,
M2_0447,stt11,page_0262,1,SYLLABLE,nghia_consensus_tu_silver,捧,cầm,,45,莽,莽,莽,,del,子,扑,扵,一,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0448,stt11,page_0152,8,SYLLABLE,nghia_consensus_tu_silver,異,là,,31,畀,畀,畀,甥,sub,興,雲,抱,一,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0449,stt11,page_0296,2,SILVER,s2_inter_s3_corrected,昇,người,㝵,20,尋,尋,尋,旱,sub,星,早,旱,一,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0450,stt11,page_0198,4,SILVER,s2_inter_s3_corrected,分,ý,衣,43,人,人,人,公,sub,众,公,一,選,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0451,stt11,page_0068,8,SYLLABLE,nghia_consensus_tu_silver,乔,trời,,13,界,界,界,不,sub,尽,尽,尽,一,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0452,stt11,page_0016,7,SILVER,s2_inter_s3_corrected,按,cũng,拱,17,特,特,特,按,eq,供,禁,接,,False,False,,False,,True,按,True,按,False,,False,,False,,True,按,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,True,供,False,
M2_0453,stt11,page_0180,6,SYLLABLE,nghia_consensus,方,đức,,21,兮,兮,兮,厅,sub,与,,今,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0454,stt11,page_0058,5,SILVER,s2_inter_s3_corrected,逢,c,極,2,連,連,連,連,sub,連,连,連,,False,True,連,False,,True,連,False,,False,,True,連,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,True,,False,,False,,False,,False,
M2_0455,stt11,page_0190,8,SILVER,s2_inter_s3_corrected,我,thầy,柴,8,末,末,末,黎,sub,茶,丑,不,峨,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0456,stt11,page_0066,5,SYLLABLE,nghia_consensus,人,ấy,,32,架,架,架,入,sub,华,毕,华,八,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0457,stt11,page_0134,9,SYLLABLE,nghia_consensus_tu_silver,新,đoạn,,35,新,新,新,,del,寅,新,刻,,False,False,,False,,True,新,True,新,False,,False,,False,,True,新,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0458,stt11,page_0234,5,SYLLABLE,nghia_consensus,行,đức,,21,道,道,道,分,sub,進,道,迴,上,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0459,stt11,page_0042,7,SILVER,s2_inter_s3_corrected,教,lê,黎,48,黎,黎,黎,黎,sub,黎,爽,欵,在,False,True,黎,True,黎,True,黎,False,,False,,True,黎,True,黎,False,,True,黎,True,黎,True,黎,True,黎,True,黎,True,黎,True,,True,,True,,True,,True,,True,,True,黎,True,黎,True,黎
M2_0460,stt11,page_0286,4,SYLLABLE,nghia_consensus,肉,lời,,27,國,國,國,窮,sub,商,刻,商,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0461,stt11,page_0248,6,SILVER,s2_inter_s3_corrected,安,hỏi,每,13,每,每,每,母,sub,,海,一,,False,False,,False,,False,,False,,False,,False,,False,,False,,True,每,True,每,True,每,False,,False,,True,每,True,,True,,True,,True,,False,,True,,True,每,True,每,False,
M2_0462,stt11,page_0264,9,SYLLABLE,nghia_consensus,万,đức,,21,方,方,方,厅,sub,万,行,行,厅,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0463,stt11,page_0110,9,SYLLABLE,nghia_consensus_tu_silver,岐,chê,,5,岐,岐,岐共,波,sub,共,文,艾,,False,False,,False,,True,岐,True,岐,False,,False,,False,,True,岐,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,False,,False,
M2_0464,stt11,page_0158,3,SYLLABLE,nghia_consensus,䍐,ra,,37,興,興,興,爂,sub,增,指,要,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0465,stt11,page_0146,6,SYLLABLE,nghia_consensus_tu_silver,王,vậy,,8,至,至,至,至,sub,立,,王,,False,True,至,False,,True,至,False,,False,,True,至,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,True,,False,,False,,False,,False,
M2_0466,stt11,page_0074,3,SYLLABLE,nghia_consensus_tu_silver,庶,mà,,21,庶,,,席,sub,懒,燃,儆,庶,False,False,,False,,True,庶,True,庶,False,,False,,False,,True,庶,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,False,,False,
M2_0467,stt11,page_0064,2,SILVER,s2_inter_s3_corrected,將,thì,時,56,將,將,將經,時,sub,,薛,全,峪,False,False,,False,,True,將,True,將,False,,False,,False,,True,將,True,時,True,時,False,,True,時,False,,True,時,False,,True,,False,,True,,False,,True,,True,時,True,時,False,
M2_0468,stt11,page_0098,2,SYLLABLE,nghia_consensus_tu_silver,人,ấy,,32,人,人,人,众,sub,事,书,,,False,False,,False,,True,人,True,人,False,,False,,False,,True,人,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,False,,False,
M2_0469,stt11,page_0060,1,SILVER,s2_inter_s3_corrected,人,làm,乄,17,体,体,体,厽,sub,体,体,体,体,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0470,stt11,page_0246,8,SYLLABLE,nghia_consensus_tu_silver,隻,nghĩa,,10,字,字,字,姜,sub,于,子,子,予,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0471,stt11,page_0054,9,SILVER,s2_inter_s3_corrected,後,việc,役,12,每,每,每,役,sub,女,世,世,下,False,False,,False,,False,,False,,False,,False,,False,,False,,True,役,True,役,False,,True,役,False,,True,役,True,,True,,True,,True,,False,,True,,True,役,True,役,False,
M2_0472,stt11,page_0226,1,SILVER,s2_inter_s3_corrected,尺,này,尼,16,尼,尼,尼,尼,sub,心,总,忌,山,False,True,尼,True,尼,True,尼,False,,False,,True,尼,True,尼,False,,True,尼,True,尼,True,尼,True,尼,True,尼,True,尼,True,,True,,True,,True,,True,,True,,True,尼,True,尼,True,尼
M2_0473,stt11,page_0236,2,SYLLABLE,nghia_consensus,希,vua,,15,希,希,希,帝,sub,于,币,王,山,False,False,,False,,True,希,True,希,False,,False,,False,,True,希,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,False,,False,
M2_0474,stt11,page_0166,3,SYLLABLE,nghia_consensus,署,rô,,11,城,城,城,,del,城,城,城,城,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0475,stt11,page_0080,4,SILVER,s2_inter_s3_corrected,昇,người,㝵,20,尋,尋,尋,,del,身,尊,导,答,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0476,stt11,page_0218,8,SILVER,s2_inter_s3_corrected,𮚃,tham,貪,30,貧,貧,貧,,del,會,食,食,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0477,stt11,page_0200,6,SYLLABLE,nghia_consensus,色,đã,,16,色,色,色,色,eq,色,色,五,,False,True,色,False,,True,色,True,色,True,色,True,色,False,,True,色,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,
M2_0478,stt11,page_0214,7,SYLLABLE,nghia_consensus,万,đức,,21,分,分,分,万,eq,行,,万,,False,False,,False,,True,万,True,万,False,,False,,False,,True,万,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0479,stt11,page_0260,2,SILVER,s2_inter_s3_corrected,選,lên,連,14,選,選,選,避,sub,漸,连,连,,False,False,,False,,True,選,True,選,False,,False,,False,,True,選,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,False,,False,
