image,book,page,column,ocr_char,syllable,label,unicode,label_level,tier,rule,s3_cosine,ink_pct,crop_w,crop_h,image_md5,seg_flag,split,split_group,bbox
gold/stt2_page_0012_c08_121.png,stt2,page_0012,8,些,ta,些,U+4E9B,char,GOLD,s1_inter_s2_direct,,0.156,124.0,141.0,45ca02ce846a,ok,train,stt2|page_0012|c8,"[343, 751, 450, 873]"
gold/stt2_page_0012_c08_122.png,stt2,page_0012,8,噲,gọi,噲,U+5672,char,GOLD,s1_inter_s2_direct,,0.136,124.0,155.0,31acba6429a9,ok,train,stt2|page_0012|c8,"[343, 844, 450, 969]"
gold/stt2_page_0012_c08_123.png,stt2,page_0012,8,浪,răng,浪,U+6D6A,char,GOLD,s1_inter_s2_direct,,0.153,102.0,149.0,be050031b033,ok,train,stt2|page_0012|c8,"[343, 941, 450, 1066]"
,stt2,page_0012,8,纊,dêu,,,,REVIEW,below_visual_threshold,0.037,,,,,,train,stt2|page_0012|c8,"[343, 1037, 450, 1159]"
gold/stt2_page_0012_c08_125.png,stt2,page_0012,8,批,phê,批,U+6279,char,GOLD,s1_inter_s2_direct,,0.218,110.0,148.0,3d1e69de69e6,ok,train,stt2|page_0012|c8,"[345, 1133, 450, 1253]"
silver/stt2_page_0012_c08_126.png,stt2,page_0012,8,屠,rô,嚕,U+5695,char,SILVER,s2_inter_s3_corrected,0.026,0.194,109.0,146.0,7163a52b94a9,ok,train,stt2|page_0012|c8,"[346, 1219, 449, 1337]"
gold/stt2_page_0012_c08_127.png,stt2,page_0012,8,爲,vì,爲,U+7232,char,GOLD,s1_inter_s2_direct,,0.182,96.0,142.0,d32d5b670bfe,ok,train,stt2|page_0012|c8,"[346, 1304, 449, 1424]"
gold/stt2_page_0012_c08_128.png,stt2,page_0012,8,中,trong,中,U+4E2D,char,GOLD,s1_inter_s2_direct,,0.173,100.0,127.0,724627b89ca5,ok,train,stt2|page_0012|c8,"[347, 1402, 447, 1517]"
gold/stt2_page_0012_c08_129.png,stt2,page_0012,8,弄,lòng,弄,U+5F04,char,GOLD,s1_inter_s2_direct,,0.14,75.0,129.0,5741f24d5ea2,ok,train,stt2|page_0012|c8,"[348, 1499, 447, 1610]"
silver/stt2_page_0012_c08_130.png,stt2,page_0012,8,恒,hăng,行,U+884C,char,SILVER,s2_inter_s3_corrected,0.041,0.127,124.0,139.0,762f37c08158,ok,train,stt2|page_0012|c8,"[348, 1583, 448, 1696]"
gold/stt2_page_0012_c08_131.png,stt2,page_0012,8,想,tưởng,想,U+60F3,char,GOLD,s1_inter_s2_direct,,0.149,113.0,133.0,6ead5b0dc969,ok,train,stt2|page_0012|c8,"[348, 1680, 447, 1790]"
gold/stt2_page_0012_c08_132.png,stt2,page_0012,8,徳,đức,徳,U+5FB3,char,GOLD,s1_inter_s2_direct,,0.189,117.0,127.0,8fb50f12a940,ok,train,stt2|page_0012|c8,"[349, 1776, 445, 1885]"
gold/stt2_page_0012_c08_133.png,stt2,page_0012,8,主,chúa,主,U+4E3B,char,GOLD,s1_inter_s2_direct,,0.204,110.0,127.0,16a912a5496a,ok,train,stt2|page_0012|c8,"[350, 1861, 445, 1968]"
,stt2,page_0012,8,主,giê,,,,REVIEW,below_visual_threshold,0.981,,,,,,train,stt2|page_0012|c8,"[349, 1946, 446, 2053]"
gold/stt2_page_0012_c08_135.png,stt2,page_0012,8,秋,su,秋,U+79CB,char,GOLD,s1_inter_s2_direct,,0.166,110.0,129.0,49e5cf23e3d3,ok,train,stt2|page_0012|c8,"[348, 2031, 446, 2139]"
syllable/stt2_page_0012_c08_136.png,stt2,page_0012,8,冊,là,,,syllable,SYLLABLE,nghia_consensus,0.076,0.189,105.0,132.0,67d037c95bc4,ok,train,stt2|page_0012|c8,"[348, 2116, 448, 2224]"
gold/stt2_page_0012_c08_137.png,stt2,page_0012,8,主,chúa,主,U+4E3B,char,GOLD,s1_inter_s2_direct,,0.151,122.0,132.0,a6334e717a9f,ok,train,stt2|page_0012|c8,"[348, 2211, 448, 2319]"
gold/stt2_page_0012_c08_138.png,stt2,page_0012,8,衆,chúng,衆,U+8846,char,GOLD,s1_inter_s2_direct,,0.169,125.0,137.0,641664a1f00c,ok,train,stt2|page_0012|c8,"[356, 2296, 457, 2407]"
silver/stt2_page_0012_c08_139.png,stt2,page_0012,8,暉,tôi,碎,U+788E,char,SILVER,s2_inter_s3_corrected,0.73,0.208,128.0,121.0,db54bf1cba27,ok,train,stt2|page_0012|c8,"[346, 2386, 450, 2485]"
,stt2,page_0012,9,困,vua,,,,REVIEW,diverged_column,,,,,,,train,stt2|page_0012|c9,"[195, 474, 300, 577]"
syllable/stt2_page_0012_c09_141.png,stt2,page_0012,9,海,hỏi,,,syllable,SYLLABLE,nghia_consensus,0.264,0.197,100.0,129.0,e0aa3e4dc0a6,ok,train,stt2|page_0012|c9,"[207, 560, 293, 669]"
gold/stt2_page_0012_c09_142.png,stt2,page_0012,9,浪,răng,浪,U+6D6A,char,GOLD,s1_inter_s2_direct,,0.234,80.0,122.0,d0708fdfd592,ok,train,stt2|page_0012|c9,"[207, 651, 293, 760]"
,stt2,page_0012,9,疲,ví,,,,REVIEW,below_visual_threshold,0.026,,,,,,train,stt2|page_0012|c9,"[207, 742, 293, 850]"
syllable/stt2_page_0012_c09_144.png,stt2,page_0012,9,平,băng,,,syllable,SYLLABLE,nghia_consensus,0.825,0.124,93.0,127.0,02685ae0e560,ok,train,stt2|page_0012|c9,"[207, 832, 293, 941]"
gold/stt2_page_0012_c09_145.png,stt2,page_0012,9,固,có,固,U+56FA,char,GOLD,s1_inter_s2_direct,,0.152,87.0,119.0,dd1cb2601cf4,ok,train,stt2|page_0012|c9,"[207, 923, 293, 1032]"
gold/stt2_page_0012_c09_146.png,stt2,page_0012,9,摠,tưởng,想,U+60F3,char,GOLD,s1_inter_s2_similar,0.801,0.238,106.0,125.0,fec464722481,ok,train,stt2|page_0012|c9,"[207, 1014, 293, 1123]"
silver/stt2_page_0012_c09_147.png,stt2,page_0012,9,石,vậy,丕,U+4E15,char,SILVER,s2_inter_s3_corrected,0.933,0.114,119.0,135.0,4802a58f0972,ok,train,stt2|page_0012|c9,"[200, 1129, 297, 1238]"
,stt2,page_0012,9,馬,vì,,,,REVIEW,diverged_column,,,,,,,train,stt2|page_0012|c9,"[200, 1223, 297, 1334]"
silver/stt2_page_0012_c09_149.png,stt2,page_0012,9,奎,tao,蚤,U+86A4,char,SILVER,s2_inter_s3_corrected,0.821,0.155,120.0,127.0,95b213fda01d,ok,train,stt2|page_0012|c9,"[200, 1310, 298, 1418]"
gold/stt2_page_0012_c09_150.png,stt2,page_0012,9,庄,chăng,庄,U+5E84,char,GOLD,s1_inter_s2_direct,,0.151,119.0,135.0,17cad18a52d8,ok,train,stt2|page_0012|c9,"[201, 1403, 298, 1512]"
gold/stt2_page_0012_c09_151.png,stt2,page_0012,9,想,tưởng,想,U+60F3,char,GOLD,s1_inter_s2_direct,,0.186,121.0,136.0,6bfa634c556f,ok,train,stt2|page_0012|c9,"[200, 1498, 299, 1608]"
,stt2,page_0012,9,寺,bụt,,,,REVIEW,below_visual_threshold,0.011,,,,,,train,stt2|page_0012|c9,"[200, 1582, 299, 1604]"
gold/stt2_page_0012_c09_153.png,stt2,page_0012,9,𦔳,chữa,𦔳,U+26533,char,GOLD,s1_inter_s2_direct,,0.134,101.0,134.0,218b24f64485,ok,train,stt2|page_0012|c9,"[201, 1679, 297, 1788]"
silver/stt2_page_0012_c09_154.png,stt2,page_0012,9,落,nước,渃,U+6E03,char,SILVER,s2_inter_s3_corrected,0.78,0.135,100.0,131.0,71aa0382cb09,ok,train,stt2|page_0012|c9,"[202, 1765, 296, 1872]"
,stt2,page_0012,9,文,nữa,,,,REVIEW,diverged_column,,,,,,,train,stt2|page_0012|c9,"[203, 1851, 297, 1958]"
,stt2,page_0012,9,呻,ru,,,,REVIEW,below_visual_threshold,0.044,,,,,,train,stt2|page_0012|c9,"[202, 1935, 297, 2042]"
gold/stt2_page_0012_c09_157.png,stt2,page_0012,9,㝵,người,㝵,U+3775,char,GOLD,s1_inter_s2_direct,,0.15,100.0,132.0,0633a48e6e5d,ok,train,stt2|page_0012|c9,"[203, 2019, 297, 2127]"
gold/stt2_page_0012_c09_158.png,stt2,page_0012,9,把,trả,把,U+628A,char,GOLD,s1_inter_s2_direct,,0.154,98.0,131.0,8018e9672f20,ok,train,stt2|page_0012|c9,"[202, 2105, 297, 2215]"
syllable/stt2_page_0012_c09_159.png,stt2,page_0012,9,夜,lời,,,syllable,SYLLABLE,nghia_consensus,0.037,0.177,89.0,129.0,1cc22d7de54e,ok,train,stt2|page_0012|c9,"[202, 2198, 298, 2307]"
gold/stt2_page_0012_c09_160.png,stt2,page_0012,9,浪,răng,浪,U+6D6A,char,GOLD,s1_inter_s2_direct,,0.123,115.0,121.0,44636f4f2946,ok,train,stt2|page_0012|c9,"[200, 2284, 298, 2394]"
silver/stt2_page_0012_c09_161.png,stt2,page_0012,9,用,vua,君,U+541B,char,SILVER,s2_inter_s3_corrected,0.632,0.111,98.0,126.0,2b54f1bfda8c,ok,train,stt2|page_0012|c9,"[213, 2376, 304, 2478]"
gold/stt2_page_0014_c01_000.png,stt2,page_0014,1,忌,cậy,忌,U+5FCC,char,GOLD,s1_inter_s2_direct,,0.131,135.0,129.0,f9fbc0cfba77,ok,train,stt2|page_0014|c1,"[1432, 476, 1541, 581]"
gold/stt2_page_0014_c01_001.png,stt2,page_0014,1,法,phép,法,U+6CD5,char,GOLD,s1_inter_s2_direct,,0.159,117.0,127.0,7c8e877075e2,ok,train,stt2|page_0014|c1,"[1434, 559, 1538, 669]"
,stt2,page_0014,1,学,bụt,,,,REVIEW,below_visual_threshold,0.368,,,,,,train,stt2|page_0014|c1,"[1436, 650, 1539, 765]"
gold/stt2_page_0014_c01_003.png,stt2,page_0014,1,之,gì,之,U+4E4B,char,GOLD,s1_inter_s2_direct,,0.106,104.0,138.0,e0078eabc221,ok,train,stt2|page_0014|c1,"[1436, 735, 1538, 850]"
gold/stt2_page_0014_c01_004.png,stt2,page_0014,1,固,có,固,U+56FA,char,GOLD,s1_inter_s2_direct,,0.235,77.0,133.0,1a8a6720b975,ok,train,stt2|page_0014|c1,"[1438, 824, 1536, 934]"
,stt2,page_0014,1,覄,một,,,,REVIEW,below_visual_threshold,0.086,,,,,,train,stt2|page_0014|c1,"[1439, 910, 1537, 1021]"
gold/stt2_page_0014_c01_006.png,stt2,page_0014,1,法,phép,法,U+6CD5,char,GOLD,s1_inter_s2_direct,,0.239,93.0,135.0,3009d5f8042a,ok,train,stt2|page_0014|c1,"[1436, 1004, 1538, 1117]"
gold/stt2_page_0014_c01_007.png,stt2,page_0014,1,徳,đức,徳,U+5FB3,char,GOLD,s1_inter_s2_direct,,0.177,87.0,135.0,f8f1cd3d2ce3,ok,train,stt2|page_0014|c1,"[1437, 1092, 1537, 1201]"
gold/stt2_page_0014_c01_008.png,stt2,page_0014,1,主,chúa,主,U+4E3B,char,GOLD,s1_inter_s2_direct,,0.165,106.0,135.0,f4f91e9ee7dc,ok,train,stt2|page_0014|c1,"[1444, 1211, 1541, 1322]"
,stt2,page_0014,1,羣,trời,,,,REVIEW,below_visual_threshold,0.076,,,,,,train,stt2|page_0014|c1,"[1444, 1304, 1541, 1415]"
silver/stt2_page_0014_c01_010.png,stt2,page_0014,1,却,dựng,鄧,U+9127,char,SILVER,s2_inter_s3_corrected,0.47,0.2,101.0,137.0,1e0dece1bc7a,ok,train,stt2|page_0014|c1,"[1444, 1397, 1541, 1508]"
gold/stt2_page_0014_c01_011.png,stt2,page_0014,1,年,nên,年,U+5E74,char,GOLD,s1_inter_s2_direct,,0.171,115.0,135.0,5ae4935d9771,ok,train,stt2|page_0014|c1,"[1444, 1490, 1541, 1601]"
,stt2,page_0014,1,季,trời,,,,REVIEW,below_visual_threshold,0.026,,,,,,train,stt2|page_0014|c1,"[1444, 1583, 1541, 1694]"
gold/stt2_page_0014_c01_013.png,stt2,page_0014,1,坦,đất,坦,U+5766,char,GOLD,s1_inter_s2_direct,,0.179,98.0,137.0,f9342a5cd59b,ok,train,stt2|page_0014|c1,"[1435, 1699, 1538, 1810]"
gold/stt2_page_0014_c01_014.png,stt2,page_0014,1,兵,cùng,其,U+5176,char,GOLD,s1_inter_s2_similar,0.68,0.149,85.0,132.0,3d9c249ad8ee,ok,train,stt2|page_0014|c1,"[1435, 1793, 1539, 1905]"
gold/stt2_page_0014_c01_015.png,stt2,page_0014,1,門,muôn,門,U+9580,char,GOLD,s1_inter_s2_direct,,0.152,82.0,136.0,112601d35e84,ok,train,stt2|page_0014|c1,"[1436, 1878, 1538, 1990]"
silver/stt2_page_0014_c01_016.png,stt2,page_0014,1,救,vật,物,U+7269,char,SILVER,s2_inter_s3_corrected,0.707,0.157,103.0,136.0,5e423315b060,ok,train,stt2|page_0014|c1,"[1435, 1975, 1538, 2085]"
gold/stt2_page_0014_c01_017.png,stt2,page_0014,1,固,có,固,U+56FA,char,GOLD,s1_inter_s2_direct,,0.15,118.0,137.0,e5a8c6fab35c,ok,train,stt2|page_0014|c1,"[1427, 2062, 1528, 2173]"
gold/stt2_page_0014_c01_018.png,stt2,page_0014,1,法,phép,法,U+6CD5,char,GOLD,s1_inter_s2_direct,,0.163,86.0,135.0,7ccd1549612a,ok,train,stt2|page_0014|c1,"[1435, 2156, 1536, 2268]"
gold/stt2_page_0014_c01_019.png,stt2,page_0014,1,破,phá,破,U+7834,char,GOLD,s1_inter_s2_direct,,0.206,103.0,128.0,2a8fa91e3b88,ok,train,stt2|page_0014|c1,"[1426, 2243, 1528, 2356]"
silver/stt2_page_0014_c01_020.png,stt2,page_0014,1,学,bụt,孛,U+5B5B,char,SILVER,s2_inter_s3_corrected,0.546,0.166,103.0,140.0,82e3e3d94ecc,ok,train,stt2|page_0014|c1,"[1434, 2338, 1539, 2452]"
gold/stt2_page_0014_c01_021.png,stt2,page_0014,1,共,cùng,共,U+5171,char,GOLD,s1_inter_s2_direct,,0.125,118.0,116.0,b0b4bc8b464c,ok,train,stt2|page_0014|c1,"[1435, 2428, 1538, 2531]"
,stt2,page_0014,2,我,diệt,,,,REVIEW,below_visual_threshold,0.087,,,,,,train,stt2|page_0014|c2,"[1272, 476, 1381, 582]"
silver/stt2_page_0014_c02_023.png,stt2,page_0014,2,医,nước,渃,U+6E03,char,SILVER,s2_inter_s3_corrected,0.668,0.191,89.0,144.0,d356a8c07544,ok,train,stt2|page_0014|c2,"[1270, 561, 1379, 681]"
gold/stt2_page_0014_c02_024.png,stt2,page_0014,2,麻,mà,麻,U+9EBB,char,GOLD,s1_inter_s2_direct,,0.182,121.0,136.0,8df85cd9b0a8,ok,train,stt2|page_0014|c2,"[1269, 651, 1380, 768]"
,stt2,page_0014,2,传,chó,,,,REVIEW,below_visual_threshold,0.006,,,,,,train,stt2|page_0014|c2,"[1273, 747, 1379, 862]"
,stt2,page_0014,2,乙,chó,,,,REVIEW,below_visual_threshold,0.476,,,,,,train,stt2|page_0014|c2,"[1275, 834, 1380, 947]"
gold/stt2_page_0014_c02_027.png,stt2,page_0014,2,之,gì,之,U+4E4B,char,GOLD,s1_inter_s2_direct,,0.117,112.0,100.0,fa84b0cba827,ok,train,stt2|page_0014|c2,"[1276, 921, 1379, 1032]"
silver/stt2_page_0014_c02_028.png,stt2,page_0014,2,相,vua,君,U+541B,char,SILVER,s2_inter_s3_corrected,0.101,0.161,97.0,122.0,42538a3ccb49,ok,train,stt2|page_0014|c2,"[1276, 1015, 1379, 1128]"
gold/stt2_page_0014_c02_029.png,stt2,page_0014,2,别,biết,别,U+522B,char,GOLD,s1_inter_s2_direct,,0.215,107.0,121.0,47805960e6a6,ok,train,stt2|page_0014|c2,"[1276, 1111, 1377, 1223]"
gold/stt2_page_0014_c02_030.png,stt2,page_0014,2,事,sự,事,U+4E8B,char,GOLD,s1_inter_s2_direct,,0.128,129.0,140.0,ddb20896e1af,ok,train,stt2|page_0014|c2,"[1274, 1215, 1379, 1331]"
silver/stt2_page_0014_c02_031.png,stt2,page_0014,2,侣,này,尼,U+5C3C,char,SILVER,s2_inter_s3_corrected,0.6,0.153,93.0,136.0,325d7f93ebfe,ok,train,stt2|page_0014|c2,"[1275, 1303, 1380, 1414]"
gold/stt2_page_0014_c02_032.png,stt2,page_0014,2,訴,tỏ,訴,U+8A34,char,GOLD,s1_inter_s2_direct,,0.164,107.0,135.0,bee06182e614,ok,train,stt2|page_0014|c2,"[1275, 1397, 1380, 1513]"
gold/stt2_page_0014_c02_033.png,stt2,page_0014,2,詳,tường,詳,U+8A73,char,GOLD,s1_inter_s2_direct,,0.172,89.0,136.0,2f4703ec29a9,ok,train,stt2|page_0014|c2,"[1274, 1495, 1380, 1606]"
gold/stt2_page_0014_c02_034.png,stt2,page_0014,2,寺,thì,寺,U+5BFA,char,GOLD,s1_inter_s2_direct,,0.167,109.0,140.0,67c850c4a2e2,ok,train,stt2|page_0014|c2,"[1274, 1578, 1382, 1696]"
silver/stt2_page_0014_c02_035.png,stt2,page_0014,2,主,chăng,庄,U+5E84,char,SILVER,s2_inter_s3_corrected,0.811,0.182,91.0,138.0,e0c3de3308e6,ok,train,stt2|page_0014|c2,"[1275, 1676, 1380, 1790]"
gold/stt2_page_0014_c02_036.png,stt2,page_0014,2,户,lo,卢,U+5362,char,GOLD,s1_inter_s2_similar,0.938,0.15,115.0,142.0,7e175a1ef8a2,ok,train,stt2|page_0014|c2,"[1273, 1770, 1383, 1886]"
gold/stt2_page_0014_c02_037.png,stt2,page_0014,2,賊,giặc,賊,U+8CCA,char,GOLD,s1_inter_s2_direct,,0.184,129.0,133.0,f97d79bcf6cc,ok,train,stt2|page_0014|c2,"[1274, 1868, 1382, 1980]"
gold/stt2_page_0014_c02_038.png,stt2,page_0014,2,兵,cùng,其,U+5176,char,GOLD,s1_inter_s2_similar,0.926,0.133,128.0,139.0,ca3b5cf1aa70,ok,train,stt2|page_0014|c2,"[1274, 1954, 1378, 2067]"
gold/stt2_page_0014_c02_039.png,stt2,page_0014,2,每,mọi,每,U+6BCF,char,GOLD,s1_inter_s2_direct,,0.178,104.0,135.0,2dd489564dde,ok,train,stt2|page_0014|c2,"[1273, 2047, 1379, 2162]"
gold/stt2_page_0014_c02_040.png,stt2,page_0014,2,事,sự,事,U+4E8B,char,GOLD,s1_inter_s2_direct,,0.16,121.0,147.0,7eff8dfb333c,ok,train,stt2|page_0014|c2,"[1274, 2133, 1378, 2252]"
gold/stt2_page_0014_c02_041.png,stt2,page_0014,2,庫,khó,庫,U+5EAB,char,GOLD,s1_inter_s2_direct,,0.156,120.0,145.0,27622c663e85,ok,train,stt2|page_0014|c2,"[1274, 2229, 1378, 2346]"
gold/stt2_page_0014_c02_042.png,stt2,page_0014,2,女,nữa,女,U+5973,char,GOLD,s1_inter_s2_direct,,0.198,130.0,125.0,e65dc629bac1,ok,train,stt2|page_0014|c2,"[1274, 2328, 1380, 2441]"
silver/stt2_page_0014_c02_043.png,stt2,page_0014,2,月,vua,君,U+541B,char,SILVER,s2_inter_s3_corrected,0.535,0.154,128.0,123.0,4968c36764a8,ok,train,stt2|page_0014|c2,"[1275, 2418, 1379, 2525]"
gold/stt2_page_0014_c03_044.png,stt2,page_0014,3,宜,nghe,宜,U+5B9C,char,GOLD,s1_inter_s2_direct,,0.162,128.0,119.0,7104777f81b4,ok,train,stt2|page_0014|c3,"[1118, 472, 1222, 580]"
syllable/stt2_page_0014_c03_045.png,stt2,page_0014,3,夜,lời,,,syllable,SYLLABLE,nghia_consensus,0.256,0.204,110.0,141.0,f5ba7202f1b7,ok,train,stt2|page_0014|c3,"[1117, 557, 1222, 672]"
gold/stt2_page_0014_c03_046.png,stt2,page_0014,3,意,ấy,意,U+610F,char,GOLD,s1_inter_s2_direct,,0.162,130.0,139.0,060d6fd84916,ok,train,stt2|page_0014|c3,"[1114, 653, 1223, 769]"
gold/stt2_page_0014_c03_047.png,stt2,page_0014,3,建,liền,連,U+9023,char,GOLD,s1_inter_s2_similar,0.899,0.193,124.0,146.0,c0e46f23a3a4,ok,train,stt2|page_0014|c3,"[1112, 755, 1224, 877]"
silver/stt2_page_0014_c03_048.png,stt2,page_0014,3,履,rằng,浪,U+6D6A,char,SILVER,s2_inter_s3_corrected,0.722,0.193,127.0,151.0,a970cf32903e,ok,train,stt2|page_0014|c3,"[1112, 860, 1224, 983]"
gold/stt2_page_0014_c03_049.png,stt2,page_0014,3,内,nói,内,U+5185,char,GOLD,s1_inter_s2_direct,,0.251,94.0,151.0,5ebf57ebe8a7,ok,train,stt2|page_0014|c3,"[1113, 957, 1225, 1080]"
gold/stt2_page_0014_c03_050.png,stt2,page_0014,3,旦,đến,旦,U+65E6,char,GOLD,s1_inter_s2_direct,,0.228,87.0,143.0,701c0e844b10,ok,train,stt2|page_0014|c3,"[1113, 1053, 1226, 1177]"
gold/stt2_page_0014_c03_051.png,stt2,page_0014,3,事,sự,事,U+4E8B,char,GOLD,s1_inter_s2_direct,,0.183,97.0,152.0,8ee4aa8c0a80,ok,train,stt2|page_0014|c3,"[1122, 1158, 1229, 1282]"
gold/stt2_page_0014_c03_052.png,stt2,page_0014,3,意,ấy,意,U+610F,char,GOLD,s1_inter_s2_direct,,0.137,122.0,141.0,725b2e692178,ok,train,stt2|page_0014|c3,"[1117, 1266, 1222, 1388]"
,stt2,page_0014,3,石,làm,,,,REVIEW,below_visual_threshold,0.025,,,,,,train,stt2|page_0014|c3,"[1124, 1362, 1228, 1483]"
gold/stt2_page_0014_c03_054.png,stt2,page_0014,3,之,gì,之,U+4E4B,char,GOLD,s1_inter_s2_direct,,0.13,112.0,147.0,16978679df40,ok,train,stt2|page_0014|c3,"[1123, 1459, 1230, 1578]"
gold/stt2_page_0014_c03_055.png,stt2,page_0014,3,眉,mày,眉,U+7709,char,GOLD,s1_inter_s2_direct,,0.165,111.0,148.0,4dd6b1a88dd4,ok,train,stt2|page_0014|c3,"[1124, 1544, 1229, 1664]"
silver/stt2_page_0014_c03_056.png,stt2,page_0014,3,閣,muốn,悶,U+60B6,char,SILVER,s2_inter_s3_corrected,0.953,0.179,97.0,145.0,4118c42385da,ok,train,stt2|page_0014|c3,"[1125, 1642, 1227, 1759]"
gold/stt2_page_0014_c03_057.png,stt2,page_0014,3,葉,đẹp,葉,U+8449,char,GOLD,s1_inter_s2_direct,,0.156,119.0,141.0,f88aab486cef,ok,train,stt2|page_0014|c3,"[1117, 1747, 1221, 1866]"
gold/stt2_page_0014_c03_058.png,stt2,page_0014,3,弄,lòng,弄,U+5F04,char,GOLD,s1_inter_s2_direct,,0.155,104.0,144.0,750e52998e00,ok,train,stt2|page_0014|c3,"[1115, 1853, 1222, 1973]"
gold/stt2_page_0014_c03_059.png,stt2,page_0014,3,蚕,tao,蚤,U+86A4,char,REVIEW,s1_inter_s2_similar|demoted_lowcos_s3,0.566,0.158,124.0,148.0,968744485d84,ok,train,stt2|page_0014|c3,"[1115, 1950, 1222, 2070]"
gold/stt2_page_0014_c03_060.png,stt2,page_0014,3,寺,thì,寺,U+5BFA,char,GOLD,s1_inter_s2_direct,,0.208,123.0,140.0,5979755d89ce,ok,train,stt2|page_0014|c3,"[1115, 2048, 1222, 2165]"
gold/stt2_page_0014_c03_061.png,stt2,page_0014,3,𥙷,bỏ,𥙷,U+25677,char,GOLD,s1_inter_s2_direct,,0.189,122.0,144.0,c6588600be4e,ok,train,stt2|page_0014|c3,"[1115, 2142, 1221, 2259]"
gold/stt2_page_0014_c03_062.png,stt2,page_0014,3,意,ý,意,U+610F,char,GOLD,s1_inter_s2_direct,,0.203,110.0,142.0,0cd7c580b6cd,ok,train,stt2|page_0014|c3,"[1116, 2239, 1219, 2355]"
gold/stt2_page_0014_c03_063.png,stt2,page_0014,3,眉,mày,眉,U+7709,char,GOLD,s1_inter_s2_direct,,0.162,112.0,139.0,d29d87aac4fa,ok,train,stt2|page_0014|c3,"[1116, 2337, 1220, 2450]"
gold/stt2_page_0014_c03_064.png,stt2,page_0014,3,麻,mà,麻,U+9EBB,char,GOLD,s1_inter_s2_direct,,0.159,130.0,127.0,b53b91ee95f8,ok,train,stt2|page_0014|c3,"[1115, 2428, 1221, 2533]"
gold/stt2_page_0014_c04_065.png,stt2,page_0014,4,蚕,tao,蚤,U+86A4,char,GOLD,s1_inter_s2_similar,0.907,0.236,114.0,110.0,b52d49bc0093,ok,train,stt2|page_0014|c4,"[970, 476, 1062, 569]"
gold/stt2_page_0014_c04_066.png,stt2,page_0014,4,朱,cho,朱,U+6731,char,GOLD,s1_inter_s2_direct,,0.165,112.0,125.0,9570a310cba9,ok,train,stt2|page_0014|c4,"[970, 552, 1062, 653]"
gold/stt2_page_0014_c04_067.png,stt2,page_0014,4,聀,chức,聀,U+8040,char,GOLD,s1_inter_s2_direct,,0.218,108.0,125.0,4124b1320779,ok,train,stt2|page_0014|c4,"[970, 636, 1062, 738]"
syllable/stt2_page_0014_c04_068.png,stt2,page_0014,4,𡖋,làm,,,syllable,SYLLABLE,nghia_consensus,0.075,0.128,114.0,125.0,7a4f0764f7be,ok,train,stt2|page_0014|c4,"[970, 721, 1062, 822]"
gold/stt2_page_0014_c04_069.png,stt2,page_0014,4,仕,sãi,仕,U+4ED5,char,GOLD,s1_inter_s2_direct,,0.146,114.0,108.0,362f577043e6,ok,train,stt2|page_0014|c4,"[970, 805, 1062, 907]"
gold/stt2_page_0014_c04_070.png,stt2,page_0014,4,奇,cả,奇,U+5947,char,GOLD,s1_inter_s2_direct,,0.167,107.0,121.0,5e5d926d9898,ok,train,stt2|page_0014|c4,"[970, 890, 1062, 991]"
gold/stt2_page_0014_c04_071.png,stt2,page_0014,4,翁,ông,翁,U+7FC1,char,GOLD,s1_inter_s2_direct,,0.241,72.0,125.0,a6279d301cd5,ok,train,stt2|page_0014|c4,"[970, 1059, 1062, 1160]"
gold/stt2_page_0014_c04_072.png,stt2,page_0014,4,垩,thánh,垩,U+57A9,char,GOLD,s1_inter_s2_direct,,0.144,114.0,124.0,922f5961267f,ok,train,stt2|page_0014|c4,"[970, 1143, 1062, 1245]"
gold/stt2_page_0014_c04_073.png,stt2,page_0014,4,衣,ấy,衣,U+8863,char,GOLD,s1_inter_s2_direct,,0.171,101.0,125.0,b1d5cdd76b4a,ok,train,stt2|page_0014|c4,"[970, 1228, 1062, 1329]"
,stt2,page_0014,4,交,lại,,,,REVIEW,below_visual_threshold,0.303,,,,,,train,stt2|page_0014|c4,"[970, 1312, 1062, 1414]"
gold/stt2_page_0014_c04_075.png,stt2,page_0014,4,浪,rằng,浪,U+6D6A,char,GOLD,s1_inter_s2_direct,,0.237,86.0,125.0,cea86adc1e26,ok,train,stt2|page_0014|c4,"[970, 1397, 1062, 1498]"
gold/stt2_page_0014_c04_076.png,stt2,page_0014,4,聀,chức,聀,U+8040,char,GOLD,s1_inter_s2_direct,,0.198,87.0,125.0,ec8b6557a82e,ok,train,stt2|page_0014|c4,"[970, 1482, 1062, 1583]"
gold/stt2_page_0014_c04_077.png,stt2,page_0014,4,衣,ấy,衣,U+8863,char,GOLD,s1_inter_s2_direct,,0.169,89.0,126.0,4c33bc6c3b45,ok,train,stt2|page_0014|c4,"[970, 1566, 1062, 1668]"
syllable/stt2_page_0014_c04_078.png,stt2,page_0014,4,罷,là,,,syllable,SYLLABLE,nghia_consensus,0.149,0.189,109.0,120.0,e32b3781c41b,ok,train,stt2|page_0014|c4,"[970, 1651, 1062, 1752]"
gold/stt2_page_0014_c04_079.png,stt2,page_0014,4,事,sự,事,U+4E8B,char,GOLD,s1_inter_s2_direct,,0.226,74.0,124.0,d07e84ec0d88,ok,train,stt2|page_0014|c4,"[970, 1735, 1062, 1837]"
