book,page,column,nom_idx,syl_idx,bbox,fold,tier,tier_v3,syllable_v3,syl_in_classes,ok,p_syl_v3,argmax,max_prob,top5,p_left,p_right
stt11,page_0010,6,7,8,"[697, 1128, 802, 1251]",4,GOLD,CHAR_A,còn,1,1,0.00249819,tâu,0.085689,"[[""tâu"", 0.08569], [""chầy"", 0.05675], [""chịu"", 0.03435], [""cho"", 0.03128], [""than"", 0.02696]]",0.00292068,0.000465744
stt11,page_0010,6,8,9,"[697, 1230, 802, 1354]",4,GOLD,CHAR_A,thờ,1,1,0.974721,thờ,0.974721,"[[""thờ"", 0.97472], [""xa"", 0.00882], [""hạ"", 0.0014], [""nhà"", 0.00079], [""giờ"", 0.0007]]",1.49399e-06,1.15689e-05
stt11,page_0010,6,9,10,"[690, 1370, 798, 1487]",4,GOLD,CHAR_A,quỷ,1,1,0.969884,quỷ,0.969884,"[[""quỷ"", 0.96988], [""khỏi"", 0.0123], [""ma"", 0.00236], [""này"", 0.00102], [""bao"", 0.00098]]",3.07191e-05,2.3188e-05
stt11,page_0010,6,10,11,"[690, 1464, 798, 1584]",4,GOLD,CHAR_A,nữa,1,1,0.0970983,nữa,0.0970983,"[[""nữa"", 0.0971], [""nữ"", 0.05936], [""nửa"", 0.05269], [""an"", 0.03297], [""là"", 0.02347]]",0.00388442,0.00396103
stt11,page_0010,6,11,12,"[697, 1570, 809, 1690]",4,GOLD,CHAR_A,thì,1,1,0.888116,thì,0.888116,"[[""thì"", 0.88812], [""ngày"", 0.02297], [""người"", 0.01598], [""mày"", 0.00254], [""mọn"", 0.00215]]",1.04517e-05,0.0159752
stt11,page_0010,6,12,13,"[699, 1676, 808, 1793]",4,GOLD,CHAR_A,người,1,1,0.639062,người,0.639062,"[[""người"", 0.63906], [""dạy"", 0.03233], [""kính"", 0.03165], [""lấy"", 0.02356], [""sang"", 0.02137]]",0.00189312,0.0235637
stt11,page_0010,6,13,14,"[697, 1743, 802, 1866]",4,SYLLABLE,SYL,lấy,1,1,0.926431,lấy,0.926431,"[[""lấy"", 0.92643], [""làm"", 0.00452], [""áo"", 0.00404], [""khỏi"", 0.00237], [""hình"", 0.00221]]",2.62755e-05,0.000255207
stt11,page_0010,6,14,15,"[697, 1846, 802, 1968]",4,GOLD,CHAR_A,nhà,1,1,0.808245,nhà,0.808245,"[[""nhà"", 0.80824], [""làm"", 0.02137], [""như"", 0.01761], [""nó"", 0.0116], [""ấy"", 0.00766]]",0.000103113,
stt11,page_0010,6,15,17,"[689, 1981, 799, 2101]",4,SYLLABLE,SYL,làm,1,1,0.826503,làm,0.826503,"[[""làm"", 0.8265], [""ấy"", 0.12037], [""ay"", 0.00588], [""thấy"", 0.00223], [""vậy"", 0.00173]]",,3.21934e-05
stt11,page_0010,6,16,18,"[699, 2088, 808, 2204]",4,GOLD,CHAR_A,đền,1,1,0.0950345,đền,0.0950345,"[[""đền"", 0.09503], [""một"", 0.05137], [""chưng"", 0.03817], [""tối"", 0.03073], [""nhà"", 0.02938]]",0.00109138,0.00841833
stt11,page_0010,6,17,19,"[701, 2183, 806, 2299]",4,GOLD,CHAR_A,thờ,1,1,0.760946,thờ,0.760946,"[[""thờ"", 0.76095], [""no"", 0.00835], [""mình"", 0.00565], [""tô"", 0.00529], [""che"", 0.00527]]",0.000634114,7.76701e-06
stt11,page_0010,6,18,20,"[703, 2280, 805, 2392]",4,GOLD,CHAR_A,chúa,1,1,0.498919,chúa,0.498919,"[[""chúa"", 0.49892], [""quê"", 0.0698], [""sinh"", 0.02859], [""lại"", 0.02445], [""xưa"", 0.0123]]",0.000915451,6.06169e-05
stt11,page_0010,6,19,21,"[692, 2369, 795, 2474]",4,GOLD,CHAR_A,các,1,1,0.352407,các,0.352407,"[[""các"", 0.35241], [""hế"", 0.01351], [""gì"", 0.0134], [""cho"", 0.01142], [""yêu"", 0.01015]]",0.000412626,
stt11,page_0010,7,0,0,"[541, 416, 653, 525]",4,GOLD,CHAR_A,thánh,1,1,0.786251,thánh,0.786251,"[[""thánh"", 0.78625], [""ông"", 0.01324], [""này"", 0.01085], [""là"", 0.00692], [""liên"", 0.00537]]",,0.00692473
stt11,page_0010,7,1,1,"[545, 503, 648, 620]",4,SYLLABLE,SYL,là,1,1,0.988795,là,0.988795,"[[""là"", 0.98879], [""hay"", 0.00059], [""ra"", 0.00047], [""tên"", 0.00045], [""tội"", 0.00038]]",3.08302e-07,1.88858e-06
stt11,page_0010,7,2,2,"[546, 599, 647, 715]",4,SYLLABLE,SYL,rất,1,1,0.875095,rất,0.875095,"[[""rất"", 0.87509], [""soi"", 0.00541], [""lắm"", 0.00438], [""lăm"", 0.00359], [""ra"", 0.00269]]",0.000154791,0.00173045
stt11,page_0010,7,3,3,"[545, 688, 647, 802]",4,GOLD,CHAR_A,thánh,1,1,0.973814,thánh,0.973814,"[[""thánh"", 0.97381], [""ông"", 0.00138], [""viết"", 0.00105], [""băng"", 0.00096], [""bà"", 0.00094]]",9.53637e-05,0.000130347
stt11,page_0010,7,4,4,"[545, 783, 647, 897]",4,SYLLABLE,SYL,đức,1,1,0.937237,đức,0.937237,"[[""đức"", 0.93724], [""chúa"", 0.00544], [""cùng"", 0.0031], [""kẻo"", 0.00194], [""tháng"", 0.0016]]",1.48236e-06,4.25597e-06
stt11,page_0010,7,5,5,"[543, 875, 647, 988]",4,SYLLABLE,SYL,bà,1,1,0.882281,bà,0.882281,"[[""bà"", 0.88228], [""phạm"", 0.03729], [""quỳ"", 0.00273], [""điều"", 0.00215], [""trai"", 0.00213]]",1.58129e-05,4.4952e-06
stt11,page_0010,7,6,6,"[543, 971, 647, 1084]",4,SYLLABLE,SYL,ma,1,1,0.820071,ma,0.820071,"[[""ma"", 0.82007], [""tay"", 0.03252], [""giu"", 0.00835], [""đí"", 0.00602], [""khát"", 0.00597]]",0.00017956,0.0042829
stt11,page_0010,7,7,7,"[541, 1056, 650, 1170]",4,REVIEW,REVIEW,ri,1,1,0.00543528,lớn,0.133759,"[[""lớn"", 0.13376], [""đền"", 0.05373], [""yêu"", 0.03751], [""tao"", 0.02445], [""phi"", 0.02244]]",0.000216591,0.000176776
stt11,page_0010,7,8,8,"[543, 1142, 648, 1254]",4,SYLLABLE,SYL,a,1,1,0.374952,a,0.374952,"[[""a"", 0.37495], [""ri"", 0.02408], [""tám"", 0.01905], [""mươi"", 0.01548], [""si"", 0.01542]]",0.0240755,3.32153e-05
stt11,page_0010,7,9,9,"[542, 1235, 649, 1350]",4,GOLD,CHAR_A,cùng,1,1,0.926431,cùng,0.926431,"[[""cùng"", 0.92643], [""cũng"", 0.02842], [""đi"", 0.00246], [""cung"", 0.00186], [""si"", 0.00129]]",0.00118468,5.69443e-05
stt11,page_0010,7,10,10,"[542, 1329, 649, 1443]",4,GOLD,CHAR_A,các,1,1,0.979402,các,0.979402,"[[""các"", 0.9794], [""trước"", 0.00205], [""đi"", 0.00057], [""đông"", 0.00049], [""dòng"", 0.00045]]",1.90739e-05,1.23151e-05
stt11,page_0010,7,11,11,"[532, 1424, 639, 1538]",4,GOLD,CHAR_A,thánh,1,1,0.907348,thánh,0.907348,"[[""thánh"", 0.90735], [""này"", 0.00585], [""trình"", 0.00328], [""pha"", 0.00288], [""lộc"", 0.00237]]",2.46835e-05,3.00075e-05
stt11,page_0010,7,12,12,"[542, 1510, 648, 1625]",4,GOLD,CHAR_A,nam,1,1,0.881851,nam,0.881851,"[[""nam"", 0.88185], [""dễ"", 0.01361], [""khốn"", 0.00903], [""lính"", 0.0048], [""xấu"", 0.00237]]",6.81534e-05,2.35532e-05
stt11,page_0010,7,13,13,"[542, 1605, 649, 1720]",4,GOLD,CHAR_A,nữ,1,1,0.0865299,nữa,0.70876,"[[""nữa"", 0.70876], [""nữ"", 0.08653], [""nửa"", 0.01864], [""tử"", 0.00835], [""gì"", 0.00658]]",0.000521608,9.51634e-06
stt11,page_0010,7,14,14,"[542, 1690, 649, 1804]",4,GOLD,CHAR_A,ở,1,1,0.847757,ở,0.847757,"[[""ở"", 0.84776], [""nhà"", 0.01495], [""trong"", 0.00875], [""pha"", 0.00351], [""nước"", 0.00325]]",0.000226985,0.000533978
stt11,page_0010,7,15,15,"[542, 1784, 649, 1899]",4,GOLD,CHAR_A,trên,1,1,0.784239,trên,0.784239,"[[""trên"", 0.78424], [""lên"", 0.02629], [""sen"", 0.01477], [""em"", 0.01206], [""liền"", 0.00656]]",0.000823817,9.02885e-05
stt11,page_0010,7,16,16,"[540, 1880, 650, 1991]",4,SYLLABLE,SYL,trời,1,1,0.962953,trời,0.962953,"[[""trời"", 0.96295], [""chắng"", 0.00164], [""chăng"", 0.00141], [""lạ"", 0.00108], [""muốn"", 0.00098]]",0.000125353,6.04896e-06
stt11,page_0010,7,17,17,"[542, 1973, 648, 2087]",4,GOLD,CHAR_A,vì,1,1,0.966221,vì,0.966221,"[[""vì"", 0.96622], [""vi"", 0.00273], [""cao"", 0.00129], [""vậy"", 0.00126], [""phú"", 0.0012]]",9.15178e-06,0.00125617
stt11,page_0010,7,18,18,"[541, 2067, 650, 2184]",4,GOLD,CHAR_A,vậy,1,1,0.910566,vậy,0.910566,"[[""vậy"", 0.91057], [""phi"", 0.00946], [""làm"", 0.00701], [""chăng"", 0.00535], [""đã"", 0.00199]]",0.000451414,
stt11,page_0010,7,19,19,"[542, 2153, 649, 2269]",4,SYLLABLE,SYL,don,0,1,,dọn,0.628694,"[[""dọn"", 0.62869], [""quá"", 0.02375], [""lăm"", 0.02121], [""nơi"", 0.01483], [""mát"", 0.01115]]",0.000409415,2.12785e-05
stt11,page_0010,7,20,20,"[544, 2247, 648, 2363]",4,REVIEW,REVIEW,nhà,1,1,0.709279,nhà,0.709279,"[[""nhà"", 0.70928], [""làm"", 0.03014], [""ở"", 0.01455], [""chịu"", 0.00731], [""vậy"", 0.00726]]",,0.00010722
stt11,page_0010,7,21,21,"[542, 2339, 649, 2446]",4,SYLLABLE,SYL,ấy,1,1,0.943464,ấy,0.943464,"[[""ấy"", 0.94346], [""ay"", 0.01426], [""ý"", 0.01068], [""sa"", 0.00327], [""thấy"", 0.00118]]",2.26033e-06,
stt11,page_0010,8,0,0,"[385, 417, 492, 527]",4,REVIEW,REVIEW,mà,1,1,0.083215,mà,0.083215,"[[""mà"", 0.08321], [""vua"", 0.0333], [""chồng"", 0.01741], [""răng"", 0.01668], [""thánh"", 0.01573]]",,0.00104548
stt11,page_0010,8,1,1,"[389, 507, 488, 623]",4,GOLD,CHAR_A,bỏ,1,1,0.311606,bỏ,0.311606,"[[""bỏ"", 0.31161], [""phúc"", 0.08081], [""tử"", 0.05037], [""đức"", 0.03455], [""con"", 0.02744]]",0.00320774,0.00440163
stt11,page_0010,8,2,2,"[389, 600, 488, 717]",4,GOLD,CHAR_A,những,1,1,0.931818,những,0.931818,"[[""những"", 0.93182], [""sách"", 0.02315], [""nhưng"", 0.01008], [""trả"", 0.00081], [""sãi"", 0.00064]]",3.4003e-05,8.35033e-05
stt11,page_0010,8,3,3,"[389, 696, 487, 812]",4,GOLD,CHAR_A,hình,1,1,0.680943,hình,0.680943,"[[""hình"", 0.68094], [""hai"", 0.0299], [""chịu"", 0.02271], [""là"", 0.01817], [""rạc"", 0.01027]]",0.000588755,0.00023056
stt11,page_0010,8,4,4,"[395, 790, 496, 906]",4,SYLLABLE,SYL,tượng,1,1,0.565901,tượng,0.565901,"[[""tượng"", 0.5659], [""hề"", 0.02023], [""chạy"", 0.01629], [""nhỏ"", 0.01068], [""thưa"", 0.00969]]",0.000194151,4.72085e-05
stt11,page_0010,8,5,5,"[388, 885, 489, 1001]",4,GOLD,CHAR_A,quỷ,1,1,0.866062,quỷ,0.866062,"[[""quỷ"", 0.86606], [""ba"", 0.01824], [""nhân"", 0.008], [""ấy"", 0.0059], [""ngôi"", 0.00449]]",3.59143e-05,2.86334e-05
stt11,page_0010,8,6,6,"[388, 979, 490, 1098]",4,SYLLABLE,SYL,đi,1,1,0.756685,đi,0.756685,"[[""đi"", 0.75668], [""ri"", 0.05289], [""ai"", 0.03469], [""khi"", 0.00726], [""trật"", 0.00674]]",1.34202e-05,1.76405e-05
stt11,page_0010,8,7,7,"[394, 1075, 499, 1194]",4,GOLD,CHAR_A,liền,1,1,0.776902,liền,0.776902,"[[""liền"", 0.7769], [""liên"", 0.04705], [""trên"", 0.01868], [""lên"", 0.0185], [""ấy"", 0.00676]]",2.71095e-05,0.000156005
stt11,page_0010,8,8,8,"[394, 1169, 500, 1290]",4,REVIEW,REVIEW,lấy,1,1,0.977521,lấy,0.977521,"[[""lấy"", 0.97752], [""như"", 0.00275], [""lưỡi"", 0.00115], [""lên"", 0.00088], [""liên"", 0.00072]]",0.000296045,3.12029e-05
stt11,page_0010,8,9,9,"[384, 1273, 492, 1394]",4,SYLLABLE,SYL,bốn,1,1,0.788655,bốn,0.788655,"[[""bốn"", 0.78865], [""mấy"", 0.01234], [""sen"", 0.00946], [""nào"", 0.0069], [""la"", 0.00676]]",0.000887285,0.000330262
stt11,page_0010,8,10,10,"[383, 1367, 492, 1491]",4,GOLD,CHAR_A,mươi,1,1,0.749148,mươi,0.749148,"[[""mươi"", 0.74915], [""mười"", 0.189], [""đạo"", 0.00467], [""tám"", 0.00393], [""liền"", 0.003]]",5.92127e-05,1.64082e-06
stt11,page_0010,8,11,11,"[383, 1484, 491, 1604]",4,GOLD,CHAR_A,xe,1,1,0.0265971,xa,0.179992,"[[""xa"", 0.17999], [""liền"", 0.1096], [""sự"", 0.07118], [""chồng"", 0.043], [""xe"", 0.0266]]",0.000776933,
stt11,page_0010,8,12,12,"[385, 1579, 491, 1702]",4,REVIEW,REVIEW,chở,0,1,,chưa,0.093744,"[[""chưa"", 0.09374], [""hết"", 0.08636], [""chuộc"", 0.07577], [""giặc"", 0.02853], [""chớ"", 0.02837]]",0.000213233,0.00186377
stt11,page_0010,8,13,13,"[386, 1675, 491, 1797]",4,GOLD,CHAR_A,những,1,1,0.885032,những,0.885032,"[[""những"", 0.88503], [""nhưng"", 0.03736], [""sách"", 0.00423], [""gái"", 0.00385], [""tức"", 0.00215]]",,1.75032e-05
stt11,page_0010,8,14,14,"[396, 1778, 499, 1902]",4,GOLD,CHAR_A,xác,1,1,0.983265,xác,0.983265,"[[""xác"", 0.98327], [""hồ"", 0.00143], [""đâu"", 0.00068], [""bụt"", 0.00044], [""lê"", 0.00043]]",1.71957e-06,8.07641e-06
stt11,page_0010,8,15,15,"[397, 1874, 498, 1995]",4,GOLD,CHAR_A,các,1,1,0.913405,các,0.913405,"[[""các"", 0.9134], [""trước"", 0.04686], [""ý"", 0.00189], [""bổn"", 0.00135], [""khác"", 0.0012]]",1.56568e-06,0.000471234
stt11,page_0010,8,16,16,"[397, 1969, 498, 2090]",4,GOLD,CHAR_A,thánh,1,1,0.879808,thánh,0.879808,"[[""thánh"", 0.87981], [""đẹp"", 0.01225], [""này"", 0.00782], [""ông"", 0.00648], [""ấy"", 0.0048]]",0.000110624,5.92127e-05
stt11,page_0010,8,17,17,"[398, 2077, 496, 2191]",4,GOLD,CHAR_A,tử,1,1,0.763737,tử,0.763737,"[[""tử"", 0.76374], [""nhỏ"", 0.0134], [""lấy"", 0.01015], [""lại"", 0.0072], [""làm"", 0.00613]]",9.61116e-05,0.000163491
stt11,page_0010,8,18,18,"[398, 2163, 496, 2280]",4,GOLD,CHAR_A,vì,1,1,0.442233,vì,0.442233,"[[""vì"", 0.44223], [""nhiều"", 0.03503], [""hãy"", 0.02489], [""ô"", 0.0246], [""yêu"", 0.0245]]",0.0117794,0.00485316
stt11,page_0010,8,19,19,"[397, 2259, 498, 2376]",4,GOLD,CHAR_A,đạo,1,1,0.968819,đạo,0.968819,"[[""đạo"", 0.96882], [""biến"", 0.00147], [""chăng"", 0.00143], [""tuổi"", 0.00084], [""liên"", 0.00084]]",0.00019264,1.66666e-06
stt11,page_0010,8,20,20,"[396, 2355, 500, 2461]",4,SYLLABLE,SYL,xưa,1,1,0.902543,xưa,0.902543,"[[""xưa"", 0.90254], [""kính"", 0.02518], [""máu"", 0.00458], [""chém"", 0.00428], [""ước"", 0.00401]]",1.16597e-05,
stt11,page_0010,9,0,0,"[239, 427, 341, 532]",4,GOLD,CHAR_A,mà,1,1,0.483805,mà,0.483805,"[[""mà"", 0.4838], [""lem"", 0.04326], [""trăm"", 0.04071], [""ma"", 0.02375], [""sống"", 0.01871]]",,0.000159704
stt11,page_0010,9,1,1,"[242, 511, 339, 620]",4,SYLLABLE,SYL,đem,1,1,0.630077,đem,0.630077,"[[""đem"", 0.63008], [""kẻ"", 0.0295], [""khác"", 0.01931], [""thứ"", 0.01201], [""gia"", 0.01183]]",0.000175401,6.30316e-05
stt11,page_0010,9,2,2,"[242, 602, 341, 716]",4,SYLLABLE,SYL,về,1,1,0.639999,về,0.639999,"[[""về"", 0.64], [""đức"", 0.01279], [""đợi"", 0.01183], [""hàng"", 0.00893], [""đen"", 0.00749]]",1.70978e-05,0.000232368
stt11,page_0010,9,3,3,"[243, 690, 339, 800]",4,GOLD,CHAR_A,táng,1,1,0.942169,táng,0.942169,"[[""táng"", 0.94217], [""tử"", 0.00232], [""bà"", 0.00227], [""thầy"", 0.0021], [""sạch"", 0.00147]]",0.000275944,8.93978e-06
stt11,page_0010,9,4,4,"[244, 784, 336, 893]",4,GOLD,CHAR_A,trong,1,1,0.218387,trong,0.218387,"[[""trong"", 0.21839], [""du"", 0.04394], [""ép"", 0.0387], [""hèn"", 0.03693], [""bấy"", 0.0302]]",0.000105558,0.00745823
stt11,page_0010,9,5,5,"[242, 869, 338, 978]",4,GOLD,CHAR_A,đền,1,1,0.0544672,đền,0.0544672,"[[""đền"", 0.05447], [""tha"", 0.05187], [""đàng"", 0.04016], [""nó"", 0.03893], [""lưng"", 0.03788]]",0.000158461,0.00420006
stt11,page_0010,9,6,6,"[244, 960, 338, 1072]",4,SYLLABLE,SYL,ấy,1,1,0.150242,ấy,0.150242,"[[""ấy"", 0.15024], [""ở"", 0.05197], [""ngoài"", 0.04064], [""nói"", 0.03993], [""liền"", 0.03356]]",0.000789168,0.00416738
stt11,page_0010,9,7,7,"[242, 1048, 338, 1157]",4,GOLD,CHAR_A,lại,1,1,0.518793,lại,0.518793,"[[""lại"", 0.51879], [""lai"", 0.25161], [""trọng"", 0.06481], [""chồng"", 0.02092], [""liền"", 0.01015]]",9.83909e-05,7.36914e-05
stt11,page_0010,9,8,8,"[245, 1133, 337, 1242]",4,REVIEW,REVIEW,dạy,1,1,0.935408,dạy,0.935408,"[[""dạy"", 0.93541], [""đời"", 0.01361], [""mày"", 0.0047], [""ra"", 0.00168], [""dỗ"", 0.00149]]",3.41977e-06,
stt11,page_0010,9,9,9,"[251, 1226, 347, 1336]",4,GOLD,CHAR_A,hễ,0,1,,hề,0.326242,"[[""hề"", 0.32624], [""hế"", 0.19141], [""đội"", 0.11735], [""giờ"", 0.03014], [""hê"", 0.01775]]",9.15178e-06,6.06169e-05
stt11,page_0010,9,10,10,"[253, 1313, 346, 1420]",4,SYLLABLE,SYL,là,1,1,0.94982,là,0.94982,"[[""là"", 0.94982], [""quỷ"", 0.00136], [""ra"", 0.00095], [""a"", 0.00091], [""dái"", 0.0009]]",,0.000600367
stt11,page_0010,9,11,11,"[243, 1396, 338, 1506]",4,REVIEW,REVIEW,một,1,1,0.656136,một,0.656136,"[[""một"", 0.65614], [""chạy"", 0.02116], [""nhiều"", 0.008], [""lầm"", 0.0059], [""vì"", 0.0059]]",0.00108712,0.000344762
stt11,page_0010,9,12,12,"[251, 1481, 349, 1590]",4,SYLLABLE,SYL,năm,1,1,0.98801,năm,0.98801,"[[""năm"", 0.98801], [""pha"", 0.0011], [""giải"", 0.00065], [""của"", 0.0006], [""chầu"", 0.00044]]",0.000117758,0.000117758
stt11,page_0010,9,13,13,"[252, 1576, 349, 1683]",4,GOLD,CHAR_A,một,1,1,0.801172,một,0.801172,"[[""một"", 0.80117], [""rạc"", 0.03429], [""le"", 0.01817], [""trước"", 0.01052], [""chừa"", 0.00773]]",0.000237879,7.19843e-05
stt11,page_0010,9,14,14,"[253, 1662, 349, 1768]",4,GOLD,CHAR_A,lần,1,1,0.00737134,một,0.376236,"[[""một"", 0.37624], [""học"", 0.04863], [""đấy"", 0.02112], [""lem"", 0.02047], [""nước"", 0.01111]]",0.376236,0.00132161
stt11,page_0010,9,15,15,"[253, 1755, 349, 1864]",4,SYLLABLE,SYL,làm,1,1,0.147913,làm,0.147913,"[[""làm"", 0.14791], [""lần"", 0.09193], [""này"", 0.06029], [""ấy"", 0.04705], [""các"", 0.03908]]",0.0919308,0.00100151
stt11,page_0010,9,16,16,"[263, 1850, 357, 1958]",4,GOLD,CHAR_A,lễ,1,1,0.438578,lễ,0.438578,"[[""lễ"", 0.43858], [""làm"", 0.3366], [""vậy"", 0.08653], [""liệt"", 0.00588], [""vồ"", 0.00476]]",0.336598,0.000223466
stt11,page_0010,9,17,17,"[254, 1943, 348, 2052]",4,GOLD,CHAR_A,kính,1,1,0.64976,kính,0.64976,"[[""kính"", 0.64976], [""trẩy"", 0.0314], [""lê"", 0.02893], [""đói"", 0.01585], [""lấy"", 0.01031]]",0.00697904,7.54389e-05
stt11,page_0010,9,18,18,"[253, 2030, 347, 2138]",4,GOLD,CHAR_A,các,1,1,0.967608,các,0.967608,"[[""các"", 0.96761], [""ấy"", 0.00546], [""kính"", 0.00384], [""tử"", 0.00215], [""ngoài"", 0.00205]]",0.00383917,1.49713e-05
stt11,page_0010,9,19,19,"[255, 2115, 345, 2223]",4,GOLD,CHAR_A,thánh,1,1,0.97487,thánh,0.97487,"[[""thánh"", 0.97487], [""ông"", 0.00422], [""các"", 0.00306], [""anh"", 0.00069], [""đẹp"", 0.00061]]",0.00306085,
stt11,page_0010,9,20,20,"[255, 2199, 346, 2308]",4,GOLD,CHAR_A,hợp,0,1,,lành,0.394677,"[[""lành"", 0.39468], [""thánh"", 0.24126], [""họp"", 0.02196], [""ấy"", 0.01897], [""này"", 0.01056]]",0.241261,6.55425e-05
stt11,page_0010,9,21,21,"[254, 2291, 346, 2398]",4,GOLD,CHAR_A,lại,1,1,0.860372,lại,0.860372,"[[""lại"", 0.86037], [""lai"", 0.0276], [""chồng"", 0.0069], [""nào"", 0.00513], [""phải"", 0.00425]]",,0.000335463
stt11,page_0010,9,22,22,"[253, 2372, 346, 2473]",4,SYLLABLE,SYL,làm,1,1,0.507023,làm,0.507023,"[[""làm"", 0.50702], [""thấy"", 0.04024], [""vậy"", 0.01946], [""i"", 0.01755], [""thái"", 0.0146]]",0.00692473,
stt11,page_0010_p0028,2,0,0,"[1473, 459, 1573, 559]",0,REVIEW,REVIEW,sự,1,1,0.000228766,người,0.799023,"[[""người"", 0.79902], [""vồ"", 0.00806], [""thưa"", 0.0069], [""viết"", 0.00563], [""chùa"", 0.00527]]",,9.74202e-06
stt11,page_0010_p0028,2,1,1,"[1472, 540, 1574, 650]",0,REVIEW,REVIEW,về,1,1,3.81503e-06,mà,0.951677,"[[""mà"", 0.95168], [""ma"", 0.01768], [""lớn"", 0.00179], [""khỏi"", 0.00117], [""người"", 0.00114]]",6.90812e-06,2.24746e-05
stt11,page_0010_p0028,2,2,2,"[1472, 635, 1576, 744]",0,REVIEW,REVIEW,i,1,1,0.00126109,giờ,0.28847,"[[""giờ"", 0.28847], [""chừa"", 0.19254], [""lê"", 0.03885], [""thêm"", 0.02588], [""bấy"", 0.02167]]",0.000154791,2.444e-06
stt11,page_0010_p0028,2,3,3,"[1471, 722, 1576, 829]",0,REVIEW,REVIEW,ghê,1,1,0.000205064,sau,0.498919,"[[""sau"", 0.49892], [""vu"", 0.02137], [""bán"", 0.01642], [""thầy"", 0.01616], [""khi"", 0.01383]]",5.96771e-05,0.0042165
stt11,page_0010_p0028,2,4,4,"[1470, 815, 1577, 925]",0,REVIEW,REVIEW,rê,1,1,8.80118e-06,hết,0.981527,"[[""hết"", 0.98153], [""khi"", 0.00174], [""sớm"", 0.00077], [""rêu"", 0.0006], [""nuôi"", 0.00054]]",6.47595e-07,3.44659e-06
stt11,page_0010_p0028,2,5,5,"[1465, 909, 1568, 1020]",0,REVIEW,REVIEW,gia,1,1,8.41582e-05,người,0.726631,"[[""người"", 0.72663], [""tinh"", 0.0302], [""phải"", 0.01314], [""còn"", 0.00628], [""quở"", 0.00613]]",2.54136e-06,3.02429e-05
stt11,page_0010_p0028,2,6,6,"[1466, 988, 1567, 1095]",0,REVIEW,REVIEW,nước,1,1,1.77789e-05,đầy,0.219028,"[[""đầy"", 0.21903], [""người"", 0.17634], [""phó"", 0.0324], [""dữ"", 0.02389], [""tìm"", 0.02311]]",3.50823e-05,0.00233769
stt11,page_0010_p0028,2,7,7,"[1465, 1081, 1567, 1188]",0,REVIEW,REVIEW,ấy,1,1,2.11129e-05,công,0.834105,"[[""công"", 0.8341], [""cũng"", 0.02019], [""chết"", 0.00996], [""dễ"", 0.00988], [""gần"", 0.00535]]",1.26071e-05,2.46835e-05
stt11,page_0010_p0028,2,8,8,"[1464, 1165, 1568, 1274]",0,REVIEW,REVIEW,chẳng,1,1,4.18999e-06,nghiệp,0.686954,"[[""nghiệp"", 0.68695], [""công"", 0.24339], [""thầy"", 0.0064], [""bây"", 0.00433], [""giờ"", 0.00417]]",0.000101514,1.01301e-05
stt11,page_0010_p0028,2,9,9,"[1466, 1252, 1565, 1357]",0,REVIEW,REVIEW,hay,1,1,3.44659e-06,cùng,0.958204,"[[""cùng"", 0.9582], [""cũng"", 0.01052], [""thì"", 0.00305], [""thờ"", 0.00224], [""vàng"", 0.00183]]",6.06169e-05,9.59098e-06
stt11,page_0010_p0028,2,10,10,"[1466, 1335, 1565, 1441]",0,REVIEW,REVIEW,đức,1,1,0.00304892,đã,0.952258,"[[""đã"", 0.95226], [""cùng"", 0.01008], [""đức"", 0.00305], [""quỷ"", 0.00122], [""vồ"", 0.00111]]",5.38005e-06,0.000119613
stt11,page_0010_p0028,2,11,11,"[1464, 1419, 1566, 1528]",0,REVIEW,REVIEW,chúa,1,1,6.64348e-06,làm,0.851387,"[[""làm"", 0.85139], [""ba"", 0.00992], [""đã"", 0.00788], [""lò"", 0.00645], [""lê"", 0.00402]]",0.000108061,5.65011e-05
stt11,page_0010_p0028,2,12,12,"[1466, 1504, 1565, 1612]",0,REVIEW,REVIEW,trời,1,1,2.21262e-05,nhiều,0.908789,"[[""nhiều"", 0.90879], [""nhau"", 0.01351], [""nhiêu"", 0.00631], [""phép"", 0.00354], [""viết"", 0.0035]]",2.28285e-05,3.4003e-05
stt11,page_0010_p0028,2,13,13,"[1466, 1598, 1564, 1706]",0,REVIEW,REVIEW,trả,1,1,1.46245e-05,phép,0.955751,"[[""phép"", 0.95575], [""chớ"", 0.00407], [""chưa"", 0.00128], [""này"", 0.00097], [""bởi"", 0.00077]]",3.28876e-06,7.8444e-05
stt11,page_0010_p0028,2,14,14,"[1466, 1686, 1565, 1790]",0,REVIEW,REVIEW,công,1,1,4.06962e-05,lạ,0.914241,"[[""lạ"", 0.91424], [""ra"", 0.008], [""là"", 0.00322], [""bởi"", 0.00317], [""chúng"", 0.00284]]",1.86321e-05,7.90593e-05
stt11,page_0010_p0028,2,15,15,"[1466, 1771, 1566, 1874]",0,REVIEW,REVIEW,nghiệp,1,1,1.54465e-05,có,0.724152,"[[""có"", 0.72415], [""le"", 0.00869], [""ơn"", 0.00726], [""ý"", 0.00609], [""sáu"", 0.00563]]",1.16597e-05,0.00207107
