book,page,column,nom_idx,syllable,ocr_char_old,predicted_nom,unicode,prob,in_dict,decision,image
stt11,page_0022,9,2,rinh,盈,盈,U+76C8,0.692,False,NOT_IN_DICT,
stt11,page_0022,9,15,phải,姊,沛,U+6C9B,0.6387,True,RESCUE_LOW_CONF,
stt11,page_0024,1,2,gô,枝,枯,U+67AF,0.831,False,NOT_IN_DICT,
stt11,page_0024,1,6,rơm,撫,鎌,U+938C,0.0984,False,NOT_IN_DICT,
stt11,page_0024,2,2,lấy,柩,礼,U+793C,0.313,True,RESCUE_LOW_CONF,
stt11,page_0024,2,4,giảng,蠲,講,U+8B1B,0.6801,True,RESCUE_LOW_CONF,
stt11,page_0024,3,1,do,浄,沛,U+6C9B,0.4383,False,NOT_IN_DICT,
stt11,page_0024,3,7,mọn,閉,悶,U+60B6,0.4132,True,RESCUE_LOW_CONF,
stt11,page_0024,3,20,gồ,摂,想,U+60F3,0.5938,False,NOT_IN_DICT,
stt11,page_0024,3,21,hay,心,召,U+53EC,0.1114,False,NOT_IN_DICT,
stt11,page_0024,4,1,rơm,𭒡,徳,U+5FB3,0.1283,False,NOT_IN_DICT,
stt11,page_0024,4,20,đời,人,翁,U+7FC1,0.4877,False,NOT_IN_DICT,
stt11,page_0024,5,0,giu,枉,極,U+6975,0.148,False,NOT_IN_DICT,
stt11,page_0024,5,1,ong,馀,時,U+6642,0.2424,False,NOT_IN_DICT,
stt11,page_0024,5,15,rằng,𣸪,浪,U+6D6A,0.9885,True,RESCUE_GOLD_HIGH,
stt11,page_0024,5,19,do,净,沛,U+6C9B,0.2723,False,NOT_IN_DICT,
stt11,page_0024,5,22,vào,寫,徳,U+5FB3,0.2597,False,NOT_IN_DICT,
stt11,page_0024,6,0,đây,緡,穌,U+7A4C,0.0775,False,NOT_IN_DICT,
stt11,page_0024,6,1,chăng,能,僥,U+50E5,0.2319,False,NOT_IN_DICT,
stt11,page_0024,6,2,được,張,時,U+6642,0.1255,True,RESCUE_LOW_CONF,
stt11,page_0024,6,9,còn,煇,群,U+7FA4,0.4987,True,RESCUE_LOW_CONF,
stt11,page_0024,6,12,hay,労,四,U+56DB,0.1421,False,NOT_IN_DICT,
stt11,page_0024,6,18,đền,者,仍,U+4ECD,0.3204,False,NOT_IN_DICT,
stt11,page_0024,6,22,cho,中,朱,U+6731,0.1229,True,RESCUE_LOW_CONF,
stt11,page_0024,7,2,dáy,鴻,洩,U+6D29,0.4867,True,RESCUE_LOW_CONF,
stt11,page_0024,7,8,lên,逹,連,U+9023,0.9537,True,RESCUE_GOLD_HIGH,
stt11,page_0024,7,17,đáng,麾,堂,U+5802,0.4816,False,NOT_IN_DICT,
stt11,page_0024,9,11,ay,分,林,U+6797,0.8493,False,NOT_IN_DICT,
stt11,page_0024,9,14,ông,餘,時,U+6642,0.2541,False,NOT_IN_DICT,
stt11,page_0024,9,18,giu,扭,修,U+4FEE,0.0655,False,NOT_IN_DICT,
stt11,page_0024,9,22,sau,乞,老,U+8001,0.1202,False,NOT_IN_DICT,
stt11,page_0026,1,14,ba,沒,波,U+6CE2,0.089,True,RESCUE_LOW_CONF,
stt11,page_0026,1,16,tàu,繒,艚,U+825A,0.1077,True,RESCUE_LOW_CONF,
stt11,page_0026,2,7,rừng,族,棱,U+68F1,0.1149,True,RESCUE_LOW_CONF,
stt11,page_0026,2,21,nước,漏,渃,U+6E03,0.4539,True,RESCUE_LOW_CONF,
stt11,page_0026,3,1,lan,菊,蘭,U+862D,0.123,True,RESCUE_LOW_CONF,
stt11,page_0026,3,7,ô,匝,亜,U+4E9C,0.4788,False,NOT_IN_DICT,
stt11,page_0026,4,6,trổ,壮,杜,U+675C,0.5841,False,NOT_IN_DICT,
stt11,page_0026,4,22,nơi,兌,尼,U+5C3C,0.9249,True,RESCUE_GOLD_HIGH,
stt11,page_0026,5,20,là,𦊱,罗,U+7F57,0.2322,True,RESCUE_LOW_CONF,
stt11,page_0026,7,1,lửa,燭,仍,U+4ECD,0.2096,False,NOT_IN_DICT,
stt11,page_0026,7,3,nóng,煨,燶,U+71F6,0.0374,True,RESCUE_LOW_CONF,
stt11,page_0026,7,13,cầu,來,求,U+6C42,0.963,True,RESCUE_GOLD_HIGH,
stt11,page_0026,7,18,mi,乃,眉,U+7709,0.7006,True,RESCUE_GOLD_MED,
stt11,page_0026,8,10,ghét,紡,結,U+7D50,0.935,True,RESCUE_GOLD_HIGH,
stt11,page_0026,8,12,làm,分,乄,U+4E44,0.0875,True,RESCUE_LOW_CONF,
stt11,page_0026,8,18,ghét,紡,結,U+7D50,0.1608,True,RESCUE_LOW_CONF,
stt11,page_0026,8,21,ở,盈,亜,U+4E9C,0.7725,False,NOT_IN_DICT,
stt11,page_0026,8,22,đi,段,移,U+79FB,0.4142,True,RESCUE_LOW_CONF,
stt11,page_0026,8,23,long,电,重,U+91CD,0.26,False,NOT_IN_DICT,
stt11,page_0026,9,5,khuyên,勛,勧,U+52E7,0.2428,True,RESCUE_LOW_CONF,
stt11,page_0026,9,17,nói,明,呐,U+5450,0.2884,True,RESCUE_LOW_CONF,
stt11,page_0026,9,19,tôi,殚,碎,U+788E,0.4599,True,RESCUE_LOW_CONF,
stt11,page_0028,1,0,ai,垝,埃,U+57C3,0.6065,True,RESCUE_LOW_CONF,
stt11,page_0028,1,4,cả,留,哿,U+54FF,0.6113,True,RESCUE_LOW_CONF,
stt11,page_0028,2,6,thầy,槩,柴,U+67F4,0.9626,True,RESCUE_GOLD_HIGH,
stt11,page_0028,2,9,trấy,祸,主,U+4E3B,0.21,False,NOT_IN_DICT,
stt11,page_0028,2,10,về,券,麻,U+9EBB,0.9521,False,NOT_IN_DICT,
stt11,page_0028,2,16,o,亚,亜,U+4E9C,0.8223,False,NOT_IN_DICT,
stt11,page_0028,3,1,lời,厨,𡗶,U+215F6,0.1062,True,RESCUE_LOW_CONF,
stt11,page_0028,3,14,ngày,粤,婆,U+5A46,0.1723,False,NOT_IN_DICT,
stt11,page_0028,3,16,hai,㽞,倘,U+5018,0.5528,False,NOT_IN_DICT,
stt11,page_0028,3,17,tháng,他,道,U+9053,0.3406,False,NOT_IN_DICT,
stt11,page_0028,3,18,mười,遇,道,U+9053,0.1818,False,NOT_IN_DICT,
stt11,page_0028,4,4,thầy,爭,柴,U+67F4,0.343,True,RESCUE_LOW_CONF,
stt11,page_0028,5,1,giu,在,体,U+4F53,0.0873,False,NOT_IN_DICT,
stt11,page_0028,5,3,mắng,吟,吟,U+541F,0.0952,False,NOT_IN_DICT,
stt11,page_0028,5,8,khen,皆,時,U+6642,0.5558,False,NOT_IN_DICT,
stt11,page_0028,5,11,cả,醫,哿,U+54FF,0.0583,True,RESCUE_LOW_CONF,
stt11,page_0028,6,4,le,高,与,U+4E0E,0.2293,False,NOT_IN_DICT,
stt11,page_0028,6,10,gia,如,奴,U+5974,0.289,False,NOT_IN_DICT,
stt11,page_0028,6,15,cầu,來,求,U+6C42,0.901,True,RESCUE_GOLD_HIGH,
stt11,page_0028,7,7,ay,伏,衣,U+8863,0.8276,False,NOT_IN_DICT,
stt11,page_0028,7,13,chó,滿,渚,U+6E1A,0.512,False,NOT_IN_DICT,
stt11,page_0028,8,5,mình,局,命,U+547D,0.4549,True,RESCUE_LOW_CONF,
stt11,page_0028,8,15,hay,吸,些,U+4E9B,0.945,False,NOT_IN_DICT,
stt11,page_0028,9,19,năng,潮,䏻,U+43FB,0.7829,True,RESCUE_GOLD_MED,
stt11,page_0030,1,6,quên,酒,道,U+9053,0.1412,False,NOT_IN_DICT,
stt11,page_0030,1,7,nghĩa,美,義,U+7FA9,0.0228,True,RESCUE_LOW_CONF,
stt11,page_0030,1,10,xin,喚,嗔,U+55D4,0.8133,True,RESCUE_GOLD_MED,
stt11,page_0030,1,19,nóng,爐,燶,U+71F6,0.0458,True,RESCUE_LOW_CONF,
stt11,page_0030,1,22,nguyện,對,罰,U+7F70,0.2168,False,NOT_IN_DICT,
stt11,page_0030,2,19,vợ,𠁅,魔,U+9B54,0.0887,False,NOT_IN_DICT,
stt11,page_0030,3,0,xứ,豦,𠁅,U+20045,0.0476,True,RESCUE_LOW_CONF,
stt11,page_0030,3,1,sa,次,沙,U+6C99,0.6198,True,RESCUE_LOW_CONF,
stt11,page_0030,3,2,vê,鴝,飭,U+98ED,0.3062,False,NOT_IN_DICT,
stt11,page_0030,3,14,lần,卷,吝,U+541D,0.7443,True,RESCUE_GOLD_MED,
stt11,page_0030,4,16,lần,杏,各,U+5404,0.5099,True,RESCUE_LOW_CONF,
stt11,page_0030,5,18,hồn,諰,魂,U+9B42,0.8235,True,RESCUE_GOLD_MED,
stt11,page_0030,7,19,900,森,林,U+6797,0.6828,False,NOT_IN_DICT,
stt11,page_0030,8,5,la,噀,罗,U+7F57,0.0331,True,RESCUE_LOW_CONF,
stt11,page_0030,8,10,truyện,信,自,U+81EA,0.3809,False,NOT_IN_DICT,
stt11,page_0030,9,16,nước,洟,强,U+5F3A,0.137,False,NOT_IN_DICT,
stt11,page_0030,9,21,lên,趋,聀,U+8040,0.9467,False,NOT_IN_DICT,
stt11,page_0030,9,22,chức,我,時,U+6642,0.9422,False,NOT_IN_DICT,
stt11,page_0032,1,15,khen,署,喡,U+55A1,0.1178,False,NOT_IN_DICT,
stt11,page_0032,3,6,em,崦,俺,U+4FFA,0.3145,True,RESCUE_LOW_CONF,
stt11,page_0032,4,2,tháng,偽,倘,U+5018,0.9552,True,RESCUE_GOLD_HIGH,
stt11,page_0032,4,5,em,媚,俺,U+4FFA,0.3495,True,RESCUE_LOW_CONF,
stt11,page_0032,4,13,vào,𭁵,包,U+5305,0.7714,True,RESCUE_GOLD_MED,
stt11,page_0032,4,16,tiếng,嗜,省,U+7701,0.6292,True,RESCUE_LOW_CONF,
stt11,page_0032,4,20,rằng,良,浪,U+6D6A,0.8468,True,RESCUE_GOLD_MED,
stt11,page_0032,5,13,đói,姓,対,U+5BFE,0.7501,True,RESCUE_GOLD_MED,
stt11,page_0032,6,19,vào,民,包,U+5305,0.05,True,RESCUE_LOW_CONF,
stt11,page_0032,7,8,trắng,北,花,U+82B1,0.0643,False,NOT_IN_DICT,
stt11,page_0032,7,12,bàn,爲,盤,U+76E4,0.1006,True,RESCUE_LOW_CONF,
stt11,page_0032,7,19,bàn,盆,稽,U+7A3D,0.0943,False,NOT_IN_DICT,
stt11,page_0032,8,20,khỏi,怱,塊,U+584A,0.8951,True,RESCUE_GOLD_HIGH,
stt11,page_0032,9,1,giải,海,觧,U+89E7,0.9319,True,RESCUE_GOLD_HIGH,
stt11,page_0032,9,13,nước,痘,𢃄,U+220C4,0.1406,False,NOT_IN_DICT,
stt11,page_0032,9,22,sau,斈,娄,U+5A04,0.6242,True,RESCUE_LOW_CONF,
stt11,page_0034,1,6,lấy,把,𢬦,U+22B26,0.8733,True,RESCUE_GOLD_HIGH,
stt11,page_0034,1,19,đe,唆,欺,U+6B3A,0.0383,False,NOT_IN_DICT,
stt11,page_0034,2,7,hơn,攷,欣,U+6B23,0.1865,True,RESCUE_LOW_CONF,
stt11,page_0034,2,9,lòng,手,弄,U+5F04,0.9674,True,RESCUE_GOLD_HIGH,
stt11,page_0034,2,21,don,迤,迍,U+8FCD,0.1975,False,NOT_IN_DICT,
stt11,page_0034,3,10,ý,仅,衣,U+8863,0.3798,True,RESCUE_LOW_CONF,
stt11,page_0034,3,17,cho,半,朱,U+6731,0.4245,True,RESCUE_LOW_CONF,
stt11,page_0034,4,1,hay,吻,咍,U+548D,0.4281,True,RESCUE_LOW_CONF,
stt11,page_0034,4,12,chịu,巳,尼,U+5C3C,0.0645,False,NOT_IN_DICT,
stt11,page_0034,4,15,hay,野,庒,U+5E92,0.9749,False,NOT_IN_DICT,
stt11,page_0034,4,20,sấm,識,動,U+52D5,0.1006,False,NOT_IN_DICT,
stt11,page_0034,4,21,sét,唎,别,U+522B,0.3497,False,NOT_IN_DICT,
stt11,page_0034,5,1,táp,帆,把,U+628A,0.724,False,NOT_IN_DICT,
stt11,page_0034,5,4,năm,醯,耶,U+8036,0.1454,False,NOT_IN_DICT,
stt11,page_0034,5,5,sáu,花,㐌,U+340C,0.0712,False,NOT_IN_DICT,
stt11,page_0034,6,3,và,鷺,喡,U+55A1,0.4271,True,RESCUE_LOW_CONF,
stt11,page_0034,6,7,hãi,𰑊,㤥,U+3925,0.2549,True,RESCUE_LOW_CONF,
stt11,page_0034,6,10,chưa,传,渚,U+6E1A,0.8946,True,RESCUE_GOLD_HIGH,
stt11,page_0034,7,3,nói,呬,呐,U+5450,0.5065,True,RESCUE_LOW_CONF,
stt11,page_0034,7,8,20,祀,施,U+65BD,0.1758,False,NOT_IN_DICT,
stt11,page_0034,7,13,g101,蛛,疾,U+75BE,0.0808,False,NOT_IN_DICT,
stt11,page_0034,7,14,mau,邙,沛,U+6C9B,0.3164,False,NOT_IN_DICT,
stt11,page_0034,7,16,mu,某,真,U+771F,0.1588,False,NOT_IN_DICT,
stt11,page_0034,7,20,ngay,䏷,𣈜,U+2321C,0.0118,True,RESCUE_LOW_CONF,
stt11,page_0034,8,11,giảng,蠲,講,U+8B1B,0.7784,True,RESCUE_GOLD_MED,
stt11,page_0034,9,14,rằng,暝,浪,U+6D6A,0.6794,True,RESCUE_LOW_CONF,
stt11,page_0034,9,20,thắt,疾,疾,U+75BE,0.4257,False,NOT_IN_DICT,
stt11,page_0034,9,21,cổ,左,古,U+53E4,0.228,True,RESCUE_LOW_CONF,
stt11,page_0036,1,2,nói,岫,呐,U+5450,0.484,True,RESCUE_LOW_CONF,
stt11,page_0036,2,5,năng,駐,䏻,U+43FB,0.6454,True,RESCUE_LOW_CONF,
stt11,page_0036,3,6,rơm,穮,鎌,U+938C,0.1045,False,NOT_IN_DICT,
stt11,page_0036,3,9,sau,萎,娄,U+5A04,0.9053,True,RESCUE_GOLD_HIGH,
stt11,page_0036,3,14,ám,臈,暗,U+6697,0.0978,True,RESCUE_LOW_CONF,
stt11,page_0036,3,17,đấy,章,帝,U+5E1D,0.8547,True,RESCUE_GOLD_HIGH,
stt11,page_0036,4,4,nhau,冼,燒,U+71D2,0.4487,True,RESCUE_LOW_CONF,
stt11,page_0036,4,11,xa,賺,賖,U+8CD6,0.2643,True,RESCUE_LOW_CONF,
stt11,page_0036,4,14,đá,發,迈,U+8FC8,0.0832,False,NOT_IN_DICT,
stt11,page_0036,4,16,rơm,穢,楼,U+697C,0.1236,False,NOT_IN_DICT,
stt11,page_0036,4,17,thầy,華,柴,U+67F4,0.9831,True,RESCUE_GOLD_HIGH,
stt11,page_0036,5,0,5,奴,獄,U+7344,0.1293,False,NOT_IN_DICT,
stt11,page_0036,5,6,rốn,暎,朱,U+6731,0.4613,False,NOT_IN_DICT,
stt11,page_0036,5,10,liên,逸,㐌,U+340C,0.9639,False,NOT_IN_DICT,
stt11,page_0036,5,17,cả,舞,哿,U+54FF,0.1264,True,RESCUE_LOW_CONF,
stt11,page_0036,6,3,xem,𭃡,袩,U+88A9,0.7118,True,RESCUE_GOLD_MED,
stt11,page_0036,6,4,sóc,祖,朔,U+6714,0.3139,True,RESCUE_LOW_CONF,
stt11,page_0036,6,21,lần,荅,吝,U+541D,0.446,True,RESCUE_LOW_CONF,
stt11,page_0036,7,11,nghe,盜,宜,U+5B9C,0.8574,True,RESCUE_GOLD_HIGH,
stt11,page_0036,7,15,chăng,由,庒,U+5E92,0.9327,True,RESCUE_GOLD_HIGH,
stt11,page_0036,7,16,bỏ,徐,補,U+88DC,0.6909,True,RESCUE_LOW_CONF,
stt11,page_0036,7,17,con,见,昆,U+6606,0.8286,True,RESCUE_GOLD_MED,
stt11,page_0036,8,0,trọn,屬,徳,U+5FB3,0.0684,False,NOT_IN_DICT,
stt11,page_0036,8,2,thầy,笇,柴,U+67F4,0.9532,True,RESCUE_GOLD_HIGH,
stt11,page_0036,8,17,cất,捨,拮,U+62EE,0.6162,True,RESCUE_LOW_CONF,
stt11,page_0036,9,6,cất,捨,拮,U+62EE,0.8873,True,RESCUE_GOLD_HIGH,
stt11,page_0036,9,7,lấy,徊,𢬦,U+22B26,0.6455,True,RESCUE_LOW_CONF,
stt11,page_0036,9,12,đâm,辨,其,U+5176,0.5482,False,NOT_IN_DICT,
stt11,page_0040,1,21,chung,籐,終,U+7D42,0.2781,True,RESCUE_LOW_CONF,
stt11,page_0040,1,22,quanh,既,觥,U+89E5,0.0323,True,RESCUE_LOW_CONF,
stt11,page_0040,2,5,dây,姨,欽,U+6B3D,0.1316,False,NOT_IN_DICT,
stt11,page_0040,2,6,buộc,紏,創,U+5275,0.1005,False,NOT_IN_DICT,
stt11,page_0040,2,8,mình,厨,𠇮,U+201EE,0.2179,True,RESCUE_LOW_CONF,
stt11,page_0040,2,14,chớ,请,渚,U+6E1A,0.0498,True,RESCUE_LOW_CONF,
stt11,page_0040,2,17,lỗi,姦,磊,U+78CA,0.9658,True,RESCUE_GOLD_HIGH,
stt11,page_0040,2,21,mau,師,泖,U+6CD6,0.4416,False,NOT_IN_DICT,
stt11,page_0040,3,8,xem,福,𠊚,U+2029A,0.9817,False,NOT_IN_DICT,
stt11,page_0040,3,22,cuagi,之,之,U+4E4B,0.9827,False,NOT_IN_DICT,
stt11,page_0040,4,7,hai,学,咍,U+548D,0.1842,True,RESCUE_LOW_CONF,
stt11,page_0040,4,8,nghìn,𮊫,盈,U+76C8,0.0481,False,NOT_IN_DICT,
stt11,page_0040,4,9,lạng,碾,浪,U+6D6A,0.1654,False,NOT_IN_DICT,
stt11,page_0040,4,10,bạc,的,泊,U+6CCA,0.7193,True,RESCUE_GOLD_MED,
stt11,page_0040,4,16,nghìn,顔,歲,U+6B72,0.1294,False,NOT_IN_DICT,
stt11,page_0040,5,2,chăn,慎,襖,U+8956,0.3194,False,NOT_IN_DICT,
stt11,page_0040,5,3,che,較,枝,U+679D,0.1718,True,RESCUE_LOW_CONF,
stt11,page_0040,5,4,imình,𠇮,𠇮,U+201EE,0.8865,False,NOT_IN_DICT,
stt11,page_0040,5,11,năm,畜,南,U+5357,0.061,True,RESCUE_LOW_CONF,
stt11,page_0040,5,19,yêu,朕,暎,U+668E,0.1973,False,NOT_IN_DICT,
stt11,page_0040,5,20,lăm,鿄,凜,U+51DC,0.8854,False,NOT_IN_DICT,
stt11,page_0040,6,8,thịt,涸,爲,U+7232,0.6661,False,NOT_IN_DICT,
stt11,page_0040,6,13,ăn,喚,安,U+5B89,0.9821,True,RESCUE_GOLD_HIGH,
stt11,page_0040,6,17,hay,吩,咍,U+548D,0.1664,True,RESCUE_LOW_CONF,
stt11,page_0040,6,23,tìm,号,尋,U+5C0B,0.9454,True,RESCUE_GOLD_HIGH,
stt11,page_0040,7,8,quỷ,见,鬼,U+9B3C,0.6058,True,RESCUE_LOW_CONF,
stt11,page_0040,7,10,có,譜,語,U+8A9E,0.0974,False,NOT_IN_DICT,
stt11,page_0040,7,11,một,要,更,U+66F4,0.2519,True,RESCUE_LOW_CONF,
stt11,page_0040,7,15,băn,胖,群,U+7FA4,0.253,False,NOT_IN_DICT,
stt11,page_0040,7,16,súng,銑,感,U+611F,0.1362,False,NOT_IN_DICT,
stt11,page_0040,8,1,xuống,寃,窖,U+7A96,0.1885,False,NOT_IN_DICT,
stt11,page_0040,8,10,bắng,庒,庒,U+5E92,0.8248,False,NOT_IN_DICT,
stt11,page_0040,8,20,bắn,弹,群,U+7FA4,0.3882,False,NOT_IN_DICT,
stt11,page_0040,8,21,mình,風,𠇮,U+201EE,0.7518,True,RESCUE_GOLD_MED,
stt11,page_0040,8,23,đoan,数,断,U+65AD,0.9172,False,NOT_IN_DICT,
stt11,page_0040,9,13,khi,灰,欺,U+6B3A,0.869,True,RESCUE_GOLD_HIGH,
stt11,page_0040,9,17,45,椒,林,U+6797,0.6086,False,NOT_IN_DICT,
stt11,page_0042,1,1,nghi,按,拙,U+62D9,0.3332,False,NOT_IN_DICT,
stt11,page_0042,1,9,năm,在,欣,U+6B23,0.5214,False,NOT_IN_DICT,
stt11,page_0042,1,12,công,由,特,U+7279,0.5021,False,NOT_IN_DICT,
stt11,page_0042,3,6,đời,戌,代,U+4EE3,0.6529,True,RESCUE_LOW_CONF,
stt11,page_0042,3,15,1584,班,麻,U+9EBB,0.1443,False,NOT_IN_DICT,
stt11,page_0042,3,16,năm,森,糁,U+7CC1,0.3098,False,NOT_IN_DICT,
stt11,page_0042,4,12,la,黑,罗,U+7F57,0.0214,True,RESCUE_LOW_CONF,
stt11,page_0042,5,0,hai,心,分,U+5206,0.1219,False,NOT_IN_DICT,
stt11,page_0042,5,8,phố,𤇺,伂,U+4F02,0.1436,False,NOT_IN_DICT,
stt11,page_0042,5,9,rô,嘻,曳,U+66F3,0.0662,False,NOT_IN_DICT,
stt11,page_0042,5,10,lô,呫,中,U+4E2D,0.2421,False,NOT_IN_DICT,
stt11,page_0042,6,3,hai,吩,咍,U+548D,0.1231,True,RESCUE_LOW_CONF,
stt11,page_0042,6,14,ghét,絃,結,U+7D50,0.9431,True,RESCUE_GOLD_HIGH,
stt11,page_0042,7,16,lê,教,黎,U+9ECE,0.9522,True,RESCUE_GOLD_HIGH,
stt11,page_0042,8,1,quý,思,瑰,U+7470,0.0082,True,RESCUE_LOW_CONF,
stt11,page_0042,8,19,đâu,鳬,兜,U+515C,0.1664,True,RESCUE_LOW_CONF,
stt11,page_0042,8,20,lành,飬,冷,U+51B7,0.66,True,RESCUE_LOW_CONF,
stt11,page_0042,9,6,máu,邲,泖,U+6CD6,0.8788,True,RESCUE_GOLD_HIGH,
stt11,page_0042,9,9,người,与,𠊚,U+2029A,0.0008,True,RESCUE_LOW_CONF,
stt11,page_0042,9,12,lạy,桃,碎,U+788E,0.8885,False,NOT_IN_DICT,
stt11,page_0044,1,14,nghĩ,今,兮,U+516E,0.5304,False,NOT_IN_DICT,
stt11,page_0044,1,23,long,尋,弄,U+5F04,0.7517,False,NOT_IN_DICT,
stt11,page_0044,2,6,bao,乞,包,U+5305,0.8543,True,RESCUE_GOLD_HIGH,
stt11,page_0044,2,22,ke,對,事,U+4E8B,0.1629,False,NOT_IN_DICT,
stt11,page_0044,3,6,vui,益,盃,U+76C3,0.2144,True,RESCUE_LOW_CONF,
stt11,page_0044,3,21,rút,碎,椊,U+690A,0.2035,True,RESCUE_LOW_CONF,
stt11,page_0044,4,23,len,趙,連,U+9023,0.8619,True,RESCUE_GOLD_HIGH,
stt11,page_0044,5,2,phúc,隔,福,U+798F,0.9664,True,RESCUE_GOLD_HIGH,
stt11,page_0044,5,3,vui,遍,盃,U+76C3,0.6373,True,RESCUE_LOW_CONF,
stt11,page_0044,5,4,vẻ,伋,彼,U+5F7C,0.1162,True,RESCUE_LOW_CONF,
stt11,page_0044,5,6,cùng,好,穷,U+7A77,0.8127,True,RESCUE_GOLD_MED,
stt11,page_0044,7,13,303,巴,恩,U+6069,0.285,False,NOT_IN_DICT,
stt11,page_0044,7,14,năm,森,体,U+4F53,0.2258,False,NOT_IN_DICT,
stt11,page_0044,8,1,nam,蝕,把,U+628A,0.6598,False,NOT_IN_DICT,
stt11,page_0044,8,4,la,歇,時,U+6642,0.3477,False,NOT_IN_DICT,
stt11,page_0044,8,8,truyện,体,礼,U+793C,0.9784,False,NOT_IN_DICT,
stt11,page_0044,8,12,17,㸃,黙,U+9ED9,0.3219,False,NOT_IN_DICT,
stt11,page_0044,8,13,tháng,儒,倘,U+5018,0.0499,True,RESCUE_LOW_CONF,
stt11,page_0044,8,14,8,糁,糁,U+7CC1,0.6034,False,NOT_IN_DICT,
stt11,page_0044,8,15,tra,杏,查,U+67E5,0.0755,True,RESCUE_LOW_CONF,
stt11,page_0044,9,16,hai,喝,固,U+56FA,0.2397,False,NOT_IN_DICT,
stt11,page_0044,9,17,vợ,燭,嬏,U+5B0F,0.0373,True,RESCUE_LOW_CONF,
stt11,page_0044,9,18,chồng,奎,重,U+91CD,0.9313,True,RESCUE_GOLD_HIGH,
stt11,page_0044,9,20,chồng,奎,重,U+91CD,0.9464,True,RESCUE_GOLD_HIGH,
stt11,page_0044,9,23,mi,負,眉,U+7709,0.9192,True,RESCUE_GOLD_HIGH,
stt11,page_0046,1,0,ong,蛻,蜂,U+8702,0.0426,True,RESCUE_LOW_CONF,
stt11,page_0046,1,4,gia,如,加,U+52A0,0.211,True,RESCUE_LOW_CONF,
stt11,page_0046,1,10,gái,当,逹,U+9039,0.3175,False,NOT_IN_DICT,
stt11,page_0046,1,11,đặt,遠,連,U+9023,0.125,True,RESCUE_LOW_CONF,
stt11,page_0046,1,13,ca,般,欺,U+6B3A,0.2427,False,NOT_IN_DICT,
stt11,page_0046,2,0,bé,团,闭,U+95ED,0.0575,True,RESCUE_LOW_CONF,
stt11,page_0046,3,2,thánh,竈,當,U+7576,0.3554,False,NOT_IN_DICT,
stt11,page_0046,3,3,cả,畧,鬼,U+9B3C,0.4493,False,NOT_IN_DICT,
stt11,page_0046,3,5,vì,与,影,U+5F71,0.8554,False,NOT_IN_DICT,
stt11,page_0046,3,6,chưng,主,与,U+4E0E,0.2855,False,NOT_IN_DICT,
stt11,page_0046,3,7,khi,支,主,U+4E3B,0.9701,False,NOT_IN_DICT,
stt11,page_0046,4,11,ldm,凜,末,U+672B,0.2301,False,NOT_IN_DICT,
stt11,page_0046,4,16,là,昱,曰,U+66F0,0.138,False,NOT_IN_DICT,
stt11,page_0046,5,14,đời,氏,代,U+4EE3,0.9455,True,RESCUE_GOLD_HIGH,
stt11,page_0046,5,15,em,婘,俺,U+4FFA,0.7631,True,RESCUE_GOLD_MED,
stt11,page_0046,5,17,chị,姑,姊,U+59CA,0.6522,True,RESCUE_LOW_CONF,
stt11,page_0046,6,2,đức,気,時,U+6642,0.9761,False,NOT_IN_DICT,
stt11,page_0046,6,13,quỷ,曷,鬼,U+9B3C,0.0727,True,RESCUE_LOW_CONF,
stt11,page_0046,6,14,lấy,杷,𢬦,U+22B26,0.5988,True,RESCUE_LOW_CONF,
stt11,page_0046,6,15,hình,衫,碎,U+788E,0.2245,False,NOT_IN_DICT,
stt11,page_0046,6,20,đe,唆,迻,U+8FFB,0.0809,False,NOT_IN_DICT,
stt11,page_0046,7,0,mày,悲,悲,U+60B2,0.8509,False,NOT_IN_DICT,
stt11,page_0046,7,1,muốn,閑,悶,U+60B6,0.9141,True,RESCUE_GOLD_HIGH,
stt11,page_0046,7,7,chết,所,折,U+6298,0.9347,True,RESCUE_GOLD_HIGH,
stt11,page_0046,7,20,càng,閣,悶,U+60B6,0.3006,False,NOT_IN_DICT,
stt11,page_0046,8,13,xuong,竈,麻,U+9EBB,0.1882,False,NOT_IN_DICT,
stt11,page_0046,8,18,au,誑,証,U+8A3C,0.1303,False,NOT_IN_DICT,
stt11,page_0046,9,1,biết,到,别,U+522B,0.5944,True,RESCUE_LOW_CONF,
stt11,page_0046,9,5,sau,李,娄,U+5A04,0.0588,True,RESCUE_LOW_CONF,
stt11,page_0046,9,8,vậy,玊,丕,U+4E15,0.8642,True,RESCUE_GOLD_HIGH,
stt11,page_0046,9,11,6,老,老,U+8001,0.2384,False,NOT_IN_DICT,
stt11,page_0046,9,18,mình,𡱆,命,U+547D,0.7224,True,RESCUE_GOLD_MED,
stt11,page_0048,1,0,chước,劝,斫,U+65AB,0.4005,True,RESCUE_LOW_CONF,
stt11,page_0048,1,11,thánh,𠦡,垩,U+57A9,0.7815,True,RESCUE_GOLD_MED,
stt11,page_0048,1,14,là,衆,罗,U+7F57,0.0793,True,RESCUE_LOW_CONF,
stt11,page_0048,1,20,một,㡬,更,U+66F4,0.2247,True,RESCUE_LOW_CONF,
stt11,page_0048,2,4,xem,拈,袩,U+88A9,0.526,True,RESCUE_LOW_CONF,
