book,page,column,ocr_char,syllable,label,confirmed,rule,s3_cosine,s3_top,bbox
yen2,page_0016,2,召,chịu,召,1,s1_inter_s2_direct,,,"[1080, 1760, 1183, 1856]"
yen2,page_0016,2,事,sự,事,1,s1_inter_s2_direct,,,"[1080, 1856, 1183, 1953]"
yen2,page_0016,2,庫,khó,庫,1,s1_inter_s2_direct,,,"[1080, 1953, 1183, 2050]"
yen2,page_0016,3,爲,Vì,爲,1,s1_inter_s2_direct,,,"[929, 107, 1039, 200]"
yen2,page_0016,3,徵,chưng,徵,1,s1_inter_s2_direct,,,"[929, 200, 1039, 293]"
yen2,page_0016,3,各,các,各,1,s1_inter_s2_direct,,,"[929, 293, 1039, 387]"
yen2,page_0016,3,官,quan,官,1,s1_inter_s2_direct,,,"[929, 387, 1039, 480]"
yen2,page_0016,3,貪,tham,貪,1,s1_inter_s2_direct,,,"[929, 480, 1039, 573]"
yen2,page_0016,3,古,của,古,1,s1_inter_s2_direct,,,"[929, 573, 1039, 667]"
yen2,page_0016,3,寺,thì,寺,1,s1_inter_s2_direct,,,"[929, 667, 1039, 760]"
yen2,page_0016,3,本,bốn,本,1,s1_inter_s2_direct,,,"[929, 760, 1039, 853]"
yen2,page_0016,3,道,đạo,道,1,s1_inter_s2_direct,,,"[929, 853, 1039, 947]"
yen2,page_0016,3,朱,cho,朱,1,s1_inter_s2_direct,,,"[929, 1040, 1039, 1133]"
yen2,page_0016,3,困,khốn,困,1,s1_inter_s2_direct,,,"[929, 1320, 1039, 1413]"
yen2,page_0016,3,双,Song,双,1,s1_inter_s2_direct,,,"[929, 1600, 1039, 1693]"
yen2,page_0016,3,奴,nó,奴,1,s1_inter_s2_direct,,,"[929, 1787, 1039, 1880]"
yen2,page_0016,3,持,được,持,1,s1_inter_s2_direct,,,"[929, 1880, 1039, 1973]"
yen2,page_0016,4,強,càng,強,1,s1_inter_s2_direct,,,"[781, 24, 884, 117]"
yen2,page_0016,4,添,thêm,添,1,s1_inter_s2_direct,,,"[781, 117, 884, 210]"
yen2,page_0016,4,庫,khó,庫,1,s1_inter_s2_direct,,,"[781, 303, 884, 396]"
yen2,page_0016,4,朱,cho,朱,1,s1_inter_s2_direct,,,"[781, 396, 884, 489]"
yen2,page_0016,4,丕,Vậy,丕,1,s1_inter_s2_direct,,,"[781, 489, 884, 582]"
yen2,page_0016,4,㝵,người,㝵,1,s1_inter_s2_direct,,,"[781, 582, 884, 675]"
yen2,page_0016,4,旦,đến,旦,1,s1_inter_s2_direct,,,"[781, 768, 884, 861]"
yen2,page_0016,4,城,thành,城,1,s1_inter_s2_direct,,,"[781, 861, 884, 954]"
yen2,page_0016,4,𨔻,VI,𨔻,1,s1_inter_s2_direct,,,"[781, 1047, 884, 1140]"
yen2,page_0016,4,船,THUYỀN,船,1,s1_inter_s2_direct,,,"[781, 1512, 884, 1605]"
yen2,page_0016,4,麻,MÀ,麻,1,s1_inter_s2_direct,,,"[781, 1605, 884, 1698]"
yen2,page_0016,4,旦,ĐẾN,旦,1,s1_inter_s2_direct,,,"[781, 1791, 884, 1884]"
yen2,page_0016,4,城,THÀNH,城,1,s1_inter_s2_direct,,,"[781, 1884, 884, 1977]"
yen2,page_0016,5,眉,mi,眉,1,s1_inter_s2_direct,,,"[627, 17, 734, 115]"
yen2,page_0016,5,那,na,那,1,s1_inter_s2_direct,,,"[627, 115, 734, 213]"
yen2,page_0016,5,尼,nơi,尼,1,s1_inter_s2_direct,,,"[627, 312, 734, 410]"
yen2,page_0016,5,翁,ông,翁,1,s1_inter_s2_direct,,,"[627, 410, 734, 508]"
yen2,page_0016,5,垩,Thánh,垩,1,s1_inter_s2_direct,,,"[627, 508, 734, 607]"
yen2,page_0016,5,歌,ca,歌,1,s1_inter_s2_direct,,,"[627, 804, 734, 902]"
yen2,page_0016,5,俌,phô,俌,1,s1_inter_s2_similar,0.87,潽,"[627, 902, 734, 1000]"
yen2,page_0016,5,除,giờ,除,1,s1_inter_s2_direct,,,"[627, 1295, 734, 1394]"
yen2,page_0016,5,奇,cả,奇,1,s1_inter_s2_direct,,,"[627, 1394, 734, 1492]"
yen2,page_0016,5,垩,Thánh,垩,1,s1_inter_s2_direct,,,"[627, 1689, 734, 1787]"
yen2,page_0016,5,明,mừng,明,1,s1_inter_s2_direct,,,"[627, 1787, 734, 1886]"
yen2,page_0016,5,只,nhưng,只,1,s1_inter_s2_similar,0.781,戎,"[627, 1886, 734, 1984]"
yen2,page_0016,5,境,ca,境,1,s1_inter_s2_similar,0.931,𡃭,"[627, 1984, 734, 2083]"
yen2,page_0016,7,城,thành,城,1,s1_inter_s2_direct,,,"[325, 904, 417, 1001]"
yen2,page_0016,7,旦,đến,旦,1,s1_inter_s2_direct,,,"[325, 1001, 417, 1097]"
yen2,page_0016,7,永,viếng,永,1,s1_inter_s2_direct,,,"[325, 1097, 417, 1194]"
yen2,page_0016,7,直,nghe,直,1,s1_inter_s2_similar,0.84,𠵌,"[325, 1194, 417, 1291]"
yen2,page_0016,7,昏,hôn,昏,1,s1_inter_s2_direct,,,"[325, 1388, 417, 1485]"
yen2,page_0016,7,真,chân,真,1,s1_inter_s2_direct,,,"[325, 1485, 417, 1582]"
yen2,page_0016,7,共,cùng,共,1,s1_inter_s2_direct,,,"[325, 1582, 417, 1679]"
yen2,page_0016,8,敬,kính,敬,1,s1_inter_s2_direct,,,"[159, 30, 257, 118]"
yen2,page_0016,8,形,hình,形,1,s1_inter_s2_direct,,,"[159, 207, 257, 295]"
yen2,page_0016,8,像,tượng,像,1,s1_inter_s2_direct,,,"[159, 295, 257, 384]"
yen2,page_0016,8,徳,Đức,徳,1,s1_inter_s2_direct,,,"[159, 384, 257, 472]"
yen2,page_0016,8,主,Chúa,主,1,s1_inter_s2_direct,,,"[159, 472, 257, 561]"
yen2,page_0016,8,支,Giê,支,1,s1_inter_s2_direct,,,"[159, 561, 257, 649]"
yen2,page_0016,8,秋,su,秋,1,s1_inter_s2_direct,,,"[159, 649, 257, 738]"
yen2,page_0016,8,仍,những,仍,1,s1_inter_s2_direct,,,"[159, 826, 257, 915]"
yen2,page_0016,8,車,xa,車,1,s1_inter_s2_direct,,,"[159, 1180, 257, 1269]"
yen2,page_0016,8,固,có,固,1,s1_inter_s2_direct,,,"[159, 1446, 257, 1534]"
yen2,page_0016,8,車,xa,車,1,s1_inter_s2_direct,,,"[159, 1888, 257, 1977]"
yen2,page_0016,8,恪,khác,恪,1,s1_inter_s2_direct,,,"[159, 1977, 257, 2066]"
yen2,page_0016,9,共,cũng,共,1,s1_inter_s2_direct,,,"[14, 31, 95, 119]"
yen2,page_0016,9,旦,đến,旦,1,s1_inter_s2_direct,,,"[14, 119, 95, 208]"
yen2,page_0016,9,明,mừng,明,1,s1_inter_s2_direct,,,"[14, 208, 95, 297]"
yen2,page_0016,9,㝵,người,㝵,1,s1_inter_s2_direct,,,"[14, 297, 95, 386]"
yen2,page_0016,9,体,Thấy,体,1,s1_inter_s2_direct,,,"[14, 475, 95, 564]"
yen2,page_0016,9,本,bốn,本,1,s1_inter_s2_direct,,,"[14, 564, 95, 653]"
yen2,page_0016,9,哭,khóc,哭,1,s1_inter_s2_direct,,,"[14, 741, 95, 830]"
yen2,page_0016,9,云,lóc,云,1,s1_inter_s2_similar,,,"[14, 830, 95, 919]"
yen2,page_0016,9,唄,cười,唄,1,s1_inter_s2_similar,,,"[14, 1008, 95, 1097]"
yen2,page_0016,9,各,Các,各,1,s1_inter_s2_direct,,,"[14, 1186, 95, 1275]"
yen2,page_0016,9,共,cùng,共,1,s1_inter_s2_direct,,,"[14, 1541, 95, 1630]"
yen2,page_0016,9,主,Chúa,主,1,s1_inter_s2_direct,,,"[14, 1719, 95, 1808]"
yen2,page_0016,9,朱,cho,朱,1,s1_inter_s2_direct,,,"[14, 1897, 95, 1986]"
yen2,page_0018,1,獅,sư,獅,1,s1_inter_s2_direct,,,"[1223, 108, 1354, 201]"
yen2,page_0018,1,子,tử,子,1,s1_inter_s2_direct,,,"[1223, 201, 1354, 294]"
yen2,page_0018,1,朱,cho,朱,1,s1_inter_s2_direct,,,"[1223, 294, 1354, 387]"
yen2,page_0018,1,矯,kẻo,矯,1,s1_inter_s2_direct,,,"[1223, 480, 1354, 573]"
yen2,page_0018,1,奴,nó,奴,1,s1_inter_s2_direct,,,"[1223, 573, 1354, 666]"
yen2,page_0018,1,赦,tha,赦,1,s1_inter_s2_direct,,,"[1223, 666, 1354, 759]"
yen2,page_0018,1,如,như,如,1,s1_inter_s2_direct,,,"[1223, 759, 1354, 852]"
yen2,page_0018,1,僥,nhiều,僥,1,s1_inter_s2_similar,0.803,𬼀,"[1223, 852, 1354, 945]"
yen2,page_0018,1,赦,tha,赦,1,s1_inter_s2_direct,,,"[1223, 1039, 1354, 1132]"
yen2,page_0018,1,几,kẻ,几,1,s1_inter_s2_direct,,,"[1223, 1132, 1354, 1225]"
yen2,page_0018,1,庄,chăng,庄,1,s1_inter_s2_direct,,,"[1223, 1318, 1354, 1411]"
yen2,page_0018,1,良,cắn,良,1,s1_inter_s2_similar,0.831,艮,"[1223, 1411, 1354, 1504]"
yen2,page_0018,1,吏,Lại,吏,1,s1_inter_s2_direct,,,"[1223, 1504, 1354, 1597]"
yen2,page_0018,1,曰,viết,曰,1,s1_inter_s2_direct,,,"[1223, 1597, 1354, 1690]"
yen2,page_0018,1,書,thư,書,1,s1_inter_s2_direct,,,"[1223, 1690, 1354, 1783]"
yen2,page_0018,1,朱,cho,朱,1,s1_inter_s2_direct,,,"[1223, 1783, 1354, 1876]"
yen2,page_0018,1,本,bốn,本,1,s1_inter_s2_direct,,,"[1223, 1876, 1354, 1969]"
yen2,page_0018,1,道,đạo,道,1,s1_inter_s2_direct,,,"[1223, 1969, 1354, 2063]"
yen2,page_0018,2,於,ở,於,1,s1_inter_s2_direct,,,"[1089, 29, 1192, 125]"
yen2,page_0018,2,城,thành,城,1,s1_inter_s2_direct,,,"[1089, 125, 1192, 221]"
yen2,page_0018,2,浪,răng,浪,1,s1_inter_s2_direct,,,"[1089, 413, 1192, 510]"
yen2,page_0018,2,砰,Tôi,砰,1,s1_inter_s2_similar,0.819,𤏣,"[1089, 510, 1192, 606]"
yen2,page_0018,2,那,na,那,1,s1_inter_s2_direct,,,"[1089, 798, 1192, 895]"
yen2,page_0018,2,改,gửi,改,1,s1_inter_s2_direct,,,"[1089, 991, 1192, 1087]"
yen2,page_0018,2,探,thăm,探,1,s1_inter_s2_direct,,,"[1089, 1183, 1192, 1280]"
yen2,page_0018,2,本,bốn,本,1,s1_inter_s2_direct,,,"[1089, 1280, 1192, 1376]"
yen2,page_0018,2,道,đạo,道,1,s1_inter_s2_direct,,,"[1089, 1376, 1192, 1472]"
yen2,page_0018,2,於,ở,於,1,s1_inter_s2_direct,,,"[1089, 1472, 1192, 1568]"
yen2,page_0018,2,城,thành,城,1,s1_inter_s2_direct,,,"[1089, 1568, 1192, 1665]"
yen2,page_0018,2,碎,Tôi,碎,1,s1_inter_s2_direct,,,"[1089, 1857, 1192, 1953]"
yen2,page_0018,3,曰,viết,曰,1,s1_inter_s2_direct,,,"[925, 26, 1034, 115]"
yen2,page_0018,3,書,thư,書,1,s1_inter_s2_direct,,,"[925, 115, 1034, 204]"
yen2,page_0018,3,朱,cho,朱,1,s1_inter_s2_direct,,,"[925, 293, 1034, 382]"
yen2,page_0018,3,餘,thờ,餘,1,s1_inter_s2_similar,0.892,祀,"[925, 649, 1034, 739]"
yen2,page_0018,3,朱,cho,朱,1,s1_inter_s2_direct,,,"[925, 739, 1034, 828]"
yen2,page_0018,3,天,thiên,天,1,s1_inter_s2_direct,,,"[925, 828, 1034, 917]"
yen2,page_0018,3,下,hạ,下,1,s1_inter_s2_direct,,,"[925, 917, 1034, 1006]"
yen2,page_0018,3,别,biết,别,1,s1_inter_s2_direct,,,"[925, 1006, 1034, 1095]"
yen2,page_0018,3,碎,tôi,碎,1,s1_inter_s2_direct,,,"[925, 1095, 1034, 1184]"
yen2,page_0018,3,約,ước,約,1,s1_inter_s2_direct,,,"[925, 1184, 1034, 1273]"
yen2,page_0018,3,召,chịu,召,1,s1_inter_s2_direct,,,"[925, 1362, 1034, 1452]"
yen2,page_0018,3,折,chết,折,1,s1_inter_s2_direct,,,"[925, 1452, 1034, 1541]"
yen2,page_0018,3,爲,vì,爲,1,s1_inter_s2_direct,,,"[925, 1541, 1034, 1630]"
yen2,page_0018,4,仍,những,仍,1,s1_inter_s2_direct,,,"[771, 112, 875, 205]"
yen2,page_0018,4,本,bổn,本,1,s1_inter_s2_direct,,,"[771, 205, 875, 299]"
yen2,page_0018,4,道,đạo,道,1,s1_inter_s2_direct,,,"[771, 299, 875, 392]"
yen2,page_0018,4,固,có,固,1,s1_inter_s2_direct,,,"[771, 579, 875, 672]"
yen2,page_0018,4,限,ngăn,限,1,s1_inter_s2_similar,0.761,唫,"[771, 672, 875, 765]"
yen2,page_0018,4,庄,chăng,庄,1,s1_inter_s2_direct,,,"[771, 765, 875, 859]"
yen2,page_0018,4,㔻,Vậy,㔻,1,s1_inter_s2_direct,,,"[771, 859, 875, 952]"
yen2,page_0018,4,嗔,xin,嗔,1,s1_inter_s2_direct,,,"[771, 952, 875, 1046]"
yen2,page_0018,4,渚,chớ,渚,1,s1_inter_s2_direct,,,"[771, 1046, 875, 1139]"
yen2,page_0018,4,傷,thương,傷,1,s1_inter_s2_direct,,,"[771, 1139, 875, 1232]"
yen2,page_0018,4,矯,kẻo,矯,1,s1_inter_s2_direct,,,"[771, 1419, 875, 1512]"
yen2,page_0018,4,碎,tôi,碎,1,s1_inter_s2_direct,,,"[771, 1699, 875, 1792]"
yen2,page_0018,4,矣,hãy,矣,1,s1_inter_s2_direct,,,"[771, 1792, 875, 1886]"
yen2,page_0018,4,朱,cho,朱,1,s1_inter_s2_direct,,,"[771, 1886, 875, 1979]"
yen2,page_0018,5,寸,tử,寸,1,s1_inter_s2_similar,,,"[620, 27, 722, 115]"
yen2,page_0018,5,碎,tôi,碎,1,s1_inter_s2_direct,,,"[620, 293, 722, 382]"
yen2,page_0018,5,朱,cho,朱,1,s1_inter_s2_direct,,,"[620, 471, 722, 559]"
yen2,page_0018,5,時,được,時,1,s1_inter_s2_direct,,,"[620, 559, 722, 648]"
yen2,page_0018,5,旦,đến,旦,1,s1_inter_s2_direct,,,"[620, 648, 722, 737]"
yen2,page_0018,5,兵,cùng,兵,1,s1_inter_s2_similar,0.879,筇,"[620, 737, 722, 826]"
yen2,page_0018,5,徳,Đức,徳,1,s1_inter_s2_direct,,,"[620, 826, 722, 915]"
yen2,page_0018,5,主,Chúa,主,1,s1_inter_s2_direct,,,"[620, 915, 722, 1004]"
yen2,page_0018,5,支,Giê,支,1,s1_inter_s2_direct,,,"[620, 1004, 722, 1092]"
yen2,page_0018,5,秋,su,秋,1,s1_inter_s2_direct,,,"[620, 1092, 722, 1181]"
yen2,page_0018,5,麻,mà,麻,1,s1_inter_s2_direct,,,"[620, 1181, 722, 1270]"
yen2,page_0018,5,碎,Tôi,碎,1,s1_inter_s2_direct,,,"[620, 1359, 722, 1448]"
yen2,page_0018,5,朱,cho,朱,1,s1_inter_s2_direct,,,"[620, 1892, 722, 1981]"
yen2,page_0018,6,寸,tử,寸,1,s1_inter_s2_similar,,,"[457, 18, 571, 111]"
yen2,page_0018,6,如,như,如,1,s1_inter_s2_direct,,,"[457, 297, 571, 391]"
yen2,page_0018,6,紇,hạt,紇,1,s1_inter_s2_direct,,,"[457, 484, 571, 577]"
yen2,page_0018,6,麻,mà,麻,1,s1_inter_s2_direct,,,"[457, 670, 571, 764]"
yen2,page_0018,6,勃,bột,勃,1,s1_inter_s2_direct,,,"[457, 857, 571, 950]"
yen2,page_0018,6,朱,cho,朱,1,s1_inter_s2_direct,,,"[457, 950, 571, 1044]"
yen2,page_0018,6,年,nên,年,1,s1_inter_s2_direct,,,"[457, 1044, 571, 1137]"
yen2,page_0018,6,迸,bánh,迸,1,s1_inter_s2_direct,,,"[457, 1137, 571, 1230]"
yen2,page_0018,6,徳,Đức,徳,1,s1_inter_s2_direct,,,"[457, 1510, 571, 1603]"
yen2,page_0018,6,主,Chúa,主,1,s1_inter_s2_direct,,,"[457, 1603, 571, 1696]"
yen2,page_0018,6,支,Giê,支,1,s1_inter_s2_direct,,,"[457, 1696, 571, 1790]"
yen2,page_0018,6,秋,su,秋,1,s1_inter_s2_direct,,,"[457, 1790, 571, 1883]"
yen2,page_0018,6,理,Lẽ,理,1,s1_inter_s2_direct,,,"[457, 1883, 571, 1976]"
yen2,page_0018,6,時,thì,時,1,s1_inter_s2_direct,,,"[457, 1976, 571, 2070]"
yen2,page_0018,7,本,bốn,本,1,s1_inter_s2_direct,,,"[298, 16, 407, 113]"
yen2,page_0018,7,道,đạo,道,1,s1_inter_s2_direct,,,"[298, 113, 407, 211]"
yen2,page_0018,7,四,tớ,四,1,s1_inter_s2_direct,,,"[298, 1190, 407, 1288]"
yen2,page_0018,7,實,thật,實,1,s1_inter_s2_direct,,,"[298, 1288, 407, 1386]"
yen2,page_0018,7,徳,Đức,徳,1,s1_inter_s2_direct,,,"[298, 1386, 407, 1483]"
yen2,page_0018,7,主,Chúa,主,1,s1_inter_s2_direct,,,"[298, 1483, 407, 1581]"
yen2,page_0018,7,秋,su,秋,1,s1_inter_s2_direct,,,"[298, 1581, 407, 1679]"
yen2,page_0018,7,自,Từ,自,1,s1_inter_s2_direct,,,"[298, 1679, 407, 1777]"
yen2,page_0018,7,時,ngày,時,1,s1_inter_s2_direct,,,"[298, 1777, 407, 1875]"
yen2,page_0018,8,朱,cho,朱,1,s1_inter_s2_direct,,,"[162, 18, 248, 107]"
yen2,page_0018,8,旦,đến,旦,1,s1_inter_s2_direct,,,"[162, 107, 248, 197]"
yen2,page_0018,8,庄,chẳng,庄,1,s1_inter_s2_direct,,,"[162, 287, 248, 377]"
yen2,page_0018,8,羣,còn,羣,1,s1_inter_s2_direct,,,"[162, 377, 248, 467]"
yen2,page_0018,8,約,ước,約,1,s1_inter_s2_direct,,,"[162, 467, 248, 556]"
yen2,page_0018,8,拗,ao,拗,1,s1_inter_s2_direct,,,"[162, 556, 248, 646]"
yen2,page_0018,8,事,sự,事,1,s1_inter_s2_direct,,,"[162, 646, 248, 736]"
yen2,page_0018,8,世,thế,世,1,s1_inter_s2_direct,,,"[162, 916, 248, 1006]"
yen2,page_0018,8,間,gian,間,1,s1_inter_s2_direct,,,"[162, 1006, 248, 1095]"
yen2,page_0018,8,女,nữa,女,1,s1_inter_s2_direct,,,"[162, 1095, 248, 1185]"
yen2,page_0018,8,自,Từ,自,1,s1_inter_s2_direct,,,"[162, 1185, 248, 1275]"
yen2,page_0018,8,朱,cho,朱,1,s1_inter_s2_direct,,,"[162, 1634, 248, 1724]"
yen2,page_0018,8,旦,đến,旦,1,s1_inter_s2_direct,,,"[162, 1724, 248, 1814]"
yen2,page_0018,9,碑,tôi,碑,1,s1_inter_s2_similar,,,"[19, 14, 117, 103]"
yen2,page_0018,9,仍,những,仍,1,s1_inter_s2_direct,,,"[19, 103, 117, 192]"
yen2,page_0018,9,於,ở,於,1,s1_inter_s2_direct,,,"[19, 192, 117, 281]"
yen2,page_0018,9,与,dữ,与,1,s1_inter_s2_direct,,,"[19, 459, 117, 549]"
yen2,page_0018,9,連,trên,連,1,s1_inter_s2_direct,,,"[19, 549, 117, 638]"
yen2,page_0018,9,坦,đất,坦,1,s1_inter_s2_direct,,,"[19, 638, 117, 727]"
yen2,page_0018,9,共,cùng,共,1,s1_inter_s2_direct,,,"[19, 727, 117, 816]"
yen2,page_0018,9,外,ngoài,外,1,s1_inter_s2_direct,,,"[19, 816, 117, 905]"
yen2,page_0018,9,時,ngày,時,1,s1_inter_s2_direct,,,"[19, 1084, 117, 1173]"
yen2,page_0018,9,於,ở,於,1,s1_inter_s2_direct,,,"[19, 1173, 117, 1262]"
yen2,page_0018,9,中,trong,中,1,s1_inter_s2_direct,,,"[19, 1262, 117, 1351]"
yen2,page_0018,9,迈,mười,迈,1,s1_inter_s2_direct,,,"[19, 1351, 117, 1440]"
yen2,page_0018,9,獅,sư,獅,1,s1_inter_s2_direct,,,"[19, 1440, 117, 1529]"
yen2,page_0018,9,寸,tử,寸,1,s1_inter_s2_similar,,,"[19, 1529, 117, 1619]"
yen2,page_0018,9,近,mười,近,1,s1_inter_s2_similar,,,"[19, 1708, 117, 1797]"
yen2,page_0018,9,各,các,各,1,s1_inter_s2_direct,,,"[19, 1797, 117, 1886]"
yen2,page_0020,1,碎,tôi,碎,1,s1_inter_s2_direct,,,"[1264, 37, 1374, 130]"
yen2,page_0020,1,奴,Nó,奴,1,s1_inter_s2_direct,,,"[1264, 130, 1374, 223]"
yen2,page_0020,1,廪,lắm,廪,1,s1_inter_s2_direct,,,"[1264, 316, 1374, 409]"
yen2,page_0020,1,強,càng,強,1,s1_inter_s2_direct,,,"[1264, 409, 1374, 502]"
yen2,page_0020,1,朱,cho,朱,1,s1_inter_s2_direct,,,"[1264, 689, 1374, 782]"
yen2,page_0020,1,寺,thì,寺,1,s1_inter_s2_direct,,,"[1264, 782, 1374, 875]"
yen2,page_0020,1,奴,nó,奴,1,s1_inter_s2_direct,,,"[1264, 875, 1374, 968]"
yen2,page_0020,1,強,càng,強,1,s1_inter_s2_direct,,,"[1264, 968, 1374, 1062]"
yen2,page_0020,1,𣵀,Nết,𣵀,1,s1_inter_s2_direct,,,"[1264, 1248, 1374, 1341]"
yen2,page_0020,1,丑,xấu,丑,1,s1_inter_s2_direct,,,"[1264, 1341, 1374, 1434]"
yen2,page_0020,1,奴,nó,奴,1,s1_inter_s2_direct,,,"[1264, 1434, 1374, 1527]"
yen2,page_0020,1,寺,thì,寺,1,s1_inter_s2_direct,,,"[1264, 1527, 1374, 1621]"
yen2,page_0020,1,碎,tôi,碎,1,s1_inter_s2_direct,,,"[1264, 1807, 1374, 1900]"
yen2,page_0020,1,仍,nhưng,仍,1,s1_inter_s2_direct,,,"[1264, 1900, 1374, 1993]"
yen2,page_0020,1,麻,mà,麻,1,s1_inter_s2_direct,,,"[1264, 1993, 1374, 2087]"
yen2,page_0020,2,並,sánh,並,1,s1_inter_s2_direct,,,"[1119, 43, 1221, 144]"
yen2,page_0020,2,碎,tôi,碎,1,s1_inter_s2_direct,,,"[1119, 144, 1221, 246]"
yen2,page_0020,2,共,cùng,共,1,s1_inter_s2_direct,,,"[1119, 246, 1221, 347]"
yen2,page_0020,2,奴,nó,奴,1,s1_inter_s2_direct,,,"[1119, 347, 1221, 449]"
yen2,page_0020,2,詩,thì,詩,1,s1_inter_s2_similar,0.914,鲥,"[1119, 449, 1221, 550]"
yen2,page_0020,2,敢,dám,敢,1,s1_inter_s2_direct,,,"[1119, 753, 1221, 855]"
yen2,page_0020,2,如,như,如,1,s1_inter_s2_direct,,,"[1119, 1058, 1221, 1160]"
yen2,page_0020,2,证,sạch,证,1,s1_inter_s2_similar,0.904,证,"[1119, 1160, 1221, 1261]"
yen2,page_0020,2,罪,tội,罪,1,s1_inter_s2_direct,,,"[1119, 1261, 1221, 1363]"
yen2,page_0020,2,事,Sự,事,1,s1_inter_s2_direct,,,"[1119, 1464, 1221, 1566]"
yen2,page_0020,2,碎,tôi,碎,1,s1_inter_s2_direct,,,"[1119, 1566, 1221, 1667]"
yen2,page_0020,2,体,thấy,体,1,s1_inter_s2_direct,,,"[1119, 1972, 1221, 2074]"
yen2,page_0020,3,獅,sư,獅,1,s1_inter_s2_direct,,,"[976, 46, 1085, 147]"
yen2,page_0020,3,朱,cho,朱,1,s1_inter_s2_direct,,,"[976, 453, 1085, 554]"
yen2,page_0020,3,特,được,特,1,s1_inter_s2_direct,,,"[976, 554, 1085, 656]"
yen2,page_0020,3,沛,phải,沛,1,s1_inter_s2_direct,,,"[976, 656, 1085, 758]"
yen2,page_0020,3,共,cùng,共,1,s1_inter_s2_direct,,,"[976, 860, 1085, 961]"
yen2,page_0020,3,獰,nanh,獰,1,s1_inter_s2_direct,,,"[976, 961, 1085, 1063]"
yen2,page_0020,3,奴,nó,奴,1,s1_inter_s2_direct,,,"[976, 1063, 1085, 1165]"
yen2,page_0020,3,奴,nó,奴,1,s1_inter_s2_direct,,,"[976, 1368, 1085, 1470]"
yen2,page_0020,3,眼,căn,眼,1,s1_inter_s2_similar,0.925,眼,"[976, 1470, 1085, 1572]"
yen2,page_0020,3,折,chết,折,1,s1_inter_s2_direct,,,"[976, 1572, 1085, 1674]"
yen2,page_0020,3,芳,cùng,芳,1,s1_inter_s2_similar,0.934,竆,"[976, 1674, 1085, 1775]"
yen2,page_0020,3,啐,nuốt,啐,1,s1_inter_s2_direct,,,"[976, 1775, 1085, 1877]"
yen2,page_0020,3,碎,tôi,碎,1,s1_inter_s2_direct,,,"[976, 1877, 1085, 1979]"
yen2,page_0020,4,碎,Tôi,碎,1,s1_inter_s2_direct,,,"[819, 43, 921, 140]"
yen2,page_0020,4,庄,chăng,庄,1,s1_inter_s2_direct,,,"[819, 140, 921, 237]"
yen2,page_0020,4,夭,yêu,夭,1,s1_inter_s2_direct,,,"[819, 237, 921, 335]"
yen2,page_0020,4,奴,nó,奴,1,s1_inter_s2_direct,,,"[819, 335, 921, 432]"
yen2,page_0020,4,赦,tha,赦,1,s1_inter_s2_direct,,,"[819, 432, 921, 529]"
yen2,page_0020,4,如,như,如,1,s1_inter_s2_direct,,,"[819, 627, 921, 724]"
yen2,page_0020,4,赦,tha,赦,1,s1_inter_s2_direct,,,"[819, 724, 921, 822]"
yen2,page_0020,4,僥,nhiều,僥,1,s1_inter_s2_similar,0.824,𡗉,"[819, 822, 921, 919]"
yen2,page_0020,4,㝵,người,㝵,1,s1_inter_s2_direct,,,"[819, 919, 921, 1016]"
yen2,page_0020,4,尼,nay,尼,1,s1_inter_s2_direct,,,"[819, 1114, 921, 1211]"
yen2,page_0020,4,平,bằng,平,1,s1_inter_s2_direct,,,"[819, 1308, 921, 1406]"
yen2,page_0020,4,奴,nó,奴,1,s1_inter_s2_direct,,,"[819, 1406, 921, 1503]"
yen2,page_0020,4,庄,chăng,庄,1,s1_inter_s2_direct,,,"[819, 1503, 921, 1601]"
yen2,page_0020,4,寺,thì,寺,1,s1_inter_s2_direct,,,"[819, 1698, 921, 1795]"
yen2,page_0020,4,碎,tôi,碎,1,s1_inter_s2_direct,,,"[819, 1795, 921, 1893]"
yen2,page_0020,4,尋,tìm,尋,1,s1_inter_s2_direct,,,"[819, 1990, 921, 2088]"
yen2,page_0020,5,麻,mà,麻,1,s1_inter_s2_direct,,,"[663, 48, 767, 149]"
yen2,page_0020,5,逐,giục,逐,1,s1_inter_s2_direct,,,"[663, 149, 767, 250]"
yen2,page_0020,5,眼,căn,眼,1,s1_inter_s2_similar,0.739,𠶌,"[663, 352, 767, 453]"
yen2,page_0020,5,要,Anh,要,1,s1_inter_s2_similar,0.874,鷪,"[663, 453, 767, 554]"
yen2,page_0020,5,直,nghe,直,1,s1_inter_s2_similar,0.886,𠖃,"[663, 656, 767, 757]"
yen2,page_0020,5,呐,nói,呐,1,s1_inter_s2_direct,,,"[663, 757, 767, 858]"
yen2,page_0020,5,青,trách,青,1,s1_inter_s2_similar,0.799,𥴹,"[663, 1061, 767, 1162]"
yen2,page_0020,5,碎,tôi,碎,1,s1_inter_s2_direct,,,"[663, 1162, 767, 1264]"
yen2,page_0020,5,之,chi,之,1,s1_inter_s2_direct,,,"[663, 1365, 767, 1466]"
yen2,page_0020,5,碎,Tôi,碎,1,s1_inter_s2_direct,,,"[663, 1466, 767, 1568]"
yen2,page_0020,5,别,biết,别,1,s1_inter_s2_direct,,,"[663, 1568, 767, 1669]"
