image,tier,book,page,assigned,syllable,head_alt,p_assigned,p_alt
gold/yen4_page_0288_c06_130.png,GOLD,yen4,page_0288,烈,liệt,列,0.001,0.998
gold/yen4_page_0290_c03_057.png,GOLD,yen4,page_0290,蓮,liền,連,0.0,0.999
gold/yen4_page_0292_c01_017.png,GOLD,yen4,page_0292,施,thí,之,0.001,0.999
gold/yen4_page_0292_c05_100.png,GOLD,yen4,page_0292,事,sự,每,0.006,0.992
gold/yen4_page_0292_c05_103.png,GOLD,yen4,page_0292,仍,nhưng,乄,0.0,0.929
gold/yen4_page_0292_c05_104.png,GOLD,yen4,page_0292,麻,mà,仍,0.0,1.0
gold/yen4_page_0292_c05_106.png,GOLD,yen4,page_0292,強,càng,㝵,0.0,1.0
gold/yen4_page_0292_c05_108.png,GOLD,yen4,page_0292,共,cùng,塊,0.0,0.676
gold/yen4_page_0292_c05_109.png,GOLD,yen4,page_0292,腰,yêu,共,0.0,1.0
gold/yen4_page_0292_c05_110.png,GOLD,yen4,page_0292,朱,cho,腰,0.0,0.997
gold/yen4_page_0292_c05_111.png,GOLD,yen4,page_0292,年,nên,朱,0.0,1.0
gold/yen4_page_0292_c05_113.png,GOLD,yen4,page_0292,疾,tật,求,0.0,0.918
gold/yen4_page_0294_c05_091.png,GOLD,yen4,page_0294,填,xin,真,0.009,0.99
gold/yen4_page_0294_c05_093.png,GOLD,yen4,page_0294,邛,cùng,多,0.0,0.998
gold/yen4_page_0294_c05_097.png,GOLD,yen4,page_0294,其,cùng,共,0.006,0.94
silver/yen4_page_0296_c04_071.png,SILVER,yen4,page_0296,𦝄,lưng,曠,0.07,0.715
gold/yen4_page_0296_c04_074.png,GOLD,yen4,page_0296,旦,đến,朱,0.0,1.0
gold/yen4_page_0296_c04_084.png,GOLD,yen4,page_0296,昧,muội,秋,0.0,0.992
gold/yen4_page_0296_c06_113.png,GOLD,yen4,page_0296,晜,con,昆,0.0,1.0
gold/yen4_page_0296_c06_123.png,GOLD,yen4,page_0296,平,bằng,群,0.0,1.0
gold/yen4_page_0296_c06_126.png,GOLD,yen4,page_0296,寺,thì,伂,0.15,0.681
gold/yen4_page_0298_c04_064.png,GOLD,yen4,page_0298,酉,dấu,眉,0.022,0.962
gold/yen4_page_0298_c04_067.png,GOLD,yen4,page_0298,晜,con,實,0.001,0.967
gold/yen4_page_0298_c04_074.png,GOLD,yen4,page_0298,徳,Đức,德,0.0,0.997
gold/yen4_page_0298_c04_080.png,GOLD,yen4,page_0298,𦀇,kinh,經,0.002,0.996
gold/yen4_page_0300_c03_050.png,GOLD,yen4,page_0300,我,ngã,之,0.001,0.962
gold/yen4_page_0300_c03_059.png,GOLD,yen4,page_0300,徳,ĐỨC,德,0.098,0.902
gold/yen4_page_0300_c03_061.png,GOLD,yen4,page_0300,支,Giê,主,0.0,1.0
gold/yen4_page_0300_c07_147.png,GOLD,yen4,page_0300,冉,nhiệm,於,0.0,1.0
gold/yen4_page_0302_c01_008.png,GOLD,yen4,page_0302,朱,cho,事,0.0,1.0
gold/yen4_page_0302_c01_009.png,GOLD,yen4,page_0302,年,nên,朱,0.0,1.0
gold/yen4_page_0302_c01_011.png,GOLD,yen4,page_0302,市,nào,㝵,0.028,0.848
gold/yen4_page_0302_c02_024.png,GOLD,yen4,page_0302,竒,cả,哿,0.0,0.998
silver/yen4_page_0302_c02_028.png,SILVER,yen4,page_0302,㝵,ngày,𣈜,0.0,0.761
gold/yen4_page_0302_c02_037.png,GOLD,yen4,page_0302,堯,nhiều,燒,0.024,0.575
gold/yen4_page_0304_c04_079.png,GOLD,yen4,page_0304,冷,lành,吟,0.001,0.659
gold/yen4_page_0304_c04_083.png,GOLD,yen4,page_0304,坤,khôn,事,0.0,0.69
gold/yen4_page_0304_c04_086.png,GOLD,yen4,page_0304,欺,khi,浪,0.002,0.661
gold/yen11_page_0010_c03_035.png,GOLD,yen11,page_0010,没,một,事,0.0,0.994
gold/yen11_page_0010_c06_095.png,GOLD,yen11,page_0010,庄,chăng,庒,0.03,0.968
gold/yen11_page_0010_c06_096.png,GOLD,yen11,page_0010,羣,còn,廩,0.031,0.83
gold/yen11_page_0010_c08_131.png,GOLD,yen11,page_0010,𥙷,bỏ,補,0.0,1.0
gold/yen11_page_0014_c04_071.png,GOLD,yen11,page_0014,朱,cho,蓮,0.0,0.963
gold/yen11_page_0014_c04_072.png,GOLD,yen11,page_0014,旦,đến,朱,0.0,0.999
gold/yen11_page_0014_c04_073.png,GOLD,yen11,page_0014,德,Đức,旦,0.0,1.0
gold/yen11_page_0014_c04_074.png,GOLD,yen11,page_0014,主,Chúa,徳,0.007,0.98
gold/yen11_page_0014_c04_075.png,GOLD,yen11,page_0014,支,Giê,主,0.0,1.0
gold/yen11_page_0014_c04_076.png,GOLD,yen11,page_0014,秋,su,支,0.0,1.0
gold/yen11_page_0014_c04_078.png,GOLD,yen11,page_0014,代,đời,囉,0.0,0.881
gold/yen11_page_0014_c04_079.png,GOLD,yen11,page_0014,巴,ba,代,0.0,1.0
gold/yen11_page_0014_c05_091.png,GOLD,yen11,page_0014,世,thế,丕,0.025,0.956
gold/yen11_page_0014_c05_094.png,GOLD,yen11,page_0014,代,đời,畧,0.001,0.999
gold/yen11_page_0016_c03_054.png,GOLD,yen11,page_0016,約,ước,泑,0.003,0.968
gold/yen11_page_0018_c09_163.png,GOLD,yen11,page_0018,旦,đến,傳,0.048,0.952
gold/yen11_page_0018_c09_164.png,GOLD,yen11,page_0018,傳,truyện,礼,0.0,1.0
gold/yen11_page_0018_c09_166.png,GOLD,yen11,page_0018,尼,này,塊,0.001,0.998
silver/yen11_page_0020_c01_006.png,SILVER,yen11,page_0020,魂,hồn,塊,0.099,0.849
gold/yen11_page_0020_c03_049.png,GOLD,yen11,page_0020,中,trong,扲,0.0,0.985
gold/yen11_page_0020_c03_051.png,GOLD,yen11,page_0020,落,rạc,囚,0.0,0.999
gold/yen11_page_0020_c03_053.png,GOLD,yen11,page_0020,朱,cho,炤,0.0,0.654
gold/yen11_page_0020_c03_055.png,GOLD,yen11,page_0020,其,cùng,泟,0.0,0.697
gold/yen11_page_0020_c08_158.png,GOLD,yen11,page_0020,意,Y,泟,0.0,0.561
gold/yen11_page_0020_c08_161.png,GOLD,yen11,page_0020,庒,chăng,尼,0.0,0.999
gold/yen11_page_0020_c08_162.png,GOLD,yen11,page_0020,固,có,庒,0.0,1.0
gold/yen11_page_0020_c08_164.png,GOLD,yen11,page_0020,旦,đến,呐,0.0,0.835
gold/yen11_page_0020_c08_167.png,GOLD,yen11,page_0020,獄,ngục,地,0.0,1.0
gold/yen11_page_0020_c08_168.png,GOLD,yen11,page_0020,爲,vì,獄,0.0,1.0
gold/yen11_page_0020_c08_169.png,GOLD,yen11,page_0020,几,kẻ,爲,0.0,1.0
gold/yen11_page_0020_c08_170.png,GOLD,yen11,page_0020,於,ở,几,0.0,1.0
gold/yen11_page_0020_c08_171.png,GOLD,yen11,page_0020,中,trong,於,0.0,0.999
silver/yen11_page_0020_c08_175.png,SILVER,yen11,page_0020,𡗶,Trời,主,0.0,1.0
gold/yen11_page_0022_c01_012.png,GOLD,yen11,page_0022,庄,chăng,庒,0.0,1.0
gold/yen11_page_0022_c02_023.png,GOLD,yen11,page_0022,觧,giải,鋪,0.045,0.671
gold/yen11_page_0022_c02_028.png,GOLD,yen11,page_0022,庄,chăng,庒,0.0,1.0
gold/yen11_page_0022_c02_037.png,GOLD,yen11,page_0022,蒸,chưng,烝,0.002,0.998
gold/yen11_page_0026_c04_077.png,GOLD,yen11,page_0026,魂,hồn,塊,0.129,0.836
silver/yen11_page_0026_c05_097.png,SILVER,yen11,page_0026,𡗶,Trời,主,0.006,0.994
gold/yen11_page_0026_c05_111.png,GOLD,yen11,page_0026,塊,hồn,魂,0.083,0.895
gold/yen11_page_0026_c08_174.png,GOLD,yen11,page_0026,一,nhất,時,0.0,1.0
gold/yen11_page_0026_c08_178.png,GOLD,yen11,page_0026,哿,cả,竒,0.005,0.995
gold/yen11_page_0028_c02_024.png,GOLD,yen11,page_0028,灵,linh,㚑,0.0,0.999
gold/yen11_page_0028_c02_025.png,GOLD,yen11,page_0028,塊,hồn,魂,0.0,1.0
gold/yen11_page_0028_c02_035.png,GOLD,yen11,page_0028,探,thăm,柴,0.0,1.0
gold/yen11_page_0028_c02_037.png,GOLD,yen11,page_0028,奇,cả,竒,0.002,0.988
gold/yen11_page_0028_c02_039.png,GOLD,yen11,page_0028,移,đi,稼,0.01,0.665
gold/yen11_page_0030_c07_120.png,GOLD,yen11,page_0030,朱,cho,代,0.005,0.994
gold/yen11_page_0030_c07_121.png,GOLD,yen11,page_0030,旦,đến,朱,0.08,0.92
gold/yen11_page_0030_c07_122.png,GOLD,yen11,page_0030,翁,ông,垩,0.0,1.0
gold/yen11_page_0030_c07_123.png,GOLD,yen11,page_0030,垩,Thánh,葩,0.0,1.0
gold/yen11_page_0030_c07_126.png,GOLD,yen11,page_0030,傳,truyền,礼,0.0,1.0
gold/yen11_page_0030_c07_128.png,GOLD,yen11,page_0030,尼,này,特,0.007,0.992
gold/yen11_page_0030_c07_129.png,GOLD,yen11,page_0030,特,được,公,0.0,0.76
gold/yen11_page_0032_c03_050.png,GOLD,yen11,page_0032,𡛔,gái,㛪,0.0,0.85
gold/yen11_page_0032_c03_058.png,GOLD,yen11,page_0032,麻,mà,凜,0.0,1.0
gold/yen11_page_0032_c03_062.png,GOLD,yen11,page_0032,沙,sa,眉,0.061,0.868
gold/yen11_page_0034_c05_087.png,GOLD,yen11,page_0034,雹,bão,包,0.004,0.645
silver/yen11_page_0034_c05_099.png,SILVER,yen11,page_0034,𣈜,người,時,0.0,1.0
silver/yen11_page_0034_c09_191.png,SILVER,yen11,page_0034,礼,lấy,𢬦,0.14,0.851
silver/yen11_page_0036_c04_061.png,SILVER,yen11,page_0036,鬼,quỷ,喝,0.035,0.781
gold/yen11_page_0036_c04_063.png,GOLD,yen11,page_0036,共,cùng,嬈,0.002,0.9
gold/yen11_page_0036_c04_079.png,GOLD,yen11,page_0036,南,năm,麻,0.0,1.0
silver/yen11_page_0044_c05_108.png,SILVER,yen11,page_0044,咍,hai,几,0.0,0.984
gold/yen11_page_0044_c06_117.png,GOLD,yen11,page_0044,明,mừng,沛,0.006,0.705
gold/yen11_page_0054_c07_131.png,GOLD,yen11,page_0054,枸,Câu,拘,0.237,0.761
silver/yen11_page_0054_c07_141.png,SILVER,yen11,page_0054,焠,sốt,燒,0.089,0.815
gold/yen11_page_0054_c08_168.png,GOLD,yen11,page_0054,重,trọng,事,0.0,1.0
gold/yen11_page_0056_c01_013.png,GOLD,yen11,page_0056,姊,chị,姉,0.0,0.996
gold/yen11_page_0056_c01_014.png,GOLD,yen11,page_0056,俺,em,㛪,0.0,0.995
gold/yen11_page_0056_c05_085.png,GOLD,yen11,page_0056,重,trọng,吏,0.009,0.749
gold/yen11_page_0058_c02_028.png,GOLD,yen11,page_0058,姊,chị,姉,0.137,0.846
gold/yen11_page_0058_c02_029.png,GOLD,yen11,page_0058,俺,em,㛪,0.018,0.981
gold/yen11_page_0058_c02_039.png,GOLD,yen11,page_0058,灵,linh,㚑,0.001,0.998
gold/yen11_page_0058_c07_140.png,GOLD,yen11,page_0058,宻,mật,察,0.0,0.998
gold/yen11_page_0058_c07_147.png,GOLD,yen11,page_0058,燒,nhau,嬈,0.0,1.0
gold/yen11_page_0060_c02_035.png,GOLD,yen11,page_0060,㝵,người,冷,0.062,0.934
gold/yen11_page_0060_c02_037.png,GOLD,yen11,page_0060,連,trên,蓮,0.002,0.997
silver/yen11_page_0060_c02_039.png,SILVER,yen11,page_0060,号,là,罗,0.015,0.939
gold/yen11_page_0060_c02_040.png,GOLD,yen11,page_0060,垠,ngần,塊,0.003,0.991
gold/yen11_page_0062_c02_030.png,GOLD,yen11,page_0062,礼,lấy,帝,0.0,0.958
gold/yen11_page_0062_c02_031.png,GOLD,yen11,page_0062,古,của,礼,0.049,0.938
gold/yen11_page_0062_c09_167.png,GOLD,yen11,page_0062,忌,cậy,巴,0.006,0.632
gold/yen11_page_0062_c09_168.png,GOLD,yen11,page_0062,篭,trông,竜,0.012,0.937
gold/yen11_page_0062_c09_174.png,GOLD,yen11,page_0062,持,được,特,0.0,1.0
gold/yen11_page_0064_c02_040.png,GOLD,yen11,page_0064,経,kinh,察,0.0,0.931
gold/yen11_page_0064_c04_071.png,GOLD,yen11,page_0064,時,thì,明,0.0,1.0
gold/yen11_page_0064_c08_149.png,GOLD,yen11,page_0064,格,khác,恪,0.0,1.0
gold/yen11_page_0066_c04_070.png,GOLD,yen11,page_0066,柴,thầy,各,0.0,1.0
gold/yen11_page_0066_c04_071.png,GOLD,yen11,page_0066,嘲,chào,柴,0.0,1.0
gold/yen11_page_0066_c04_075.png,GOLD,yen11,page_0066,殳,một,群,0.0,0.98
gold/yen11_page_0066_c04_076.png,GOLD,yen11,page_0066,毛,Mao,支,0.0,0.97
gold/yen11_page_0066_c04_085.png,GOLD,yen11,page_0066,朝,chào,嘲,0.007,0.968
gold/yen11_page_0068_c03_043.png,GOLD,yen11,page_0068,真,xin,省,0.006,0.988
gold/yen11_page_0068_c03_044.png,GOLD,yen11,page_0068,朱,cho,真,0.0,0.998
gold/yen11_page_0068_c03_049.png,GOLD,yen11,page_0068,判,phán,㐌,0.0,0.78
gold/yen11_page_0068_c03_050.png,GOLD,yen11,page_0068,宜,Nghe,判,0.0,0.988
gold/yen11_page_0068_c03_051.png,GOLD,yen11,page_0068,断,đoạn,宜,0.0,0.958
gold/yen11_page_0068_c03_052.png,GOLD,yen11,page_0068,禁,cấm,断,0.0,1.0
gold/yen11_page_0068_c03_053.png,GOLD,yen11,page_0068,各,các,柴,0.0,0.578
gold/yen11_page_0068_c03_056.png,GOLD,yen11,page_0068,庒,chăng,四,0.0,1.0
gold/yen11_page_0072_c01_004.png,GOLD,yen11,page_0072,㤇,áo,衣,0.0,0.998
gold/yen11_page_0072_c01_017.png,GOLD,yen11,page_0072,中,trong,茹,0.001,0.998
gold/yen11_page_0072_c05_104.png,GOLD,yen11,page_0072,詞,tờ,証,0.2,0.793
gold/yen11_page_0072_c06_118.png,GOLD,yen11,page_0072,木,cho,衣,0.0,1.0
gold/yen11_page_0072_c06_120.png,GOLD,yen11,page_0072,下,hạ,天,0.041,0.959
gold/yen11_page_0078_c05_104.png,GOLD,yen11,page_0078,爲,vì,与,0.0,1.0
gold/yen11_page_0078_c06_114.png,GOLD,yen11,page_0078,唉,ai,埃,0.028,0.971
gold/yen11_page_0080_c01_010.png,GOLD,yen11,page_0080,冬,đông,各,0.0,1.0
gold/yen11_page_0080_c07_127.png,GOLD,yen11,page_0080,茹,nhà,茄,0.171,0.795
gold/yen11_page_0080_c07_139.png,GOLD,yen11,page_0080,曰,viết,旦,0.019,0.981
gold/yen11_page_0086_c06_101.png,GOLD,yen11,page_0086,付,phó,㝵,0.0,0.937
gold/yen11_page_0086_c06_102.png,GOLD,yen11,page_0086,朱,cho,付,0.014,0.986
gold/yen11_page_0086_c06_105.png,GOLD,yen11,page_0086,葩,Pha,垩,0.0,1.0
gold/yen11_page_0086_c06_110.png,GOLD,yen11,page_0086,中,Trong,蜍,0.0,0.999
gold/yen11_page_0086_c06_114.png,GOLD,yen11,page_0086,影,ảnh,昆,0.099,0.709
silver/yen11_page_0088_c09_203.png,SILVER,yen11,page_0088,𡗶,Trời,主,0.0,1.0
gold/yen11_page_0088_c09_210.png,GOLD,yen11,page_0088,茄,nhà,茹,0.0,1.0
gold/yen11_page_0090_c03_046.png,GOLD,yen11,page_0090,塊,hồn,魂,0.0,1.0
gold/yen11_page_0090_c03_053.png,GOLD,yen11,page_0090,宝,báu,堂,0.071,0.649
gold/yen11_page_0090_c03_058.png,GOLD,yen11,page_0090,几,kẻ,爲,0.242,0.754
gold/yen11_page_0090_c03_065.png,GOLD,yen11,page_0090,共,cùng,罰,0.002,0.992
gold/yen11_page_0090_c03_066.png,GOLD,yen11,page_0090,特,được,共,0.001,0.859
gold/yen11_page_0090_c03_067.png,GOLD,yen11,page_0090,𣸸,thêm,特,0.103,0.751
silver/yen11_page_0090_c05_093.png,SILVER,yen11,page_0090,𡗶,trời,麻,0.051,0.75
gold/yen11_page_0092_c03_054.png,GOLD,yen11,page_0092,塊,khỏi,巴,0.002,0.992
gold/yen11_page_0094_c02_032.png,GOLD,yen11,page_0094,乄,làm,碎,0.0,0.997
gold/yen11_page_0094_c03_054.png,GOLD,yen11,page_0094,咥,chối,道,0.0,1.0
gold/yen11_page_0094_c04_076.png,GOLD,yen11,page_0094,焠,đốt,拙,0.065,0.812
gold/yen11_page_0094_c07_129.png,GOLD,yen11,page_0094,知,Tri,加,0.0,0.519
gold/yen11_page_0096_c03_058.png,GOLD,yen11,page_0096,知,Tri,矯,0.0,0.899
gold/yen11_page_0096_c03_060.png,GOLD,yen11,page_0096,称,xưng,事,0.009,0.654
gold/yen11_page_0096_c05_086.png,GOLD,yen11,page_0096,呌,kéo,𧿫,0.0,1.0
gold/yen11_page_0096_c05_089.png,GOLD,yen11,page_0096,時,thì,礼,0.003,0.995
gold/yen11_page_0096_c05_102.png,GOLD,yen11,page_0096,茁,đốt,麻,0.0,0.987
gold/yen11_page_0096_c05_103.png,GOLD,yen11,page_0096,𦝄,lưng,贖,0.009,0.517
silver/yen11_page_0098_c05_091.png,SILVER,yen11,page_0098,竒,cả,哿,0.206,0.727
gold/yen11_page_0098_c05_093.png,GOLD,yen11,page_0098,巴,ba,几,0.037,0.835
gold/yen11_page_0098_c05_095.png,GOLD,yen11,page_0098,𢚸,lòng,弄,0.0,1.0
gold/yen11_page_0098_c05_102.png,GOLD,yen11,page_0098,傷,thương,变,0.001,0.613
gold/yen11_page_0100_c02_026.png,GOLD,yen11,page_0100,事,sự,補,0.007,0.828
gold/yen11_page_0100_c02_028.png,GOLD,yen11,page_0100,間,gian,世,0.0,1.0
gold/yen11_page_0100_c02_033.png,GOLD,yen11,page_0100,所,chước,斫,0.001,0.996
silver/yen11_page_0102_c07_130.png,SILVER,yen11,page_0102,爪,làm,丕,0.007,0.983
gold/yen11_page_0102_c07_134.png,GOLD,yen11,page_0102,庄,chăng,麻,0.0,0.554
gold/yen11_page_0102_c07_139.png,GOLD,yen11,page_0102,賊,giặc,埋,0.0,0.791
gold/yen11_page_0102_c07_140.png,GOLD,yen11,page_0102,旦,đến,賊,0.0,1.0
gold/yen11_page_0102_c07_144.png,GOLD,yen11,page_0102,打,đánh,折,0.0,0.794
gold/yen11_page_0104_c08_155.png,GOLD,yen11,page_0104,哆,đe,㝵,0.001,0.922
gold/yen11_page_0106_c02_022.png,GOLD,yen11,page_0106,别,biết,別,0.009,0.99
gold/yen11_page_0106_c02_038.png,GOLD,yen11,page_0106,庄,chăng,庒,0.002,0.99
gold/yen11_page_0110_c07_134.png,GOLD,yen11,page_0110,爲,vì,各,0.173,0.811
gold/yen11_page_0110_c07_135.png,GOLD,yen11,page_0110,林,lâm,爲,0.016,0.982
gold/yen11_page_0110_c07_136.png,GOLD,yen11,page_0110,庄,chăng,庒,0.001,0.951
gold/yen11_page_0110_c07_137.png,GOLD,yen11,page_0110,別,biết,别,0.011,0.988
gold/yen11_page_0110_c07_143.png,GOLD,yen11,page_0110,垩,Thánh,翁,0.0,1.0
gold/yen11_page_0110_c07_148.png,GOLD,yen11,page_0110,朱,cho,共,0.0,0.996
gold/yen11_page_0112_c01_003.png,GOLD,yen11,page_0112,忍,nhịn,恩,0.001,0.941
gold/yen11_page_0112_c01_009.png,GOLD,yen11,page_0112,浪,rằng,踈,0.043,0.956
gold/yen11_page_0112_c01_018.png,GOLD,yen11,page_0112,耶,da,鄧,0.187,0.807
gold/yen11_page_0112_c01_020.png,GOLD,yen11,page_0112,氐,đế,底,0.0,1.0
gold/yen11_page_0112_c08_157.png,GOLD,yen11,page_0112,実,thật,道,0.0,1.0
gold/yen11_page_0112_c08_159.png,GOLD,yen11,page_0112,蔑,một,固,0.0,1.0
gold/yen11_page_0112_c08_163.png,GOLD,yen11,page_0112,賖,xa,唐,0.0,0.999
gold/yen11_page_0112_c08_164.png,GOLD,yen11,page_0112,体,thấy,賖,0.0,0.997
silver/yen11_page_0112_c08_165.png,SILVER,yen11,page_0112,殳,một,体,0.0,1.0
gold/yen11_page_0112_c08_169.png,GOLD,yen11,page_0112,㝵,người,仍,0.0,1.0
gold/yen11_page_0112_c08_170.png,GOLD,yen11,page_0112,些,ta,㝵,0.078,0.921
silver/yen11_page_0112_c09_175.png,SILVER,yen11,page_0112,講,giảng,補,0.116,0.713
gold/yen11_page_0114_c01_018.png,GOLD,yen11,page_0114,社,xã,袩,0.0,0.781
gold/yen11_page_0114_c03_049.png,GOLD,yen11,page_0114,昆,người,㝵,0.0,1.0
gold/yen11_page_0114_c03_050.png,GOLD,yen11,page_0114,求,cầu,共,0.004,0.995
gold/yen11_page_0114_c03_053.png,GOLD,yen11,page_0114,主,Chúa,𡗶,0.015,0.985
gold/yen11_page_0114_c03_055.png,GOLD,yen11,page_0114,捧,bồng,祝,0.0,1.0
gold/yen11_page_0114_c03_056.png,GOLD,yen11,page_0114,祝,chốc,固,0.0,1.0
gold/yen11_page_0114_c05_092.png,GOLD,yen11,page_0114,核,cây,時,0.0,1.0
gold/yen11_page_0114_c05_095.png,GOLD,yen11,page_0114,廊,làng,几,0.0,1.0
gold/yen11_page_0114_c05_103.png,GOLD,yen11,page_0114,其,cùng,共,0.0,1.0
gold/yen11_page_0116_c02_026.png,GOLD,yen11,page_0116,奇,cả,竒,0.0,1.0
silver/yen11_page_0116_c02_029.png,SILVER,yen11,page_0116,更,một,沙,0.179,0.813
gold/yen11_page_0116_c08_153.png,GOLD,yen11,page_0116,堊,Thánh,垩,0.0,1.0
gold/yen11_page_0120_c02_029.png,GOLD,yen11,page_0120,吏,lại,𢜝,0.0,0.981
gold/yen11_page_0120_c02_032.png,GOLD,yen11,page_0120,麻,mà,曳,0.0,1.0
gold/yen11_page_0120_c05_106.png,GOLD,yen11,page_0120,嗔,xin,真,0.002,0.921
gold/yen11_page_0122_c01_003.png,GOLD,yen11,page_0122,呐,nói,内,0.007,0.989
gold/yen11_page_0122_c01_005.png,GOLD,yen11,page_0122,灵,linh,㚑,0.018,0.972
gold/yen11_page_0122_c01_019.png,GOLD,yen11,page_0122,欺,khi,欣,0.011,0.908
gold/yen11_page_0126_c04_063.png,GOLD,yen11,page_0126,支,Giê,秋,0.001,0.999
gold/yen11_page_0126_c04_067.png,GOLD,yen11,page_0126,朱,cho,旦,0.195,0.804
gold/yen11_page_0126_c04_068.png,GOLD,yen11,page_0126,旦,đến,翁,0.0,0.999
gold/yen11_page_0126_c04_069.png,GOLD,yen11,page_0126,翁,ông,垩,0.0,1.0
gold/yen11_page_0126_c04_070.png,GOLD,yen11,page_0126,垩,Thánh,尼,0.013,0.986
gold/yen11_page_0126_c04_071.png,GOLD,yen11,page_0126,尼,này,塊,0.0,0.993
gold/yen11_page_0126_c04_072.png,GOLD,yen11,page_0126,塊,khỏi,老,0.0,0.943
gold/yen11_page_0126_c04_073.png,GOLD,yen11,page_0126,老,sáu,称,0.0,0.611
gold/yen11_page_0128_c01_012.png,GOLD,yen11,page_0128,古,của,施,0.0,1.0
gold/yen11_page_0128_c08_160.png,GOLD,yen11,page_0128,𨢇,rượu,𤳇,0.015,0.571
gold/yen11_page_0128_c08_164.png,GOLD,yen11,page_0128,女,nửa,店,0.149,0.848
gold/yen11_page_0130_c06_102.png,GOLD,yen11,page_0130,蓮,sen,連,0.005,0.993
gold/yen11_page_0130_c07_122.png,GOLD,yen11,page_0130,泊,bạc,冷,0.001,0.763
gold/yen11_page_0130_c07_123.png,GOLD,yen11,page_0130,贖,chuộc,泊,0.0,0.998
gold/yen11_page_0130_c07_125.png,GOLD,yen11,page_0130,双,Song,命,0.0,1.0
gold/yen11_page_0130_c07_127.png,GOLD,yen11,page_0130,几,kẻ,离,0.17,0.828
gold/yen11_page_0132_c01_015.png,GOLD,yen11,page_0132,謙,khiêm,語,0.023,0.975
gold/yen11_page_0132_c01_016.png,GOLD,yen11,page_0132,譲,nhường,謙,0.001,0.917
gold/yen11_page_0132_c01_021.png,GOLD,yen11,page_0132,𨺻,hãm,事,0.0,1.0
gold/yen11_page_0132_c08_157.png,GOLD,yen11,page_0132,閒,hèn,閑,0.001,0.87
gold/yen11_page_0132_c08_159.png,GOLD,yen11,page_0132,世,thế,間,0.003,0.997
gold/yen11_page_0132_c08_160.png,GOLD,yen11,page_0132,間,gian,麻,0.005,0.974
gold/yen11_page_0132_c08_161.png,GOLD,yen11,page_0132,麻,mà,連,0.0,0.997
gold/yen11_page_0136_c05_107.png,GOLD,yen11,page_0136,奴,nó,皿,0.0,0.811
gold/yen11_page_0136_c05_110.png,GOLD,yen11,page_0136,束,thuốc,仍,0.0,0.999
gold/yen11_page_0138_c01_012.png,GOLD,yen11,page_0138,礼,lấy,扒,0.0,0.961
gold/yen11_page_0138_c01_019.png,GOLD,yen11,page_0138,旦,đến,朱,0.004,0.996
gold/yen11_page_0138_c03_047.png,GOLD,yen11,page_0138,別,biết,别,0.0,1.0
gold/yen11_page_0140_c02_034.png,GOLD,yen11,page_0140,沛,phải,時,0.0,0.999
gold/yen11_page_0140_c02_036.png,GOLD,yen11,page_0140,遲,chầy,蓮,0.001,0.951
silver/yen11_page_0140_c05_076.png,SILVER,yen11,page_0140,尼,này,垩,0.001,0.999
silver/yen11_page_0140_c06_111.png,SILVER,yen11,page_0140,号,là,罗,0.038,0.762
gold/yen11_page_0144_c06_114.png,GOLD,yen11,page_0144,𠊚,người,㝵,0.0,0.759
gold/yen11_page_0144_c06_115.png,GOLD,yen11,page_0144,限,hẹn,庒,0.0,0.999
gold/yen11_page_0144_c06_124.png,GOLD,yen11,page_0144,世,thế,間,0.001,0.999
gold/yen11_page_0144_c06_125.png,GOLD,yen11,page_0144,間,gian,共,0.0,1.0
gold/yen11_page_0144_c06_126.png,GOLD,yen11,page_0144,共,cũng,重,0.091,0.909
gold/yen11_page_0144_c06_128.png,GOLD,yen11,page_0144,凜,lắm,爲,0.001,0.999
gold/yen11_page_0144_c06_129.png,GOLD,yen11,page_0144,爲,vì,仍,0.0,1.0
gold/yen11_page_0146_c07_135.png,GOLD,yen11,page_0146,惡,ác,悪,0.004,0.769
gold/yen11_page_0146_c07_144.png,GOLD,yen11,page_0146,体,thấy,几,0.001,0.999
gold/yen11_page_0150_c01_020.png,GOLD,yen11,page_0150,其,cùng,共,0.0,0.973
gold/yen11_page_0152_c02_027.png,GOLD,yen11,page_0152,年,Sao,浪,0.0,1.0
gold/yen11_page_0152_c02_029.png,GOLD,yen11,page_0152,垩,Thánh,翁,0.0,1.0
gold/yen11_page_0152_c02_030.png,GOLD,yen11,page_0152,於,ở,垩,0.0,1.0
gold/yen11_page_0152_c02_031.png,GOLD,yen11,page_0152,厨,chùa,於,0.0,0.907
gold/yen11_page_0152_c02_032.png,GOLD,yen11,page_0152,班,ban,厨,0.0,1.0
gold/yen11_page_0152_c07_140.png,GOLD,yen11,page_0152,宜,nghe,連,0.077,0.915
silver/yen11_page_0152_c07_144.png,SILVER,yen11,page_0152,𡗶,Trời,主,0.0,1.0
silver/yen11_page_0152_c07_145.png,SILVER,yen11,page_0152,㝵,người,𡗶,0.013,0.985
gold/yen11_page_0154_c03_045.png,GOLD,yen11,page_0154,其,cùng,共,0.0,1.0
gold/yen11_page_0154_c03_050.png,GOLD,yen11,page_0154,汰,thảy,圭,0.017,0.658
gold/yen11_page_0154_c03_051.png,GOLD,yen11,page_0154,圭,Quê,㝵,0.0,1.0
gold/yen11_page_0154_c03_059.png,GOLD,yen11,page_0154,連,liền,丕,0.09,0.904
