book,page,col,ocr_char,syllable,confirmed,tier,rule
yen2,page_0016,1,垩,thánh,1,GOLD,s1_inter_s2_direct
yen2,page_0016,1,依,I,0,REVIEW,unconfirmed
yen2,page_0016,1,那,na,1,GOLD,s1_inter_s2_direct
yen2,page_0016,1,樞,xu,1,GOLD,s1_inter_s2_direct
yen2,page_0016,1,召,chịu,1,GOLD,s1_inter_s2_direct
yen2,page_0016,1,事,sự,1,GOLD,s1_inter_s2_direct
yen2,page_0016,1,庫,khó,1,GOLD,s1_inter_s2_direct
yen2,page_0016,2,褾,lăm,0,REVIEW,unconfirmed
yen2,page_0016,2,爲,Vì,1,GOLD,s1_inter_s2_direct
yen2,page_0016,2,徵,chưng,1,GOLD,s1_inter_s2_direct
yen2,page_0016,2,各,các,1,GOLD,s1_inter_s2_direct
yen2,page_0016,2,官,quan,1,GOLD,s1_inter_s2_direct
yen2,page_0016,2,貪,tham,1,GOLD,s1_inter_s2_direct
yen2,page_0016,2,古,của,1,GOLD,s1_inter_s2_direct
yen2,page_0016,2,寺,thì,1,GOLD,s1_inter_s2_direct
yen2,page_0016,2,本,bốn,1,GOLD,s1_inter_s2_direct
yen2,page_0016,2,道,đạo,1,GOLD,s1_inter_s2_direct
yen2,page_0016,2,烱,đút,0,REVIEW,unconfirmed
yen2,page_0016,2,朱,cho,1,GOLD,s1_inter_s2_direct
yen2,page_0016,2,嘱,kẻo,0,REVIEW,unconfirmed
yen2,page_0016,2,而,làm,0,REVIEW,unconfirmed
yen2,page_0016,2,困,khốn,1,GOLD,s1_inter_s2_direct
yen2,page_0016,2,架,thầy,0,REVIEW,unconfirmed
yen2,page_0016,2,𠇭,mình,0,REVIEW,unconfirmed
yen2,page_0016,2,双,Song,1,GOLD,s1_inter_s2_direct
yen2,page_0016,2,膏,le,0,REVIEW,unconfirmed
yen2,page_0016,2,奴,nó,1,GOLD,s1_inter_s2_direct
yen2,page_0016,2,持,được,1,GOLD,s1_inter_s2_direct
yen2,page_0016,2,右,của,0,REVIEW,unconfirmed
yen2,page_0016,3,強,càng,1,GOLD,s1_inter_s2_direct
yen2,page_0016,3,添,thêm,1,GOLD,s1_inter_s2_direct
yen2,page_0016,3,而,làm,0,REVIEW,unconfirmed
yen2,page_0016,3,庫,khó,1,GOLD,s1_inter_s2_direct
yen2,page_0016,3,朱,cho,1,GOLD,s1_inter_s2_direct
yen2,page_0016,3,丕,Vậy,1,GOLD,s1_inter_s2_direct
yen2,page_0016,3,㝵,người,1,GOLD,s1_inter_s2_direct
yen2,page_0016,3,徒,đi,0,REVIEW,unconfirmed
yen2,page_0016,3,旦,đến,1,GOLD,s1_inter_s2_direct
yen2,page_0016,3,城,thành,1,GOLD,s1_inter_s2_direct
yen2,page_0016,3,御,Se,0,REVIEW,unconfirmed
yen2,page_0016,3,𨔻,VI,1,GOLD,s1_inter_s2_direct
yen2,page_0016,3,槎,SI,0,REVIEW,unconfirmed
yen2,page_0016,3,酉,A,0,REVIEW,unconfirmed
yen2,page_0016,3,眉,MỚI,0,REVIEW,unconfirmed
yen2,page_0016,3,寳,XUỐNG,0,REVIEW,unconfirmed
yen2,page_0016,3,船,THUYỀN,1,GOLD,s1_inter_s2_direct
yen2,page_0016,3,麻,MÀ,1,GOLD,s1_inter_s2_direct
yen2,page_0016,3,礼,TRẤY,0,REVIEW,out_of_dict_no_visual
yen2,page_0016,3,旦,ĐẾN,1,GOLD,s1_inter_s2_direct
yen2,page_0016,3,城,THÀNH,1,GOLD,s1_inter_s2_direct
yen2,page_0016,3,吹,SI,0,REVIEW,unconfirmed
yen2,page_0016,4,眉,mi,1,GOLD,s1_inter_s2_direct
yen2,page_0016,4,那,na,1,GOLD,s1_inter_s2_direct
yen2,page_0016,4,𭺾,là,0,REVIEW,diverged_column
yen2,page_0016,4,尼,nơi,1,GOLD,s1_inter_s2_direct
yen2,page_0016,4,翁,ông,1,GOLD,s1_inter_s2_direct
yen2,page_0016,4,垩,Thánh,1,GOLD,s1_inter_s2_direct
yen2,page_0016,4,面,Phô,0,REVIEW,diverged_column
yen2,page_0016,4,爵,li,0,REVIEW,diverged_column
yen2,page_0016,4,歌,ca,1,GOLD,s1_inter_s2_direct
yen2,page_0016,4,俌,phô,1,GOLD,s1_inter_s2_similar
yen2,page_0016,4,白,3,0,REVIEW,diverged_column
yen2,page_0016,4,無,vồ,0,REVIEW,diverged_column
yen2,page_0016,4,困,Bấy,0,REVIEW,diverged_column
yen2,page_0016,4,除,giờ,1,GOLD,s1_inter_s2_direct
yen2,page_0016,4,奇,cả,1,GOLD,s1_inter_s2_direct
yen2,page_0016,4,常,và,0,REVIEW,diverged_column
yen2,page_0016,4,嗌,hai,0,REVIEW,diverged_column
yen2,page_0016,4,垩,Thánh,1,GOLD,s1_inter_s2_direct
yen2,page_0016,4,明,mừng,1,GOLD,s1_inter_s2_direct
yen2,page_0016,4,只,nhưng,1,GOLD,s1_inter_s2_similar
yen2,page_0016,4,境,ca,1,GOLD,s1_inter_s2_similar
yen2,page_0016,5,仍,như,0,REVIEW,diverged_column
yen2,page_0016,5,麻,hình,0,REVIEW,diverged_column
yen2,page_0016,5,𭔿,tượng,0,REVIEW,diverged_column
yen2,page_0016,5,垩,Đức,0,REVIEW,diverged_column
yen2,page_0016,5,庙,Chúa,0,REVIEW,diverged_column
yen2,page_0016,5,肉,Giê,0,REVIEW,diverged_column
yen2,page_0016,5,歌,su,0,REVIEW,diverged_column
yen2,page_0016,5,浦,Chắng,0,REVIEW,diverged_column
yen2,page_0016,5,哭,những,0,REVIEW,diverged_column
yen2,page_0016,5,云,I,0,REVIEW,diverged_column
yen2,page_0016,5,漂,rê,0,REVIEW,diverged_column
yen2,page_0016,5,爲,rê,0,REVIEW,diverged_column
yen2,page_0016,5,传,xa,0,REVIEW,diverged_column
yen2,page_0016,5,時,ghê,0,REVIEW,diverged_column
yen2,page_0016,5,福,c,0,REVIEW,diverged_column
yen2,page_0016,5,尺,có,0,REVIEW,diverged_column
yen2,page_0016,5,折,I,0,REVIEW,diverged_column
yen2,page_0016,5,爲,ghê,0,REVIEW,diverged_column
yen2,page_0016,5,衍,rê,0,REVIEW,diverged_column
yen2,page_0016,5,主,xa,0,REVIEW,diverged_column
yen2,page_0016,5,支,nơi,0,REVIEW,diverged_column
yen2,page_0016,5,秋,khác,0,REVIEW,diverged_column
yen2,page_0016,6,如,mừng,0,REVIEW,diverged_column
yen2,page_0016,6,㝵,người,1,REVIEW,diverged_column
yen2,page_0016,6,伶,lắm,0,REVIEW,diverged_column
yen2,page_0016,6,特,Thấy,0,REVIEW,diverged_column
yen2,page_0016,6,聀,bốn,0,REVIEW,diverged_column
yen2,page_0016,6,重,đạo,0,REVIEW,diverged_column
yen2,page_0016,6,奇,khóc,0,REVIEW,diverged_column
yen2,page_0016,6,眾,lóc,0,REVIEW,diverged_column
yen2,page_0016,6,城,thì,0,REVIEW,diverged_column
yen2,page_0016,6,旦,cười,0,REVIEW,diverged_column
yen2,page_0016,6,永,rằng,0,REVIEW,diverged_column
yen2,page_0016,6,直,Các,0,REVIEW,diverged_column
yen2,page_0016,6,諶,anh,0,REVIEW,diverged_column
yen2,page_0016,6,昏,em,0,REVIEW,diverged_column
yen2,page_0016,6,真,cầu,0,REVIEW,diverged_column
yen2,page_0016,6,共,cùng,1,REVIEW,diverged_column
yen2,page_0016,6,練,Chúa,0,REVIEW,diverged_column
yen2,page_0016,6,緞,Trời,0,REVIEW,diverged_column
yen2,page_0016,6,半,cho,0,REVIEW,diverged_column
yen2,page_0016,6,㝵,mortthay,0,REVIEW,diverged_column
yen2,page_0018,0,序,phải,0,REVIEW,unconfirmed
yen2,page_0018,0,獅,sư,1,GOLD,s1_inter_s2_direct
yen2,page_0018,0,子,tử,1,GOLD,s1_inter_s2_direct
yen2,page_0018,0,朱,cho,1,GOLD,s1_inter_s2_direct
yen2,page_0018,0,據,chóng,0,REVIEW,unconfirmed
yen2,page_0018,0,矯,kẻo,1,GOLD,s1_inter_s2_direct
yen2,page_0018,0,奴,nó,1,GOLD,s1_inter_s2_direct
yen2,page_0018,0,赦,tha,1,GOLD,s1_inter_s2_direct
yen2,page_0018,0,如,như,1,GOLD,s1_inter_s2_direct
yen2,page_0018,0,僥,nhiều,1,GOLD,s1_inter_s2_similar
yen2,page_0018,0,吞,lần,0,REVIEW,unconfirmed
yen2,page_0018,0,赦,tha,1,GOLD,s1_inter_s2_direct
yen2,page_0018,0,几,kẻ,1,GOLD,s1_inter_s2_direct
yen2,page_0018,0,𢡖,khác,0,REVIEW,unconfirmed
yen2,page_0018,0,庄,chăng,1,GOLD,s1_inter_s2_direct
yen2,page_0018,0,良,cắn,1,GOLD,s1_inter_s2_similar
yen2,page_0018,0,吏,Lại,1,GOLD,s1_inter_s2_direct
yen2,page_0018,0,曰,viết,1,GOLD,s1_inter_s2_direct
yen2,page_0018,0,書,thư,1,GOLD,s1_inter_s2_direct
yen2,page_0018,0,朱,cho,1,GOLD,s1_inter_s2_direct
yen2,page_0018,0,本,bốn,1,GOLD,s1_inter_s2_direct
yen2,page_0018,0,道,đạo,1,GOLD,s1_inter_s2_direct
yen2,page_0018,1,於,ở,1,GOLD,s1_inter_s2_direct
yen2,page_0018,1,城,thành,1,GOLD,s1_inter_s2_direct
yen2,page_0018,1,𣈆,Rô,0,REVIEW,unconfirmed
yen2,page_0018,1,瑪,ma,0,REVIEW,unconfirmed
yen2,page_0018,1,浪,răng,1,GOLD,s1_inter_s2_direct
yen2,page_0018,1,砰,Tôi,1,GOLD,s1_inter_s2_similar
yen2,page_0018,1,罡,là,0,REVIEW,unconfirmed
yen2,page_0018,1,衣,I,0,REVIEW,unconfirmed
yen2,page_0018,1,那,na,1,GOLD,s1_inter_s2_direct
yen2,page_0018,1,揠,xu,0,REVIEW,unconfirmed
yen2,page_0018,1,改,gửi,1,GOLD,s1_inter_s2_direct
yen2,page_0018,1,夜,lời,0,REVIEW,unconfirmed
yen2,page_0018,1,探,thăm,1,GOLD,s1_inter_s2_direct
yen2,page_0018,1,本,bốn,1,GOLD,s1_inter_s2_direct
yen2,page_0018,1,道,đạo,1,GOLD,s1_inter_s2_direct
yen2,page_0018,1,於,ở,1,GOLD,s1_inter_s2_direct
yen2,page_0018,1,城,thành,1,GOLD,s1_inter_s2_direct
yen2,page_0018,1,署,rô,0,REVIEW,unconfirmed
yen2,page_0018,1,瑪,ma,0,REVIEW,unconfirmed
yen2,page_0018,1,碎,Tôi,1,GOLD,s1_inter_s2_direct
yen2,page_0018,1,征,đã,0,REVIEW,unconfirmed
yen2,page_0018,2,曰,viết,1,GOLD,s1_inter_s2_direct
yen2,page_0018,2,書,thư,1,GOLD,s1_inter_s2_direct
yen2,page_0018,2,朱,cho,1,GOLD,s1_inter_s2_direct
yen2,page_0018,2,谷,các,0,REVIEW,diverged_column
yen2,page_0018,2,每,mọi,1,REVIEW,diverged_column
yen2,page_0018,2,君,nơi,0,REVIEW,diverged_column
yen2,page_0018,2,餘,thờ,1,GOLD,s1_inter_s2_similar
yen2,page_0018,2,朱,cho,1,GOLD,s1_inter_s2_direct
yen2,page_0018,2,天,thiên,1,GOLD,s1_inter_s2_direct
yen2,page_0018,2,下,hạ,1,GOLD,s1_inter_s2_direct
yen2,page_0018,2,别,biết,1,GOLD,s1_inter_s2_direct
yen2,page_0018,2,碎,tôi,1,GOLD,s1_inter_s2_direct
yen2,page_0018,2,約,ước,1,GOLD,s1_inter_s2_direct
yen2,page_0018,2,潮,ao,0,REVIEW,diverged_column
yen2,page_0018,2,召,chịu,1,GOLD,s1_inter_s2_direct
yen2,page_0018,2,折,chết,1,GOLD,s1_inter_s2_direct
yen2,page_0018,2,爲,vì,1,GOLD,s1_inter_s2_direct
yen2,page_0018,2,防,Đức,0,REVIEW,diverged_column
yen2,page_0018,2,主,Chúa,1,REVIEW,diverged_column
yen2,page_0018,2,克,Giê,0,REVIEW,diverged_column
yen2,page_0018,2,敢,su,0,REVIEW,diverged_column
yen2,page_0018,2,群,còn,1,REVIEW,diverged_column
yen2,page_0018,3,或,dái,0,REVIEW,unconfirmed
yen2,page_0018,3,仍,những,1,GOLD,s1_inter_s2_direct
yen2,page_0018,3,本,bổn,1,GOLD,s1_inter_s2_direct
yen2,page_0018,3,道,đạo,1,GOLD,s1_inter_s2_direct
yen2,page_0018,3,曙,Rô,0,REVIEW,unconfirmed
yen2,page_0018,3,瑪,ma,0,REVIEW,unconfirmed
yen2,page_0018,3,固,có,1,GOLD,s1_inter_s2_direct
yen2,page_0018,3,限,ngăn,1,GOLD,s1_inter_s2_similar
yen2,page_0018,3,庄,chăng,1,GOLD,s1_inter_s2_direct
yen2,page_0018,3,㔻,Vậy,1,GOLD,s1_inter_s2_direct
yen2,page_0018,3,嗔,xin,1,GOLD,s1_inter_s2_direct
yen2,page_0018,3,渚,chớ,1,GOLD,s1_inter_s2_direct
yen2,page_0018,3,傷,thương,1,GOLD,s1_inter_s2_direct
yen2,page_0018,3,而,làm,0,REVIEW,unconfirmed
yen2,page_0018,3,文,chi,0,REVIEW,unconfirmed
yen2,page_0018,3,矯,kẻo,1,GOLD,s1_inter_s2_direct
yen2,page_0018,3,而,làm,0,REVIEW,unconfirmed
yen2,page_0018,3,丢,hại,0,REVIEW,unconfirmed
yen2,page_0018,3,碎,tôi,1,GOLD,s1_inter_s2_direct
yen2,page_0018,3,矣,hãy,1,GOLD,s1_inter_s2_direct
yen2,page_0018,3,朱,cho,1,GOLD,s1_inter_s2_direct
yen2,page_0018,3,解,sư,0,REVIEW,unconfirmed
yen2,page_0018,4,寸,tử,1,GOLD,s1_inter_s2_similar
yen2,page_0018,4,俊,xay,0,REVIEW,unconfirmed
yen2,page_0018,4,𠇭,mình,0,REVIEW,unconfirmed
yen2,page_0018,4,碎,tôi,1,GOLD,s1_inter_s2_direct
yen2,page_0018,4,喁,ra,0,REVIEW,unconfirmed
yen2,page_0018,4,朱,cho,1,GOLD,s1_inter_s2_direct
yen2,page_0018,4,時,được,1,GOLD,s1_inter_s2_direct
yen2,page_0018,4,旦,đến,1,GOLD,s1_inter_s2_direct
yen2,page_0018,4,兵,cùng,1,GOLD,s1_inter_s2_similar
yen2,page_0018,4,徳,Đức,1,GOLD,s1_inter_s2_direct
yen2,page_0018,4,主,Chúa,1,GOLD,s1_inter_s2_direct
yen2,page_0018,4,支,Giê,1,GOLD,s1_inter_s2_direct
yen2,page_0018,4,秋,su,1,GOLD,s1_inter_s2_direct
yen2,page_0018,4,麻,mà,1,GOLD,s1_inter_s2_direct
yen2,page_0018,4,活,chó,0,REVIEW,unconfirmed
yen2,page_0018,4,碎,Tôi,1,GOLD,s1_inter_s2_direct
yen2,page_0018,4,文,như,0,REVIEW,unconfirmed
yen2,page_0018,4,乾,hạt,0,REVIEW,unconfirmed
yen2,page_0018,4,按,gao,0,REVIEW,unconfirmed
yen2,page_0018,4,寿,thì,0,REVIEW,unconfirmed
yen2,page_0018,4,隘,muốn,0,REVIEW,unconfirmed
yen2,page_0018,4,朱,cho,1,GOLD,s1_inter_s2_direct
yen2,page_0018,4,那,sư,0,REVIEW,unconfirmed
yen2,page_0018,5,寸,tử,1,GOLD,s1_inter_s2_similar
yen2,page_0018,5,俊,xay,0,REVIEW,unconfirmed
yen2,page_0018,5,䍐,ra,0,REVIEW,unconfirmed
yen2,page_0018,5,如,như,1,GOLD,s1_inter_s2_direct
yen2,page_0018,5,危,đâm,0,REVIEW,unconfirmed
yen2,page_0018,5,紇,hạt,1,GOLD,s1_inter_s2_direct
yen2,page_0018,5,秩,gạo,0,REVIEW,unconfirmed
yen2,page_0018,5,麻,mà,1,GOLD,s1_inter_s2_direct
yen2,page_0018,5,六,làm,0,REVIEW,unconfirmed
yen2,page_0018,5,勃,bột,1,GOLD,s1_inter_s2_direct
yen2,page_0018,5,朱,cho,1,GOLD,s1_inter_s2_direct
yen2,page_0018,5,年,nên,1,GOLD,s1_inter_s2_direct
yen2,page_0018,5,迸,bánh,1,GOLD,s1_inter_s2_direct
yen2,page_0018,5,寧,tốt,0,REVIEW,unconfirmed
yen2,page_0018,5,驊,trước,0,REVIEW,unconfirmed
yen2,page_0018,5,栖,mặt,0,REVIEW,unconfirmed
yen2,page_0018,5,徳,Đức,1,GOLD,s1_inter_s2_direct
yen2,page_0018,5,主,Chúa,1,GOLD,s1_inter_s2_direct
yen2,page_0018,5,支,Giê,1,GOLD,s1_inter_s2_direct
yen2,page_0018,5,秋,su,1,GOLD,s1_inter_s2_direct
yen2,page_0018,5,理,Lẽ,1,GOLD,s1_inter_s2_direct
yen2,page_0018,5,時,thì,1,GOLD,s1_inter_s2_direct
yen2,page_0018,6,本,bốn,1,GOLD,s1_inter_s2_direct
yen2,page_0018,6,道,đạo,1,GOLD,s1_inter_s2_direct
yen2,page_0018,6,迎,giục,0,REVIEW,diverged_column
yen2,page_0018,6,竝,nó,0,REVIEW,diverged_column
yen2,page_0018,6,摩,chôn,0,REVIEW,diverged_column
yen2,page_0018,6,碎,tôi,1,REVIEW,diverged_column
yen2,page_0018,6,趣,trong,0,REVIEW,diverged_column
yen2,page_0018,6,肆,ruột,0,REVIEW,diverged_column
yen2,page_0018,6,寺,thì,1,REVIEW,diverged_column
yen2,page_0018,6,首,mới,0,REVIEW,diverged_column
yen2,page_0018,6,年,nên,1,REVIEW,diverged_column
yen2,page_0018,6,玄,đầy,0,REVIEW,diverged_column
yen2,page_0018,6,四,tớ,1,GOLD,s1_inter_s2_direct
yen2,page_0018,6,實,thật,1,GOLD,s1_inter_s2_direct
yen2,page_0018,6,徳,Đức,1,GOLD,s1_inter_s2_direct
yen2,page_0018,6,主,Chúa,1,GOLD,s1_inter_s2_direct
yen2,page_0018,6,秋,su,1,GOLD,s1_inter_s2_direct
yen2,page_0018,6,自,Từ,1,GOLD,s1_inter_s2_direct
yen2,page_0018,6,時,ngày,1,GOLD,s1_inter_s2_direct
yen2,page_0018,6,扣,bắt,0,REVIEW,diverged_column
yen2,page_0018,6,碎,tôi,1,REVIEW,diverged_column
yen2,page_0018,7,朱,cho,1,GOLD,s1_inter_s2_direct
yen2,page_0018,7,旦,đến,1,GOLD,s1_inter_s2_direct
yen2,page_0018,7,罽,rày,0,REVIEW,diverged_column
yen2,page_0018,7,庄,chẳng,1,GOLD,s1_inter_s2_direct
yen2,page_0018,7,羣,còn,1,GOLD,s1_inter_s2_direct
yen2,page_0018,7,約,ước,1,GOLD,s1_inter_s2_direct
yen2,page_0018,7,拗,ao,1,GOLD,s1_inter_s2_direct
yen2,page_0018,7,事,sự,1,GOLD,s1_inter_s2_direct
yen2,page_0018,7,困,hèn,0,REVIEW,diverged_column
yen2,page_0018,7,帯,dưới,0,REVIEW,diverged_column
yen2,page_0018,7,世,thế,1,GOLD,s1_inter_s2_direct
yen2,page_0018,7,間,gian,1,GOLD,s1_inter_s2_direct
yen2,page_0018,7,女,nữa,1,GOLD,s1_inter_s2_direct
yen2,page_0018,7,自,Từ,1,GOLD,s1_inter_s2_direct
yen2,page_0018,7,房,Si,0,REVIEW,diverged_column
yen2,page_0018,7,擾,ri,0,REVIEW,diverged_column
yen2,page_0018,7,移,a,1,REVIEW,diverged_column
yen2,page_0018,7,何,5,0,REVIEW,diverged_column
yen2,page_0018,7,朱,cho,1,GOLD,s1_inter_s2_direct
yen2,page_0018,7,旦,đến,1,GOLD,s1_inter_s2_direct
yen2,page_0018,7,房,nước,0,REVIEW,diverged_column
yen2,page_0018,7,普,Rô,0,REVIEW,diverged_column
yen2,page_0018,7,現,ma,0,REVIEW,diverged_column
yen2,page_0018,8,碑,tôi,1,GOLD,s1_inter_s2_similar
yen2,page_0018,8,仍,những,1,GOLD,s1_inter_s2_direct
yen2,page_0018,8,於,ở,1,GOLD,s1_inter_s2_direct
yen2,page_0018,8,舟,cùng,0,REVIEW,diverged_column
yen2,page_0018,8,艨,muông,0,REVIEW,diverged_column
yen2,page_0018,8,与,dữ,1,GOLD,s1_inter_s2_direct
yen2,page_0018,8,連,trên,1,GOLD,s1_inter_s2_direct
yen2,page_0018,8,坦,đất,1,GOLD,s1_inter_s2_direct
yen2,page_0018,8,共,cùng,1,GOLD,s1_inter_s2_direct
yen2,page_0018,8,外,ngoài,1,GOLD,s1_inter_s2_direct
yen2,page_0018,8,店,biển,0,REVIEW,diverged_column
yen2,page_0018,8,時,ngày,1,GOLD,s1_inter_s2_direct
yen2,page_0018,8,於,ở,1,GOLD,s1_inter_s2_direct
yen2,page_0018,8,中,trong,1,GOLD,s1_inter_s2_direct
yen2,page_0018,8,迈,mười,1,GOLD,s1_inter_s2_direct
yen2,page_0018,8,獅,sư,1,GOLD,s1_inter_s2_direct
yen2,page_0018,8,寸,tử,1,GOLD,s1_inter_s2_similar
yen2,page_0018,8,眠,là,0,REVIEW,diverged_column
yen2,page_0018,8,近,mười,1,GOLD,s1_inter_s2_similar
yen2,page_0018,8,各,các,1,GOLD,s1_inter_s2_direct
yen2,page_0018,8,言,quân,0,REVIEW,diverged_column
yen2,page_0018,8,得,giữ,0,REVIEW,diverged_column
yen2,page_0020,0,碎,tôi,1,GOLD,s1_inter_s2_direct
yen2,page_0020,0,奴,Nó,1,GOLD,s1_inter_s2_direct
yen2,page_0020,0,𬼘,dữ,0,REVIEW,unconfirmed
yen2,page_0020,0,廪,lắm,1,GOLD,s1_inter_s2_direct
yen2,page_0020,0,強,càng,1,GOLD,s1_inter_s2_direct
yen2,page_0020,0,白,làm,0,REVIEW,unconfirmed
yen2,page_0020,0,净,lành,0,REVIEW,unconfirmed
yen2,page_0020,0,朱,cho,1,GOLD,s1_inter_s2_direct
yen2,page_0020,0,寺,thì,1,GOLD,s1_inter_s2_direct
yen2,page_0020,0,奴,nó,1,GOLD,s1_inter_s2_direct
yen2,page_0020,0,強,càng,1,GOLD,s1_inter_s2_direct
yen2,page_0020,0,噀,ra,0,REVIEW,unconfirmed
yen2,page_0020,0,其,dữ,0,REVIEW,unconfirmed
yen2,page_0020,0,𣵀,Nết,1,GOLD,s1_inter_s2_direct
yen2,page_0020,0,丑,xấu,1,GOLD,s1_inter_s2_direct
yen2,page_0020,0,奴,nó,1,GOLD,s1_inter_s2_direct
yen2,page_0020,0,寺,thì,1,GOLD,s1_inter_s2_direct
yen2,page_0020,0,哦,dạy,0,REVIEW,unconfirmed
yen2,page_0020,0,唯,dồ,0,REVIEW,s2_singleton_unconfirmed
yen2,page_0020,0,碎,tôi,1,GOLD,s1_inter_s2_direct
yen2,page_0020,0,仍,nhưng,1,GOLD,s1_inter_s2_direct
yen2,page_0020,0,麻,mà,1,GOLD,s1_inter_s2_direct
yen2,page_0020,1,並,sánh,1,GOLD,s1_inter_s2_direct
yen2,page_0020,1,碎,tôi,1,GOLD,s1_inter_s2_direct
yen2,page_0020,1,共,cùng,1,GOLD,s1_inter_s2_direct
yen2,page_0020,1,奴,nó,1,GOLD,s1_inter_s2_direct
yen2,page_0020,1,詩,thì,1,GOLD,s1_inter_s2_similar
yen2,page_0020,1,按,cũng,0,REVIEW,unconfirmed
yen2,page_0020,1,產,chăng,0,REVIEW,unconfirmed
yen2,page_0020,1,敢,dám,1,GOLD,s1_inter_s2_direct
yen2,page_0020,1,首,khen,0,REVIEW,unconfirmed
yen2,page_0020,1,𠇭,mình,0,REVIEW,unconfirmed
yen2,page_0020,1,如,như,1,GOLD,s1_inter_s2_direct
yen2,page_0020,1,证,sạch,1,GOLD,s1_inter_s2_similar
yen2,page_0020,1,罪,tội,1,GOLD,s1_inter_s2_direct
yen2,page_0020,1,舉,đâu,0,REVIEW,unconfirmed
yen2,page_0020,1,事,Sự,1,GOLD,s1_inter_s2_direct
yen2,page_0020,1,碎,tôi,1,GOLD,s1_inter_s2_direct
yen2,page_0020,1,衆,ước,0,REVIEW,unconfirmed
yen2,page_0020,1,𭃡,ao,0,REVIEW,unconfirmed
yen2,page_0020,1,梁,là,0,REVIEW,unconfirmed
yen2,page_0020,1,体,thấy,1,GOLD,s1_inter_s2_direct
yen2,page_0020,2,獅,sư,1,GOLD,s1_inter_s2_direct
yen2,page_0020,2,每,tử,0,REVIEW,unconfirmed
yen2,page_0020,2,犯,đã,0,REVIEW,unconfirmed
yen2,page_0020,2,產,săn,0,REVIEW,unconfirmed
yen2,page_0020,2,朱,cho,1,GOLD,s1_inter_s2_direct
yen2,page_0020,2,特,được,1,GOLD,s1_inter_s2_direct
yen2,page_0020,2,沛,phải,1,GOLD,s1_inter_s2_direct
yen2,page_0020,2,律,vuốt,0,REVIEW,unconfirmed
yen2,page_0020,2,共,cùng,1,GOLD,s1_inter_s2_direct
yen2,page_0020,2,獰,nanh,1,GOLD,s1_inter_s2_direct
yen2,page_0020,2,奴,nó,1,GOLD,s1_inter_s2_direct
yen2,page_0020,2,潜,chớ,0,REVIEW,unconfirmed
yen2,page_0020,2,文,gì,0,REVIEW,unconfirmed
yen2,page_0020,2,奴,nó,1,GOLD,s1_inter_s2_direct
yen2,page_0020,2,眼,căn,1,GOLD,s1_inter_s2_similar
yen2,page_0020,2,折,chết,1,GOLD,s1_inter_s2_direct
yen2,page_0020,2,芳,cùng,1,GOLD,s1_inter_s2_similar
yen2,page_0020,2,啐,nuốt,1,GOLD,s1_inter_s2_direct
yen2,page_0020,2,碎,tôi,1,GOLD,s1_inter_s2_direct
yen2,page_0020,2,色,vào,0,REVIEW,unconfirmed
yen2,page_0020,3,碎,Tôi,1,GOLD,s1_inter_s2_direct
yen2,page_0020,3,庄,chăng,1,GOLD,s1_inter_s2_direct
yen2,page_0020,3,夭,yêu,1,GOLD,s1_inter_s2_direct
yen2,page_0020,3,奴,nó,1,GOLD,s1_inter_s2_direct
yen2,page_0020,3,赦,tha,1,GOLD,s1_inter_s2_direct
yen2,page_0020,3,𥓓,tôi,0,REVIEW,unconfirmed
yen2,page_0020,3,如,như,1,GOLD,s1_inter_s2_direct
yen2,page_0020,3,赦,tha,1,GOLD,s1_inter_s2_direct
yen2,page_0020,3,僥,nhiều,1,GOLD,s1_inter_s2_similar
yen2,page_0020,3,㝵,người,1,GOLD,s1_inter_s2_direct
yen2,page_0020,3,𭃡,xưa,0,REVIEW,unconfirmed
yen2,page_0020,3,尼,nay,1,GOLD,s1_inter_s2_direct
yen2,page_0020,3,戎,Ví,0,REVIEW,unconfirmed
yen2,page_0020,3,平,bằng,1,GOLD,s1_inter_s2_direct
yen2,page_0020,3,奴,nó,1,GOLD,s1_inter_s2_direct
yen2,page_0020,3,庄,chăng,1,GOLD,s1_inter_s2_direct
yen2,page_0020,3,艮,căn,0,REVIEW,unconfirmed
yen2,page_0020,3,寺,thì,1,GOLD,s1_inter_s2_direct
yen2,page_0020,3,碎,tôi,1,GOLD,s1_inter_s2_direct
yen2,page_0020,3,結,đi,0,REVIEW,unconfirmed
yen2,page_0020,3,尋,tìm,1,GOLD,s1_inter_s2_direct
yen2,page_0020,4,麻,mà,1,GOLD,s1_inter_s2_direct
yen2,page_0020,4,逐,giục,1,GOLD,s1_inter_s2_direct
yen2,page_0020,4,如,nó,0,REVIEW,diverged_column
yen2,page_0020,4,眼,căn,1,GOLD,s1_inter_s2_similar
yen2,page_0020,4,要,Anh,1,GOLD,s1_inter_s2_similar
yen2,page_0020,4,婉,em,0,REVIEW,diverged_column
yen2,page_0020,4,直,nghe,1,GOLD,s1_inter_s2_similar
yen2,page_0020,4,呐,nói,1,GOLD,s1_inter_s2_direct
yen2,page_0020,4,乍,vậy,0,REVIEW,diverged_column
yen2,page_0020,4,藩,chớ,0,REVIEW,diverged_column
yen2,page_0020,4,青,trách,1,GOLD,s1_inter_s2_similar
yen2,page_0020,4,碎,tôi,1,GOLD,s1_inter_s2_direct
yen2,page_0020,4,而,làm,0,REVIEW,diverged_column
