sample_id,image,book,page,column,ocr_char,syllable,label,tier,rule,bbox,crop_w,crop_h,R_candidates,R_size,ocr_in_R,pred,sec,pred_cjk,n_cjk,one_cjk,first,first_in_R,any_in_R,eq_kinh,first_in_vocab,kinh_in_R,is_empty,latin,multi,no_cjk
M2_0064,syllable/stt2_page_0244_c02_027.png,stt2,page_0244,2,而,làm,,SYLLABLE,nghia_consensus,"[1297, 1416, 1410, 1465]",112,59,|乄|滥|漤|濫|灠|爪|爫|藍|㕚|𣩂|𣽦|𪵯|𫜵|𬈋|󰥎|󱛝,17,False,```markdown  ```,0.413,,0,False,,False,False,False,False,False,False,True,False,True
M2_0065,syllable/stt2_page_0322_c05_091.png,stt2,page_0322,5,餘,thờ,,SYLLABLE,nghia_consensus,"[831, 1831, 969, 1958]",123,147,𰨂|俆|徐|悇|扵|承|於|烏|祀|祠|蜍|蠩|賒|踈|除|䜹|𠄜|𣱏|𤋬|𤕘|𥚤|𨑦|𫀟|󰯺|󱡖,25,False,,0.758,,0,False,,False,False,False,False,False,True,False,False,True
M2_0066,syllable/stt2_page_0220_c02_021.png,stt2,page_0220,2,馬,vì,,SYLLABLE,nghia_consensus,"[1276, 684, 1377, 808]",108,152,位|為|爲|𠸠|𡸏|𦥮|󰩄,7,False,```markdown  ```,0.780,,0,False,,False,False,False,False,False,False,True,False,True
M2_0067,silver/stt2_page_0278_c08_144.png,stt2,page_0278,8,𡜞,em,㛪,SILVER,s2_inter_s3_corrected,"[376, 1111, 489, 1222]",121,124,俺|奄|腌|英|醃|骯|㛪|𠲖|𦛞|𦜽|𦞴|𦟩|𨉚|𫸽|讒|𡅩,16,False,```markdown  ```,0.730,,0,False,,False,False,False,False,False,False,True,False,True
M2_0068,silver/stt2_page_0016_c05_094.png,stt2,page_0016,5,面,phô,甫,SILVER,s2_inter_s3_corrected,"[808, 1061, 913, 1155]",129,116,哺|堡|尃|庯|怤|抪|捕|敷|旉|甫|痡|舖|舗|逋|鋪|铺|餔|鯆|㕮|㩤|𠁃|𢾭|𢾾|𥤔|𪢜|潽,26,False,```markdown  ```,0.693,,0,False,,False,False,False,False,False,False,True,False,True
M2_0069,silver/stt2_page_0264_c04_074.png,stt2,page_0264,4,之,đời,匕,SILVER,s2_inter_s3_corrected,"[975, 1653, 1090, 1765]",92,138,世|代|匕|圅|𠁀|𫢫|󱏙,7,False,,0.568,,0,False,,False,False,False,False,False,True,False,False,True
M2_0070,silver/stt2_page_0036_c01_009.png,stt2,page_0036,1,隨,đoạn,段,SILVER,s2_inter_s3_corrected,"[1415, 1325, 1519, 1443]",94,145,断|斷|椴|段|毈|碫|籪|緞|缎|腶|鍛|锻|㫁|𠜷|𠝅|𠡱|𠩻|𠪅|𠸿|𣂢|𣂣|𣂱|𣂸|𣂾|𣃔|𣦕|𣦙|𦂰|𩏇|𭮫|󰞂|󰠣|塅|夺|奪,35,False,hu,0.634,,0,False,,False,False,False,False,False,False,True,False,True
M2_0071,syllable/stt2_page_0330_c05_084.png,stt2,page_0330,5,羅,trước,,SYLLABLE,nghia_consensus,"[830, 971, 945, 1102]",105,161,||𱐨|𱏯|斮|櫡|略|畧|着|竹|箸|苉|著|訳|㗉|𠓀|𠠩|𣋐|𣥧|𨍦|𨎟|𨎠|𫏾|𬧻|󰁡|󰠈|󱈘|󱙹|𠓍,29,False,,0.745,,0,False,,False,False,False,False,False,True,False,False,True
M2_0072,syllable/stt2_page_0182_c02_024.png,stt2,page_0182,2,馬,vì,,SYLLABLE,nghia_consensus,"[1280, 1147, 1394, 1289]",131,171,位|為|爲|𠸠|𡸏|𦥮|󰩄,7,False,.,0.921,,0,False,,False,False,False,False,False,False,False,False,True
M2_0073,syllable/stt2_page_0326_c05_081.png,stt2,page_0326,5,夜,lời,,SYLLABLE,nghia_consensus,"[829, 561, 944, 686]",117,151,例|俐|分|利|吝|唎|坘|塁|痢|行|調|𠅜|𠇮|𠜫|𠳐|𠳒|𡗶|𢈱|𢚸|𥒥|𥝢|𥝤|𫜗|󰂫|󰢊|󱊻|唩,27,False,```markdown  ```,0.880,,0,False,,False,False,False,False,False,False,True,False,True
M2_0074,syllable/stt2_page_0304_c07_132.png,stt2,page_0304,7,𫝰,xuống,,SYLLABLE,nghia_consensus,"[546, 1879, 657, 2003]",108,138,|下|笹|𠁑|𠖈|𡬈|𨑜|𪧍|𫳭|𫴋|𬕹|𬺗|󰞘|󰡎|󱚏|󱟫|󱪞,17,False,,0.612,,0,False,,False,False,False,False,False,True,False,False,True
M2_0075,syllable/stt2_page_0202_c06_101.png,stt2,page_0202,6,𡚶,ăn,,SYLLABLE,nghia_consensus_tu_silver,"[707, 821, 818, 961]",116,172,吿|咹|安|𩛖|𫃀|𫗒,6,False,,0.854,,0,False,,False,False,False,False,False,True,False,False,True
M2_0076,syllable/stt2_page_0108_c09_161.png,stt2,page_0108,9,行,đức,,SYLLABLE,nghia_consensus,"[253, 2100, 350, 2215]",99,141,|𱐩|𱝮|徳|德|恴|悳|惪|㤫|㥀|㥁|䙷|𢛳|𢜖|𢠀|𢤊|𨗌|𨗤|𭲖|󰆙|󱉎,21,False,,0.558,,0,False,,False,False,False,False,False,True,False,False,True
M2_0077,syllable/stt2_page_0064_c02_023.png,stt2,page_0064,2,䍐,ra,,SYLLABLE,nghia_consensus_tu_silver,"[1283, 753, 1386, 871]",112,144,||||𱜂|出|加|囉|囖|威|廾|歯|羅|群|蔞|𠚢|𦉼|𦋦|𪜀|𪞷|𪡔|𫥧|𫥨|𬎷|𬙛|󰑼|󰑾|󰔏|󰝋|󰮤|󰯊|󰲺|󱈮|󱚓|󱜐|󱡾|󱤂,37,False,,0.664,,0,False,,False,False,False,False,False,True,False,False,True
M2_0078,syllable/stt2_page_0084_c05_099.png,stt2,page_0084,5,䍐,ra,,SYLLABLE,nghia_consensus_tu_silver,"[827, 1648, 937, 1767]",116,140,||||𱜂|出|加|囉|囖|威|廾|歯|羅|群|蔞|𠚢|𦉼|𦋦|𪜀|𪞷|𪡔|𫥧|𫥨|𬎷|𬙛|󰑼|󰑾|󰔏|󰝋|󰮤|󰯊|󰲺|󱈮|󱚓|󱜐|󱡾|󱤂,37,False,,0.689,,0,False,,False,False,False,False,False,True,False,False,True
M2_0079,silver/stt2_page_0266_c08_150.png,stt2,page_0266,8,股,đoạn,段,SILVER,s2_inter_s3_corrected,"[394, 2119, 507, 2224]",117,121,断|斷|椴|段|毈|碫|籪|緞|缎|腶|鍛|锻|㫁|𠜷|𠝅|𠡱|𠩻|𠪅|𠸿|𣂢|𣂣|𣂱|𣂸|𣂾|𣃔|𣦕|𣦙|𦂰|𩏇|𭮫|󰞂|󰠣|塅|夺|奪,35,False,,0.635,,0,False,,False,False,False,False,False,True,False,False,True
M2_0080,syllable/stt2_page_0286_c02_029.png,stt2,page_0286,2,辰,rằng,,SYLLABLE,nghia_consensus_tu_silver,"[1280, 1726, 1403, 1869]",141,174,哏|哴|喨|坺|娘|払|浪|㖫|𠳒|𠺘|𤎔|𪘵,12,False,,0.992,,0,False,,False,False,False,False,False,True,False,False,True
M2_0081,syllable/stt2_page_0074_c01_007.png,stt2,page_0074,1,罪,là,,SYLLABLE,nghia_consensus,"[1430, 1145, 1533, 1266]",105,149,||𱺵|卥|号|囉|容|廾|時|浪|纙|罗|羅|買|邏|㼈|𢌬|𦉼|𦋝|𦌴|𦲿|𨔍|𪜀|𪡔|𫥨|𬗢|󰀳|󰐥|󰑼|󱜐|󱧭,31,False,,0.670,,0,False,,False,False,False,False,False,True,False,False,True
M2_0082,syllable/stt2_page_0174_c08_142.png,stt2,page_0174,8,䓁,toan,,SYLLABLE,nghia_consensus_tu_silver,"[388, 1002, 494, 1137]",117,167,|撰|散|櫲|狻|痠|祘|笇|筭|算|酸|鑽|䝜|𡀜|𢌺|𤷥|𥫫|𥮅|𨢽|𨣪|𪊴|󰛿|󰝺,23,False,,0.817,,0,False,,False,False,False,False,False,True,False,False,True
M2_0083,syllable/stt2_page_0306_c06_113.png,stt2,page_0306,6,技,giê,,SYLLABLE,nghia_consensus_tu_silver,"[706, 2105, 817, 2229]",112,151,搘|支|枝|梔|肢|𠦙|𡽒|𢺶|𣏃,9,False,,0.743,,0,False,,False,False,False,False,False,True,False,False,True
M2_0084,syllable/stt2_page_0208_c01_019.png,stt2,page_0208,1,六,làm,,SYLLABLE,nghia_consensus,"[1451, 2292, 1555, 2413]",93,140,|乄|滥|漤|濫|灠|爪|爫|藍|㕚|𣩂|𣽦|𪵯|𫜵|𬈋|󰥎|󱛝,17,False,,0.614,,0,False,,False,False,False,False,False,True,False,False,True
M2_0085,syllable/stt2_page_0216_c08_140.png,stt2,page_0216,8,賦,giặc,,SYLLABLE,nghia_consensus_tu_silver,"[407, 788, 517, 921]",125,163,勢|弋|戝|杙|蠈|賊|隿|黓|㚤|𢍺|𧒿|𧵪|𧶱|𨾍|𩾢,15,False,,0.828,,0,False,,False,False,False,False,False,True,False,False,True
M2_0086,silver/stt2_page_0044_c06_125.png,stt2,page_0044,6,達,trên,連,SILVER,s2_inter_s3_corrected,"[658, 2206, 762, 2333]",125,157,|珕|蓮|連|𨑗|𨕭|𨖲|𬨺|󰓱,9,False,,0.774,,0,False,,False,False,False,False,False,True,False,False,True
M2_0087,syllable/stt2_page_0088_c05_084.png,stt2,page_0088,5,依,ấy,,SYLLABLE,nghia_consensus_tu_silver,"[828, 559, 932, 662]",117,124,𱍸|乙|倚|噫|娎|帝|悥|意|憶|椅|衣|衤|𠂎|𠋣|𠶷|𢡃|𧘇|𪬫|𫢚|󰀎|󱦝|󱰁|啩|怪|掛|撌|癸|紙|𠶔|𢫞|𢯗|𥿗,32,False,```markdown  ```,0.766,,0,False,,False,False,False,False,False,False,True,False,True
M2_0088,silver/stt2_page_0156_c09_176.png,stt2,page_0156,9,合,ấy,衣,SILVER,s2_inter_s3_corrected,"[217, 2282, 320, 2408]",90,156,𱍸|乙|倚|噫|娎|帝|悥|意|憶|椅|衣|衤|𠂎|𠋣|𠶷|𢡃|𧘇|𪬫|𫢚|󰀎|󱦝|󱰁|啩|怪|掛|撌|癸|紙|𠶔|𢫞|𢯗|𥿗,32,False,,0.597,,0,False,,False,False,False,False,False,True,False,False,True
M2_0089,syllable/stt2_page_0086_c06_113.png,stt2,page_0086,6,万,đức,,SYLLABLE,nghia_consensus,"[695, 578, 796, 681]",108,126,|𱐩|𱝮|徳|德|恴|悳|惪|㤫|㥀|㥁|䙷|𢛳|𢜖|𢠀|𢤊|𨗌|𨗤|𭲖|󰆙|󱉎,21,False,,0.585,,0,False,,False,False,False,False,False,True,False,False,True
M2_0090,syllable/stt2_page_0014_c06_115.png,stt2,page_0014,6,𡰱,chịu,,SYLLABLE,nghia_consensus,"[670, 785, 768, 885]",71,123,受|召|邵|𠮥|𠮦|𠹾|𠺥|𥃝,8,False,```,0.471,,0,False,,False,False,False,False,False,False,False,False,True
M2_0091,silver/stt2_page_0140_c01_010.png,stt2,page_0140,1,房,nước,渃,SILVER,s2_inter_s3_corrected,"[1415, 1429, 1523, 1554]",117,155,|匿|國|娘|搩|於|渃|珠|箸|著|𣋐|𣥧|𫭔,13,False,,0.658,,0,False,,False,False,False,False,False,True,False,False,True
M2_0092,syllable/stt2_page_0040_c09_173.png,stt2,page_0040,9,志,thăng,,SYLLABLE,nghia_consensus,"[256, 650, 354, 764]",73,125,勝|升|呏|堘|塍|斘|昇|胜|阩|陞|陹|鼟|㚈|𦫵|𧿘|𨁠,16,False,```markdown  ```,0.566,,0,False,,False,False,False,False,False,False,True,False,True
M2_0093,syllable/stt2_page_0312_c03_048.png,stt2,page_0312,3,而,làm,,SYLLABLE,nghia_consensus,"[1145, 916, 1243, 1024]",95,121,|乄|滥|漤|濫|灠|爪|爫|藍|㕚|𣩂|𣽦|𪵯|𫜵|𬈋|󰥎|󱛝,17,False,274,0.599,,0,False,,False,False,False,False,False,False,False,False,True
M2_0094,syllable/stt2_page_0204_c04_067.png,stt2,page_0204,4,吞,trời,,SYLLABLE,nghia_consensus_tu_silver,"[975, 1735, 1078, 1869]",115,166,|俼|天|旹|𠅜|𠳒|𡗶|𢚸|𣈗|𫯝|𫶸|󱞿|沈,13,False,,0.840,,0,False,,False,False,False,False,False,True,False,False,True
M2_0095,syllable/stt2_page_0026_c08_148.png,stt2,page_0026,8,妃,bà,,SYLLABLE,nghia_consensus,"[373, 1132, 468, 1244]",109,138,𱙘|嘙|堏|壩|妑|婆|把|掱|搫|朳|杷|欛|波|潖|爬|琶|番|皤|磻|粑|繁|耙|袙|跁|鄱|鈀|靶|䎱|𣚒|𣞻|𤧲|𩚥|󰜏|󱦗|󱳠|爸,36,False,,0.619,,0,False,,False,False,False,False,False,True,False,False,True
M2_0096,syllable/stt2_page_0232_c01_010.png,stt2,page_0232,1,署,rô,,SYLLABLE,nghia_consensus,"[1459, 1479, 1567, 1607]",106,139,噜|嚕|魲|鮋|鯈|鱸|𩼁|𩽬|𫙔|𬠩|󱅫,11,False,,0.614,,0,False,,False,False,False,False,False,True,False,False,True
M2_0097,syllable/stt2_page_0060_c01_019.png,stt2,page_0060,1,詩,thì,,SYLLABLE,nghia_consensus_tu_silver,"[1431, 2322, 1541, 2431]",106,132,𱢑|匙|埘|塒|寺|峕|常|提|时|旹|時|晨|曟|榯|氏|畤|秲|茄|莳|蒔|辰|鍉|鰣|鲥|㔭|㫑|㫭|㮛|䈕|䢈|𠨱|𠨷|𠩐|𠩟|𠱾|𡗶|𡺈|𡺞|𢁈|𣅱|𣈜|𥊘|𥫽|𦔌|𦱎|𦱗|𦸎|𨑃|𨑄|𨥌|𩶬|𪰛|𬀦|󰣡|󱞑|㖘,56,False,,0.619,,0,False,,False,False,False,False,False,True,False,False,True
M2_0098,syllable/stt2_page_0048_c04_058.png,stt2,page_0048,4,案,và,,SYLLABLE,nghia_consensus_tu_silver,"[965, 1283, 1072, 1392]",131,135,叵|吧|和|喡|巴|為|頗|𠄧|𡂄|𡝕|𢯓|𢯠|𢽼|𣀟|𩑼|𪽡|𬏓,17,False,,0.639,,0,False,,False,False,False,False,False,True,False,False,True
M2_0099,silver/stt2_page_0190_c01_001.png,stt2,page_0190,1,啻,li,离,SILVER,s2_inter_s3_corrected,"[1415, 587, 1511, 709]",105,150,剺|厘|喱|囁|嫠|孋|廛|彲|斄|杝|氂|漓|灕|牦|犛|狸|琍|璃|瓈|瓼|离|筣|篱|籬|縭|纚|缡|罹|聶|萊|蓠|蘺|螭|褵|讘|貍|郦|酈|醨|釐|離|驪|骊|髦|魑|鱺|鲡|鸝|鹂|黎|黐|黧|㰚|㲠|䅻|䵩|𠩺|𡟋|𡠉|𡪂|𢥈|𣭭|𣮋|𣯕|𣯛|𣯷|𤚐|𤚜|𤛆|𤛖|𦌐|𧴔|𨤭|𨤲|𨤺|𨾫|𨿯|𩀌|𩁄|𩁟|𩣫|𩧋|𪁐|𪅆|𪅌|𪅗|𪆜|𪇺|𪇾|𪈳|𪈹|𪑢|𪑤|𪒁|𪒅|𪒚|𪒨|𪒺|𭀖|󰡞|丽|兣|劙|哩|漦|犁|縰|莉|逦|邐|鵹|麗|麶,113,False,```,0.753,,0,False,,False,False,False,False,False,False,False,False,True
M2_0100,silver/stt2_page_0260_c05_076.png,stt2,page_0260,5,女,cũng,共,SILVER,s2_inter_s3_corrected,"[840, 453, 957, 573]",137,142,亦|供|共|吏|垬|廾|拱|拲|珙|龔|㤨|𠔏|𦱹|𩇿|𩛘|󰟔|󰠃,17,False,,0.690,,0,False,,False,False,False,False,False,True,False,False,True
M2_0101,syllable/stt2_page_0158_c05_079.png,stt2,page_0158,5,知,đức,,SYLLABLE,nghia_consensus,"[847, 488, 957, 595]",136,131,|𱐩|𱝮|徳|德|恴|悳|惪|㤫|㥀|㥁|䙷|𢛳|𢜖|𢠀|𢤊|𨗌|𨗤|𭲖|󰆙|󱉎,21,False,```markdown  ```,0.839,,0,False,,False,False,False,False,False,False,True,False,True
M2_0102,syllable/stt2_page_0316_c04_062.png,stt2,page_0316,4,入,ấy,,SYLLABLE,nghia_consensus_tu_silver,"[1016, 793, 1127, 925]",130,158,𱍸|乙|倚|噫|娎|帝|悥|意|憶|椅|衣|衤|𠂎|𠋣|𠶷|𢡃|𧘇|𪬫|𫢚|󰀎|󱦝|󱰁|啩|怪|掛|撌|癸|紙|𠶔|𢫞|𢯗|𥿗,32,False,,0.797,,0,False,,False,False,False,False,False,True,False,False,True
M2_0103,silver/stt2_page_0282_c03_058.png,stt2,page_0282,3,堪,khỏi,塊,SILVER,s2_inter_s3_corrected,"[1131, 2134, 1236, 2252]",102,136,|塊|瑰,3,False,,0.584,,0,False,,False,False,False,False,False,True,False,False,True
M2_0104,syllable/stt2_page_0020_c02_026.png,stt2,page_0020,2,詩,thì,,SYLLABLE,nghia_consensus,"[1261, 857, 1363, 980]",111,147,𱢑|匙|埘|塒|寺|峕|常|提|时|旹|時|晨|曟|榯|氏|畤|秲|茄|莳|蒔|辰|鍉|鰣|鲥|㔭|㫑|㫭|㮛|䈕|䢈|𠨱|𠨷|𠩐|𠩟|𠱾|𡗶|𡺈|𡺞|𢁈|𣅱|𣈜|𥊘|𥫽|𦔌|𦱎|𦱗|𦸎|𨑃|𨑄|𨥌|𩶬|𪰛|𬀦|󰣡|󱞑|㖘,56,False,```,0.725,,0,False,,False,False,False,False,False,False,False,False,True
M2_0105,syllable/stt2_page_0052_c06_100.png,stt2,page_0052,6,寿,thì,,SYLLABLE,nghia_consensus_tu_silver,"[674, 751, 777, 869]",127,146,𱢑|匙|埘|塒|寺|峕|常|提|时|旹|時|晨|曟|榯|氏|畤|秲|茄|莳|蒔|辰|鍉|鰣|鲥|㔭|㫑|㫭|㮛|䈕|䢈|𠨱|𠨷|𠩐|𠩟|𠱾|𡗶|𡺈|𡺞|𢁈|𣅱|𣈜|𥊘|𥫽|𦔌|𦱎|𦱗|𦸎|𨑃|𨑄|𨥌|𩶬|𪰛|𬀦|󰣡|󱞑|㖘,56,False,,0.746,,0,False,,False,False,False,False,False,True,False,False,True
M2_0106,syllable/stt2_page_0198_c02_019.png,stt2,page_0198,2,𭃡,xưa,,SYLLABLE,nghia_consensus_tu_silver,"[1255, 479, 1371, 599]",142,138,初|如|汖|㧅|䃼|䥚|𠁉|𠜆|𠫎|𠸗|𡔈|𢀯|𢀰|𣦂|𥘉|𥘋|𥘨|𫋶|󱊨|󱓽,20,False,```markdown  ```,0.911,,0,False,,False,False,False,False,False,False,True,False,True
M2_0107,syllable/stt2_page_0302_c02_038.png,stt2,page_0302,2,咽,nói,,SYLLABLE,nghia_consensus_tu_silver,"[1265, 2328, 1397, 2452]",134,148,內|内|叻|吶|呐|唁|尼|曰|訥|㐻|㕯|𠺶|𡗠|𧨣,14,False,,0.843,,0,False,,False,False,False,False,False,True,False,False,True
M2_0108,syllable/stt2_page_0120_c05_094.png,stt2,page_0120,5,架,thầy,,SYLLABLE,nghia_consensus_tu_silver,"[811, 1607, 922, 1721]",97,133,||偨|柴|祡|茈|賴|𪪀,8,False,,0.531,,0,False,,False,False,False,False,False,True,False,False,True
M2_0109,syllable/stt2_page_0038_c09_184.png,stt2,page_0038,9,隻,nghĩa,,SYLLABLE,nghia_consensus_tu_silver,"[232, 2401, 336, 2516]",128,138,|𱻊|义|儀|羛|義|解|誼|𠌾|󰒂,10,False,```markdown  ```,0.814,,0,False,,False,False,False,False,False,False,True,False,True
M2_0110,syllable/stt2_page_0112_c09_178.png,stt2,page_0112,9,庄,chắng,,SYLLABLE,nghia_consensus,"[222, 1320, 319, 1438]",87,132,𪭽,1,False,,0.541,,0,False,,False,False,False,False,False,True,False,False,True
M2_0111,syllable/stt2_page_0274_c06_121.png,stt2,page_0274,6,膏,le,,SYLLABLE,nghia_consensus_tu_silver,"[651, 2184, 761, 2308]",136,152,囄|离|藜|離|魑|黎|䅻|𠲥|𠻗|𨾫|𩀌|𪅆|𫤡|󰌑|󱪏,15,False,,0.861,,0,False,,False,False,False,False,False,True,False,False,True
M2_0112,silver/stt2_page_0276_c02_026.png,stt2,page_0276,2,屠,phú,富,SILVER,s2_inter_s3_corrected,"[1903, 1413, 2023, 1560]",111,170,仅|付|冨|副|咐|复|娬|富|復|覄|覆|賦|赋|䝾|䨱|𠖐|𧠃|𧵐|𧶣|𧷲|𩅧|狒,22,False,,0.813,,0,False,,False,False,False,False,False,True,False,False,True
M2_0113,syllable/stt2_page_0184_c01_005.png,stt2,page_0184,1,結,đi,,SYLLABLE,nghia_consensus,"[1466, 1023, 1570, 1157]",125,166,|多|岃|移|跢|迻|𠫾|𨀕|𪠞|𫺲,10,False,,0.902,,0,False,,False,False,False,False,False,True,False,False,True
M2_0114,syllable/stt2_page_0056_c09_189.png,stt2,page_0056,9,弄,toan,,SYLLABLE,nghia_consensus,"[229, 1228, 316, 1336]",84,130,|撰|散|櫲|狻|痠|祘|笇|筭|算|酸|鑽|䝜|𡀜|𢌺|𤷥|𥫫|𥮅|𨢽|𨣪|𪊴|󰛿|󰝺,23,False,```markdown  ```,0.565,,0,False,,False,False,False,False,False,False,True,False,True
M2_0115,silver/stt2_page_0098_c02_036.png,stt2,page_0098,2,𫠉,vì,為,SILVER,s2_inter_s3_corrected,"[1261, 1718, 1367, 1816]",120,119,位|為|爲|𠸠|𡸏|𦥮|󰩄,7,False,```markdown  ```,0.721,,0,False,,False,False,False,False,False,False,True,False,True
M2_0116,syllable/stt2_page_0284_c03_057.png,stt2,page_0284,3,氏,ấy,,SYLLABLE,nghia_consensus_tu_silver,"[1149, 2284, 1253, 2407]",77,151,𱍸|乙|倚|噫|娎|帝|悥|意|憶|椅|衣|衤|𠂎|𠋣|𠶷|𢡃|𧘇|𪬫|𫢚|󰀎|󱦝|󱰁|啩|怪|掛|撌|癸|紙|𠶔|𢫞|𢯗|𥿗,32,False,,0.587,,0,False,,False,False,False,False,False,True,False,False,True
M2_0117,syllable/stt2_page_0314_c05_096.png,stt2,page_0314,5,痒,còn,,SYLLABLE,nghia_consensus,"[846, 2230, 951, 2355]",128,143,|哙|喂|噲|存|羣|群|自|䭽|𠹩|𡥵|𫲳|󰅹|󱟟|󱫦,15,False,,0.736,,0,False,,False,False,False,False,False,True,False,False,True
M2_0118,silver/stt2_page_0146_c01_003.png,stt2,page_0146,1,色,vào,包,SILVER,s2_inter_s3_corrected,"[1464, 775, 1563, 893]",105,138,侟|入|冲|包|旦|桃|爫|瓢|皮|込|㼼|𠓨|𠬱|𠰎|𡰻|𣪉|𤕉|𤬟|𤬡|𤬢|𤬣|𤿌|𤿤|𥬖|󰏲|󰖓|󱚁|󱚢,28,False,,0.654,,0,False,,False,False,False,False,False,True,False,False,True
M2_0119,syllable/stt2_page_0072_c06_104.png,stt2,page_0072,6,妨,cô,,SYLLABLE,nghia_consensus,"[655, 1553, 756, 1671]",125,144,估|呱|咕|喿|夃|姑|嫴|孤|家|搰|柧|沽|泒|瓜|瘔|笟|箍|箛|篐|罛|胍|苦|苽|菇|菰|蛄|蛌|觙|觚|軱|軲|轂|轱|辜|逭|酤|鴣|鸪|㱠|䠉|䧸|𡱨|𡲞|𡿵|𢩍|𢪿|𢻄|𤿛|𥂰|𦍬|𦣮|𦱄|𧬕|𨐞|𨑀|𨙕|𩁧|𪆘|鈷|钴|骷,61,False,```markdown  ```,0.852,,0,False,,False,False,False,False,False,False,True,False,True
M2_0120,syllable/stt2_page_0252_c01_015.png,stt2,page_0252,1,裔,trời,,SYLLABLE,nghia_consensus,"[1450, 2163, 1564, 2301]",101,159,|俼|天|旹|𠅜|𠳒|𡗶|𢚸|𣈗|𫯝|𫶸|󱞿|沈,13,False,```markdown  ```,0.824,,0,False,,False,False,False,False,False,False,True,False,True
M2_0121,silver/stt2_page_0328_c05_085.png,stt2,page_0328,5,條,khác,恪,SILVER,s2_inter_s3_corrected,"[851, 1329, 1000, 1448]",171,147,吉|恪|悫|愘|愙|愨|慤|格|毃|确|㤩,11,False,,1.041,,0,False,,False,False,False,False,False,True,False,False,True
M2_0122,syllable/stt2_page_0096_c05_109.png,stt2,page_0096,5,祀,lấy,,SYLLABLE,nghia_consensus_tu_silver,"[845, 1974, 938, 2079]",102,120,|||以|娎|拟|礼|禮|穊|豊|蹺|𠃞|𢬦|𤔑|𥘆|𥙩|𥛉|𥜨|𥜪|𥝏|𫩉|󰜡|󰟵|󰭼,24,False,,0.489,,0,False,,False,False,False,False,False,True,False,False,True
M2_0123,syllable/stt2_page_0142_c08_137.png,stt2,page_0142,8,祀,lấy,,SYLLABLE,nghia_consensus,"[390, 798, 495, 925]",129,157,|||以|娎|拟|礼|禮|穊|豊|蹺|𠃞|𢬦|𤔑|𥘆|𥙩|𥛉|𥜨|𥜪|𥝏|𫩉|󰜡|󰟵|󰭼,24,False,,0.792,,0,False,,False,False,False,False,False,True,False,False,True
M2_0124,silver/stt2_page_0268_c01_019.png,stt2,page_0268,1,民,là,罗,SILVER,s2_inter_s3_corrected,"[1455, 2402, 1561, 2522]",112,130,||𱺵|卥|号|囉|容|廾|時|浪|纙|罗|羅|買|邏|㼈|𢌬|𦉼|𦋝|𦌴|𦲿|𨔍|𪜀|𪡔|𫥨|𬗢|󰀳|󰐥|󰑼|󱜐|󱧭,31,False,,0.586,,0,False,,False,False,False,False,False,True,False,False,True
M2_0125,silver/stt2_page_0324_c01_021.png,stt2,page_0324,1,师,phải,伂,SILVER,s2_inter_s3_corrected,"[1452, 2427, 1554, 2530]",91,115,仕|伂|塊|折|拜|拝|朝|沛|派|芾|霈|㳈|𡴬|𢪙|𢫶|𢮠|𢰛|𢱭|𢳎|𢴽|𢷎|𢹄|𣧙|𣬊|𣬓|𥙅|𨀪|𨀲|𨙶|𬆃,30,False,,0.489,,0,False,,False,False,False,False,False,True,False,False,True
M2_0126,syllable/stt2_page_0168_c04_070.png,stt2,page_0168,4,𫊫,tao,,SYLLABLE,nghia_consensus_tu_silver,"[968, 2061, 1083, 2199]",137,170,|傮|幍|慅|慒|掻|搔|曹|溞|糙|糟|繅|繰|缫|缲|臊|艘|蚤|蹧|遭|醩|鑿|騒|騷|骚|㮻|㿷|䖣|䗢|𠋺|𠑤|𢫼|𢭒|𢮞|𢸪|𣩒|𤔢|𥽹|𥽾|𦃐|𦏛|𦞢|𦞣|𦟅|𦠨|𦵩|𧈠|𧈡|𧎮|𧒮|𨗐|𨘜|𨙠|𨠷|𨣹|𨤇|𨤈|󰐌|唣|嘈|橝|漕|瘙|遁|遯|郕,66,False,,0.995,,0,False,,False,False,False,False,False,True,False,False,True
M2_0127,silver/stt2_page_0196_c06_077.png,stt2,page_0196,6,君,nơi,尼,SILVER,s2_inter_s3_corrected,"[651, 929, 758, 1069]",124,168,|匕|厼|呢|坭|尼|巴|昵|泥|㞾|𡰱|𡲌|󱟼,13,False,,0.878,,0,False,,False,False,False,False,False,True,False,False,True
M2_0128,syllable/stt2_page_0142_p0132_c05_091.png,stt2,page_0142_p0132,5,其,dữ,,SYLLABLE,nghia_consensus,"[844, 1005, 946, 1108]",81,122,|𱠎|与|予|兴|嬹|屿|嶼|懙|歟|璵|與|興|㑏|㒷|㠘|㺞|𠔔|𡨺|𡽬|𢌱|𢍯|𢷣|𦥸|𦦲|𪧚|𫥪|𫺙|𭁈|󰆷|󰇾|󱡳|卣|瘐|銪|铕,36,False,,0.497,,0,False,,False,False,False,False,False,True,False,False,True
M2_0129,syllable/stt2_page_0136_c04_055.png,stt2,page_0136,4,知,đức,,SYLLABLE,nghia_consensus,"[948, 1879, 1054, 1992]",108,135,|𱐩|𱝮|徳|德|恴|悳|惪|㤫|㥀|㥁|䙷|𢛳|𢜖|𢠀|𢤊|𨗌|𨗤|𭲖|󰆙|󱉎,21,False,,0.633,,0,False,,False,False,False,False,False,True,False,False,True
