verse_id	page_idx	quocngu_page_file	verse_type	quoc_ngu	quoc_ngu_clean	confidence
201	16	quocngu_p032_f055.jpg	luc	Than rằng:ạẠạẠĐó khéo trêu đây!	Than rằng:ạẠạẠĐó khéo trêu đây!	1.00
202	16	quocngu_p032_f055.jpg	bat	On kia là mấy? Của nầy rất sang!	On kia là mấy? Của nầy rất sang!	1.00
203	16	quocngu_p032_f055.jpg	luc	Gặp nhau đang lúc giữa đàng,	Gặp nhau đang lúc giữa đàng,	1.00
204	16	quocngu_p032_f055.jpg	bat	Một lời cũng phải, ngàn vàng cũng phai!	Một lời cũng phải, ngàn vàng cũng phai!	1.00
205	16	quocngu_p032_f055.jpg	luc	Nhớ cầu «trọng nghĩa khinh tài»;	Nhớ cầu «trọng nghĩa khinh tài»;	1.00
206	16	quocngu_p032_f055.jpg	bat	Nào ai chịu lấy của ai? Làm gì?	Nào ai chịu lấy của ai? Làm gì?	1.00
207	16	quocngu_p032_f055.jpg	luc	Thưa răng: « Chút phận nữ nhi	Thưa răng: « Chút phận nữ nhi	1.00
208	17	quocngu_p034_f057.jpg	bat	ỊVõn chưa biết lẽ; có khi mích lòng!	ỊVõn chưa biết lẽ; có khi mích lòng!	1.00
209	17	quocngu_p034_f057.jpg	luc	Ai dè những mặt anh hùng	Ai dè những mặt anh hùng	1.00
210	17	quocngu_p034_f057.jpg	bat	Thấy trâm! Thôi! Lại thẹn cùng cây trâm!	Thấy trâm! Thôi! Lại thẹn cùng cây trâm!	1.00
211	17	quocngu_p034_f057.jpg	luc	Riêng than:ỗạồẠTrâm hởi là trâm!	Riêng than:ỗạồẠTrâm hởi là trâm!	1.00
212	17	quocngu_p034_f057.jpg	bat	Đã vô duyên bấy! Ai cầm mà mơ?	Đã vô duyên bấy! Ai cầm mà mơ?	1.00
213	17	quocngu_p034_f057.jpg	luc	Đưa trâm, chàng đã làm ngơ;	Đưa trâm, chàng đã làm ngơ;	1.00
214	17	quocngu_p034_f057.jpg	bat	Thiếp xin đưa một bài thơ giã từ!	Thiếp xin đưa một bài thơ giã từ!	1.00
215	17	quocngu_p034_f057.jpg	luc	Vân Tiên ngó lại rằng: «Ừ!	Vân Tiên ngó lại rằng: «Ừ!	1.00
216	17	quocngu_p034_f057.jpg	bat	Làm thơ cho kíp! Chừ chừ! Chớ lậu!	Làm thơ cho kíp! Chừ chừ! Chớ lậu!	1.00
217	17	quocngu_p034_f057.jpg	luc	Nguyệt Nga ứng tiếng rằng: «Hầu	Nguyệt Nga ứng tiếng rằng: «Hầu	1.00
218	17	quocngu_p034_f057.jpg	bat	Xuống tay, liền tả tám câu năm vẫn.	Xuống tay, liền tả tám câu năm vẫn.	1.00
219	17	quocngu_p034_f057.jpg	luc	Thơ rồi: « Nầy! Thiếp xin dưng!	Thơ rồi: « Nầy! Thiếp xin dưng!	1.00
220	17	quocngu_p034_f057.jpg	bat	Ngửa trông lượng rộng, văn nhơn thễ nào.	Ngửa trông lượng rộng, văn nhơn thễ nào.	1.00
221	17	quocngu_p034_f057.jpg	luc	Vân Tiên xem thấy ngọt ngào:	Vân Tiên xem thấy ngọt ngào:	1.00
222	17	quocngu_p034_f057.jpg	bat	Ai dề sức gái tài cao bực nấy?	Ai dề sức gái tài cao bực nấy?	1.00
223	17	quocngu_p034_f057.jpg	luc	Đã mau, mà lại thêm hay!	Đã mau, mà lại thêm hay!	1.00
224	18	quocngu_p036_f059.jpg	bat	Cháng phen Tạ nữ, cũng tầy Tây thi!	Cháng phen Tạ nữ, cũng tầy Tây thi!	1.00
225	18	quocngu_p036_f059.jpg	luc	Có câu «dũ xuất dũ kỳ»;	Có câu «dũ xuất dũ kỳ»;	1.00
226	18	quocngu_p036_f059.jpg	bat	Cho hay tài gái kém gì tài trai.	Cho hay tài gái kém gì tài trai.	1.00
227	18	quocngu_p036_f059.jpg	luc	Như vậy ai nhẫn thua ai?	Như vậy ai nhẫn thua ai?	1.00
228	18	quocngu_p036_f059.jpg	bat	Vân Tiên hoà lại một bài, trao ra.	Vân Tiên hoà lại một bài, trao ra.	1.00
229	18	quocngu_p036_f059.jpg	luc	Xem thời biết ý gần xa;	Xem thời biết ý gần xa;	1.00
230	18	quocngu_p036_f059.jpg	bat	Mai hòà vần điễu, điễu hoà vân Mai.	Mai hòà vần điễu, điễu hoà vân Mai.	1.00
231	18	quocngu_p036_f059.jpg	luc	Có câu «xúc cảnh hứng hoài»!	Có câu «xúc cảnh hứng hoài»!	1.00
232	18	quocngu_p036_f059.jpg	bat	Đường xa vọi vọi, dặm dài vơi vơi!	Đường xa vọi vọi, dặm dài vơi vơi!	1.00
233	18	quocngu_p036_f059.jpg	luc	Ai ai cũng ở trong trời;	Ai ai cũng ở trong trời;	1.00
234	18	quocngu_p036_f059.jpg	bat	Gặp nhau, lời đã cạn lời; thời thôi!	Gặp nhau, lời đã cạn lời; thời thôi!	1.00
235	18	quocngu_p036_f059.jpg	luc	Vân Tiên từ giã phần hồi;	Vân Tiên từ giã phần hồi;	1.00
236	18	quocngu_p036_f059.jpg	bat	Nguyệt Nga than thở: « Tình ôi là tình!	Nguyệt Nga than thở: « Tình ôi là tình!	1.00
237	18	quocngu_p036_f059.jpg	luc	Nghĩ mình, mà ngan cho mình!	Nghĩ mình, mà ngan cho mình!	1.00
238	19	quocngu_p038_f061.jpg	bat	Chữ ân chưa trả, chữ tình lại vương!	Chữ ân chưa trả, chữ tình lại vương!	1.00
239	19	quocngu_p038_f061.jpg	luc	Nặng nề hai chữ «oan vơng»!	Nặng nề hai chữ «oan vơng»!	1.00
240	19	quocngu_p038_f061.jpg	bat	Dây sấu ai khéo vấn vương vào lòng?	Dây sấu ai khéo vấn vương vào lòng?	1.00
241	19	quocngu_p038_f061.jpg	luc	Vài cùng Nguyệt Lão; hỡi ông!	Vài cùng Nguyệt Lão; hỡi ông!	1.00
242	19	quocngu_p038_f061.jpg	bat	Ịrăm năm cho trọn chữ tìng, mới an!	Ịrăm năm cho trọn chữ tìng, mới an!	1.00
243	19	quocngu_p038_f061.jpg	luc	Hữu tình chi bẩy, Ngưu lang!	Hữu tình chi bẩy, Ngưu lang!	1.00
244	19	quocngu_p038_f061.jpg	bat	Tấm lòng Chức nữ vì chàng mà nghiêng!	Tấm lòng Chức nữ vì chàng mà nghiêng!	1.00
245	19	quocngu_p038_f061.jpg	luc	Thôi! Thôi! Em hởi! Kim Liên!	Thôi! Thôi! Em hởi! Kim Liên!	1.00
246	19	quocngu_p038_f061.jpg	bat	Dẫy xe cho chị qua miền Hà khê!	Dẫy xe cho chị qua miền Hà khê!	1.00
247	19	quocngu_p038_f061.jpg	luc	Trải qua dấu thỏ đường dô;	Trải qua dấu thỏ đường dô;	1.00
248	19	quocngu_p038_f061.jpg	bat	Chim kêu, vượn hú; tứ bề nước non!	Chim kêu, vượn hú; tứ bề nước non!	1.00
249	19	quocngu_p038_f061.jpg	luc	Vái Trời cho đặng vuông tròn,	Vái Trời cho đặng vuông tròn,	1.00
250	19	quocngu_p038_f061.jpg	bat	Trăm năm cho vẹn lòng son với chàng	Trăm năm cho vẹn lòng son với chàng	1.00
251	20	quocngu_p040_f063.jpg	luc	Phút đầu đã tới phủ đàng:	Phút đầu đã tới phủ đàng:	1.00
252	20	quocngu_p040_f063.jpg	bat	Kiều Công xem thấy, lòng càng sanh nghi.	Kiều Công xem thấy, lòng càng sanh nghi.	1.00
253	20	quocngu_p040_f063.jpg	luc	Hỏi rằng:ỗẠạồNào trẻ tùy nhi?	Hỏi rằng:ỗẠạồNào trẻ tùy nhi?	1.00
254	20	quocngu_p040_f063.jpg	bat	Cớ sao nên nỗi con đi một mình?	Cớ sao nên nỗi con đi một mình?	1.00
255	20	quocngu_p040_f063.jpg	luc	Nguyệt Nga thưa việc tiền trình.	Nguyệt Nga thưa việc tiền trình.	1.00
256	20	quocngu_p040_f063.jpg	bat	Kiều Công tưởng nỗi sự tình chăng vui.	Kiều Công tưởng nỗi sự tình chăng vui.	1.00
257	20	quocngu_p040_f063.jpg	luc	Nguyệt Nga đạ hãy ngùi ngùi.	Nguyệt Nga đạ hãy ngùi ngùi.	1.00
258	20	quocngu_p040_f063.jpg	bat	Nghỉ đòi cơn, lại sụt sùi đòi cơn.	Nghỉ đòi cơn, lại sụt sùi đòi cơn.	1.00
259	20	quocngu_p040_f063.jpg	luc	Lao đao phận trẻ chi sờn?	Lao đao phận trẻ chi sờn?	1.00
260	20	quocngu_p040_f063.jpg	bat	No nao trả đặng công ơn cho chàng!	No nao trả đặng công ơn cho chàng!	1.00
261	20	quocngu_p040_f063.jpg	luc	Kiểu Công nghe nói liền thương.	Kiểu Công nghe nói liền thương.	1.00
262	20	quocngu_p040_f063.jpg	bat	Dạy rằng:ạồCon hãy tạm an mình vàng!	Dạy rằng:ạồCon hãy tạm an mình vàng!	1.00
263	20	quocngu_p040_f063.jpg	luc	Khi nào cha rảnh việc quan,	Khi nào cha rảnh việc quan,	1.00
264	20	quocngu_p040_f063.jpg	bat	Viết thơ qua đó, mời chàng sang đây.	Viết thơ qua đó, mời chàng sang đây.	1.00
265	20	quocngu_p040_f063.jpg	luc	ồao sao, chắng kíp thời chấy,	Ồao sao, chắng kíp thời chấy,	1.00
266	20	quocngu_p040_f063.jpg	bat	Cha nguyền trả đặng ơn nấy; thời thôi!	Cha nguyền trả đặng ơn nấy; thời thôi!	1.00
267	20	quocngu_p040_f063.jpg	luc	Hậu đường con khẩ tạm lui;	Hậu đường con khẩ tạm lui;	1.00
268	20	quocngu_p040_f063.jpg	bat	Làm khuây dạ trế cho vui lòng già	Làm khuây dạ trế cho vui lòng già	1.00
269	21	quocngu_p042_f065.jpg	luc	Tây lâu trống điểm sang ba;	Tây lâu trống điểm sang ba;	1.00
270	21	quocngu_p042_f065.jpg	bat	Nguyệt Nga luỗng những xót xa phận mình.	Nguyệt Nga luỗng những xót xa phận mình.	1.00
271	21	quocngu_p042_f065.jpg	luc	Dời chơn, ra chốn hoa đình;	Dời chơn, ra chốn hoa đình;	1.00
272	21	quocngu_p042_f065.jpg	bat	Xem trăng, rồi lại chạnh tình cỗ nhơn.	Xem trăng, rồi lại chạnh tình cỗ nhơn.	1.00
273	21	quocngu_p042_f065.jpg	luc	Than rằng: « Lưu thủy! Cao sơn!	Than rằng: « Lưu thủy! Cao sơn!	1.00
274	21	quocngu_p042_f065.jpg	bat	Ngày nào nghe đặng tiếng đờn tri âm?	Ngày nào nghe đặng tiếng đờn tri âm?	1.00
275	21	quocngu_p042_f065.jpg	luc	Chữ «tình, cing tưởng, càng thâm!	Chữ «tình, cing tưởng, càng thâm!	1.00
276	21	quocngu_p042_f065.jpg	bat	Muốn pha, khó lợt; muốn dầm, khôn phai!	Muốn pha, khó lợt; muốn dầm, khôn phai!	1.00
277	21	quocngu_p042_f065.jpg	luc	ồỊVơi vơi đất rộng trời dài!	ỒỊVơi vơi đất rộng trời dài!	1.00
278	21	quocngu_p042_f065.jpg	bat	Hỡi! Ai nỡ đễ cho ai đeo phiền?	Hỡi! Ai nỡ đễ cho ai đeo phiền?	1.00
279	21	quocngu_p042_f065.jpg	luc	Trở vào, bền lấy bút nghiên;	Trở vào, bền lấy bút nghiên;	1.00
280	21	quocngu_p042_f065.jpg	bat	Đặt bản hương án, chúc nguyền thần linh.	Đặt bản hương án, chúc nguyền thần linh.	1.00
281	21	quocngu_p042_f065.jpg	luc	Làu làu một tấm lòng thành;	Làu làu một tấm lòng thành;	1.00
282	21	quocngu_p042_f065.jpg	bat	Vẻ ra một bức tượng hình Vân Liên.	Vẻ ra một bức tượng hình Vân Liên.	1.00
283	21	quocngu_p042_f065.jpg	luc	Than rắng: «Ngàn dặm sơn xuyên!	Than rắng: «Ngàn dặm sơn xuyên!	1.00
284	22	quocngu_p044_f067.jpg	bat	Chữ ân đề dạ; chữ duyên nhuốm sầu!	Chữ ân đề dạ; chữ duyên nhuốm sầu!	1.00
285	22	quocngu_p044_f067.jpg	luc	Truyện nàng sau hãy còn lầu;	Truyện nàng sau hãy còn lầu;	1.00
286	22	quocngu_p044_f067.jpg	bat	Truyện chàng xin kế thứ dầu chép ra.	Truyện chàng xin kế thứ dầu chép ra.	1.00
287	22	quocngu_p044_f067.jpg	luc	Vân Tiên, từ cách Nguyệt Nga,	Vân Tiên, từ cách Nguyệt Nga,	1.00
288	22	quocngu_p044_f067.jpg	bat	Giữa đường lại gặp người ra kinh kỳ.	Giữa đường lại gặp người ra kinh kỳ.	1.00
289	22	quocngu_p044_f067.jpg	luc	Xa xem mặt mũi đen sì;	Xa xem mặt mũi đen sì;	1.00
290	22	quocngu_p044_f067.jpg	bat	Hình cao vọi vọi, di kỳ rất hung:	Hình cao vọi vọi, di kỳ rất hung:	1.00
291	22	quocngu_p044_f067.jpg	luc	Nhớ câu «bình thủy tương phùng»;	Nhớ câu «bình thủy tương phùng»;	1.00
292	22	quocngu_p044_f067.jpg	bat	Anh hùng lại gặp anh hùng một khi!	Anh hùng lại gặp anh hùng một khi!	1.00
293	22	quocngu_p044_f067.jpg	luc	Chắng hay danh tánh là chi;	Chắng hay danh tánh là chi;	1.00
294	22	quocngu_p044_f067.jpg	bat	Một mình mang gói mà đi chuyện gì?	Một mình mang gói mà đi chuyện gì?	1.00
295	22	quocngu_p044_f067.jpg	luc	Đáp răng:ạồỗla cũng xuỗng thi!	Đáp răng:ạồỗla cũng xuỗng thi!	1.00
296	23	quocngu_p046_f069.jpg	bat	Hớn Minh tánh tự; Ô Mi quê nhà».	Hớn Minh tánh tự; Ô Mi quê nhà».	1.00
297	23	quocngu_p046_f069.jpg	luc	Vân Tiên biết lẽ chánh tà;	Vân Tiên biết lẽ chánh tà;	1.00
298	23	quocngu_p046_f069.jpg	bat	Hề là dị tưởng, ắt là tài cao!	Hề là dị tưởng, ắt là tài cao!	1.00
299	23	quocngu_p046_f069.jpg	luc	Nhớ câu «Bằng hữu chỉ giao;	Nhớ câu «Bằng hữu chỉ giao;	1.00
300	23	quocngu_p046_f069.jpg	bat	Chốn nấy đã gặp; lẽ nào làm khuây:	Chốn nấy đã gặp; lẽ nào làm khuây:	1.00
301	23	quocngu_p046_f069.jpg	luc	Nên rừng, há đễ một cây?	Nên rừng, há đễ một cây?	1.00
302	23	quocngu_p046_f069.jpg	bat	Muốn cho có đó cùng đây luôn vần.	Muốn cho có đó cùng đây luôn vần.	1.00
303	23	quocngu_p046_f069.jpg	luc	ỊịỊia nơi vủ miếu cũng gần;	ỊịỊia nơi vủ miếu cũng gần;	1.00
304	23	quocngu_p046_f069.jpg	bat	Đôi ta vào đó nghỉ chơn một hồi!	Đôi ta vào đó nghỉ chơn một hồi!	1.00
305	23	quocngu_p046_f069.jpg	luc	Cùng nhau bày họ tên rồi,	Cùng nhau bày họ tên rồi,	1.00
306	23	quocngu_p046_f069.jpg	bat	Hai chàng từ tạ, đều lui ra đường.	Hai chàng từ tạ, đều lui ra đường.	1.00
307	23	quocngu_p046_f069.jpg	luc	Hơn minh đi trước, tựu trường.	Hơn minh đi trước, tựu trường.	1.00
308	23	quocngu_p046_f069.jpg	bat	Vân Tiền còn hãy hồi hương thăm nhà.	Vân Tiền còn hãy hồi hương thăm nhà.	1.00
309	23	quocngu_p046_f069.jpg	luc	Mừng rằng: «Nay thấy con ta!	Mừng rằng: «Nay thấy con ta!	1.00
310	23	quocngu_p046_f069.jpg	bat	Cha già những tưởng; mẹ già những trông!	Cha già những tưởng; mẹ già những trông!	1.00
311	23	quocngu_p046_f069.jpg	luc	Bấy lâu đèn sách gia công,	Bấy lâu đèn sách gia công,	1.00
312	24	quocngu_p048_f071.jpg	bat	Con đà nên chữ tang bồng cùng chăng?	Con đà nên chữ tang bồng cùng chăng?	1.00
313	24	quocngu_p048_f071.jpg	luc	Vân Tiên đặt gỗi thưa rằng:	Vân Tiên đặt gỗi thưa rằng:	1.00
314	24	quocngu_p048_f071.jpg	bat	Chẳng hơn người cổ, cũng bằng người kim!	Chẳng hơn người cổ, cũng bằng người kim!	1.00
315	24	quocngu_p048_f071.jpg	luc	Dám xin phụ mẫu an tâm,	Dám xin phụ mẫu an tâm,	1.00
316	24	quocngu_p048_f071.jpg	bat	Đặng con trả nợ thanh khẩm cho rồi!	Đặng con trả nợ thanh khẩm cho rồi!	1.00
317	24	quocngu_p048_f071.jpg	luc	Song thân thấy nói thêm vui;	Song thân thấy nói thêm vui;	1.00
318	24	quocngu_p048_f071.jpg	bat	Lại lo non nước xa xuôi ngàn trìng:	Lại lo non nước xa xuôi ngàn trìng:	1.00
319	24	quocngu_p048_f071.jpg	luc	Cho theo một gả tiếu đồng;	Cho theo một gả tiếu đồng;	1.00
320	24	quocngu_p048_f071.jpg	bat	Viết thơ một bức, dặn cùng Vân Tiên.	Viết thơ một bức, dặn cùng Vân Tiên.	1.00
321	25	quocngu_p050_f073.jpg	luc	Xưa đà định chữ «hương duyên	Xưa đà định chữ «hương duyên	1.00
322	25	quocngu_p050_f073.jpg	bat	Cùng quan hưu trí ở miền Hàn Giang.	Cùng quan hưu trí ở miền Hàn Giang.	1.00
323	25	quocngu_p050_f073.jpg	luc	Con người là Vỏ Thể Loan;	Con người là Vỏ Thể Loan;	1.00
324	25	quocngu_p050_f073.jpg	bat	ỊTuổi vừa hai bảy, dung nhan mặn mà.	ỊTuổi vừa hai bảy, dung nhan mặn mà.	1.00
325	25	quocngu_p050_f073.jpg	luc	Chữ rằng: « Hồ Việt nhứt gia»!	Chữ rằng: « Hồ Việt nhứt gia»!	1.00
326	25	quocngu_p050_f073.jpg	bat	Con đi tới độ, trao ra thơ nầy.	Con đi tới độ, trao ra thơ nầy.	1.00
327	25	quocngu_p050_f073.jpg	luc	May dầu bước đặng thang mây,	May dầu bước đặng thang mây,	1.00
328	25	quocngu_p050_f073.jpg	bat	Dưới chơn đã sắn một dây tơ hồng».	Dưới chơn đã sắn một dây tơ hồng».	1.00
329	25	quocngu_p050_f073.jpg	luc	Song thần dạy bảo vừa xong,	Song thần dạy bảo vừa xong,	1.00
330	25	quocngu_p050_f073.jpg	bat	Vân Tiền cùng gå tiểu đồng dời chơn.	Vân Tiền cùng gå tiểu đồng dời chơn.	1.00
331	25	quocngu_p050_f073.jpg	luc	Ra đi; tách dặm băng chừng.	Ra đi; tách dặm băng chừng.	1.00
332	25	quocngu_p050_f073.jpg	bat	Gió nam rày đã đưa xuân qua hè.	Gió nam rày đã đưa xuân qua hè.	1.00
333	25	quocngu_p050_f073.jpg	luc	Xa xem dặm liễu đường huè!	Xa xem dặm liễu đường huè!	1.00
334	25	quocngu_p050_f073.jpg	bat	Tin ong ngơ ngẩn, tiếng ve vang dầy;	Tin ong ngơ ngẩn, tiếng ve vang dầy;	1.00
335	25	quocngu_p050_f073.jpg	luc	Lại xem nước nọ, non nấy;	Lại xem nước nọ, non nấy;	1.00
336	25	quocngu_p050_f073.jpg	bat	Nước xao, sóng dợn; non vấy đá cao.	Nước xao, sóng dợn; non vấy đá cao.	1.00
337	25	quocngu_p050_f073.jpg	luc	Thức trời gầm trải biết bao!	Thức trời gầm trải biết bao!	1.00
338	26	quocngu_p052_f075.jpg	bat	Trên nhành chim nói; dưới ao cá cười.	Trên nhành chim nói; dưới ao cá cười.	1.00
339	26	quocngu_p052_f075.jpg	luc	Quận thành nhắm kiếng, coi người.	Quận thành nhắm kiếng, coi người.	1.00
340	26	quocngu_p052_f075.jpg	bat	Kiếng xinh như vễ, người tươi như dồi.	Kiếng xinh như vễ, người tươi như dồi.	1.00
341	26	quocngu_p052_f075.jpg	luc	Hàn Giang phút đã tới nơi;	Hàn Giang phút đã tới nơi;	1.00
342	26	quocngu_p052_f075.jpg	bat	Vân Tiền ra mắt, một hồi trình thơ.	Vân Tiền ra mắt, một hồi trình thơ.	1.00
343	26	quocngu_p052_f075.jpg	luc	Vỏ Công xem bức tâm thơ;	Vỏ Công xem bức tâm thơ;	1.00
344	26	quocngu_p052_f075.jpg	bat	Mừng duyên cầm sắc, mỗi tơ đặng liền.	Mừng duyên cầm sắc, mỗi tơ đặng liền.	1.00
345	26	quocngu_p052_f075.jpg	luc	Xem qua tưởng mạo Vân Tiên;	Xem qua tưởng mạo Vân Tiên;	1.00
346	26	quocngu_p052_f075.jpg	bat	Khá khen họ Lục phước hiền sanh con	Khá khen họ Lục phước hiền sanh con	1.00
347	26	quocngu_p052_f075.jpg	luc	Mày tằm, mắt phụng, môi son.	Mày tằm, mắt phụng, môi son.	1.00
348	26	quocngu_p052_f075.jpg	bat	Mười phần cốt cách, vuông tròn mười phân!	Mười phần cốt cách, vuông tròn mười phân!	1.00
349	26	quocngu_p052_f075.jpg	luc	Những e kẻ Tấn người Tần!	Những e kẻ Tấn người Tần!	1.00
350	27	quocngu_p054_f077.jpg	bat	Nào hay chữ ngẫu đặng gần chữ giai?	Nào hay chữ ngẫu đặng gần chữ giai?	1.00
351	27	quocngu_p054_f077.jpg	luc	Nhăm đà đẹp để hòa hai;	Nhăm đà đẹp để hòa hai;	1.00
352	27	quocngu_p054_f077.jpg	bat	Kia dâu Nam gián, nọ trai Đông sàng!	Kia dâu Nam gián, nọ trai Đông sàng!	1.00
353	27	quocngu_p054_f077.jpg	luc	Công rắng: « Mãng ngãi tế sang!	Công rắng: « Mãng ngãi tế sang!	1.00
354	27	quocngu_p054_f077.jpg	bat	Muốn lo việc nước, phải toan việc nhà».	Muốn lo việc nước, phải toan việc nhà».	1.00
355	27	quocngu_p054_f077.jpg	luc	Tiền rằng: «Nhờ lượng nhạc gia,	Tiền rằng: «Nhờ lượng nhạc gia,	1.00
356	27	quocngu_p054_f077.jpg	bat	Đại khoa dần đặng, tiều khoa lo gì?	Đại khoa dần đặng, tiều khoa lo gì?	1.00
357	27	quocngu_p054_f077.jpg	luc	Công rằng: « Con dốc xuống thi,	Công rằng: « Con dốc xuống thi,	1.00
358	27	quocngu_p054_f077.jpg	bat	ồSao không kết bạn mà đi tựu trường?	ỒSao không kết bạn mà đi tựu trường?	1.00
359	27	quocngu_p054_f077.jpg	luc	Gần đây có một họ Vương,	Gần đây có một họ Vương,	1.00
360	27	quocngu_p054_f077.jpg	bat	Tên là Tử Trực, văn chương tốt đời.	Tên là Tử Trực, văn chương tốt đời.	1.00
361	27	quocngu_p054_f077.jpg	luc	Cha đà sai trẻ qua mời,	Cha đà sai trẻ qua mời,	1.00
362	27	quocngu_p054_f077.jpg	bat	Cho con cùng gả thử chơi vài bài.	Cho con cùng gả thử chơi vài bài.	1.00
363	27	quocngu_p054_f077.jpg	luc	Thấp cao cao thấp biết tài;	Thấp cao cao thấp biết tài;	1.00
364	27	quocngu_p054_f077.jpg	bat	Vấy sau trước bạn cùng mai mới mầu!	Vấy sau trước bạn cùng mai mới mầu!	1.00
365	27	quocngu_p054_f077.jpg	luc	Phút đầu Tử Trực tới hầu;	Phút đầu Tử Trực tới hầu;	1.00
366	27	quocngu_p054_f077.jpg	bat	Vở Công sắn dược một bầu rượu ngon.	Vở Công sắn dược một bầu rượu ngon.	1.00
367	28	quocngu_p056_f079.jpg	luc	Công răng: «Nầy bớ! Hai con!	Công răng: «Nầy bớ! Hai con!	1.00
368	28	quocngu_p056_f079.jpg	bat	ồỊThơ hay làm đặng, rượu ngon thướng liền!	ỒỊThơ hay làm đặng, rượu ngon thướng liền!	1.00
369	28	quocngu_p056_f079.jpg	luc	Muốn cho Trực sánh cùng Tiên!	Muốn cho Trực sánh cùng Tiên!	1.00
370	28	quocngu_p056_f079.jpg	bat	Lấy câu «bình thủy hữu duyên» làm đề!›	Lấy câu «bình thủy hữu duyên» làm đề!›	1.00
371	28	quocngu_p056_f079.jpg	luc	Lục Vương hai họ đua nghề một khi.	Lục Vương hai họ đua nghề một khi.	1.00
372	28	quocngu_p056_f079.jpg	bat	Cho hay kỳ lại gặp kỳ;	Cho hay kỳ lại gặp kỳ;	1.00
